排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
901,00638R,元大滬深300反1,6.65,-0.06,-0.89,26W34,08/21,23.4,-0.68,38.9,-0.18,48.9,-0.24,57.0,-0.24
902,00986D,主動復華金融債息,14.44,-0.08,-0.55,26W34,08/21,26.7,0.57,38.3,0.96,48.9,1.2,52.0,1.23
903,2493,揚博,176.5,-6.5,-3.55,26W34,08/21,42.3,1.93,45.2,1.73,48.9,1.55,53.1,1.86
904,6515,穎崴,6400.0,20.0,0.31,26W34,08/21,28.5,-0.07,39.2,0.99,48.8,-0.74,54.4,0.82
905,4164,承業醫,26.7,0.2,0.75,26W34,08/21,38.1,-0.13,44.2,0.09,48.8,-0.18,52.5,0.35
906,6703,軒郁,103.5,0.0,0.0,26W34,08/21,41.6,0.2,45.2,-0.08,48.7,-0.05,54.9,-0.05
907,6272,驊陞,23.6,0.2,0.85,26W34,08/21,34.8,0.14,42.8,0.05,48.7,0.06,53.4,0.07
908,2745,五福,89.7,1.4,1.59,26W34,08/21,41.9,0.0,43.2,-0.01,48.7,0.0,48.7,0.0
909,2250,IKKA-KY,60.7,0.5,0.83,26W34,08/21,40.9,-0.4,45.7,-0.68,48.6,0.0,48.6,0.0
910,3485,敘豐,235.5,13.5,6.08,26W34,08/21,31.3,-0.21,39.7,0.04,48.6,1.06,53.3,0.02
911,1305,華夏,12.25,0.45,3.81,26W34,08/21,39.8,0.04,44.3,-0.05,48.6,0.05,50.6,-0.03
912,4912,聯德控股-KY,91.1,-0.4,-0.44,26W34,08/21,33.7,0.14,42.3,0.39,48.6,0.02,56.7,-0.84
913,4138,曜亞,51.1,-0.1,-0.2,26W34,08/21,45.0,0.0,47.6,0.0,48.6,0.0,48.6,0.0
914,6265,方土昶,59.5,3.0,5.31,26W34,08/21,39.7,-0.43,44.3,-0.78,48.5,-0.63,51.9,1.36
915,6615,慧智,34.45,0.6,1.77,26W34,08/21,41.5,0.0,46.1,0.0,48.5,0.0,61.3,0.0
916,8255,朋程,143.5,-3.0,-2.05,26W34,08/21,39.4,0.22,43.6,-0.06,48.5,0.37,51.5,-0.03
917,6185,幃翔,12.8,-0.4,-3.03,26W34,08/21,34.4,0.28,39.8,0.29,48.4,0.65,53.2,0.7
918,4744,皇將,28.2,-0.05,-0.18,26W34,08/21,30.5,-0.1,39.5,-0.1,48.4,-0.08,54.7,-0.11
919,5258,虹堡,47.6,-0.15,-0.31,26W34,08/21,35.7,0.82,41.9,1.05,48.4,0.39,54.3,-0.66
920,00650L,復華香港正2,17.73,0.07,0.4,26W34,08/21,28.6,0.07,37.4,0.34,48.3,0.8,54.7,1.52
921,1537,廣隆,120.5,0.5,0.42,26W34,08/21,41.2,0.78,43.7,0.49,48.3,0.03,49.9,0.03
922,3558,神準,128.5,4.5,3.63,26W34,08/21,43.6,-0.25,46.8,-0.05,48.2,-0.02,50.4,0.0
923,3114,好德,32.75,0.45,1.39,26W34,08/21,35.4,-0.1,40.6,-0.26,48.2,0.0,51.8,0.0
924,8040,九暘,69.6,-0.1,-0.14,26W34,08/21,38.3,-0.06,43.1,-0.36,48.2,-0.15,52.3,-0.06
925,3294,英濟,30.5,0.1,0.33,26W34,08/21,40.6,0.34,44.2,0.29,48.2,-0.03,49.4,-0.03
926,5457,宣德,27.25,0.05,0.18,26W34,08/21,38.5,0.03,42.7,0.09,48.1,0.35,49.5,0.17
927,6186,新潤,32.9,-0.1,-0.3,26W34,08/21,37.8,0.44,43.8,-0.21,48.0,-0.33,50.2,0.21
928,5015,華祺,21.6,-0.2,-0.92,26W34,08/21,39.6,0.0,43.2,0.0,48.0,0.0,52.9,0.0
929,2468,華經,35.05,0.1,0.29,26W34,08/21,42.6,-0.22,46.5,-0.2,48.0,-0.33,48.0,-1.09
930,3623,富晶通,21.7,0.15,0.7,26W34,08/21,40.4,-0.12,44.3,-0.06,47.9,-0.01,51.8,0.0
931,6708,天擎,38.85,0.2,0.52,26W34,08/21,35.1,-0.36,45.1,0.0,47.9,0.0,52.5,0.0
932,00857B,永豐20年美公債,22.57,-0.19,-0.83,26W34,08/21,35.9,-0.03,43.1,0.01,47.9,-0.16,51.1,0.11
933,2065,世豐,36.1,-0.15,-0.41,26W34,08/21,40.8,0.08,44.6,0.01,47.9,0.02,50.3,0.02
934,911622,泰聚亨-DR,3.69,0.09,2.5,26W34,08/21,36.1,0.38,42.7,0.56,47.8,-0.12,53.3,-0.01
935,4562,穎漢,31.15,-0.6,-1.89,26W34,08/21,43.1,-0.09,45.3,0.01,47.8,0.03,49.1,0.03
936,3032,偉訓,80.0,2.0,2.56,26W34,08/21,36.4,0.63,42.2,0.59,47.8,0.26,52.6,0.67
937,4554,橙的,32.5,0.1,0.31,26W34,08/21,35.1,0.0,40.9,0.0,47.8,0.0,49.4,0.0
938,2030,彰源,22.3,0.45,2.06,26W34,08/21,40.9,-0.08,45.4,-0.03,47.8,-0.14,50.2,-0.33
939,1597,直得,133.0,-2.0,-1.48,26W34,08/21,38.2,0.65,40.8,1.0,47.8,1.0,52.2,0.91
940,7712,博盛半導體,141.5,-0.5,-0.35,26W34,08/21,29.2,-0.63,36.6,-0.04,47.8,0.02,53.7,0.0
941,1308,亞聚,14.15,0.65,4.81,26W34,08/21,39.1,0.01,43.7,0.01,47.7,0.02,49.3,0.2
942,4137,麗豐-KY,90.3,0.0,0.0,26W34,08/21,36.8,0.7,43.2,0.64,47.7,0.83,50.4,0.24
943,6649,台生材,35.2,0.1,0.28,26W34,08/21,25.5,-0.25,35.0,-0.6,47.6,0.01,57.5,0.0
944,9942,茂順,114.0,-0.5,-0.44,26W34,08/21,35.0,0.11,40.6,0.11,47.6,0.51,50.3,0.0
945,6598,ABC-KY,28.55,0.6,2.15,26W34,08/21,29.9,-0.16,37.7,-0.07,47.6,0.14,55.0,0.58
946,4952,凌通,51.0,-1.0,-1.92,26W34,08/21,41.0,-0.32,44.7,-0.24,47.6,0.31,48.9,-0.2
947,1569,濱川,44.85,1.3,2.99,26W34,08/21,35.4,-0.25,41.9,0.01,47.5,-0.14,53.1,-0.12
948,1336,台翰,16.9,-0.35,-2.03,26W34,08/21,32.0,-0.63,39.6,-1.57,47.5,-1.21,52.4,-1.95
949,00980T,平衡凱基美國TOP,11.72,-0.07,-0.59,26W34,08/21,38.2,-0.08,42.9,-0.08,47.5,-0.09,49.9,-0.24
