排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2382,廣達,327.0,-4.0,-1.21,08/20,-11562,-11037,-15872,-54110,-171638,-146549,-16536,7323,-8968.0,-10286.0
2,6770,力積電,67.3,0.7,1.05,08/20,8909,572,-10610,-47037,-49692,36896,-129855,126255,-29998.0,73607.0
3,1605,華新,36.85,0.05,0.14,08/20,-951,-31110,-31572,-37119,-65539,-64232,-42355,-91217,-14390.0,-150716.0
4,2886,兆豐金,46.4,-0.65,-1.38,08/20,-15046,-27736,-38749,-36742,1626,54008,107093,123535,81955.0,138575.0
5,1216,統一,78.2,0.7,0.9,08/20,-1343,-10934,-25003,-34546,-57161,-70258,-49606,868,121918.0,40970.0
6,2002,中鋼,19.35,0.4,2.11,08/20,-2551,-2569,-28784,-28547,-86522,-159805,-234276,-143989,-13888.0,-202726.0
7,2356,英業達,64.5,-0.7,-1.07,08/20,999,1398,-839,-23746,-32787,-67843,-5843,-109870,-71376.0,-77870.0
8,2603,長榮,246.0,5.5,2.29,08/20,-9119,-17239,-19142,-22417,-27447,-67703,-88858,-81967,-64206.0,-94056.0
9,2892,第一金,33.3,-0.3,-0.89,08/20,-7974,-7231,-9105,-20633,-16923,-15311,-4178,9041,12174.0,7148.0
10,2344,華邦電,176.5,8.5,5.06,08/20,2171,1530,-18491,-19456,-51869,-137919,-117165,42032,-69362.0,36690.0
11,2324,仁寶,38.5,-0.8,-2.04,08/20,-4343,-13653,-19419,-17351,-19912,-50801,-358541,-308849,-18100.0,-234870.0
12,1504,東元,73.1,1.3,1.81,08/20,-1552,-5802,-10617,-16555,-20335,-16451,-22769,24482,62010.0,39251.0
13,0050,元大台灣50,103.8,0.7,0.68,08/20,-9823,-11091,-10599,-13045,-13263,-4710,111957,88229,41196.0,78117.0
14,1314,中石化,7.82,0.02,0.26,08/20,-1848,-5776,-13307,-12638,-28009,-23847,-74283,26427,3243.0,-22228.0
15,9945,潤泰新,29.85,0.05,0.17,08/20,-1114,-2030,-8143,-11483,-11595,-20325,-485,22019,-59214.0,23873.0
16,1717,長興,70.2,0.6,0.86,08/20,155,-1023,-2470,-10783,-14975,-8546,-31478,6003,27137.0,15908.0
17,2354,鴻準,60.2,-0.6,-0.99,08/20,318,-387,-5227,-10772,-21284,-27361,-25553,9330,22960.0,14263.0
18,0056,元大高股息,52.05,0.05,0.1,08/20,-7004,-7313,-8260,-10747,-49294,-48546,-73508,-39058,55787.0,-100171.0
19,2408,南亞科,517.0,36.0,7.48,08/20,-917,-190,-4670,-10709,-34106,513,11082,28098,-27604.0,28225.0
20,1513,中興電,166.0,2.0,1.22,08/20,-1157,-3262,-4767,-8721,-11442,-12987,-611,20782,18683.0,14534.0
21,00712,復華富時不動產,8.94,0.11,1.25,08/20,-3400,-8400,-8400,-8400,-8424,-12965,-6975,-2940,-25603.0,-3468.0
22,00991A,主動復華未來50,17.91,0.2,1.13,08/20,-9245,-9250,-9727,-8203,-7752,-47435,-15558,84861,,90870.0
23,2377,微星,140.0,-2.5,-1.75,08/20,-908,518,-1344,-8112,-13810,-14083,3766,17385,46255.0,36874.0
24,4763,材料*-KY,50.2,-0.5,-0.99,08/20,224,127,-1340,-7112,-13166,-13376,-14704,-19688,9339.0,-16740.0
25,2353,宏碁,31.0,0.1,0.32,08/20,-5140,-5971,-5691,-7094,-8949,-15357,-40587,-40602,86501.0,81992.0
26,1402,遠東新,29.2,1.2,4.29,08/20,-640,-3352,-4145,-6869,-18867,-52332,-206373,-5453,4419.0,-6414.0
27,2367,燿華,42.55,0.55,1.31,08/20,354,626,-2165,-6850,-6683,-11163,-14736,-924,19021.0,-2618.0
28,2542,興富發,48.3,0.15,0.31,08/20,-3947,-6072,-6633,-6798,-3556,17122,51034,55789,83910.0,49775.0
29,8112,至上,93.7,2.7,2.97,08/20,426,674,914,-6509,-20417,-29650,1397,-15635,4828.0,-24847.0
30,00631L,元大台灣50正2,34.27,0.31,0.91,08/20,-51,345,694,-6159,-40425,-21090,7441,333889,329530.0,333294.0
31,2618,長榮航,42.25,0.65,1.56,08/20,-636,-2746,-5170,-6065,-3067,-47770,-162230,-13317,-35201.0,-132240.0
32,5876,上海商銀,43.65,0.15,0.34,08/20,497,-1529,-5523,-5993,-5159,-62283,8556,76969,70919.0,72967.0
33,2312,金寶,31.35,-0.9,-2.79,08/20,-1747,-3217,-5118,-5914,-10723,-20792,-10500,6983,47808.0,-58573.0
34,009816,凱基台灣TOP50,15.13,0.02,0.13,08/20,0,0,-171,-5126,-5449,-50524,-3757,101651,,
