排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00631L,元大台灣50正2,35.69,-0.6,-1.65,211998,08/14,-7115,-16585,-26402,-36530,-64043,-18446,93064.0,220535.0,219096.0,220617.0
2,00685L,群益臺灣加權正2,11.76,-0.15,-1.26,217623,08/14,-7595,-14020,-18543,-24708,-45294,19739,164812.0,164815.0,164676.0,164826.0
3,00403A,主動統一升級50,10.32,0.02,0.19,353553,08/14,-4517,-8641,-14183,-15699,-63628,-10048,-82419.0,,,
4,3481,群創,50.1,0.7,1.42,235680,08/14,-1312,-4931,-6384,-15459,-15543,-76143,-88107.0,61399.0,142469.0,105865.0
5,2618,長榮航,39.9,-1.1,-2.68,55534,08/14,-4065,-5474,-4601,-14023,1145,-3394,-16242.0,-14296.0,-19959.0,-20122.0
6,6770,力積電,78.4,3.5,4.67,527933,08/14,-1862,-8500,-12756,-11506,-4484,-42637,1069.0,12341.0,89146.0,33313.0
7,00991A,主動復華未來50,18.24,0.05,0.27,125114,08/14,-12359,-14806,-18760,-10790,-113520,51393,131192.0,141169.0,,101617.0
8,1605,華新,39.05,-0.25,-0.64,41915,08/14,-72,-455,-5773,-8993,-10302,-16445,-9851.0,-35181.0,7040.0,-26574.0
9,2344,華邦電,183.5,6.5,3.67,241146,08/14,-8339,-2111,8696,-8670,9619,-13457,-8487.0,-1094.0,83829.0,-23342.0
10,2408,南亞科,512.0,-2.0,-0.39,104565,08/14,1397,-5386,-3268,-8108,1798,-10782,-23412.0,-55913.0,33392.0,-68777.0
11,1303,南亞,207.5,18.5,9.79,156581,08/14,1915,-761,267,-7741,21056,3007,8352.0,15111.0,25214.0,731.0
12,1314,中石化,7.68,0.02,0.26,13861,08/14,-491,23,32,-7107,-8542,-14916,19235.0,23452.0,31103.0,18032.0
13,0050,元大台灣50,106.4,-0.3,-0.28,81956,08/14,-867,-1825,-3443,-5690,-14487,3882,10116.0,11822.0,13478.0,10725.0
14,009805,台新美國電力基建,16.17,-0.07,-0.43,2810,08/14,-661,-3378,-4987,-5092,-5188,-5278,-7550.0,-3187.0,8807.0,7828.0
15,2337,旺宏,137.0,0.5,0.37,94191,08/14,-802,-1765,-1338,-4396,1552,-8287,-21759.0,-63403.0,71767.0,-749.0
16,00984D,主動聯博全球非投,10.12,-0.03,-0.3,45522,08/14,429,388,-3349,-4177,5123,9382,11168.0,14754.0,,
17,009816,凱基台灣TOP50,15.49,-0.03,-0.19,110572,08/14,-132,-1720,-2078,-4153,-6267,-3521,-1432.0,19826.0,,
18,00981A,主動統一台股增長,30.22,0.27,0.9,303465,08/14,-2295,1161,3541,-3763,-131933,38616,1457.0,130184.0,163559.0,93555.0
19,1815,富喬,91.5,1.6,1.78,7778,08/14,-687,-1133,-1331,-3701,-3543,-18775,-27230.0,-29311.0,-32302.0,-40335.0
20,3036,文曄,210.0,-5.0,-2.33,8955,08/14,-332,-417,-1175,-3521,-484,-3123,5367.0,9409.0,9402.0,9034.0
21,00407A,主動凱基台灣,9.92,0.09,0.92,123267,08/14,-1470,-268,-923,-3463,-6598,-13294,,,,
22,0056,元大高股息,53.4,0.4,0.75,49248,08/14,-967,-1012,-2087,-3366,-4453,-3107,2157.0,1186.0,-480.0,-1742.0
23,00405A,主動富邦台灣龍耀,8.66,0.04,0.46,94732,08/14,-765,4827,2811,-3110,-10125,4165,,,,
24,2353,宏碁,32.3,0.75,2.38,59635,08/14,-603,-1848,-1638,-3084,-2257,-5192,10447.0,5468.0,13796.0,9080.0
25,3231,緯創,193.5,-3.5,-1.78,94749,08/14,-801,-3197,-3381,-2993,-14553,-11161,-16429.0,-22600.0,-11816.0,-14958.0
26,6213,聯茂,480.0,11.0,2.35,3960,08/14,-911,-1001,-1653,-2830,3129,1677,4742.0,703.0,-295.0,-71.0
27,8096,擎亞,116.5,-9.0,-7.17,8272,08/14,-1281,-1604,-1878,-2635,-1201,-5541,341.0,9948.0,11751.0,12818.0
28,2883,凱基金,31.65,0.15,0.48,58719,08/14,-868,-1689,-1722,-2601,-2369,-8290,-5432.0,-8281.0,-13516.0,-9051.0
29,00400A,主動國泰動能高息,14.79,0.06,0.41,49695,08/14,-63,119,-125,-2484,-4209,-2309,-8672.0,,,
30,4716,大立,17.7,0.35,2.02,1656,08/14,-43,-5,-2157,-2476,-2453,-838,1320.0,3043.0,6889.0,2013.0
31,2354,鴻準,62.5,-0.3,-0.48,9925,08/14,0,253,48,-2436,3494,2249,1369.0,1322.0,-4901.0,-1998.0
32,5347,世界,160.5,-2.5,-1.53,22676,08/14,-482,-1211,-1045,-2202,-1460,-8415,-8524.0,-4211.0,9128.0,8011.0
33,009821,野村稀土關鍵資源,14.76,-0.22,-1.47,11976,08/14,-1072,-2055,-2166,-2175,-2859,-4971,,,,
34,1301,台塑,60.0,2.5,4.35,53465,08/14,-1874,-1258,-2075,-2124,-2936,-8123,1446.0,373.0,-13465.0,-5312.0
35,8932,智通*,108.0,3.0,2.86,2817,08/14,-856,-1226,-1657,-2067,-2933,-3270,7381.0,39132.0,43505.0,42703.0
36,1326,台化,60.5,1.0,1.68,26656,08/14,-226,-640,-1632,-2016,-1738,-3564,15269.0,16415.0,7206.0,9882.0
37,3450,聯鈞,510.0,-17.0,-3.23,1410,08/14,-262,-772,-910,-1964,-841,-5923,-3330.0,-2620.0,-4277.0,-6371.0
38,2312,金寶,33.75,0.6,1.81,20301,08/14,-18,-811,-116,-1896,-2308,-7075,-8408.0,5851.0,6946.0,-6295.0
39,00663L,國泰臺灣加權正2,103.2,-1.3,-1.24,5936,08/14,-589,-788,-1206,-1876,-2880,-347,3889.0,5234.0,7080.0,5581.0
40,6163,華電網,42.55,0.15,0.35,574,08/14,-21,-2017,-2046,-1793,-1906,-4862,-10565.0,-7571.0,11269.0,-9545.0
41,3706,神達,92.7,1.0,1.09,20108,08/14,-88,-798,-1727,-1639,-3146,-4917,-6452.0,-11544.0,-28021.0,-16099.0
42,00715L,期街口布蘭特正2,46.31,-1.65,-3.44,5814,08/14,-4,-362,-468,-1634,-2480,-2873,-668.0,-104.0,-86313.0,-34005.0
43,2330,台積電,2395.0,-40.0,-1.64,21163,08/14,97,-544,-1010,-1597,-1229,-5233,1887.0,6803.0,12881.0,6294.0
44,2615,萬海,90.6,3.1,3.54,27863,08/14,-1807,-1845,-1299,-1530,-1292,-4393,-10565.0,-9039.0,-3765.0,-10056.0
45,2356,英業達,69.9,1.1,1.6,59268,08/14,65,-24,-1027,-1500,-1448,-6409,5086.0,-3190.0,2017.0,783.0
46,0052,富邦科技,61.95,-0.45,-0.72,28113,08/14,-228,-622,-1605,-1489,-1739,-162,1884.0,448.0,10933.0,3285.0
47,6265,方土昶,62.5,3.6,6.11,14975,08/14,-105,-598,-828,-1416,-936,-2045,-2445.0,-1448.0,1949.0,-2838.0
48,2441,超豐,120.0,-5.5,-4.38,6963,08/14,-1944,-1929,-1891,-1377,-1302,-2077,-6345.0,-6844.0,6968.0,-12011.0
49,1563,巧新,63.5,0.5,0.79,1282,08/14,-55,-1020,-1563,-1347,-845,-2127,4099.0,4684.0,4694.0,4632.0
50,8050,廣積,58.0,-0.6,-1.02,2825,08/14,-196,-371,-224,-1346,1346,2046,2155.0,2304.0,1974.0,2260.0
51,00927,群益半導體收益,36.65,-0.69,-1.85,19838,08/14,-270,-588,-789,-1215,-2294,-10026,8111.0,9126.0,10483.0,10770.0
52,3189,景碩,862.0,11.0,1.29,4294,08/14,-25,-299,-438,-1156,761,3890,-2933.0,2382.0,13033.0,2722.0
53,6531,愛普*,932.0,67.0,7.75,945,08/14,-130,-264,-426,-1140,-203,-2629,-7076.0,1045.0,-3608.0,-3144.0
54,1710,東聯,15.05,0.25,1.69,4997,08/14,-619,-732,-947,-1101,-280,592,3121.0,6476.0,6911.0,6605.0
55,00680L,元大美債20正2,6.44,0.01,0.16,7063,08/14,-835,-890,-574,-1092,875,-2408,-16700.0,-98646.0,-222369.0,-165242.0
56,4763,材料*-KY,51.5,-0.1,-0.19,6432,08/14,124,766,212,-1046,-3360,-1185,-5338.0,-8194.0,-3416.0,-3415.0
57,009823,群益S&P500,10.65,0.01,0.09,2629,08/14,-58,-94,-40,-1040,-985,-1427,,,,
58,2603,長榮,219.0,3.5,1.62,13449,08/14,-879,-764,-530,-1024,-639,-2187,1008.0,-2186.0,-3522.0,-4106.0
59,4123,晟德,34.3,-0.4,-1.15,5563,08/14,-101,-708,-1078,-1014,-1048,-1898,-3202.0,1712.0,-637.0,1883.0
60,3264,欣銓,225.5,-5.0,-2.17,6448,08/14,669,443,-1539,-1006,-6,-46,-1171.0,-6641.0,-2469.0,-10076.0
61,4979,華星光,522.0,-42.0,-7.45,4100,08/14,-461,-937,-1240,-997,15,-1610,-706.0,-1256.0,-7806.0,-4609.0
62,1785,光洋科,104.5,-4.5,-4.13,9308,08/14,296,395,-762,-992,-1011,-9953,-16952.0,3815.0,-68.0,-4048.0
63,4566,時碩工業,75.6,0.1,0.13,4063,08/14,258,49,-54,-962,534,94,-568.0,-634.0,-1042.0,-1548.0
64,1802,台玻,57.9,1.0,1.76,25887,08/14,-256,-696,-1301,-935,-1323,-17441,-27439.0,-16517.0,-41531.0,-25047.0
65,2301,光寶科,267.0,-2.5,-0.93,21539,08/14,-216,-1173,-1528,-910,-3916,-4544,-4750.0,-4346.0,-171.0,-7056.0
66,3003,健和興,66.8,-2.5,-3.61,1343,08/14,-135,-113,-66,-905,-997,-1268,-1322.0,-1159.0,-2193.0,-1632.0
67,3042,晶技,180.5,-6.0,-3.22,9605,08/14,351,245,-1487,-901,5276,1850,3660.0,14541.0,15863.0,14404.0
68,00404A,主動聯博動能50,9.68,-0.06,-0.62,13905,08/14,83,-341,-365,-895,-1047,-1167,,,,
69,2027,大成鋼,47.6,-2.8,-5.56,36686,08/14,823,-963,-1744,-890,2239,96,-4938.0,-7596.0,-9135.0,-8442.0
