"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"3189","景碩","819","+24","+3.02","26W29","07/13","+2","+2,088","9.85","0.4","+1","+426","12.2","0.08","+1","+150","4.3","0.03","+2","+2,326","11","0.44"
"3234","光環","121.5","-4.5","-3.57","26W29","07/13","+2","+94","1.27","0.08","0","0","0","0","-1","-22","-1.51","-0.02","+2","+330","4.43","0.3"
"3260","威剛","405","-5","-1.22","26W29","07/13","+2","+1,261","3.49","0.38","+2","+1,320","3.65","0.4","+1","+22","0.35","0.01","+2","+2,537","7.02","0.76"
"3312","弘憶股","55.5","-0.1","-0.18","26W29","07/13","+2","+462","5.31","0.25","0","0","0","0","+1","+10","0.96","0.01","+2","+450","5.18","0.25"
"3317","尼克森","92","-4.6","-4.76","26W29","07/13","+2","+1,021","2.66","1.13","0","0","0","0","-1","-29","-0.75","-0.03","+2","+1,157","3.02","1.29"
"3339","泰谷","36.35","-1.85","-4.84","26W29","07/13","+2","+282","3.85","0.42","0","0","0","0","+1","0","0.03","0","+2","+283","3.85","0.42"
"3357","臺慶科","258","-17","-6.18","26W29","07/13","+2","+1,542","9.22","1.32","-3","-727","-1.71","-0.62","-4","-395","-0.52","-0.34","+2","+846","5.06","0.73"
"3360","尚立","20.15","+0.05","+0.25","26W29","07/13","+2","+719","3.46","0.94","0","0","0","0","+3","+14","0.02","0.02","+2","+732","3.52","0.96"
"3430","奇鈦科","120.5","-7.5","-5.86","26W29","07/13","+2","+90","5.01","0.27","0","0","0","0","+3","+4","0.06","0.01","+2","+93","5.17","0.28"
"3450","聯鈞","515","+13","+2.59","26W29","07/13","+2","+341","4.23","0.23","0","0","0","0","+1","+24","1.77","0.02","+2","+278","3.44","0.19"
"3529","力旺","2550","-55","-2.11","26W29","07/13","+2","+563","13.3","0.75","-3","-973","-14.3","-1.3","+4","+121","1.19","0.16","-1","-24","-2.75","-0.03"
"3537","堡達","66","-2.5","-3.65","26W29","07/13","+2","+448","6.59","0.8","0","0","0","0","-1","0","-0.02","0","+2","+451","6.64","0.8"
"3581","博磊","134","+1","+0.75","26W29","07/13","+2","+153","6.16","0.3","0","0","0","0","-3","-71","-1.3","-0.14","+2","+141","5.69","0.28"
"3596","智易","197","+3","+1.55","26W29","07/13","+2","+500","7.4","0.23","+6","+5,557","10.6","2.52","+1","+7","0.87","0","+9","+14,813","18.5","6.72"
"3685","元創精密","33.5","+2.75","+8.94","26W29","07/13","+2","+631","12","0.79","0","0","0","0","-2","-8","-0.15","-0.01","+2","+623","11.9","0.78"
"3705","永信","54.9","+0.3","+0.55","26W29","07/13","+2","+263","29.5","0.1","0","0","0","0","-4","-40","-1","-0.01","+2","+249","28","0.09"
"3709","鑫聯大投控","81.4","+1.8","+2.26","26W29","07/13","+2","+1,100","11","0.76","0","0","0","0","+4","+435","2.06","0.3","+2","+1,456","14.6","1"
"4205","中華食","73.2","-0.3","-0.41","26W29","07/13","+2","+7","6.57","0.01","0","0","0","0","0","0","0","0","+2","+7","6.57","0.01"
"4439","冠星-KY","104","+3","+2.97","26W29","07/13","+2","+29","7.27","0.08","0","0","0","0","-2","-5","-1.26","-0.01","+2","+24","6.02","0.06"
"4551","智伸科","214","-15.5","-6.75","26W29","07/13","+2","+1,378","10.9","1.2","-4","-1,487","-5.45","-1.29","-2","-48","-0.38","-0.04","+1","+654","28.6","0.57"
"4563","百德","43","+1.2","+2.87","26W29","07/13","+2","+63","9.02","0.11","0","0","0","0","-4","-22","-0.92","-0.04","+2","+62","8.86","0.11"
"4735","豪展","30.85","-0.05","-0.16","26W29","07/13","+2","+4","3.35","0.01","0","0","0","0","0","0","0","0","+2","+4","3.35","0.01"
"4953","緯軟","124.5","-3","-2.35","26W29","07/13","+2","+342","19.1","0.47","0","0","0","0","+1","+1","0.28","0","+3","+380","9.74","0.52"
"4958","臻鼎-KY","646","+58","+9.86","26W29","07/13","+2","+21,382","10.2","2","+1","+4,007","5.54","0.37","+1","+443","0.61","0.04","+1","+25,495","35.3","2.38"
"4971","IET-KY","428","+7","+1.66","26W29","07/13","+2","+387","8.33","0.97","0","0","0","0","-4","-50","-0.35","-0.12","+2","+360","7.75","0.9"
"5289","宜鼎","1515","-15","-0.98","26W29","07/13","+2","+1,318","9.37","1.37","-5","-3,549","-5.55","-3.68","-2","-55","-0.39","-0.06","+1","0","0.02","0"
"5351","鈺創","100","+1.8","+1.83","26W29","07/13","+2","+32,007","14.2","9.74","+4","+128","0.03","0.04","+2","+164","0.07","0.05","+2","+32,179","14.3","9.8"
"5426","振發","29.5","-0.45","-1.5","26W29","07/13","+2","+84","1.33","0.06","0","0","0","0","0","0","0","0","+2","+84","1.33","0.06"
"5475","德宏","179.5","-13","-6.75","26W29","07/13","+2","+3,645","18.3","2.87","0","0","0","0","+1","+2","0.03","0","+2","+3,736","18.8","2.94"
"5522","遠雄","66.1","+1.4","+2.16","26W29","07/13","+2","+266","7.45","0.03","+2","+316","8.86","0.04","-1","-4","-0.54","0","+2","+580","16.3","0.07"
"5706","鳳凰","47.05","-0.15","-0.32","26W29","07/13","+2","+44","5.16","0.05","0","0","0","0","+1","+2","1.45","0","+2","+46","5.32","0.05"
"5876","上海商銀","44.15","+1.35","+3.15","26W29","07/13","+2","+12,904","20.9","0.27","-1","-8","-0.03","0","+4","+5,873","2.98","0.12","+2","+17,781","28.8","0.37"
"6112","邁達特","44.6","+0.25","+0.56","26W29","07/13","+2","+354","17.4","0.19","0","0","0","0","+1","+1","0.19","0","+2","+355","17.4","0.19"
"6116","彩晶","16.6","-0.6","-3.49","26W29","07/13","+2","+7,303","2.63","0.26","0","0","0","0","-5","-11,353","-0.47","-0.4","+2","+4,448","1.6","0.16"
"6127","九豪","70.1","-4.7","-6.28","26W29","07/13","+2","+2,019","4.73","1.87","0","0","0","0","-4","-583","-0.28","-0.54","+2","+1,749","4.09","1.62"
"6133","金橋","24","-0.65","-2.64","26W29","07/13","+2","+767","4","0.66","0","0","0","0","-1","-1","-0.07","0","+2","+767","4","0.66"
"6177","達麗","46.1","+0.8","+1.77","26W29","07/13","+2","+955","19.5","0.2","0","0","0","0","-2","-28","-0.58","-0.01","+2","+913","18.7","0.19"
"6226","光鼎","25.65","-0.95","-3.57","26W29","07/13","+2","+1,580","6.47","1.37","0","0","0","0","+4","+1,046","0.74","0.91","+2","+2,495","10.2","2.16"
"6237","驊訊","41.3","-0.7","-1.67","26W29","07/13","+2","+184","7.76","0.23","0","0","0","0","-4","-171","-1.81","-0.21","+2","+154","6.51","0.19"
"6265","方土昶","54.1","+1.4","+2.66","26W29","07/13","+2","+669","3.93","0.57","0","0","0","0","+2","+22","0.13","0.02","+2","+691","4.07","0.59"
"6285","啟碁","259","-1.5","-0.58","26W29","07/13","+2","+1,853","3.04","0.38","-5","-14,531","-6.18","-3","+1","+239","1.58","0.05","-1","-1,933","-12.8","-0.4"
"6456","GIS-KY","70.6","-0.1","-0.14","26W29","07/13","+2","+1,448","5.54","0.43","0","0","0","0","-1","-30","-0.58","-0.01","+2","+1,543","5.91","0.46"
"6461","益得","16","-0.1","-0.62","26W29","07/13","+2","+37","4.86","0.02","0","0","0","0","0","0","0","0","+2","+37","4.82","0.02"
"6464","台數科","78","+0.4","+0.52","26W29","07/13","+2","+69","10.4","0.05","0","0","0","0","0","0","0","0","+5","+100","6.58","0.08"
"6499","益安","69.8","-1.2","-1.69","26W29","07/13","+2","+54","4.68","0.06","0","0","0","0","-2","0","-0.04","0","+2","+53","4.64","0.05"
"6525","捷敏-KY","192.5","-7","-3.51","26W29","07/13","+2","+1,742","4.5","1.35","0","0","0","0","-1","-13","-0.2","-0.01","+2","+1,826","4.72","1.42"
"6538","倉和","149.5","+13.5","+9.93","26W29","07/13","+2","+228","4.58","0.6","0","0","0","0","-4","-272","-1.19","-0.72","+2","+129","2.58","0.34"
"6577","勁豐","79.5","-0.5","-0.62","26W29","07/13","+2","+69","16.2","0.11","0","0","0","0","-2","-5","-1.18","-0.01","+3","+122","19.6","0.2"
"6582","申豐","32.6","-0.2","-0.61","26W29","07/13","+2","+10","3.59","0.01","0","0","0","0","-1","-2","-2.8","0","+2","+8","2.85","0.01"
"6585","鼎基","124","-0.5","-0.4","26W29","07/13","+2","+156","5.97","0.22","0","0","0","0","-2","-40","-1.54","-0.06","+2","+116","4.43","0.16"
"6690","安碁資訊","165","-1.5","-0.9","26W29","07/13","+2","+68","19.5","0.23","0","0","0","0","-2","-89","-25.5","-0.3","-1","-22","-27.4","-0.07"
"6719","力智","252.5","-14","-5.25","26W29","07/13","+2","+1,502","5.83","1.42","0","0","0","0","-2","-128","-0.5","-0.12","+2","+1,373","5.33","1.3"
"6730","常廣","37.1","-0.5","-1.33","26W29","07/13","+2","+7","10.6","0.02","0","0","0","0","0","0","0","0","+2","+7","10.6","0.02"
"6768","志強-KY","71","-0.2","-0.28","26W29","07/13","+2","+52","3.3","0.03","0","0","0","0","+1","+1","0.26","0","+2","+33","2.09","0.02"
"6776","展碁國際","54.7","-1","-1.8","26W29","07/13","+2","+150","11.8","0.16","0","0","0","0","0","0","0","0","+2","+151","11.9","0.17"
"6861","睿生光電","263","-29","-9.93","26W29","07/13","+2","+566","16.6","1.36","0","0","0","0","+1","+4","0.39","0.01","+2","+549","16.1","1.32"
"6874","倍力","84.2","+0.5","+0.6","26W29","07/13","+2","+24","14.3","0.11","0","0","0","0","0","0","0","0","+2","+26","15.5","0.12"
"6918","愛派司","74","-0.1","-0.13","26W29","07/13","+2","+40","21.2","0.12","0","0","0","0","-2","-5","-2.65","-0.01","+2","+35","18.5","0.1"
"6919","康霈*","107.5","0","0","26W29","07/13","+2","+3,934","9.49","0.25","0","0","0","0","+18","+1,775","0.22","0.11","+2","+3,995","9.64","0.26"
"6965","中傑-KY","80","0","0","26W29","07/13","+2","+37","33.7","0.02","0","0","0","0","0","0","0","0","+2","+35","31.9","0.02"
"7631","聚賢研發-創","145","-8.5","-5.54","26W29","07/13","+2","+41","6.64","0.2","0","0","0","0","+1","+1","0.43","0","+2","+40","6.39","0.2"
"7718","友鋮","47.5","+0.65","+1.39","26W29","07/13","+2","+13","6.49","0.03","0","0","0","0","+1","+1","1.05","0","+2","+14","6.97","0.03"
"8021","尖點","508","-13","-2.5","26W29","07/13","+2","+911","19.5","0.63","0","0","0","0","+5","+632","1.01","0.44","+2","+993","21.3","0.68"
"8024","佑華","16.85","+0.05","+0.3","26W29","07/13","+2","+3","0.24","0.01","0","0","0","0","0","0","0","0","+2","+4","0.31","0.01"
"8040","九暘","88.7","-4.2","-4.52","26W29","07/13","+2","+736","10.2","0.76","0","0","0","0","-2","-45","-0.62","-0.05","+2","+691","9.55","0.72"
"8071","能率網通","28.85","-1.45","-4.79","26W29","07/13","+2","+322","1.03","0.54","0","0","0","0","-2","-132","-0.42","-0.22","+2","+189","0.61","0.32"
"8085","福華","11.8","-0.25","-2.07","26W29","07/13","+2","+97","8.35","0.07","0","0","0","0","-4","-1","-0.02","0","+2","+96","8.29","0.07"
"8183","精星","34.9","+1.65","+4.96","26W29","07/13","+2","+770","16.2","0.64","0","0","0","0","+5","+153","0.91","0.13","+2","+844","17.8","0.7"
"8227","巨有科技","175.5","-10","-5.39","26W29","07/13","+2","+256","4.27","0.65","0","0","0","0","-2","-458","-7.66","-1.16","+1","+24","2.23","0.06"
"8261","富鼎","292.5","-32.5","-10","26W29","07/13","+2","+1,197","2.2","1.01","0","0","0","0","+1","+80","1.57","0.07","+2","+1,302","2.39","1.1"
"8415","大國鋼","34.85","+0.1","+0.29","26W29","07/13","+2","+536","22.6","0.05","+3","+641","9.76","0.06","-22","-8,555","-13.9","-0.83","+2","+416","17.5","0.04"
"8454","富邦媒","262","-6","-2.24","26W29","07/13","+2","+491","10.5","0.19","+1","+20","2.13","0.01","-1","-26","-2.74","-0.01","+2","+347","7.42","0.13"
"8936","國統","55.1","-0.5","-0.9","26W29","07/13","+2","+81","0.74","0.03","0","0","0","0","+3","+112","0.16","0.05","+2","+113","1.02","0.05"
"8937","合騏*","24.85","-0.7","-2.74","26W29","07/13","+2","+41","7.05","0.01","0","0","0","0","0","0","0","0","+2","+35","6.1","0.01"
"910322","康師傅-DR","22.5","0","0","26W29","07/13","+2","+85","70.5","0.4","0","0","0","0","0","0","0","0","+2","+85","70.5","0.4"
"9938","百和","45.95","-0.2","-0.43","26W29","07/13","+2","+791","11.4","0.27","0","0","0","0","-2","-16","-0.23","-0.01","+3","+1,866","11.3","0.63"
"9939","宏全","124","+1.5","+1.22","26W29","07/13","+2","+2,798","38.6","0.95","+5","+503","1.35","0.17","-2","-48","-0.67","-0.02","+2","+2,767","38.2","0.94"
"9940","信義","19.75","+0.05","+0.25","26W29","07/13","+2","+216","13.8","0.03","0","0","0","0","+1","+10","3.43","0","+2","+221","14.1","0.03"
