排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00717,富邦美國特別股,15.07,0.06,0.4,444,08/05,,,-100.0,-100.0,,,-100.0,-100.0,-100.0,-100.0
2,00771,元大US高息特別股,15.76,0.03,0.19,17,08/05,,,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
3,00859B,群益0-1年美債,41.54,-0.21,-0.5,2900,08/05,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0
4,009810,玉山全球藍籌100,21.89,0.35,1.62,368,08/05,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,3372,典範,15.8,0.3,1.94,619,08/05,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,00865B,國泰US短期公債,49.38,-0.18,-0.36,4388,08/05,0.0,-50.0,0.0,-97.6,-70.0,,-98.3,20.0,,-57.1
7,00907,永豐優息存股,16.85,0.08,0.48,776,08/05,1.02,-64.0,-82.1,-89.0,4.21,-31.2,-5.71,-57.9,-74.7,111.0
8,009807,台新標普科技精選,17.26,0.63,3.79,165,08/05,-33.3,-33.3,-82.6,-86.7,-33.3,-73.3,0.0,-90.9,-88.6,-88.9
9,4506,崇友,123.0,0.5,0.41,199,08/05,-86.7,-87.5,-88.9,-86.7,-90.5,-77.8,0.0,0.0,-95.1,-50.0
10,00972,野村日本動能高息,21.45,0.15,0.7,472,08/05,0.0,0.0,-92.3,-83.3,0.0,-33.3,-81.8,,-98.1,-92.0
11,00864B,中信美國公債0-1,47.1,-0.25,-0.53,1707,08/05,,100.0,,-80.0,,-92.9,100.0,100.0,-80.0,100.0
12,4442,竣邦-KY,53.1,-5.8,-9.85,1093,08/05,32.6,307.0,307.0,-79.5,1308.0,1044.0,662.0,30.7,,94.7
13,00962,台新AI優息動能,15.04,0.38,2.59,902,08/05,-25.0,-66.7,-62.5,-70.0,-73.5,-61.0,-75.4,-86.6,-79.0,-88.7
14,00703,台新MSCI中國,20.35,-0.04,-0.2,15,08/05,0.0,0.0,0.0,-66.7,-91.7,0.0,-50.0,-91.7,-98.5,-91.7
15,00728,第一金工業30,63.1,2.0,3.27,101,08/05,0.0,0.0,-66.7,-66.7,-50.0,0.0,,-80.0,-95.2,-95.8
16,00928,中信上櫃ESG30,31.27,1.25,4.16,819,08/05,-0.18,-10.3,-15.4,-60.6,-77.5,-42.1,627.0,957.0,438.0,3194.0
17,6272,驊陞,24.1,-0.45,-1.83,235,08/05,25.8,25.8,14.7,-58.1,105.0,,,,,
18,00894,中信小資高價30,47.12,1.76,3.88,2010,08/05,-16.3,-15.8,-57.4,-57.1,-56.6,-56.4,-66.7,44.2,38.1,87.8
19,2412,中華電,137.0,0.5,0.37,11911,08/05,-15.9,-19.4,-24.4,-56.0,36.2,631.0,855.0,407.0,475.0,379.0
20,006201,元大富櫃50,42.42,1.22,2.96,668,08/05,-33.3,-47.5,-50.3,-54.3,-6.92,236.0,77.3,1245.0,99.0,550.0
21,00842B,台新美元銀行債,29.98,0.06,0.2,155,08/05,-50.0,-50.0,-50.0,-50.0,-50.0,0.0,,,,
22,00971,野村美國研發龍頭,17.89,0.32,1.82,269,08/05,-7.14,0.0,-7.14,-50.0,0.0,-43.5,-84.0,-94.5,-90.3,-95.0
23,3226,龍鋒,51.4,0.3,0.59,80,08/05,0.0,0.0,0.0,-50.0,-50.0,-50.0,-83.3,-90.9,-95.7,-94.1
24,6527,明達醫,73.6,0.6,0.82,49,08/05,-25.0,-25.0,-50.0,-50.0,0.0,,,,,
25,9925,新保,40.1,-0.15,-0.37,677,08/05,0.0,0.0,0.0,-50.0,-90.9,-87.5,-88.9,-97.2,-75.0,-92.9
26,00719B,元大美債1-3,31.48,-0.12,-0.38,5828,08/05,-24.7,-42.9,-41.5,-49.8,126.0,48.7,7.62,34.5,-53.1,-16.9
27,00408A,主動第一金優股息,10.16,0.25,2.52,9714,08/05,-1.48,-44.8,-46.8,-47.8,-2.21,,,,,
28,00752,中信中國50,24.37,0.14,0.58,2060,08/05,2.65,-29.5,-31.2,-47.7,-59.0,-76.4,-44.2,-30.7,-73.0,-71.6
29,3531,先益,21.7,-0.55,-2.47,4,08/05,0.0,-46.2,-46.2,-47.0,-47.0,-43.5,-58.8,-57.3,-69.6,-65.3
30,00942B,台新美A公司債20+,14.16,0.11,0.78,1511,08/05,0.0,0.0,-14.3,-45.5,-33.3,-33.3,-95.7,-85.4,-96.9,-97.6
31,3167,大量,645.0,58.0,9.88,228,08/05,-4.8,-4.86,-4.85,-44.8,-53.0,-49.1,-44.6,-5.42,-54.0,-24.8
32,00957B,兆豐US優選投等債,13.35,0.11,0.83,165,08/05,-41.2,-41.2,-41.2,-44.4,-44.4,-44.4,-65.5,-96.3,-95.4,-96.2
33,2812,台中銀,18.8,-0.1,-0.53,16913,08/05,-8.06,-7.7,-12.1,-43.3,-38.2,-36.8,-43.1,-26.2,-30.3,-18.9
34,3489,森寶,25.9,0.25,0.97,1251,08/05,-17.1,-43.6,-45.5,-42.6,-39.2,-37.8,-71.8,-64.1,-68.2,-58.7
35,00713,元大台灣高息低波,61.1,0.3,0.49,2853,08/05,-0.53,-11.3,-29.9,-42.0,17.5,-47.2,22.1,-64.3,-84.1,-67.0
36,009817,國泰日本不動產,9.26,-0.08,-0.86,1948,08/05,0.0,0.0,0.0,-41.0,-54.2,-51.0,-63.2,,,
37,00661,元大日經225,85.8,3.45,4.19,109,08/05,-42.1,-42.1,-38.9,-38.9,10.0,-15.4,-76.1,-77.6,-60.7,-71.8
38,2867,三商壽,9.77,0.01,0.1,16413,08/05,5.31,-26.9,-28.7,-37.7,-34.0,-33.4,,,,
39,00706L,期元大S&P日圓正2,19.41,-0.05,-0.26,1634,08/05,0.31,-5.75,-20.3,-35.1,-45.1,-51.9,41.3,96.0,477.0,70.2
40,00740B,富邦全球投等債,38.37,0.28,0.74,1313,08/05,-58.8,-58.8,-58.8,-34.1,-16.9,14.9,-38.6,-46.5,-66.5,-52.2
41,00645,富邦日本,57.05,1.1,1.97,306,08/05,-4.76,-4.76,-4.76,-33.3,0.0,0.0,-48.7,-39.4,-55.6,-52.4
42,009812,野村日本東證,12.9,0.23,1.82,1279,08/05,-33.3,-33.3,-33.3,-33.3,0.0,-33.3,-97.1,-98.9,,-95.6
