Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
1,臺股期貨,自營商,3303,29584100,3845,34474312,-542,-4890212,5674,50980315,3655,32861610,2019,18118705
1,臺股期貨,投信,1110,9961577,74,664270,1036,9297307,79336,712484882,3511,31530887,75825,680953995
1,臺股期貨,外資,51781,463903030,52682,471991184,-901,-8088153,6959,62500213,89382,802722542,-82423,-740222329
2,電子期貨,自營商,69,788696,63,719921,6,68775,17,194023,78,889997,-61,-695974
2,電子期貨,投信,0,0,13,148362,-13,-148362,153,1745638,0,0,153,1745638
2,電子期貨,外資,138,1577657,150,1713220,-12,-135563,40,456376,274,3126176,-234,-2669800
3,金融期貨,自營商,52,162464,43,134648,9,27816,37,115803,63,197177,-26,-81374
3,金融期貨,投信,0,0,0,0,0,0,34,106413,0,0,34,106413
3,金融期貨,外資,327,1022739,401,1253701,-74,-230962,44,137711,220,688556,-176,-550845
4,小型臺指期貨,自營商,5709,12797172,5971,13386863,-262,-589690,1732,3902615,9763,21959331,-8031,-18056716
4,小型臺指期貨,投信,1,2246,0,0,1,2246,109,244721,155,347998,-46,-103277
4,小型臺指期貨,外資,116472,260875066,116327,260551297,145,323770,1795,4031064,2876,6457241,-1081,-2426177
5,微型臺指期貨,自營商,14592,6554980,11619,5208981,2973,1345999,4423,1990853,29975,13487232,-25552,-11496379
5,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
5,微型臺指期貨,外資,185710,83209709,186023,83341780,-313,-132070,439,197222,446,200267,-7,-3045
