排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,1815,富喬,118.0,9.0,8.26,08/26,4.23,3.9,3.46,9.54,11.9,11.6,15.0,0.74,5.6,13.0,5.06,4.44
2,2426,鼎元,99.8,9.0,9.91,08/26,-0.77,-2.06,2.5,5.84,5.17,5.61,3.04,2.3,1.07,0.71,0.32,2.08
3,00983A,主動中信ARK創新,12.71,0.22,1.76,08/26,0.84,1.12,1.7,4.77,3.33,5.02,49.5,85.1,77.0,,,85.1
4,3260,威剛,416.0,-2.5,-0.6,08/26,-0.72,-2.56,0.52,4.35,3.32,5.81,5.01,-6.61,-4.12,5.91,10.1,-11.3
5,009821,野村稀土關鍵資源,16.09,0.38,2.42,08/26,0.36,0.81,1.28,3.59,5.28,12.4,,,,,,
6,4939,亞電,78.8,7.1,9.9,08/26,-0.54,3.95,1.13,3.11,2.05,1.87,3.31,0.91,0.85,0.82,1.08,4.79
7,00715L,期街口布蘭特正2,46.36,-5.34,-10.3,08/26,0.39,-0.36,2.61,2.89,5.46,3.67,11.2,7.43,84.4,273.0,,29.7
8,2609,陽明,57.6,-6.0,-9.43,08/26,-0.88,-0.72,0.16,2.79,4.74,5.53,11.7,9.63,12.0,15.8,19.6,12.0
9,00898,國泰基因免疫革命,11.29,0.3,2.73,08/26,0.52,0.77,0.89,2.76,5.24,14.0,28.1,42.9,66.5,141.0,,50.3
10,6226,光鼎,28.15,2.55,9.96,08/26,0.44,0.29,2.82,2.62,2.63,-2.22,1.69,3.11,3.23,3.54,5.58,3.36
