排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2426,鼎元,96.6,-3.2,-3.21,08/27,1.43,0.66,-0.62,6.02,6.81,7.16,3.72,3.78,2.41,2.15,1.75,3.51
2,1815,富喬,116.5,-1.5,-1.27,08/27,0.04,4.27,3.94,5.86,11.7,11.1,14.2,2.73,6.05,13.2,5.1,4.48
3,6226,光鼎,30.95,2.8,9.95,08/27,1.39,1.84,1.68,4.24,5.09,-1.07,2.94,4.4,4.62,4.89,6.97,4.76
4,3260,威剛,415.5,-0.5,-0.12,08/27,-0.09,-0.81,-2.64,3.95,2.92,6.06,5.11,-6.38,-4.82,6.15,9.98,-11.4
5,00983A,主動中信ARK創新,12.63,-0.08,-0.63,08/27,0.83,1.69,1.98,3.3,4.13,5.88,52.3,87.8,79.3,,,87.9
6,2491,吉祥全,51.3,4.65,9.97,08/27,1.5,2.83,3.39,3.15,2.96,2.89,2.98,2.55,3.29,3.45,1.06,3.34
7,00715L,期街口布蘭特正2,46.83,0.47,1.01,08/27,-0.07,0.32,-0.42,2.86,4.58,4.12,10.9,7.45,85.2,276.0,,29.6
8,5291,邑昇,66.4,5.5,9.03,08/27,1.45,2.16,2.56,2.81,2.46,2.78,0.83,1.73,2.71,2.78,2.72,2.83
9,6104,創惟,102.5,2.5,2.5,08/27,0.85,1.85,1.97,2.78,3.1,4.26,5.84,7.85,-6.66,11.3,8.78,3.74
10,8103,瀚荃,114.0,0.5,0.44,08/27,2.36,2.83,3.38,2.77,1.43,1.26,-2.85,-2.67,-0.95,-1.2,-1.26,-0.27
11,4939,亞電,86.6,7.8,9.9,08/27,0.01,-0.53,3.96,2.73,0.85,1.02,1.51,2.95,0.88,0.83,1.09,4.8
12,6517,保勝光學,73.7,2.4,3.37,08/27,1.75,3.05,3.32,2.72,3.88,5.97,4.7,4.7,4.31,2.13,,6.13
13,2606,裕民,74.3,2.3,3.19,08/27,0.29,0.27,1.79,2.56,3.34,4.92,9.06,13.6,16.4,18.1,21.6,18.4
14,6547,高端疫苗,63.1,1.2,1.94,08/27,1.18,1.93,2.28,2.34,2.68,3.64,2.86,3.57,0.32,-0.44,,0.93
15,00678,群益那斯達克生技,44.71,-0.33,-0.73,08/27,-0.57,0.36,-1.48,2.3,1.87,0.84,1.68,6.58,16.0,18.3,,3.61
16,2351,順德,240.0,21.0,9.59,08/27,2.19,1.99,1.5,2.29,1.73,2.33,5.89,12.9,16.0,6.26,7.64,18.6
17,6269,台郡,72.9,6.6,9.95,08/27,2.01,2.33,2.35,2.23,2.8,3.88,-2.01,-3.33,-2.31,-9.72,-17.7,-2.16
18,3376,新日興,210.0,16.0,8.25,08/27,1.98,2.51,2.44,2.15,2.25,3.25,-6.63,-3.39,-12.2,-3.88,-10.6,-8.58
19,2637,慧洋-KY,94.6,3.4,3.73,08/27,0.23,0.25,0.71,1.99,2.41,3.1,8.96,12.3,21.8,22.9,22.8,17.4
20,2421,建準,159.5,8.0,5.28,08/27,1.74,2.07,2.0,1.92,1.89,5.54,4.03,-5.69,-0.2,12.4,16.6,-6.04
21,3324,雙鴻,1060.0,-15.0,-1.4,08/27,0.8,0.37,1.25,1.89,2.24,5.24,6.35,-5.88,2.56,3.48,15.4,-5.34
22,00989A,主動摩根美國科技,16.91,0.26,1.56,08/27,1.79,1.78,1.77,1.75,1.26,7.58,7.21,56.8,,,,69.1
23,8271,宇瞻,234.0,3.0,1.3,08/27,1.09,0.92,-0.01,1.71,0.61,4.72,-2.54,1.24,-11.5,-11.9,-11.6,-8.49
24,2464,盟立,211.0,19.0,9.9,08/27,1.24,0.8,0.9,1.65,2.28,9.46,4.9,17.4,18.9,8.97,5.94,18.4
25,3176,基亞,38.1,-1.7,-4.27,08/27,0.18,1.05,1.26,1.65,1.93,1.97,2.35,2.29,2.23,2.6,2.07,2.12
26,2030,彰源,23.0,-0.5,-2.13,08/27,0.12,0.45,0.53,1.6,1.73,3.75,5.75,7.35,6.57,9.13,6.41,6.68
27,4540,全球傳動,61.4,4.1,7.16,08/27,1.31,1.41,1.43,1.57,1.49,1.72,-3.37,0.71,0.82,0.58,,0.61
28,2455,全新,433.0,5.0,1.17,08/27,0.4,0.89,2.05,1.56,-0.32,-1.7,1.78,3.79,3.18,-5.81,13.1,-2.05
29,3105,穩懋,445.5,40.5,10.0,08/27,0.81,1.58,2.54,1.55,1.72,0.16,-3.67,-9.5,0.53,-11.8,-26.5,-6.88
30,3498,陽程,203.5,0.0,0.0,08/27,0.09,0.16,0.58,1.54,8.23,9.13,0.77,11.3,11.1,11.0,11.9,9.59
31,009821,野村稀土關鍵資源,15.92,-0.17,-1.06,08/27,0.22,0.59,1.05,1.52,5.47,12.9,,,,,,
32,3490,單井,54.0,0.4,0.75,08/27,1.13,0.83,1.17,1.52,12.2,11.3,8.51,7.48,8.88,7.31,0.79,8.37
33,3450,聯鈞,578.0,4.0,0.7,08/27,0.25,0.64,1.76,1.51,0.13,6.31,-2.15,5.49,15.6,15.0,-5.48,15.2
34,2603,長榮,232.5,1.5,0.65,08/27,0.37,0.43,0.69,1.46,4.81,6.04,7.23,9.46,9.05,8.94,2.64,12.1
35,3712,永崴投控,21.65,0.45,2.12,08/27,0.4,0.85,1.38,1.46,1.06,1.47,1.23,1.9,0.87,-0.07,,1.71
36,3693,營邦,556.0,-2.0,-0.36,08/27,0.43,1.02,1.09,1.45,1.49,2.22,2.07,-0.15,3.55,0.6,-0.53,1.48
37,2609,陽明,57.9,0.3,0.52,08/27,0.21,-0.68,-0.51,1.43,5.03,5.66,11.8,9.36,12.3,16.0,19.8,12.2
38,8222,寶一,40.8,0.3,0.74,08/27,0.75,1.37,1.43,1.42,0.72,2.36,0.8,2.5,1.33,1.32,2.14,3.85
39,1608,華榮,38.2,0.6,1.6,08/27,0.64,1.17,1.06,1.39,1.39,4.32,2.4,0.87,2.61,4.43,1.29,2.06
40,6127,九豪,50.9,1.45,2.93,08/27,0.67,1.12,1.27,1.34,1.54,0.92,-4.32,3.91,4.88,4.34,4.83,5.89
41,2461,光群雷,18.5,0.25,1.37,08/27,0.18,0.78,0.77,1.33,1.57,2.35,5.83,5.74,5.18,2.71,4.94,5.68
42,6782,視陽,243.5,-2.5,-1.02,08/27,-0.16,0.23,1.29,1.32,1.71,4.72,4.76,4.01,2.32,8.24,,4.44
43,5392,能率,47.1,-0.2,-0.42,08/27,0.59,1.19,1.2,1.32,1.61,2.41,2.13,1.17,-2.44,-1.78,-1.15,2.58
44,2612,中航,62.0,0.5,0.81,08/27,0.28,0.29,0.72,1.3,1.88,2.07,1.6,0.1,0.38,4.67,3.26,2.56
45,00898,國泰基因免疫革命,11.14,-0.15,-1.33,08/27,0.29,0.81,1.07,1.3,3.99,14.0,28.4,43.2,67.0,142.0,,50.8
46,6108,競國,23.8,1.05,4.62,08/27,0.63,0.72,1.37,1.29,3.87,5.8,4.44,6.52,6.53,4.65,3.43,6.85
47,2615,萬海,113.5,-1.5,-1.3,08/27,-0.22,0.09,0.29,1.28,3.11,4.11,6.06,8.45,10.9,9.35,10.6,8.54
48,3374,精材,351.0,17.5,5.25,08/27,0.14,1.25,1.31,1.28,-1.09,-4.4,-0.77,-4.93,6.85,1.36,7.28,2.62
49,5425,台半,95.2,-1.4,-1.45,08/27,-1.28,1.48,1.84,1.26,-3.53,-4.91,-10.2,-1.52,-1.71,-1.09,-6.32,2.64
50,3363,上詮,704.0,54.0,8.31,08/27,0.4,1.14,1.78,1.22,1.04,-0.12,-0.78,-4.56,-2.9,0.71,4.68,-4.62
51,2221,大甲,74.6,3.2,4.48,08/27,-0.16,0.16,0.62,1.21,2.25,2.8,3.11,2.88,2.9,2.46,3.31,2.91
52,00909,國泰數位支付服務,46.95,-0.74,-1.55,08/27,0.05,0.12,1.51,1.2,0.55,1.02,8.78,54.3,50.6,65.5,,69.1
53,2451,創見,298.0,-3.0,-1.0,08/27,-0.08,-0.23,-0.84,1.18,0.57,2.76,-0.22,0.31,2.18,0.28,-19.3,-0.05
54,2344,華邦電,186.0,4.5,2.48,08/27,0.67,0.99,0.93,1.17,2.66,3.34,-3.05,-0.06,7.78,-2.56,-1.6,-1.44
55,00731,復華富時高息低波,93.5,0.55,0.59,08/27,0.46,1.04,0.99,1.16,0.82,1.14,4.16,17.8,41.2,85.1,,34.2
56,2009,第一銅,41.8,-1.4,-3.24,08/27,-0.14,0.44,0.15,1.15,1.12,3.02,0.84,0.64,2.06,3.93,-4.33,2.42
57,8261,富鼎,185.0,-1.0,-0.54,08/27,0.5,0.3,0.71,1.14,-5.32,-4.62,-5.51,0.86,-0.49,-1.01,-0.58,0.11
58,3234,光環,180.0,-0.5,-0.28,08/27,0.24,0.1,0.32,1.14,2.56,5.98,7.25,5.97,7.98,9.32,5.74,7.8
59,3034,聯詠,548.0,-9.0,-1.62,08/27,0.01,0.37,0.75,1.13,1.19,2.82,6.46,13.5,13.8,-3.93,-13.1,15.0
60,2392,正崴,46.65,1.5,3.32,08/27,0.57,0.6,0.74,1.13,1.79,2.56,2.28,3.03,2.16,-5.28,-0.11,3.07
61,00982A,主動群益台灣強棒,22.35,0.16,0.72,08/27,0.38,0.58,0.85,1.1,0.76,1.69,0.49,3.28,7.44,,,5.16
62,8358,金居,494.0,44.5,9.9,08/27,1.25,1.86,1.91,1.1,-3.67,-9.76,-13.6,2.74,2.54,3.4,3.5,3.08
63,2305,全友,29.45,-1.55,-5.0,08/27,-0.07,0.7,0.92,1.08,-0.47,-0.73,-3.62,-0.01,0.88,3.27,1.5,0.12
64,3006,晶豪科,274.0,0.5,0.18,08/27,0.32,-0.28,-0.58,1.08,0.66,9.38,9.56,19.4,31.8,34.6,34.3,18.1
65,00401A,主動摩根台灣鑫收,13.63,0.13,0.96,08/27,0.32,1.57,1.57,1.07,3.04,8.53,13.8,,,,,
66,6179,亞通,27.65,-0.3,-1.07,08/27,-0.04,0.58,0.63,1.07,1.21,2.44,3.87,2.58,1.1,3.49,3.43,2.03
67,4923,力士,56.0,3.7,7.07,08/27,0.4,0.76,1.03,1.06,1.04,0.05,1.42,2.21,2.18,2.04,,2.14
68,6141,柏承,54.9,4.5,8.93,08/27,0.27,1.63,1.05,1.05,3.56,3.84,3.25,5.73,7.26,4.68,6.96,6.08
69,6218,豪勉,39.95,0.35,0.88,08/27,0.75,0.14,0.9,1.01,1.75,2.34,0.93,1.15,0.29,0.96,0.87,1.01
70,2481,強茂,146.5,-4.0,-2.66,08/27,-0.14,1.33,1.51,0.99,-2.69,-10.0,-10.1,-4.4,3.99,3.04,-14.5,7.63
71,3543,州巧,49.6,4.5,9.98,08/27,0.35,2.66,2.13,0.98,0.77,2.1,-0.07,-11.8,0.36,1.91,,-2.65
72,3406,玉晶光,834.0,75.0,9.88,08/27,1.04,1.01,1.27,0.97,-0.09,-0.23,-1.8,8.19,14.7,27.0,29.4,13.1
73,00700,富邦恒生國企,17.39,-0.17,-0.97,08/27,-0.02,0.15,0.48,0.97,0.75,5.32,10.2,36.4,56.2,77.8,,45.8
74,00964,中信亞太高股息,14.82,0.0,0.0,08/27,0.0,-0.01,0.01,0.95,0.62,2.01,-0.17,3.65,4.65,,,3.33
75,6190,萬泰科,68.8,0.2,0.29,08/27,0.37,1.04,1.12,0.94,0.76,1.64,0.15,3.3,0.64,6.92,4.48,4.41
76,5340,建榮,82.4,1.6,1.98,08/27,-0.04,0.97,1.15,0.93,0.94,-0.44,1.29,-0.97,0.55,-1.44,0.38,-3.58
77,00885,富邦越南,18.58,0.17,0.92,08/27,0.2,0.28,0.56,0.93,0.51,1.0,2.19,10.6,34.4,95.5,,13.8
78,4967,十銓,275.5,3.0,1.1,08/27,1.02,0.79,-0.46,0.92,-3.17,4.27,1.17,-6.68,4.75,2.4,,-13.0
79,1717,長興,75.8,3.9,5.42,08/27,1.0,0.89,0.92,0.92,0.01,3.01,-0.34,-0.41,-0.97,-1.98,-0.02,-0.23
80,8099,大世科,62.9,1.4,2.28,08/27,-0.02,0.89,0.89,0.91,0.97,1.03,0.69,0.59,0.64,0.7,0.61,0.51
81,6492,生華科,35.0,-0.7,-1.96,08/27,0.09,0.13,0.33,0.89,0.95,1.57,2.45,3.56,4.15,4.44,,4.04
82,2302,麗正,44.0,-0.9,-2.0,08/27,-0.31,1.05,1.01,0.89,-0.18,1.29,-3.1,-0.92,-1.13,0.47,-5.63,0.54
83,2408,南亞科,541.0,24.0,4.64,08/27,0.97,1.07,1.06,0.88,1.43,5.38,3.57,4.9,8.17,-0.32,-2.12,3.5
84,2337,旺宏,127.5,2.0,1.59,08/27,0.39,0.71,0.47,0.87,0.62,-0.52,-3.94,0.95,12.4,7.06,38.2,6.63
85,3264,欣銓,219.5,2.0,0.92,08/27,0.35,0.5,0.71,0.86,0.57,-0.71,3.57,3.72,5.82,8.37,6.31,-2.34
86,8071,能率網通,24.4,0.0,0.0,08/27,0.14,0.59,0.76,0.85,0.94,-0.63,1.28,0.28,1.31,1.31,1.23,2.2
87,2617,台航,31.3,0.45,1.46,08/27,0.12,0.07,0.47,0.84,1.37,1.19,2.01,2.14,5.42,9.11,9.24,3.11
88,2354,鴻準,64.4,2.9,4.72,08/27,0.67,0.75,0.77,0.84,0.95,3.24,3.4,0.24,-3.84,-5.21,-23.4,0.01
89,6116,彩晶,14.85,0.45,3.12,08/27,0.37,0.67,0.56,0.84,0.82,-0.18,-2.27,-0.99,-4.74,-4.1,-7.72,-4.43
90,6530,創威,89.0,3.4,3.97,08/27,0.19,0.1,1.04,0.83,-0.49,-0.91,-0.67,1.95,1.07,-0.56,,1.2
91,00683L,期元大美元指正2,21.25,0.05,0.24,08/27,0.0,0.0,0.83,0.83,0.54,-4.43,-2.63,13.8,23.1,28.6,,13.1
92,6515,穎崴,6105.0,80.0,1.33,08/27,0.6,0.71,0.9,0.82,2.68,3.17,3.96,5.13,10.6,14.8,,5.11
93,00406A,主動中信台灣收益,9.7,0.04,0.41,08/27,-0.13,1.01,1.1,0.81,0.86,0.84,,,,,,
94,5871,中租-KY,114.5,-2.5,-2.14,08/27,-0.05,0.14,0.26,0.81,0.47,1.16,-1.42,0.51,3.69,-25.1,-17.9,1.65
95,6533,晶心科,268.5,-0.5,-0.19,08/27,0.32,0.27,0.76,0.81,0.21,0.71,-2.05,-2.81,-10.1,-15.9,,-4.26
96,009812,野村日本東證,12.8,-0.09,-0.7,08/27,0.34,0.45,0.69,0.75,0.19,0.13,1.93,6.89,,,,6.1
97,6861,睿生光電,194.0,0.5,0.26,08/27,0.16,0.05,0.1,0.75,0.99,1.57,4.13,0.85,-0.51,-0.55,,0.28
98,2399,映泰,46.6,-1.3,-2.71,08/27,-0.44,1.16,0.35,0.75,0.36,1.18,0.11,2.56,-3.68,4.94,-10.9,4.82
99,4912,聯德控股-KY,98.2,8.9,9.97,08/27,0.97,1.05,1.14,0.74,0.9,1.7,-1.06,0.96,-4.64,-2.88,-4.0,-2.37
100,3339,泰谷,41.7,-1.4,-3.25,08/27,-0.92,0.48,0.52,0.73,1.14,-0.13,-2.49,-0.56,0.65,-3.1,-17.0,1.31
101,8299,群聯,2155.0,30.0,1.41,08/27,0.27,0.28,0.16,0.71,-0.65,-0.32,-0.89,-5.88,-8.75,-7.81,-8.73,-10.8
102,4771,望隼,211.5,4.0,1.93,08/27,0.22,0.65,0.71,0.7,0.72,2.48,3.23,4.51,4.73,,,4.93
103,3131,弘塑,2490.0,5.0,0.2,08/27,0.21,0.52,0.54,0.69,-0.11,-0.8,-4.38,4.48,9.33,20.3,30.1,15.8
104,6829,千附精密,240.5,1.5,0.63,08/27,0.31,0.98,0.84,0.69,1.75,2.5,1.2,2.37,2.17,2.12,,2.35
105,6204,艾華,89.0,7.0,8.54,08/27,0.63,0.6,0.63,0.69,0.15,0.65,0.7,0.55,0.34,0.28,0.65,0.8
106,2889,國票金,16.2,0.45,2.86,08/27,0.52,0.55,0.55,0.67,0.79,0.73,1.76,0.44,0.78,0.4,-5.21,0.94
