單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"11,160,429,833","13,896,418,209","-2,735,988,376"
自營商(避險),"37,989,612,273","36,914,812,006","1,074,800,267"
投信,"26,480,037,999","19,283,718,809","7,196,319,190"
外資及陸資(不含外資自營商),"427,876,353,162","382,525,022,741","45,351,330,421"
外資自營商,0,0,0
合計,"503,506,433,267","452,619,971,765","50,886,461,502"
