排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00990B,國泰收益非投等債,10.11,0.0,0.0,2288,08/05,-26.1,965.0,2418.0,2208.0,27600.0,,,,,
2,00938,凱基優選30,25.01,0.29,1.17,1456,08/05,-11.1,-4.0,1100.0,500.0,700.0,500.0,,500.0,-40.0,140.0
3,00989B,台新美國非投等債,10.27,-0.01,-0.1,3968,08/05,,,400.0,,-99.8,20.0,-63.9,,,
4,4442,竣邦-KY,53.1,-5.8,-9.85,1093,08/05,32.6,307.0,307.0,-79.5,1308.0,1044.0,662.0,30.7,,94.7
5,00876,元大全球5G,89.65,4.7,5.53,260,08/05,300.0,300.0,300.0,81.8,42.9,81.8,66.7,-84.3,1900.0,-77.5
6,7792,安葆,203.5,5.5,2.78,330,08/05,100.0,300.0,300.0,,,,,,,
7,00998A,主動復華金融股息,18.11,0.06,0.33,2427,08/05,30.8,12.3,247.0,390.0,612.0,152.0,222.0,,,
8,1623,大東電,212.5,-0.5,-0.23,93,08/05,17.6,122.0,233.0,900.0,,,,,,
9,7795,長廣,426.0,8.0,1.91,969,08/05,12.8,113.0,181.0,427.0,,,,,,
10,4904,遠傳,101.0,0.0,0.0,8077,08/05,-7.71,46.8,177.0,193.0,257.0,123.0,1255.0,379.0,-27.3,249.0
11,00701,國泰股利精選30,39.03,0.35,0.9,636,08/05,39.3,160.0,160.0,95.0,117.0,44.4,-61.4,-78.1,-95.8,-87.5
12,6578,達邦蛋白,18.8,0.55,3.01,666,08/05,6.62,156.0,155.0,155.0,165.0,172.0,148.0,117.0,-16.0,119.0
13,6952,大武山,36.3,1.5,4.31,60,08/05,136.0,136.0,154.0,120.0,22.2,-25.0,-2.94,120.0,32.0,-37.7
14,00936,台新永續高息中小,21.36,0.42,2.01,2168,08/05,140.0,140.0,140.0,140.0,20.0,20.0,140.0,-94.4,-99.2,-97.7
15,00757,統一FANG+,141.95,4.55,3.31,6023,08/05,62.1,120.0,117.0,145.0,93.2,11.3,-32.7,-58.9,-68.1,-26.8
16,00881,國泰台灣科技龍頭,52.65,1.75,3.44,29066,08/05,11.5,26.8,110.0,154.0,190.0,200.0,262.0,12.3,570.0,164.0
17,00917,中信特選金融,24.37,0.11,0.45,485,08/05,49.2,106.0,106.0,92.7,110.0,113.0,-69.0,-65.2,62.3,781.0
18,00923,群益台ESG低碳50,41.33,1.13,2.81,7878,08/05,-7.99,21.0,100.0,105.0,111.0,137.0,-24.7,-46.0,-67.3,368.0
19,00963,中信全球高股息,13.44,-0.03,-0.22,2288,08/05,77.1,93.8,100.0,121.0,464.0,464.0,1140.0,6100.0,121.0,1967.0
20,00921,兆豐龍頭等權重,23.35,0.36,1.57,185,08/05,95.2,273.0,95.2,583.0,4000.0,4000.0,,78.3,-33.9,5.13
21,00966B,統一ESG投等債15+,13.81,0.1,0.73,1701,08/05,94.4,94.4,94.4,89.2,89.2,89.2,-17.6,-44.0,-40.2,-46.2
22,00850,元大臺灣ESG永續,88.55,2.4,2.79,748,08/05,61.1,93.3,93.3,81.2,107.0,81.2,222.0,3.57,-25.6,164.0
23,3130,一零四,204.0,0.5,0.25,27,08/05,0.0,57.1,83.3,22.2,10.0,10.0,175.0,-8.33,-15.4,-15.4
24,1216,統一,73.2,-0.7,-0.95,17478,08/05,29.0,20.9,81.4,159.0,132.0,57.5,-17.4,-12.9,87.4,35.4
25,00762,元大全球AI,115.3,4.3,3.87,214,08/05,73.2,75.7,73.2,89.2,83.6,132.0,124.0,10.8,-55.8,-14.0
26,6206,飛捷,148.0,8.0,5.71,7373,08/05,26.0,38.3,67.5,65.2,66.0,68.1,7.69,-8.8,-38.4,-4.78
27,2347,聯強,97.1,3.3,3.52,7257,08/05,49.9,61.3,67.0,99.6,86.5,-52.6,122.0,-8.04,138.0,-49.5
28,1303,南亞,177.0,6.5,3.81,83793,08/05,3.95,19.9,65.1,129.0,15.7,78.1,13.6,28.1,71.1,3.12
29,1590,亞德客-KY,1510.0,85.0,5.96,1270,08/05,-0.62,17.6,63.3,75.8,46.8,7.38,-44.1,-52.1,-48.1,-6.98
30,8411,福貞-KY,13.1,0.3,2.34,95,08/05,18.2,62.5,62.5,62.5,30.0,8.33,8.33,-33.3,-57.4,-31.6
31,00903,富邦元宇宙,21.84,0.76,3.61,470,08/05,-2.63,60.9,60.9,60.9,85.0,85.0,429.0,147.0,-7.5,60.9
32,2618,長榮航,43.8,0.0,0.0,45130,08/05,-0.3,21.2,54.5,46.1,38.4,-5.28,-11.9,-10.9,-19.7,-16.2
