排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
2101,7811,民盛,櫃,72.5,0.1,0.14,4,08/21,1,0,0,1,0.12,0.4,＋・・
2102,00919,群益台灣精選高息,市,30.8,0.49,1.62,66886,08/21,7525,0,33458,40983,66.1,0.4,＋・＋
2103,00961,FT臺灣永續高息,市,13.14,0.04,0.31,10497,08/21,387,0,-4335,-3948,2.74,0.4,＋・－
2104,00980B,台新特選IG債10+,櫃,9.16,-0.09,-0.97,136,08/21,0,0,35,35,0.2,0.4,・・＋
2105,009818,華南永昌NASDAQxT,市,19.73,-0.14,-0.7,33,08/21,0,0,25,25,0.17,0.4,・・＋
2106,3310,佳穎,櫃,69.3,1.2,1.76,2,08/21,0,0,0,0,0.28,0.4,・・・
2107,6872,浩宇生醫,櫃,15.7,0.4,2.61,5,08/21,0,0,0,0,0.26,0.4,・・・
2108,8906,花王,櫃,27.45,0.25,0.92,6,08/21,1,0,0,1,0.16,0.4,＋・・
2109,00692,富邦公司治理,市,89.75,0.65,0.73,316,08/21,27,0,26,53,2.21,0.4,＋・＋
2110,00725B,國泰投資級公司債,櫃,33.94,-0.27,-0.79,1636,08/21,15,0,-223,-208,13.0,0.4,＋・－
2111,00787B,元大10年IG醫療債,櫃,31.77,-0.18,-0.56,51,08/21,0,0,-1,-1,0.04,0.4,・・－
2112,00969B,元大零息超長美債,櫃,7.96,-0.1,-1.24,485,08/21,1,0,-26,-25,0.52,0.4,＋・－
2113,00982D,主動富邦動態入息,市,9.73,-0.03,-0.31,357,08/21,3,0,-242,-239,0.27,0.4,＋・－
2114,00983D,主動富邦複合收益,市,9.93,-0.05,-0.5,348,08/21,-11,0,-84,-95,0.36,0.4,－・－
2115,1235,興泰,市,37.7,1.55,4.29,40,08/21,19,0,0,19,0.66,0.4,＋・・
2116,4153,鈺緯,櫃,33.3,0.5,1.52,6,08/21,0,0,0,0,0.21,0.4,・・－
2117,6971,惠民實業,櫃,26.0,0.1,0.39,24,08/21,1,0,0,1,0.14,0.4,＋・・
2118,00722B,群益投資級電信債,櫃,34.23,-0.25,-0.73,2351,08/21,-32,0,-110,-142,5.09,0.3,－・－
2119,2380,虹光,市,19.6,-0.35,-1.75,49,08/21,8,0,1,9,0.21,0.3,＋・＋
2120,3118,進階,櫃,31.5,-0.2,-0.63,1,08/21,0,0,0,0,0.11,0.3,－・・
2121,3288,點晶,櫃,21.35,-0.05,-0.23,32,08/21,-2,0,-1,-3,0.06,0.3,－・－
2122,00636,國泰中國A50,市,28.01,0.22,0.79,427,08/21,-29,0,162,133,0.32,0.3,－・＋
