排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3624,光頡,118.0,-5.0,-4.07,09/17,0.0,0.0,0.0,1.96,2.3,2.3,0.19,2.76,2.76,0.24,2.76,2.76
2,2481,強茂,163.0,-5.5,-3.26,09/17,0.5,1.48,1.72,1.72,2.74,3.52,2.06,9.74,7.97,13.0,13.7,5.63
3,8028,昇陽半導體,244.0,11.0,4.72,09/17,0.22,1.1,1.32,1.58,2.05,1.26,-1.31,1.77,1.62,1.7,,2.29
4,3374,精材,429.0,5.0,1.18,09/17,0.71,0.7,0.83,1.45,1.45,5.73,5.4,5.02,5.73,3.44,3.84,5.84
5,1815,富喬,112.0,-6.5,-5.49,09/17,0.0,-0.2,0.38,1.37,7.18,10.4,12.6,10.7,11.4,13.0,12.0,10.3
6,3026,禾伸堂,760.0,-12.0,-1.55,09/17,0.45,0.61,0.71,1.29,2.33,2.42,6.27,15.8,15.9,16.1,15.2,15.5
7,6147,頎邦,209.5,2.0,0.96,09/17,0.32,0.65,0.92,1.11,1.56,1.74,-4.2,1.58,-4.5,-0.8,3.56,0.51
8,3406,玉晶光,965.0,-40.0,-3.98,09/17,-0.03,-0.08,0.27,0.92,3.7,8.3,8.83,5.88,8.36,11.6,13.0,5.54
9,006201,元大富櫃50,44.34,0.07,0.16,09/17,0.59,0.59,0.76,0.76,0.76,1.1,1.9,4.22,-0.36,-4.01,-67.2,1.95
10,2376,技嘉,355.0,5.0,1.43,09/17,0.21,0.37,0.4,0.57,0.72,0.73,2.35,4.51,4.13,-1.03,1.53,4.45
11,3167,大量,817.0,-7.0,-0.85,09/17,0.28,0.28,0.36,0.53,0.82,1.81,-0.37,-0.85,4.06,7.96,7.92,-1.77
12,3105,穩懋,471.0,-1.5,-0.32,09/17,0.05,0.06,0.5,0.52,2.64,5.42,4.15,8.42,10.7,9.65,7.37,10.2
