代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,77.7,-0.2,-0.26,08/26,22,181920,48.0,3.2,-6,-769,-0.89,-0.01,-1,-158,-1.68,0.0,24,184141,45.0,3.24
00900,富邦特選高股息30,18.94,0.2,1.07,08/26,18,26788,31.6,1.7,0,0,0.0,0.0,2,5156,55.2,0.33,42,116853,55.2,7.43
1319,東陽,82.3,-0.3,-0.36,08/26,16,14944,30.1,2.53,-1,-1,-0.08,0.0,3,57,1.23,0.01,6,2592,25.1,0.44
00967B,元大優息美債,9.01,0.05,0.56,08/26,13,65,0.89,0.04,0,0,0.0,0.0,1,31,6.91,0.02,1,35,7.79,0.02
1524,耿鼎,27.5,-0.1,-0.36,08/26,13,1237,31.9,0.75,0,0,0.0,0.0,1,1,0.39,0.0,13,1233,31.8,0.75
2114,鑫永銓,89.8,1.5,1.7,08/26,13,105,26.1,0.13,0,0,0.0,0.0,1,1,0.9,0.0,14,112,26.2,0.14
3037,欣興,1160.0,65.0,5.94,08/26,13,55828,22.8,3.4,1,914,3.99,0.06,2,585,1.54,0.04,13,54813,22.4,3.34
4974,亞泰,68.4,0.1,0.15,08/26,13,442,34.8,0.61,0,0,0.0,0.0,1,0,0.02,0.0,13,443,34.9,0.61
6423,億而得,81.2,1.6,2.01,08/26,13,173,35.8,0.56,0,0,0.0,0.0,0,0,0.0,0.0,13,176,36.4,0.57
910322,康師傅-DR,26.0,-0.4,-1.52,08/26,13,1064,85.8,5.12,0,0,0.0,0.0,0,0,0.0,0.0,13,1064,85.8,5.12
5213,亞昕,21.45,0.05,0.23,08/26,12,837,36.5,0.12,0,0,0.0,0.0,-2,0,-0.15,0.0,12,836,36.5,0.12
5903,全家,185.5,0.0,0.0,08/26,12,31,16.4,0.01,0,0,0.0,0.0,0,0,0.0,0.0,12,44,23.2,0.02
2852,第一保,30.05,0.65,2.21,08/26,11,3383,38.1,1.12,0,0,0.0,0.0,-1,-17,-1.43,-0.01,11,3355,37.8,1.11
6263,普萊德,165.0,1.5,0.92,08/26,11,448,41.7,0.72,0,0,0.0,0.0,8,2,0.34,0.0,11,450,41.9,0.72
1337,再生-KY,4.68,0.06,1.3,08/26,10,401,14.9,0.15,0,0,0.0,0.0,1,3,1.11,0.0,10,407,15.1,0.15
1414,東和,19.0,-0.6,-3.06,08/26,10,559,13.9,0.28,0,0,0.0,0.0,2,18,1.66,0.01,10,593,14.7,0.3
2603,長榮,231.0,-15.0,-6.1,08/26,10,97316,39.2,4.49,1,261,0.92,0.01,-2,-2032,-3.88,-0.09,10,97046,39.1,4.48
2886,兆豐金,46.6,-0.4,-0.85,08/26,10,146091,39.5,0.98,1,276,1.16,0.0,2,167,0.35,0.0,10,165092,44.7,1.11
3711,日月光投控,592.0,1.0,0.17,08/26,10,25453,15.3,0.57,-2,-2293,-9.39,-0.05,2,303,1.24,0.01,1,385,3.15,0.01
912000,晨訊科-DR,2.51,-0.01,-0.4,08/26,10,311,8.68,0.2,0,0,0.0,0.0,0,0,0.0,0.0,10,311,8.68,0.2
00955,中信日本商社,15.58,0.0,0.0,08/26,9,3029,9.37,0.59,0,0,0.0,0.0,15,28366,47.3,5.51,15,34214,57.1,6.64
1102,亞泥,35.2,0.3,0.86,08/26,9,56202,47.3,1.58,4,88,0.21,0.0,-5,-3619,-5.44,-0.1,9,53346,44.9,1.5
2367,燿華,44.8,1.75,4.07,08/26,9,4461,11.4,0.63,0,0,0.0,0.0,1,210,3.06,0.03,9,3753,9.56,0.53
2383,台光電,5895.0,300.0,5.36,08/26,9,2414,11.7,0.67,1,23,1.22,0.01,-1,-21,-1.11,-0.01,1,54,2.9,0.02
2816,旺旺保,38.85,1.3,3.46,08/26,9,1359,19.4,0.61,0,0,0.0,0.0,-2,-3,-0.19,0.0,9,1319,18.9,0.59
3498,陽程,203.5,3.5,1.75,08/26,9,4986,16.3,8.14,0,0,0.0,0.0,2,11,0.69,0.02,9,4854,15.9,7.92
6757,台灣虎航,56.3,0.5,0.9,08/26,9,2809,28.2,0.61,0,0,0.0,0.0,2,8,0.55,0.0,3,449,19.5,0.1
00882,中信中國高股息,15.11,0.03,0.2,08/26,8,3080,12.5,0.16,0,0,0.0,0.0,6,7901,40.7,0.4,6,10891,56.1,0.55
1229,聯華,41.95,0.25,0.6,08/26,8,5501,37.8,0.3,1,5,0.43,0.0,2,33,1.55,0.0,8,5558,38.2,0.3
1436,華友聯,38.8,0.65,1.7,08/26,8,463,24.6,0.24,0,0,0.0,0.0,2,3,1.24,0.0,8,465,24.7,0.24
