代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2542,興富發,47.5,-0.8,-1.66,26W35,08/25,-1,-48,-0.34,0.0,17,143288,14.5,6.66,-1,-141,-0.98,-0.01,3,41525,34.8,1.93
2855,統一證,46.2,0.0,0.0,26W35,08/25,-7,-21075,-14.9,-1.32,13,93469,16.7,5.84,0,0,0.0,0.0,-1,-1432,-20.1,-0.09
1477,聚陽,201.0,0.0,0.0,26W35,08/25,1,600,21.5,0.24,9,4482,4.95,1.82,-4,-415,-1.02,-0.17,1,593,21.3,0.24
6187,萬潤,1270.0,65.0,5.39,26W35,08/25,1,124,3.27,0.13,8,2684,2.36,2.73,4,216,0.32,0.22,5,5498,6.82,5.59
2486,一詮,258.0,9.0,3.61,26W35,08/25,-3,-6026,-5.02,-2.58,7,5702,1.89,2.44,-1,-118,-0.42,-0.05,-1,-748,-2.68,-0.32
2884,玉山金,39.0,0.85,2.23,26W35,08/25,1,11235,18.6,0.07,7,102530,7.17,0.63,1,330,0.55,0.0,1,12579,20.9,0.08
3008,大立光,5720.0,335.0,6.22,26W35,08/25,-10,-8885,-7.68,-6.79,7,3525,4.36,2.69,-1,-45,-0.99,-0.03,-1,-237,-5.21,-0.18
3491,昇達科,1270.0,-20.0,-1.55,26W35,08/25,-4,-1350,-4.85,-1.96,7,585,0.95,0.85,-2,-92,-1.07,-0.13,-3,-973,-5.55,-1.41
5288,豐祥-KY,188.5,-1.5,-0.79,26W35,08/25,2,87,16.8,0.13,7,279,4.91,0.4,1,0,0.03,0.0,2,99,19.1,0.14
2207,和泰車,519.0,-3.0,-0.57,26W35,08/25,1,55,14.8,0.01,6,198,1.65,0.04,1,5,1.3,0.0,1,61,16.5,0.01
2379,瑞昱,730.0,14.0,1.96,26W35,08/25,1,751,27.4,0.15,6,3870,3.84,0.75,-1,-33,-1.22,-0.01,1,725,26.5,0.14
2610,華航,20.4,-0.1,-0.49,26W35,08/25,1,15884,28.0,0.26,6,28969,2.62,0.47,1,634,1.12,0.01,1,16718,29.4,0.27
2883,凱基金,31.7,0.7,2.26,26W35,08/25,1,19135,25.9,0.1,6,132630,10.8,0.71,-4,-8460,-1.21,-0.05,11,545542,17.8,2.94
3081,聯亞,2960.0,195.0,7.05,26W35,08/25,-3,-1899,-4.78,-1.87,6,4453,4.9,4.38,1,58,0.72,0.06,-1,-255,-3.16,-0.25
3443,創意,5570.0,205.0,3.82,26W35,08/25,5,2046,3.95,1.53,6,1711,2.81,1.28,-1,-6,-0.18,0.0,5,3373,6.5,2.52
6805,富世達,1845.0,135.0,7.89,26W35,08/25,-4,-4504,-12.9,-6.57,6,7526,16.8,11.0,1,21,1.05,0.03,-1,-44,-2.19,-0.06
0056,元大高股息,52.55,0.25,0.48,26W35,08/25,-2,-18645,-12.0,-0.13,5,3016,0.29,0.02,1,311,0.86,0.0,-2,-22092,-14.2,-0.16
00980A,主動野村臺灣優選,23.84,0.18,0.76,26W35,08/25,-2,-7189,-8.25,-0.87,5,72619,18.1,8.77,1,206,1.11,0.02,-5,-25541,-6.38,-3.08
1476,儒鴻,319.0,4.0,1.27,26W35,08/25,1,194,11.3,0.07,5,511,1.37,0.19,-2,-306,-3.13,-0.11,1,166,9.73,0.06
2301,光寶科,296.0,9.0,3.14,26W35,08/25,4,80888,11.6,3.49,5,13144,1.65,0.57,1,940,0.79,0.04,4,92380,13.3,3.99
2347,聯強,86.7,-1.6,-1.81,26W35,08/25,-2,-3433,-16.4,-0.21,5,5089,5.71,0.31,-5,-2659,-2.98,-0.16,-2,-1414,-6.76,-0.08
