排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2481,強茂,159.5,0.5,0.31,06/04,0.85,2.19,1.96,5.7,7.78,10.0,6.88,4.17,11.3,12.9,9.89,5.21
2,2912,統一超,246.0,7.0,2.93,06/04,0.73,1.42,2.17,3.53,4.8,4.9,3.34,2.15,3.23,6.68,6.55,2.34
3,2382,廣達,404.0,-13.0,-3.12,06/04,0.88,1.74,2.7,3.29,4.86,5.0,4.87,4.86,3.8,2.97,6.4,4.78
4,6805,富世達,1985.0,-100.0,-4.8,06/04,0.09,0.56,1.91,3.29,1.92,-3.24,-6.38,-7.04,-0.79,,,-9.09
5,2618,長榮航,37.9,0.2,0.53,06/04,0.53,1.13,1.9,3.27,4.75,4.87,5.33,2.61,-5.92,17.6,18.6,2.97
6,2603,長榮,236.0,-1.0,-0.42,06/04,0.44,1.01,1.7,2.85,4.54,4.03,4.17,3.61,-1.06,13.4,16.7,2.53
7,2379,瑞昱,624.0,-22.0,-3.41,06/04,0.58,1.22,1.96,2.37,2.75,2.45,-0.56,-1.19,-2.99,2.78,9.07,-1.77
8,3293,鈊象,800.0,11.0,1.39,06/04,0.55,1.1,1.89,2.16,2.74,3.03,2.65,1.56,5.97,4.41,0.89,1.71
9,9941,裕融,82.0,-0.7,-0.85,06/04,0.68,1.35,2.02,2.01,1.99,2.11,-0.08,2.77,2.04,2.38,2.37,1.78
10,5871,中租-KY,119.0,1.5,1.28,06/04,0.53,1.1,1.78,2.0,2.41,2.44,1.43,-4.85,-5.49,4.04,4.55,-0.4
11,2883,凱基金,27.4,1.7,6.61,06/04,1.27,1.31,1.9,1.84,1.73,1.53,1.28,1.58,4.77,2.56,6.17,1.35
12,1210,大成,54.2,0.5,0.93,06/04,0.6,1.19,1.79,1.79,1.79,1.66,0.27,-0.18,-1.01,3.1,2.77,-0.22
13,2597,潤弘,179.5,3.5,1.99,06/04,0.6,1.19,1.79,1.79,1.79,1.78,1.76,1.74,-0.9,1.56,1.84,1.74
14,2880,華南金,37.7,1.3,3.57,06/04,0.37,0.71,1.13,1.78,2.37,2.21,1.72,3.21,2.53,6.72,7.03,1.95
15,2855,統一證,55.5,1.2,2.21,06/04,1.08,1.19,1.77,1.74,1.74,1.79,2.07,1.86,1.42,2.25,2.15,1.93
16,6531,愛普*,1055.0,-45.0,-4.09,06/04,0.01,0.01,0.09,1.68,2.57,6.24,7.1,5.54,6.59,4.3,7.3,5.69
17,4938,和碩,97.0,-1.5,-1.52,06/04,0.55,1.08,1.61,1.67,1.72,1.8,1.82,-2.29,-4.91,2.01,1.61,-0.26
18,2376,技嘉,374.0,-25.0,-6.27,06/04,0.18,0.32,0.8,1.65,1.97,2.43,2.14,2.8,1.27,-4.17,-0.26,2.06
19,2347,聯強,89.9,-1.2,-1.32,06/04,0.51,1.01,1.57,1.61,1.4,1.28,1.53,-3.64,-4.08,-3.74,2.85,-0.04
20,1319,東陽,96.5,2.2,2.33,06/04,0.61,1.17,1.67,1.58,1.49,1.62,0.58,-0.95,-3.57,8.59,5.74,-0.22
21,4966,譜瑞-KY,756.0,-49.0,-6.09,06/04,-0.18,-0.45,-0.44,1.52,1.25,7.85,6.95,10.9,11.6,5.95,1.4,8.28
22,2887,台新新光金,28.55,0.25,0.88,06/04,0.29,0.49,1.03,1.52,2.15,0.55,0.54,5.47,8.72,10.8,10.9,1.24
23,6890,來億-KY,231.5,21.0,9.98,06/04,0.76,1.16,1.42,1.46,1.46,1.46,1.45,1.31,1.75,,,1.1
24,2105,正新,34.55,0.0,0.0,06/04,0.49,0.96,1.45,1.45,1.39,1.27,1.55,-3.9,-6.65,3.08,2.29,-3.53
25,8454,富邦媒,321.0,29.0,9.93,06/04,0.41,0.91,1.43,1.42,1.4,1.54,1.46,1.73,1.42,1.13,1.47,1.73
26,2542,興富發,43.1,0.1,0.23,06/04,0.47,0.93,1.41,1.41,1.56,1.59,0.84,-0.07,1.23,-1.95,-2.47,0.41
27,6584,南俊國際,670.0,10.0,1.52,06/04,0.0,1.24,1.18,1.39,1.33,0.72,3.48,0.84,4.69,4.69,,1.77
28,00997A,主動群益美國增長,13.84,-0.18,-1.28,06/04,0.0,1.33,1.33,1.33,2.38,3.55,,,,,,
29,9910,豐泰,80.5,-2.0,-2.42,06/04,0.41,0.86,1.24,1.23,1.26,1.41,1.9,2.18,1.89,1.95,1.96,1.81
30,3231,緯創,176.0,-18.0,-9.28,06/04,0.03,0.62,1.16,1.22,1.3,1.33,1.26,0.07,-0.87,-6.03,2.04,0.72
31,2356,英業達,77.8,-7.6,-8.9,06/04,0.0,0.44,0.69,1.17,1.85,2.27,2.0,1.88,0.2,-3.26,0.91,1.85
32,4764,雙鍵,286.0,-9.5,-3.21,06/04,0.0,0.49,0.66,1.11,2.11,2.11,1.99,2.11,2.11,2.11,,2.11
33,6274,台燿,1695.0,0.0,0.0,06/04,0.07,0.22,0.44,1.11,2.17,2.85,-1.46,-1.82,5.36,12.0,5.64,-6.48
34,8114,振樺電,238.5,-7.5,-3.05,06/04,0.0,0.2,0.35,0.99,1.44,1.44,1.34,1.36,0.57,1.76,1.06,2.53
35,6548,長科*,98.1,8.9,9.98,06/04,0.31,0.51,0.94,0.94,0.88,0.82,0.73,2.94,2.98,2.96,,1.93
36,3227,原相,228.0,-5.0,-2.15,06/04,0.0,0.07,0.37,0.91,0.91,1.21,-0.12,-1.42,-0.17,8.61,8.75,-1.13
37,3450,聯鈞,520.0,-28.0,-5.11,06/04,0.0,0.34,0.67,0.89,1.92,1.28,2.1,2.5,-2.07,4.53,3.78,3.6
