代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2618,長榮航,43.8,0.1,0.23,08/04,20,490878,44.5,9.09,-2,-5417,-6.02,-0.1,-2,-1844,-2.05,-0.03,22,441589,37.4,8.18
3034,聯詠,524.0,5.0,0.96,08/04,17,24872,26.1,4.09,-2,-479,-6.15,-0.08,-3,-47,-0.31,-0.01,1,1585,36.5,0.26
00717,富邦美國特別股,15.01,0.18,1.21,08/04,16,2347,70.0,1.92,0,0,0.0,0.0,3,166,15.1,0.14,6,1473,89.9,1.21
00859B,群益0-1年美債,41.75,0.1,0.24,08/04,16,2312,6.01,9.06,0,0,0.0,0.0,-1,-104,-3.6,-0.41,-1,-44,-1.52,-0.17
1402,遠東新,27.15,0.25,0.93,08/04,16,137988,41.6,2.58,-2,-3984,-16.4,-0.07,-3,-1240,-2.44,-0.02,1,3552,25.4,0.07
2883B,凱基金乙特,8.16,0.01,0.12,08/04,15,7219,37.3,0.46,0,0,0.0,0.0,-1,-254,-28.6,-0.02,2,245,11.3,0.02
1476,儒鴻,354.5,8.0,2.31,08/04,14,4596,17.6,1.68,1,3,0.24,0.0,-2,-53,-2.57,-0.02,9,2040,13.1,0.74
2434,統懋,54.7,4.95,9.95,08/04,14,418,6.45,1.13,0,0,0.0,0.0,0,0,0.0,0.0,14,476,7.34,1.29
00653L,富邦印度正2,48.74,-0.04,-0.08,08/04,13,480,12.5,3.45,0,0,0.0,0.0,-1,-11,-2.91,-0.08,3,878,66.2,6.31
7792,安葆,198.0,-2.0,-1.0,08/04,13,606,25.6,1.3,0,0,0.0,0.0,3,7,1.22,0.01,13,602,25.4,1.29
8240,華宏,40.95,1.4,3.54,08/04,13,1009,23.9,1.01,0,0,0.0,0.0,3,4,0.62,0.0,13,983,23.3,0.98
8467,波力-KY,99.0,0.1,0.1,08/04,13,74,31.7,0.15,0,0,0.0,0.0,-2,-3,-11.3,-0.01,1,5,48.9,0.01
1541,錩泰,22.3,0.9,4.21,08/04,12,66,22.5,0.08,0,0,0.0,0.0,-2,-4,-5.34,-0.01,3,25,25.2,0.03
6558,興能高,25.05,0.65,2.66,08/04,12,899,21.7,0.96,0,0,0.0,0.0,-2,-10,-2.06,-0.01,12,899,21.7,0.96
2006,東和鋼鐵,82.5,2.1,2.61,08/04,11,15192,33.3,2.08,-2,-457,-3.39,-0.06,-1,-83,-1.5,-0.01,11,15666,34.3,2.15
4506,崇友,122.5,-1.5,-1.21,08/04,11,468,32.9,0.26,0,0,0.0,0.0,1,1,1.5,0.0,11,468,32.9,0.26
