排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,08/20,,15750.0,-80.0,-0.51,263,4092.0,15830.0,15710.0,16280.0,15200.0,6.82,116.0,76.42,,,,,
2,2059,川湖,市,08/20,,13925.0,-170.0,-1.21,575,8073.0,14095.0,14245.0,14495.0,13795.0,4.97,76.8,39.31,,,,,
3,7769,鴻勁,市,08/20,,6455.0,10.0,0.16,420,2683.0,6445.0,6645.0,6645.0,6280.0,5.66,66.6,20.45,,,,,
4,6515,穎崴,市,08/20,,6380.0,10.0,0.16,159,1014.0,6370.0,6410.0,6510.0,6270.0,3.77,103.0,26.97,,,,,
5,6669,緯穎,市,08/20,,6325.0,-50.0,-0.78,955,6053.0,6375.0,6435.0,6475.0,6245.0,3.61,20.2,8.61,,,,,
6,2383,台光電,市,08/20,,5985.0,105.0,1.79,2515,14900.0,5880.0,6100.0,6200.0,5780.0,7.14,93.6,36.76,,,,,
7,6223,旺矽,櫃,08/20,,5650.0,395.0,7.52,1077,5949.0,5255.0,5480.0,5670.0,5265.0,7.71,121.0,34.81,,,,,
8,3443,創意,市,08/20,,5630.0,335.0,6.33,2627,14379.0,5295.0,5345.0,5660.0,5300.0,6.8,144.0,56.03,,,,,
9,3653,健策,市,08/20,,5600.0,140.0,2.56,1922,10610.0,5460.0,5605.0,5620.0,5335.0,5.22,126.0,34.85,,,,,
10,3008,大立光,市,08/20,,5515.0,-35.0,-0.63,2952,16353.0,5550.0,5570.0,5680.0,5405.0,4.95,29.4,3.77,,,,,
11,3661,世芯-KY,市,08/20,,3750.0,120.0,3.31,1902,7122.0,3630.0,3690.0,3815.0,3655.0,4.41,54.8,7.09,,,,,
12,2454,聯發科,市,08/20,,3700.0,-145.0,-3.77,13214,49436.0,3845.0,3820.0,3870.0,3675.0,5.07,61.0,13.92,,,,,
13,3017,奇鋐,市,08/20,,2985.0,-110.0,-3.55,3220,9635.0,3095.0,3175.0,3175.0,2925.0,8.08,39.8,21.23,,,,,
14,7734,印能科技,櫃,08/20,,2815.0,-90.0,-3.1,276,784.0,2905.0,2995.0,3000.0,2745.0,8.78,58.8,11.67,,,,,
15,3081,聯亞,櫃,08/20,,2780.0,100.0,3.73,4730,12982.0,2680.0,2765.0,2830.0,2635.0,7.28,262.0,54.5,,,,,
16,6510,精測,櫃,08/20,,2760.0,100.0,3.76,424,1155.0,2660.0,2730.0,2795.0,2650.0,5.45,64.9,8.98,,,,,
17,7750,新代,市,08/20,,2460.0,-55.0,-2.19,639,1577.0,2515.0,2525.0,2565.0,2420.0,5.77,41.2,13.12,,,,,
