代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00717,富邦美國特別股,15.01,0.18,1.21,26W32,08/04,58,28546,60.7,23.4,0,0,0.0,0.0,2,149,7.6,0.12,23,18201,74.5,14.9
00900,富邦特選高股息30,18.38,0.13,0.71,26W32,08/04,18,232391,25.0,14.5,0,0,0.0,0.0,18,340453,36.6,21.3,18,581344,62.6,36.4
6657,華安,30.65,0.25,0.82,26W32,08/04,13,1869,14.3,2.1,0,0,0.0,0.0,-1,-2,-1.59,0.0,13,1867,14.3,2.1
2645,長榮航太,188.0,3.5,1.9,26W32,08/04,12,16213,7.18,4.33,-4,-4112,-4.1,-1.1,-1,-25,-0.71,-0.01,2,1237,6.6,0.33
8467,波力-KY,99.0,0.1,0.1,26W32,08/04,12,183,18.2,0.38,0,0,0.0,0.0,-1,-3,-11.3,-0.01,12,183,18.2,0.38
00898,國泰基因免疫革命,9.44,0.07,0.75,26W32,08/04,11,20270,44.2,14.4,0,0,0.0,0.0,-1,-229,-29.3,-0.16,26,43398,49.6,30.9
00942B,台新美A公司債20+,14.05,0.03,0.21,26W32,08/04,11,286541,78.6,14.3,0,0,0.0,0.0,1,353,26.3,0.02,4,5627,25.2,0.28
2910,統領,25.35,0.3,1.2,26W32,08/04,11,325,7.82,0.19,0,0,0.0,0.0,-2,-16,-1.76,-0.01,-1,-7,-8.47,0.0
4438,廣越,60.5,-0.1,-0.17,26W32,08/04,11,372,11.0,0.33,0,0,0.0,0.0,-1,-3,-3.04,0.0,11,360,10.6,0.32
1565,精華,92.6,0.6,0.65,26W32,08/04,10,543,7.76,1.08,0,0,0.0,0.0,-1,0,-0.02,0.0,10,550,7.86,1.09
2887E,台新新光戊特一,48.7,-0.05,-0.1,26W32,08/04,10,1059,8.74,0.21,0,0,0.0,0.0,0,0,0.0,0.0,10,1059,8.74,0.21
5324,士開,12.25,0.15,1.24,26W32,08/04,10,8703,54.4,3.84,0,0,0.0,0.0,1,0,0.02,0.0,10,8703,54.4,3.84
00916,國泰全球品牌50,27.2,0.33,1.23,26W32,08/04,9,10725,6.61,9.17,0,0,0.0,0.0,7,24264,39.3,20.8,7,33842,54.8,28.9
00918,大華優利高填息30,33.25,0.28,0.85,26W32,08/04,9,128946,6.84,3.79,0,0,0.0,0.0,7,229158,22.8,6.74,7,348951,34.7,10.3
2006,東和鋼鐵,82.5,2.1,2.61,26W32,08/04,9,57383,35.2,7.86,-1,-457,-3.39,-0.06,-1,-75,-0.56,-0.01,5,23121,31.4,3.17
2434,統懋,54.7,4.95,9.95,26W32,08/04,9,1258,4.11,3.4,0,0,0.0,0.0,-1,-11,-0.42,-0.03,9,1320,4.32,3.57
3714,富采,53.7,3.3,6.55,26W32,08/04,9,22464,5.42,3.04,0,0,0.0,0.0,-1,-84,-0.72,-0.01,9,21293,5.13,2.89
00652,富邦印度,34.41,0.12,0.35,26W32,08/04,8,3270,23.8,5.15,4,298,4.91,0.47,4,1138,18.7,1.79,12,7188,31.9,11.3
1203,味王,48.45,0.1,0.21,26W32,08/04,8,339,26.0,0.14,0,0,0.0,0.0,-1,-21,-17.9,-0.01,8,329,25.3,0.14
1235,興泰,35.9,-1.3,-3.49,26W32,08/04,8,187,16.5,0.1,0,0,0.0,0.0,-1,-12,-27.1,-0.01,-1,-8,-18.0,0.0
1341,富林-KY,58.6,0.9,1.56,26W32,08/04,8,42,13.9,0.08,0,0,0.0,0.0,-1,-3,-39.3,-0.01,-1,-1,-13.1,0.0
1454,台富,13.0,0.0,0.0,26W32,08/04,8,132,12.5,0.1,0,0,0.0,0.0,-1,-9,-24.9,-0.01,-1,-6,-16.6,0.0
1475,業旺,27.0,-0.15,-0.55,26W32,08/04,8,109,13.9,0.16,0,0,0.0,0.0,-1,-5,-9.67,-0.01,8,109,13.9,0.16
1730,花仙子,51.2,-0.1,-0.19,26W32,08/04,8,239,8.78,0.38,0,0,0.0,0.0,-1,-11,-20.9,-0.02,-1,-6,-11.4,-0.01
2008,高興昌,30.55,-0.45,-1.45,26W32,08/04,8,332,25.9,0.17,0,0,0.0,0.0,-1,-17,-16.9,-0.01,0,0,0.0,0.0
2543,皇昌,36.65,0.25,0.69,26W32,08/04,8,3887,7.65,0.74,3,13,0.08,0.0,-1,-51,-2.86,-0.01,8,3758,7.4,0.71
2606,裕民,63.4,0.4,0.63,26W32,08/04,8,44985,26.2,5.32,-1,-849,-16.1,-0.1,-2,-168,-0.69,-0.02,8,35848,20.9,4.24
2883,凱基金,30.55,0.15,0.49,26W32,08/04,8,379667,15.5,2.05,3,21523,3.49,0.12,-1,-2412,-2.52,-0.01,8,429404,17.5,2.31
2901,欣欣,24.3,0.0,0.0,26W32,08/04,8,70,11.2,0.1,0,0,0.0,0.0,-1,-8,-34.8,-0.01,6,65,14.7,0.09
5007,三星,56.5,0.0,0.0,26W32,08/04,8,391,19.1,0.13,0,0,0.0,0.0,-1,-16,-13.0,-0.01,-1,-7,-5.7,0.0
5538,東明-KY,33.75,-0.3,-0.88,26W32,08/04,8,282,11.3,0.14,0,0,0.0,0.0,-1,-9,-14.3,0.0,8,279,11.2,0.14
6183,關貿,91.7,-0.2,-0.22,26W32,08/04,8,281,22.8,0.19,0,0,0.0,0.0,-1,-16,-10.3,-0.01,-1,-3,-1.96,0.0
