排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,009816,凱基台灣TOP50,15.65,-0.1,-0.63,07/06,-6102,-30074,-49925,-58055,-46882,5106.0,22093.0,,,
2,2883,凱基金,29.0,0.55,1.93,07/06,-1603,-20732,-36618,-37062,-65846,757.0,73653.0,74481.0,-106720.0,75132.0
3,00631L,元大台灣50正2,38.75,-0.05,-0.13,07/06,-215,-4215,-4533,-33690,6573,7594.0,342392.0,371261.0,362568.0,371253.0
4,6770,力積電,72.6,-0.8,-1.09,07/06,-22288,-23937,-16730,-28914,-197295,-184164.0,-6065.0,50685.0,-22309.0,51511.0
5,1301,台塑,60.4,-1.7,-2.74,07/06,-19138,-18021,-24401,-28058,-106696,-90877.0,-195181.0,-200771.0,-221721.0,-192631.0
6,2887,台新新光金,34.3,0.15,0.44,07/06,1526,-6255,-7036,-21652,-34934,-67071.0,-25068.0,-5983.0,-1086469.0,-9188.0
7,2882,國泰金,93.4,-0.2,-0.21,07/06,-864,-14265,-21766,-21516,-37299,-48411.0,-79362.0,-85723.0,-431243.0,-89245.0
8,5880,合庫金,24.85,0.15,0.61,07/06,109,-3608,-7595,-19861,-43856,-87748.0,9246.0,47126.0,16578.0,46731.0
9,2603,長榮,195.5,0.5,0.26,07/06,-4364,-7161,-10663,-18931,-18890,-19180.0,29239.0,-8872.0,36162.0,-7363.0
10,2324,仁寶,35.7,0.75,2.15,07/06,-493,-10838,-12382,-17662,-39339,-23260.0,-293124.0,-173026.0,99485.0,-170749.0
11,1802,台玻,67.9,-0.9,-1.31,07/06,381,-8174,-17316,-16997,-31192,-28580.0,-18301.0,-37510.0,-4202.0,-35484.0
12,1314,中石化,10.4,0.52,5.26,07/06,882,-1153,-6800,-16727,-33751,-59386.0,-25831.0,-9729.0,-10939.0,-9538.0
13,00662,富邦NASDAQ,121.7,0.15,0.12,07/06,-1063,-1718,-3950,-14316,-23358,-23170.0,-4585.0,-814.0,10435.0,3690.0
14,2881,富邦金,121.5,0.5,0.41,07/06,-6446,-11642,-12491,-12895,-23166,-7571.0,-162238.0,-104950.0,-230494.0,-106877.0
15,1326,台化,67.6,-0.4,-0.59,07/06,2095,-4703,-5681,-12577,-35039,-44221.0,-122456.0,-112089.0,-141177.0,-107625.0
16,00403A,主動統一升級50,10.93,-0.21,-1.89,07/06,-1141,-3632,-12386,-12534,-30519,-764.0,,,,
17,2105,正新,32.55,0.4,1.24,07/06,-5294,-5626,-9330,-12115,-13116,31803.0,34492.0,-17335.0,19465.0,-14898.0
18,1102,亞泥,36.55,0.1,0.27,07/06,-6094,-6113,-6639,-10356,-7444,-4895.0,-83522.0,11147.0,28738.0,17226.0
19,2515,中工,14.25,-0.05,-0.35,07/06,-8238,-8417,-8507,-9575,-10222,-9931.0,30313.0,29129.0,45658.0,29235.0
20,4938,和碩,84.5,0.9,1.08,07/06,-2305,-3437,-7066,-8840,-9554,38781.0,117129.0,102442.0,126603.0,94535.0
21,2303,聯電,166.0,-4.5,-2.64,07/06,-13,-3,-2039,-8724,-73359,-190908.0,-372628.0,-448039.0,-901074.0,-444450.0
22,2884,玉山金,34.45,0.75,2.23,07/06,-6330,-19473,-18464,-8250,-19832,-6462.0,-35854.0,1465.0,204134.0,27305.0
23,00940,元大台灣價值高息,12.74,0.01,0.08,07/06,-2140,-3512,-7960,-7960,-26316,-50434.0,-24907.0,-703.0,-10118.0,-703.0
24,2317,鴻海,242.0,1.5,0.62,07/06,-23359,-22576,-16109,-7332,-9472,-6152.0,-87656.0,16096.0,-98709.0,14483.0
25,2357,華碩,680.0,5.0,0.74,07/06,-784,-5817,-6910,-6691,-4667,-6573.0,-6568.0,14471.0,34306.0,15722.0
26,2002,中鋼,19.0,0.05,0.26,07/06,-1880,-1361,-7294,-6500,-255386,-188239.0,92984.0,-54210.0,115588.0,-45448.0
27,00991A,主動復華未來50,20.05,-0.68,-3.28,07/06,1347,-4300,-9763,-6406,-2388,-20513.0,-13894.0,68939.0,,70701.0
28,00679B,元大美債20年,27.16,0.1,0.37,07/06,0,-1641,-2392,-6074,-3772,-1065.0,17097.0,-14984.0,-174665.0,-8122.0
29,3034,聯詠,538.0,0.0,0.0,07/06,-161,-1377,-1782,-5985,-11443,-11251.0,-15810.0,-11448.0,6668.0,-12837.0
30,2027,大成鋼,41.3,0.15,0.36,07/06,-6,-1732,-1684,-5560,-18712,-25663.0,-106719.0,-35257.0,13897.0,-24837.0
31,2006,東和鋼鐵,68.6,-0.8,-1.15,07/06,5,46,-798,-5321,-10174,-9471.0,-1356.0,-1987.0,-857.0,-2282.0
32,6005,群益證,38.45,0.3,0.79,07/06,3,65,120,-4944,-7923,-18531.0,-4199.0,-5404.0,-33739.0,-4838.0
33,00992A,主動群益科技創新,18.6,-0.5,-2.62,07/06,-81,-1093,-4601,-4716,-5812,-43893.0,12840.0,27615.0,,28015.0
34,009821,野村稀土關鍵資源,14.35,-0.06,-0.42,07/06,240,-972,-832,-4360,-6856,,,,,
35,00712,復華富時不動產,8.84,0.04,0.45,07/06,0,-2000,-2000,-4000,-11100,-8986.0,-30019.0,10364.0,-28044.0,9364.0
36,1717,長興,85.4,3.8,4.66,07/06,-65,-137,-3075,-3968,-6932,22.0,9883.0,25380.0,40568.0,23804.0
37,6147,頎邦,217.0,1.5,0.7,07/06,-1196,-3754,-4619,-3865,-5924,-16831.0,6177.0,27643.0,18020.0,27530.0
38,009819,中信數據及電力,10.08,-0.02,-0.2,07/06,12,-773,-773,-3752,-3080,-8742.0,,,,
39,2885,元大金,68.4,1.2,1.79,07/06,139,-6327,-6313,-3687,-31614,-20512.0,15628.0,19129.0,-102359.0,17356.0
40,2812,台中銀,20.55,0.15,0.74,07/06,-903,-3872,-3985,-3301,-21788,-38149.0,67078.0,94374.0,106679.0,92165.0
41,4958,臻鼎-KY,579.0,-34.0,-5.55,07/06,2076,2212,798,-3179,-5670,5287.0,6895.0,15359.0,15.0,10493.0
42,3005,神基,110.0,3.0,2.8,07/06,-151,-2275,-2927,-3146,-2661,-1136.0,-5160.0,26914.0,24268.0,27026.0
43,2441,超豐,145.0,3.0,2.11,07/06,-417,-1211,-2069,-3117,-12248,-10713.0,-2263.0,-9340.0,6848.0,-7296.0
44,2634,漢翔,60.3,0.3,0.5,07/06,-60,-404,-1173,-3043,-3882,-5894.0,-1391.0,-7128.0,-1623.0,-7086.0
45,00878,國泰永續高股息,33.49,0.16,0.48,07/06,30,40,-2068,-3000,-15341,26875.0,6679.0,37062.0,12841.0,36562.0
46,2301,光寶科,224.0,5.0,2.28,07/06,-2497,-3978,-3188,-2993,-15335,-15092.0,-39385.0,13234.0,6308.0,10802.0
47,4906,正文,42.95,-0.75,-1.72,07/06,-730,-810,-581,-2933,1683,-3024.0,-4181.0,15646.0,17750.0,15843.0
48,2606,裕民,62.2,0.4,0.65,07/06,-3,-1441,-2770,-2856,-7301,-9022.0,-11946.0,-15433.0,-15731.0,-15710.0
49,2605,新興,30.8,0.0,0.0,07/06,0,-45,-53,-2844,-2966,-4412.0,-8058.0,-10905.0,-10361.0,-10739.0
50,2897,王道銀行,10.55,0.0,0.0,07/06,8,16,17,-2832,-8561,-13887.0,-19214.0,-11975.0,-12907.0,-12020.0
51,2618,長榮航,43.55,-0.3,-0.68,07/06,516,3376,285,-2754,-47145,-108592.0,27112.0,4353.0,34096.0,-2386.0
52,009805,新光美國電力基建,16.8,-0.02,-0.12,07/06,-2547,-2643,-2643,-2646,-2661,-2730.0,-4145.0,510.0,6288.0,510.0
53,6188,廣明,80.0,-0.3,-0.37,07/06,-251,-537,-1728,-2633,-1025,17.0,-6999.0,-858.0,7952.0,524.0
54,00687B,國泰20年美債,28.25,0.1,0.36,07/06,0,-72,-2572,-2572,1428,2372.0,-5422.0,7986.0,-69220.0,5093.0
55,3035,智原,211.0,-11.5,-5.17,07/06,-135,-1487,-1480,-2511,-4956,-8855.0,-11284.0,-11434.0,3945.0,-11434.0
56,2385,群光,107.5,0.5,0.47,07/06,214,-605,-1902,-2277,-2948,-3353.0,640.0,30893.0,29193.0,32185.0
57,8033,雷虎,222.0,17.5,8.56,07/06,-1691,-2233,-2294,-2261,-2615,-1405.0,-412.0,938.0,1797.0,1029.0
58,2449,京元電子,351.0,16.0,4.78,07/06,449,314,-105,-2157,-39201,-26319.0,-39439.0,10712.0,4951.0,7023.0
59,00646,元大S&P500,75.65,0.45,0.6,07/06,-953,-953,-1630,-2133,-3446,-7346.0,-102.0,4429.0,4265.0,6482.0
60,5009,榮剛,34.95,1.0,2.95,07/06,-122,-421,-934,-2091,-1394,-1967.0,-1762.0,177.0,424.0,-147.0
61,0056,元大高股息,53.25,0.4,0.76,07/06,-1657,-3942,-11945,-2079,6939,-1618.0,-42643.0,-61411.0,-20832.0,-52657.0
62,00993A,主動安聯台灣,14.0,-0.4,-2.78,07/06,0,-162,-162,-2075,-2075,-2019.0,1212.0,,,
63,2889,國票金,15.2,0.2,1.33,07/06,-307,-260,-259,-2074,-5309,-7223.0,4197.0,9022.0,-15063.0,11130.0
64,2646,星宇航空,21.35,0.05,0.23,07/06,-607,-446,-1320,-2062,-2687,-4014.0,-14432.0,5642.0,66116.0,5525.0
65,1313,聯成,13.55,-0.75,-5.24,07/06,-2179,-1679,-2469,-2060,-8667,-13665.0,-16082.0,9057.0,5075.0,9285.0
66,1504,東元,73.1,3.1,4.43,07/06,237,162,-311,-2059,3390,15509.0,16568.0,49328.0,73629.0,43119.0
67,00918,大華優利高填息30,32.06,0.11,0.34,07/06,17,-1519,-2014,-2014,-4501,-1949.0,6653.0,-19203.0,-28231.0,-22614.0
68,00937B,群益ESG投等債20+,15.12,0.06,0.4,07/06,0,-2000,-2000,-1991,-1987,-15781.0,-45821.0,-56103.0,-111557.0,-58054.0
69,6189,豐藝,52.7,-0.6,-1.13,07/06,44,-382,-350,-1902,-703,606.0,-1539.0,1736.0,-236.0,1548.0
70,3605,宏致,87.7,-0.5,-0.57,07/06,-1625,-1676,-1667,-1818,-2694,-3222.0,-3351.0,-3018.0,-185.0,-2734.0
71,2436,偉詮電,77.7,1.8,2.37,07/06,-323,-1225,-1164,-1800,-4636,-5062.0,11.0,-2000.0,2464.0,-1789.0
72,3413,京鼎,325.5,-1.0,-0.31,07/06,-265,-1184,-1745,-1737,-2021,-4067.0,-4906.0,-2686.0,3246.0,-2442.0
73,2014,中鴻,17.6,-0.25,-1.4,07/06,-362,-362,-833,-1576,-4906,-8364.0,-40716.0,-32252.0,-19904.0,-32646.0
74,2801,彰銀,23.5,0.2,0.86,07/06,-1946,-2373,-1611,-1565,-4816,-28491.0,21096.0,18333.0,19759.0,18198.0
75,2409,友達,31.7,1.7,5.67,07/06,574,3560,-1894,-1560,5271,-479.0,-1783.0,509967.0,600082.0,521216.0
76,1440,南紡,14.6,0.15,1.04,07/06,723,961,1276,-1537,-1768,-2514.0,9573.0,9810.0,-680.0,9238.0
77,3227,原相,235.5,0.5,0.21,07/06,41,-14,-956,-1520,-1925,-1490.0,-3546.0,-328.0,2687.0,-320.0
78,6919,康霈*,100.0,0.3,0.3,07/06,-28,-28,-28,-1497,-2890,-3489.0,-3963.0,0.0,0.0,0.0
79,00945B,凱基美國非投等債,14.64,0.06,0.41,07/06,0,0,0,-1496,-3496,-1496.0,-2196.0,-320.0,-5904.0,-320.0
80,00405A,主動富邦台灣龍耀,9.15,-0.29,-3.07,07/06,14,14,-1480,-1480,-3655,3662.0,,,,
81,6757,台灣虎航,60.7,0.2,0.33,07/06,-658,-2060,-1658,-1454,-1665,-5509.0,-8570.0,-7040.0,-673.0,-6767.0
82,2034,允強,20.6,0.15,0.73,07/06,27,166,220,-1384,-2120,-4927.0,-5094.0,673.0,12767.0,849.0
83,1810,和成,23.7,0.45,1.94,07/06,-186,-372,-1180,-1340,-1349,-1017.0,-2117.0,-4993.0,-4095.0,-4822.0
84,009820,元大納斯達克精選,9.84,0.01,0.1,07/06,-4,-4,-4,-1310,-975,-1552.0,,,,
85,2464,盟立,169.0,-3.5,-2.03,07/06,-67,-1227,-1195,-1308,-468,941.0,-1505.0,-6874.0,-978.0,-6921.0
86,8110,華東,54.6,0.9,1.68,07/06,-22,-213,-1302,-1307,-3061,-2508.0,1284.0,1607.0,4467.0,1355.0
