排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3211,順達,469.0,42.5,9.96,05/26,2.54,8.34,9.06,9.22,8.64,5.93,9.96,4.34,5.43,10.8,4.95,9.01
2,4927,泰鼎-KY,61.2,-0.7,-1.13,05/26,2.14,4.75,8.76,8.76,7.14,3.62,0.64,2.41,2.01,-2.8,-2.53,2.73
3,2369,菱生,37.7,3.4,9.91,05/26,2.58,4.75,7.49,8.2,7.43,8.77,8.94,9.14,7.85,7.24,6.29,8.21
4,2312,金寶,40.0,3.6,9.89,05/26,2.02,2.79,4.05,7.63,7.81,8.43,5.22,9.11,0.78,3.99,1.17,10.0
5,6282,康舒,62.4,-0.7,-1.11,05/26,2.24,3.1,5.31,7.38,4.74,10.1,8.83,10.7,14.0,12.5,9.21,14.7
6,6265,方土昶,52.9,0.0,0.0,05/26,0.01,0.83,6.55,7.35,7.83,6.78,3.34,0.12,4.34,5.11,6.71,3.2
7,00989A,主動摩根美國科技,17.74,-0.06,-0.34,05/26,-0.06,2.3,5.98,7.03,5.29,14.5,41.9,56.5,,,,51.8
8,4916,事欣科,100.5,-1.0,-0.99,05/26,0.51,1.11,2.65,7.02,8.65,7.83,19.4,13.9,19.2,13.1,14.2,22.5
9,2489,瑞軒,51.7,-4.8,-8.5,05/26,1.09,1.08,1.28,5.92,6.4,2.7,-5.82,-3.55,-2.9,-4.28,-8.47,-4.11
10,3305,昇貿,163.5,3.0,1.87,05/26,0.36,3.35,5.13,5.8,2.73,6.84,9.43,8.13,3.13,7.37,3.67,9.77
11,3236,千如,58.2,-0.1,-0.17,05/26,2.78,2.73,3.43,5.71,5.08,7.36,4.4,8.16,6.69,3.91,6.73,7.54
12,2436,偉詮電,79.6,-0.9,-1.12,05/26,1.66,2.43,4.43,5.62,5.54,5.85,4.94,6.65,4.11,4.25,6.12,8.09
13,2399,映泰,50.5,3.1,6.54,05/26,1.18,2.13,4.73,5.36,3.18,-0.31,4.23,6.82,1.14,1.28,-9.21,6.1
14,3715,定穎投控,186.0,7.0,3.91,05/26,2.96,4.36,5.03,5.3,2.65,2.54,2.37,-9.22,3.99,-3.04,,-2.78
15,6770,力積電,70.8,3.2,4.73,05/26,1.41,3.06,5.34,5.29,5.47,4.8,-4.04,0.26,7.47,-0.38,,0.57
16,6207,雷科,108.5,9.7,9.82,05/26,3.69,7.52,4.4,5.18,7.21,7.61,8.09,6.08,3.38,4.6,4.57,5.28
17,2404,漢唐,1265.0,20.0,1.61,05/26,1.31,1.99,2.77,5.02,6.16,6.0,0.36,-1.82,8.11,2.83,7.16,-0.29
18,8039,台虹,155.5,6.0,4.01,05/26,1.05,0.91,4.03,4.92,4.65,3.5,2.93,6.02,1.44,1.14,1.21,-0.87
19,00913,兆豐台灣晶圓製造,48.89,0.92,1.92,05/26,-1.18,2.31,4.28,4.56,3.04,-7.04,13.7,13.7,12.6,19.1,,13.4
20,4931,新盛力,215.0,-8.5,-3.8,05/26,-1.99,1.64,4.78,4.39,1.34,5.64,1.51,3.68,3.86,7.77,,-10.1
21,3221,台嘉碩,59.3,-0.9,-1.5,05/26,1.18,1.58,3.87,4.29,3.2,1.93,4.23,3.28,1.36,4.11,-3.5,2.86
22,1717,長興,83.0,0.8,0.97,05/26,0.35,0.28,2.3,4.28,1.78,1.88,0.5,1.15,-2.57,-2.2,0.3,-0.08
23,6284,佳邦,117.5,5.0,4.44,05/26,1.02,0.88,1.56,4.25,6.32,6.47,6.01,7.91,5.16,7.56,7.49,9.71
24,00999A,主動野村臺灣高息,10.66,0.01,0.09,05/26,1.26,2.61,3.58,4.24,4.05,,,,,,,
25,00401A,主動摩根台灣鑫收,13.58,-0.01,-0.07,05/26,0.01,1.86,3.21,4.16,6.04,10.3,,,,,,
26,5309,系統電,68.0,-1.9,-2.72,05/26,-0.03,-0.07,1.23,4.16,4.44,4.92,1.02,1.75,0.36,-0.03,-0.09,-0.41
27,00984B,大華優利美A債15,16.29,0.05,0.31,05/26,0.63,0.86,1.88,4.09,7.84,18.2,34.5,31.4,37.4,,,34.7
28,2495,普安,46.05,-0.1,-0.22,05/26,0.45,1.65,2.25,4.04,3.76,-0.58,5.44,3.81,-1.13,-12.7,-10.9,7.37
29,3149,正達,68.0,3.0,4.62,05/26,0.19,0.57,3.86,4.02,2.55,3.55,-2.54,2.59,-1.67,-0.67,-5.87,4.36
30,00982A,主動群益台灣強棒,24.06,0.34,1.43,05/26,0.94,2.31,2.99,3.99,3.39,1.95,2.31,5.35,6.17,,,3.9
31,4526,東台,44.35,4.0,9.91,05/26,0.76,1.18,2.39,3.87,4.83,5.38,3.59,4.22,3.94,-1.29,-2.61,5.74
32,3376,新日興,219.0,-1.5,-0.68,05/26,-0.1,2.44,2.77,3.8,5.25,3.26,3.77,-4.13,-4.48,1.58,-8.86,-1.65
33,6761,穩得,230.0,20.5,9.79,05/26,2.19,3.42,3.7,3.77,3.83,2.3,3.89,2.17,-0.87,1.8,,3.58
34,00731,復華富時高息低波,76.15,0.4,0.53,05/26,0.64,1.84,3.24,3.72,4.32,8.19,11.7,25.1,50.6,66.8,,24.2
35,00961,FT臺灣永續高息,11.84,-0.09,-0.75,05/26,-0.93,0.16,1.96,3.67,0.97,1.03,-0.63,3.87,43.3,,,0.27
36,6104,創惟,101.5,-1.5,-1.46,05/26,0.05,0.69,1.66,3.63,2.49,4.8,3.34,-7.08,-26.7,3.53,3.74,-0.9
37,2338,光罩,55.4,-1.7,-2.98,05/26,0.0,0.82,1.84,3.54,3.07,4.38,3.99,4.8,2.67,-0.32,1.44,4.8
38,3014,聯陽,151.0,2.5,1.68,05/26,0.79,0.5,1.43,3.5,3.15,4.49,1.81,-0.24,0.02,1.46,8.9,1.4
39,8358,金居,533.0,-12.0,-2.2,05/26,0.29,0.5,1.13,3.49,4.35,11.2,16.0,16.0,16.0,16.2,16.3,16.1
40,6727,亞泰金屬,651.0,-9.0,-1.36,05/26,0.77,0.76,1.16,3.48,4.18,3.5,6.67,0.64,7.13,10.4,,4.02
41,5425,台半,100.5,8.9,9.72,05/26,1.4,3.27,1.66,3.42,3.62,7.49,6.22,10.1,6.69,5.16,-0.36,10.4
42,2344,華邦電,141.0,12.5,9.73,05/26,1.04,2.64,3.79,3.38,2.85,6.21,4.05,2.81,13.2,2.75,3.61,2.43
43,3709,鑫聯大投控,89.4,-0.8,-0.89,05/26,0.0,0.81,1.27,3.34,3.14,1.31,2.22,1.0,3.93,4.34,,5.25
