代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.08,0.02,0.15,26W36,08/31,33,338805,48.1,15.1,0,0,0.0,0.0,3,3915,14.2,0.17,3,4265,15.5,0.19
00900,富邦特選高股息30,19.29,0.26,1.37,26W36,08/31,22,256471,25.1,16.4,0,0,0.0,0.0,22,368672,36.1,23.6,22,643643,62.9,41.2
00916,國泰全球品牌50,26.95,0.2,0.75,26W36,08/31,13,12621,7.25,11.9,0,0,0.0,0.0,11,29921,40.6,28.2,11,41395,56.2,39.1
2606,裕民,76.1,3.9,5.4,26W36,08/31,12,83156,22.7,9.84,0,0,0.0,0.0,1,89,0.78,0.01,3,28487,17.4,3.37
3029,零壹,113.0,1.5,1.35,26W36,08/31,11,10379,16.8,6.21,1,1,0.07,0.0,-1,-1,-0.05,0.0,10,10195,18.2,6.1
5529,鉅陞,22.25,-0.25,-1.11,26W36,08/31,11,419,13.5,0.4,0,0,0.0,0.0,-2,-1,-0.11,0.0,11,405,13.1,0.38
2385,群光,106.5,-1.5,-1.39,26W36,08/31,10,35432,19.6,4.63,1,10,0.21,0.0,-7,-1343,-1.23,-0.18,4,8180,18.7,1.07
3206,志豐,34.3,-0.3,-0.87,26W36,08/31,10,401,12.9,0.68,0,0,0.0,0.0,0,0,0.0,0.0,10,404,13.0,0.69
6741,91APP*-KY,60.8,1.6,2.7,26W36,08/31,10,3329,22.9,2.76,0,0,0.0,0.0,4,8,0.16,0.01,10,3298,22.7,2.74
7715,裕山,29.6,0.5,1.72,26W36,08/31,10,598,8.3,1.82,0,0,0.0,0.0,2,1,0.08,0.0,10,600,8.33,1.83
00997A,主動群益美國增長,11.08,-0.2,-1.77,26W36,08/31,9,62338,10.4,5.37,0,0,0.0,0.0,5,22998,12.5,1.98,7,48593,15.3,4.19
2597,潤弘,171.0,-1.0,-0.58,26W36,08/31,9,1992,20.0,0.64,0,0,0.0,0.0,-5,-187,-4.82,-0.06,6,1558,28.1,0.5
00955,中信日本商社,15.56,0.02,0.13,26W36,08/31,8,11956,6.49,2.35,0,0,0.0,0.0,-1,-91,-3.17,-0.02,8,77310,42.0,15.2
2010,春源,22.7,0.0,0.0,26W36,08/31,8,7506,17.1,1.16,0,0,0.0,0.0,1,6,1.15,0.0,8,7679,17.5,1.19
2038,海光,12.95,0.15,1.17,26W36,08/31,8,910,7.92,0.47,0,0,0.0,0.0,-1,-1,-0.84,0.0,8,895,7.79,0.46
3034,聯詠,540.0,-5.0,-0.92,26W36,08/31,8,36857,21.9,6.06,3,1215,2.85,0.2,-1,-51,-0.93,-0.01,18,64172,12.9,10.5
3447,展達,30.15,1.45,5.05,26W36,08/31,8,771,10.7,0.99,0,0,0.0,0.0,0,0,0.0,0.0,8,772,10.7,1.0
6121,新普,404.0,-1.5,-0.37,26W36,08/31,8,9113,26.4,4.93,1,3,0.75,0.0,-5,-209,-1.19,-0.11,1,40,9.97,0.02
6224,聚鼎,78.4,3.9,5.23,26W36,08/31,8,2282,7.67,2.66,0,0,0.0,0.0,4,144,0.76,0.17,8,2415,8.12,2.82
6441,廣錠,21.25,0.0,0.0,26W36,08/31,8,186,5.19,0.35,0,0,0.0,0.0,-2,0,-0.14,0.0,8,189,5.28,0.35
6596,寬宏藝術,96.3,-0.1,-0.1,26W36,08/31,8,586,12.5,1.54,0,0,0.0,0.0,6,9,0.28,0.02,8,594,12.6,1.56
6899,創為精密,50.0,-0.5,-0.99,26W36,08/31,8,58,6.62,0.14,0,0,0.0,0.0,0,0,0.0,0.0,8,57,6.54,0.14
8249,菱光,41.6,0.1,0.24,26W36,08/31,8,1495,15.9,1.08,0,0,0.0,0.0,-1,-1,-1.04,0.0,8,1505,16.0,1.09
9921,巨大,102.0,-1.0,-0.97,26W36,08/31,8,20994,14.4,5.35,0,0,0.0,0.0,-2,-311,-2.43,-0.08,8,21470,14.7,5.48
00912,中信臺灣智慧50,34.7,-0.04,-0.12,26W36,08/31,7,1988,13.0,3.41,0,0,0.0,0.0,-1,-81,-30.3,-0.14,-1,-43,-16.1,-0.07
009804,聯邦台精彩50,22.55,-0.14,-0.62,26W36,08/31,7,3358,9.14,2.19,0,0,0.0,0.0,-1,-71,-11.0,-0.05,-1,-67,-10.4,-0.04
00981A,主動統一台股增長,29.4,-0.69,-2.29,26W36,08/31,7,921040,12.0,9.47,0,0,0.0,0.0,5,420379,9.87,4.32,5,994473,23.3,10.2
00991A,主動復華未來50,17.95,-0.35,-1.91,26W36,08/31,7,478392,10.1,10.3,-1,-5631,-4.41,-0.12,5,294185,11.6,6.31,5,524332,20.7,11.2
00992A,主動群益科技創新,18.43,-0.25,-1.34,26W36,08/31,7,255171,17.5,10.8,0,0,0.0,0.0,4,83636,12.8,3.55,5,210184,23.3,8.92
00993A,主動安聯台灣,13.4,-0.19,-1.4,26W36,08/31,7,39106,16.4,5.05,0,0,0.0,0.0,4,23342,26.6,3.01,7,58920,24.7,7.61
1319,東陽,82.6,0.5,0.61,26W36,08/31,7,18668,21.7,3.16,1,1,0.08,0.0,2,104,1.05,0.02,6,17279,23.2,2.92
1521,大億,25.95,0.05,0.19,26W36,08/31,7,97,16.1,0.13,0,0,0.0,0.0,-2,-2,-2.22,0.0,0,0,0.0,0.0
1727,中華化,99.9,1.8,1.83,26W36,08/31,7,9735,7.43,7.6,0,0,0.0,0.0,4,482,0.47,0.38,7,10188,7.78,7.96
2419,仲琦,25.1,0.0,0.0,26W36,08/31,7,2520,16.1,0.78,0,0,0.0,0.0,-1,-7,-2.22,0.0,7,2326,14.8,0.72
