證券代號,證券名稱,交易別,成交價,成交股數,成交金額
00919,群益台灣精選高息,配對交易,31.64,"500,000","15,820,000"
1303,南亞,配對交易,242.50,"212,000","51,410,000"
1308,亞聚,配對交易,12.61,"590,000","7,439,900"
1402,遠東新,配對交易,28.35,"2,183,000","61,888,050"
2303,聯電,配對交易,127.17,"140,000","17,803,800"
2308,台達電,配對交易,"1,814.52","137,000","248,589,240"
2327,國巨*,配對交易,545.00,"65,000","35,425,000"
2330,台積電,配對交易,"2,405.00","2,896,000","6,964,880,000"
2330,台積電,配對交易,"2,401.82","455,000","1,092,828,100"
2330,台積電,配對交易,"2,401.41","124,700","299,455,827"
2330,台積電,配對交易,"2,401.39","182,300","437,773,397"
2330,台積電,配對交易,"2,400.61","13,365","32,084,153"
2330,台積電,配對交易,"2,400.59","13,635","32,732,045"
2330,台積電,配對交易,"2,395.31","12,300","29,462,313"
2330,台積電,配對交易,"2,395.30","13,200","31,617,960"
2330,台積電,配對交易,"2,395.29","31,500","75,451,635"
2344,華邦電,配對交易,182.50,"24,068,000","4,392,410,000"
2379,瑞昱,配對交易,721.00,"41,000","29,561,000"
2382,廣達,配對交易,334.19,"1,140,000","380,976,600"
2382,廣達,配對交易,334.17,"907,000","303,092,190"
2385,群光,配對交易,106.50,"2,481,000","264,226,500"
2408,南亞科,配對交易,543.00,"16,849,000","9,149,007,000"
2454,聯發科,配對交易,"3,900.69","21,400","83,474,766"
2454,聯發科,配對交易,"3,900.68","8,600","33,545,848"
2454,聯發科,配對交易,"3,900.66","13,000","50,708,580"
2609,陽明,配對交易,59.50,"1,129,000","67,175,500"
2883,凱基金,配對交易,33.57,"898,000","30,145,860"
2884,玉山金,配對交易,39.75,"475,000","18,881,250"
2885,元大金,配對交易,65.40,"945,000","61,803,000"
2887,台新新光金,配對交易,38.55,"2,304,000","88,819,200"
2891,中信金,配對交易,64.70,"603,000","39,014,100"
2892,第一金,配對交易,35.13,"1,161,600","40,807,008"
2892,第一金,配對交易,35.11,"774,400","27,189,184"
3008,大立光,配對交易,"7,650.00","50,000","382,500,000"
3037,欣興,配對交易,999.00,"748,000","747,252,000"
3653,健策,配對交易,"5,990.00","15,000","89,850,000"
3653,健策,配對交易,"5,943.45","3,000","17,830,350"
3661,世芯-KY,配對交易,"4,075.00","54,000","220,050,000"
4938,和碩,配對交易,91.10,"919,000","83,720,900"
6442,光聖,配對交易,"1,630.00","37,000","60,310,000"
6446,藥華藥,配對交易,"1,395.00","56,000","78,120,000"
6919,康霈*,配對交易,94.80,"3,522,000","333,885,600"
7769,鴻勁,配對交易,"5,860.00","18,000","105,480,000"
9933,中鼎,配對交易,40.47,"420,000","16,997,400"
總計,,,,"67,230,000","26,631,495,255"
