代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2618,長榮航,43.3,1.55,3.71,07/31,18,466031,46.0,8.63,1,458,0.65,0.01,6,5097,1.58,0.09,20,424003,38.8,7.85
2603,長榮,204.0,3.0,1.49,07/31,17,70490,40.5,3.26,6,527,1.1,0.02,4,860,2.52,0.04,6,12835,26.9,0.59
8482,商億-KY,53.0,1.6,3.11,07/31,17,67,54.8,0.06,0,0,0.0,0.0,2,2,19.2,0.0,15,69,59.4,0.06
3045,台灣大,112.5,-1.5,-1.32,07/31,16,131878,45.9,3.54,6,2656,3.17,0.07,5,1574,2.25,0.04,16,124104,43.2,3.33
4904,遠傳,105.0,-0.5,-0.47,07/31,16,74396,30.7,2.06,1,1672,8.11,0.05,2,486,1.36,0.01,12,59178,31.6,1.64
5213,亞昕,21.65,0.25,1.17,07/31,16,1328,30.9,0.18,0,0,0.0,0.0,0,0,0.0,0.0,16,1327,30.9,0.18
00857B,永豐20年美公債,23.06,0.12,0.52,07/31,15,8764,36.9,1.67,0,0,0.0,0.0,5,5123,50.8,0.98,6,7947,75.0,1.52
1788,杏昌,130.0,0.5,0.39,07/31,15,105,24.0,0.23,0,0,0.0,0.0,0,0,0.0,0.0,15,105,23.9,0.23
3034,聯詠,519.0,28.0,5.7,07/31,15,22828,26.0,3.75,1,415,5.53,0.07,-1,-44,-0.58,-0.01,18,20389,19.2,3.35
3679,新至陞,110.0,0.5,0.46,07/31,15,265,28.6,0.42,0,0,0.0,0.0,1,11,7.67,0.02,6,187,34.7,0.3
00717,富邦美國特別股,14.85,0.08,0.54,07/31,14,1560,63.8,1.27,0,0,0.0,0.0,1,63,33.8,0.05,4,583,79.9,0.48
00859B,群益0-1年美債,41.77,0.03,0.07,07/31,14,2247,6.91,9.17,0,0,0.0,0.0,-1,-41,-3.49,-0.17,-1,-19,-1.63,-0.08
1402,遠東新,27.15,0.0,0.0,07/31,14,130574,42.5,2.44,6,5813,5.22,0.11,-1,-460,-1.73,-0.01,14,147722,48.1,2.76
2002,中鋼,18.95,0.0,0.0,07/31,14,226940,36.6,1.44,4,297,0.18,0.0,3,1194,0.92,0.01,14,234332,37.8,1.49
8027,鈦昇,158.0,14.0,9.72,07/31,14,4027,19.2,3.63,0,0,0.0,0.0,-4,-135,-1.02,-0.12,14,4022,19.2,3.63
9945,潤泰新,27.05,0.35,1.31,07/31,14,34226,36.4,1.2,0,0,0.0,0.0,3,279,0.86,0.01,14,34542,36.7,1.21
1525,江申,68.4,0.4,0.59,07/31,13,54,26.4,0.07,0,0,0.0,0.0,-2,-4,-5.66,-0.01,7,31,24.7,0.04
2883B,凱基金乙特,8.15,0.04,0.49,07/31,13,6737,39.2,0.43,0,0,0.0,0.0,-1,-360,-26.5,-0.02,-1,-320,-23.6,-0.02
1476,儒鴻,346.0,-6.0,-1.7,07/31,12,4336,18.0,1.58,3,8,0.08,0.0,2,43,0.56,0.02,7,1833,13.6,0.67
2412,中華電,139.5,-1.0,-0.71,07/31,12,111086,42.2,1.43,2,1715,4.06,0.02,8,4108,2.57,0.05,12,120310,45.7,1.55
2434,統懋,53.2,1.7,3.3,07/31,12,214,5.55,0.58,0,0,0.0,0.0,1,7,3.35,0.02,12,283,7.33,0.77
00653L,富邦印度正2,47.88,0.5,1.06,07/31,11,307,11.6,2.13,0,0,0.0,0.0,1,54,42.7,0.38,1,62,49.0,0.43
00981D,主動中信非投等債,10.5,0.03,0.29,07/31,11,23276,40.0,4.63,0,0,0.0,0.0,11,11702,20.1,2.33,11,34978,60.1,6.96
2367,燿華,36.3,2.9,8.68,07/31,11,16171,16.0,2.29,0,0,0.0,0.0,1,186,2.36,0.03,11,16318,16.1,2.31
6180,橘子,41.95,0.9,2.19,07/31,11,1124,17.5,0.64,0,0,0.0,0.0,0,0,0.0,0.0,11,1136,17.7,0.65
7792,安葆,191.5,11.0,6.09,07/31,11,551,28.5,1.18,0,0,0.0,0.0,1,6,4.33,0.01,11,546,28.2,1.17
8240,華宏,38.65,2.3,6.33,07/31,11,930,24.2,0.93,0,0,0.0,0.0,1,3,1.04,0.0,11,903,23.5,0.9
8467,波力-KY,100.0,3.3,3.41,07/31,11,66,32.0,0.14,0,0,0.0,0.0,0,0,0.0,0.0,11,69,33.5,0.14
1541,錩泰,21.45,0.85,4.13,07/31,10,48,21.9,0.06,0,0,0.0,0.0,1,1,4.1,0.0,1,11,45.1,0.01
2480,敦陽科,166.0,7.5,4.73,07/31,10,1241,33.5,1.17,0,0,0.0,0.0,-2,-55,-2.68,-0.05,13,1287,29.7,1.21
2636,台驊控股,66.3,1.1,1.69,07/31,10,1169,43.2,0.82,0,0,0.0,0.0,0,0,0.0,0.0,10,1190,43.9,0.84
6217,中探針,111.0,9.5,9.36,07/31,10,1666,4.86,1.42,0,0,0.0,0.0,1,239,7.2,0.2,9,1823,5.5,1.56
6558,興能高,23.5,0.9,3.98,07/31,10,809,22.2,0.86,0,0,0.0,0.0,0,0,0.0,0.0,10,819,22.4,0.87
1102,亞泥,33.0,-0.2,-0.6,07/31,9,20576,17.2,0.58,6,196,0.25,0.01,5,1247,1.71,0.04,11,34523,21.0,0.97
2006,東和鋼鐵,74.6,1.2,1.63,07/31,9,8308,25.8,1.14,6,1072,4.46,0.15,2,34,0.23,0.0,9,9316,29.0,1.28
2881C,富邦金丙特,51.5,0.0,0.0,07/31,9,27,5.4,0.01,0,0,0.0,0.0,0,0,0.0,0.0,9,27,5.4,0.01
4506,崇友,123.0,1.5,1.23,07/31,9,399,32.0,0.23,0,0,0.0,0.0,0,0,0.0,0.0,9,398,32.0,0.23
4536,拓凱,165.5,1.0,0.61,07/31,9,965,35.6,1.06,1,7,2.57,0.01,-2,-7,-1.39,-0.01,9,963,35.6,1.06
5201,凱衛,26.35,0.35,1.35,07/31,9,139,31.0,0.36,0,0,0.0,0.0,0,0,0.0,0.0,9,139,31.0,0.36
00864B,中信美國公債0-1,47.32,0.01,0.02,07/31,8,3318,26.7,3.41,0,0,0.0,0.0,-1,-98,-12.6,-0.1,-1,-93,-12.0,-0.1
009801,中信美國創新科技,12.16,0.57,4.92,07/31,8,2862,31.7,2.98,0,0,0.0,0.0,-2,-1707,-47.7,-1.78,1,242,7.35,0.25
009819,中信數據及電力,10.02,0.45,4.7,07/31,8,11983,27.6,1.78,0,0,0.0,0.0,3,4858,25.4,0.72,10,25602,49.6,3.81
2206,三陽工業,64.8,0.1,0.15,07/31,8,5525,35.0,0.71,4,19,0.25,0.0,1,52,2.34,0.01,8,5636,35.7,0.73
4745,合富-KY,10.9,0.5,4.81,07/31,8,445,26.4,0.64,0,0,0.0,0.0,0,0,0.0,0.0,8,445,26.3,0.64
6140,訊達,16.3,0.75,4.82,07/31,8,103,12.5,0.19,0,0,0.0,0.0,0,0,0.0,0.0,8,103,12.5,0.19
7772,耀穎,84.1,1.8,2.19,07/31,8,126,20.0,0.48,0,0,0.0,0.0,-3,-3,-0.92,-0.01,8,124,19.6,0.47
