排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,00972,野村日本動能高息,21.84,0.03,0.14,26W37,09/11,66.9,0.01,66.9,0.01,33.1,-0.01
602,4111,濟生,28.8,-0.15,-0.52,26W37,09/11,63.6,-0.12,66.8,-0.12,33.2,0.12
603,3019,亞光,137.5,-1.5,-1.08,26W37,09/11,65.2,0.58,66.8,0.91,33.2,-0.91
604,2836A,高雄銀甲特,24.0,-0.05,-0.21,26W37,09/11,64.6,-0.01,66.7,0.0,33.2,0.0
605,4533,協易機,24.5,-0.35,-1.41,26W37,09/11,66.2,0.16,66.7,0.16,33.3,-0.16
606,4720,德淵,18.25,-0.2,-1.08,26W37,09/11,66.7,0.0,66.7,0.0,33.3,0.0
607,3038,全台,20.0,-0.1,-0.5,26W37,09/11,63.3,-0.04,66.7,-0.04,33.3,0.04
608,4142,國光生,17.2,-0.3,-1.71,26W37,09/11,65.2,-0.03,66.7,-0.26,33.3,0.26
609,2340,台亞,31.65,0.0,0.0,26W37,09/11,65.6,0.16,66.7,0.17,33.3,-0.17
610,6961,旅天下,49.4,-0.1,-0.2,26W37,09/11,66.7,0.0,66.7,0.0,33.3,0.0
611,6123,上奇,42.5,-0.05,-0.12,26W37,09/11,65.1,0.05,66.7,0.05,33.3,-0.05
612,2342,茂矽,37.7,-1.5,-3.83,26W37,09/11,64.9,0.99,66.6,0.38,33.4,-0.38
613,2353,宏碁,31.1,-0.4,-1.27,26W37,09/11,65.6,0.21,66.6,0.28,33.4,-0.28
614,6643,M31,406.0,-17.5,-4.13,26W37,09/11,66.6,0.42,66.6,0.42,33.4,-0.42
615,1514,亞力,100.5,-1.5,-1.47,26W37,09/11,64.7,-0.5,66.6,-0.2,33.4,0.2
616,6294,智基,28.1,-0.4,-1.4,26W37,09/11,66.5,0.0,66.5,0.0,33.5,0.0
617,3430,奇鈦科,103.5,0.0,0.0,26W37,09/11,66.5,0.0,66.5,0.0,33.5,0.0
618,2230,泰茂,21.8,-0.4,-1.8,26W37,09/11,61.3,-0.01,66.5,0.0,33.5,0.0
619,3027,盛達,17.7,-0.2,-1.12,26W37,09/11,66.5,0.01,66.5,0.01,33.5,-0.01
620,1708,東鹼,48.5,-0.9,-1.82,26W37,09/11,65.0,0.01,66.5,0.01,33.5,-0.01
621,3485,敘豐,193.0,-6.5,-3.26,26W37,09/11,62.0,0.0,66.5,0.0,33.5,0.0
622,00662,富邦NASDAQ,118.4,-0.8,-0.67,26W37,09/11,65.9,-0.17,66.4,-0.18,33.6,0.17
623,8289,泰藝,41.05,-1.35,-3.18,26W37,09/11,63.8,0.0,66.4,0.0,33.6,0.0
624,0055,元大MSCI金融,49.32,0.71,1.46,26W37,09/11,66.4,1.48,66.4,1.48,33.6,-1.48
625,5443,均豪,105.5,-2.5,-2.31,26W37,09/11,64.7,0.11,66.4,0.72,33.6,-0.72
626,1813,寶利徠,11.5,0.15,1.32,26W37,09/11,62.4,0.0,66.3,0.0,33.7,0.0
627,6148,驊宏資,31.0,2.8,9.93,26W37,09/11,66.3,0.0,66.3,0.0,33.7,0.0
628,2498,宏達電,39.95,-0.2,-0.5,26W37,09/11,65.0,0.71,66.3,0.58,33.7,-0.58
629,4102,永日,18.75,0.2,1.08,26W37,09/11,59.8,-0.02,66.3,-0.02,33.7,0.02
630,2731,雄獅,141.0,-0.5,-0.35,26W37,09/11,62.4,-0.03,66.2,-0.01,33.8,0.01
631,4174,浩鼎,25.45,-0.7,-2.68,26W37,09/11,62.0,-0.75,66.2,-0.12,33.8,0.12
632,6156,松上,20.45,-0.15,-0.73,26W37,09/11,66.2,0.75,66.2,-0.98,33.8,0.98
633,00945B,凱基美國非投等債,14.33,0.01,0.07,26W37,09/11,64.7,-0.35,66.2,-0.46,33.8,0.46
634,6492,生華科,33.6,-0.3,-0.88,26W37,09/11,63.7,0.14,66.2,0.14,33.8,-0.14
635,00842B,台新美元銀行債,28.76,-0.25,-0.86,26W37,09/11,66.1,0.82,66.1,0.82,33.9,-0.82
636,1760,寶齡富錦,54.1,-0.9,-1.64,26W37,09/11,64.1,0.09,66.1,-0.01,33.9,0.01
637,00669R,國泰美國道瓊反1,5.28,0.03,0.57,26W37,09/11,62.9,0.55,66.1,1.08,33.9,-1.08
638,2355,敬鵬,41.5,-0.35,-0.84,26W37,09/11,65.2,-0.59,66.1,-1.03,33.9,1.03
639,6138,茂達,265.0,-6.5,-2.39,26W37,09/11,60.0,0.0,66.0,0.0,34.0,0.0
640,6796,晉弘,51.7,-3.9,-7.01,26W37,09/11,63.9,0.0,66.0,0.0,34.0,0.0
641,00753L,中信中國50正2,8.85,-0.07,-0.78,26W37,09/11,62.4,0.72,66.0,1.01,34.0,-1.01
642,5484,慧友,39.85,-0.15,-0.38,26W37,09/11,64.7,0.01,66.0,0.01,34.0,-0.01
643,2390,云辰,10.0,0.0,0.0,26W37,09/11,64.6,0.01,66.0,0.01,34.0,-0.01
644,4167,松瑞藥,18.95,-0.15,-0.79,26W37,09/11,64.4,0.09,66.0,0.09,34.0,-0.09
645,3209,全科,44.65,-1.65,-3.56,26W37,09/11,64.0,0.49,65.9,-0.66,34.1,0.66
646,3466,德晉,24.15,-0.8,-3.21,26W37,09/11,63.6,0.0,65.9,0.0,34.1,0.0
647,6527,明達醫,75.8,-1.6,-2.07,26W37,09/11,65.8,-0.7,65.8,-0.7,34.2,0.7
648,5488,松普,11.7,-0.1,-0.85,26W37,09/11,61.9,-0.92,65.8,-0.04,34.2,0.04
649,3551,世禾,169.5,-8.0,-4.51,26W37,09/11,62.8,0.0,65.8,0.0,34.2,0.0
650,1338,廣華-KY,14.4,0.0,0.0,26W37,09/11,63.5,0.06,65.8,0.06,34.2,-0.06
651,6425,易發,61.2,-3.1,-4.82,26W37,09/11,64.1,0.0,65.7,0.0,34.3,0.0
652,5706,鳳凰,44.3,0.05,0.11,26W37,09/11,65.7,0.01,65.7,0.01,34.3,-0.01
653,00990B,國泰收益非投等債,9.9,0.01,0.1,26W37,09/11,63.3,0.14,65.6,0.02,34.4,-0.02
654,3450,聯鈞,512.0,-11.0,-2.1,26W37,09/11,61.7,3.01,65.6,1.9,34.4,-1.9
655,8112,至上,84.6,-1.3,-1.51,26W37,09/11,64.8,2.42,65.6,1.98,34.4,-1.98
