代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.93,0.11,0.38,26W29,07/16,61,705138,44.2,114.0,0,0,0.0,0.0,-5,-17886,-17.0,-2.89,-2,-352,-1.99,-0.06
00717,富邦美國特別股,14.86,0.04,0.27,26W29,07/16,55,26536,60.2,21.3,0,0,0.0,0.0,-2,-131,-15.7,-0.11,20,16088,74.9,12.9
00857B,永豐20年美公債,23.18,0.07,0.3,26W29,07/16,36,190060,43.7,35.6,0,0,0.0,0.0,1,1222,29.9,0.23,36,202844,46.6,38.0
00931B,統一美債20年,13.58,0.07,0.52,26W29,07/16,26,329855,52.6,15.4,0,0,0.0,0.0,-2,-2054,-12.7,-0.1,26,379467,60.5,17.7
00757,統一FANG+,135.35,1.0,0.74,26W29,07/16,15,33307,19.3,12.1,0,0,0.0,0.0,-1,-517,-5.02,-0.19,6,15674,25.8,5.71
00770,國泰北美科技,68.25,-0.65,-0.94,26W29,07/16,15,7861,20.4,9.89,0,0,0.0,0.0,1,16,1.86,0.02,5,1701,27.2,2.14
00900,富邦特選高股息30,18.88,-0.04,-0.21,26W29,07/16,15,218043,25.4,13.4,0,0,0.0,0.0,15,319630,37.2,19.7,15,546173,63.6,33.6
00983A,主動中信ARK創新,12.18,-0.02,-0.16,26W29,07/16,15,76031,25.7,74.0,0,0,0.0,0.0,15,111562,37.6,109.0,15,187593,63.3,183.0
00661,元大日經225,86.75,-1.75,-1.98,26W29,07/16,11,1654,19.1,7.06,0,0,0.0,0.0,-1,-394,-40.0,-1.68,-1,-70,-7.1,-0.3
4130,健亞,27.4,-0.15,-0.54,26W29,07/16,11,1679,19.2,1.22,0,0,0.0,0.0,1,2,0.26,0.0,11,1670,19.1,1.21
