代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
50,元大台灣50,104.4,-1.6,-1.51,26W29,07/14,-4,-538309,-26.9,-2.57,24,221630,1.45,1.06,-14,-906659,-10.9,-4.33,-4,-761061,-38.0,-3.63
2542,興富發,43.4,0.15,0.35,26W29,07/14,-1,-390,-3.01,-0.02,11,99489,13.9,4.62,1,108,0.83,0.01,7,39849,8.65,1.85
2376,技嘉,334.0,-1.5,-0.45,26W29,07/14,1,30,0.32,0.0,10,26345,4.33,3.93,3,431,0.73,0.06,3,1663,2.83,0.25
1216,統一,78.5,0.0,0.0,26W29,07/14,3,23802,13.3,0.42,9,118062,17.7,2.08,4,7911,3.07,0.14,4,46716,18.1,0.82
2351,順德,194.5,-16.0,-7.6,26W29,07/14,2,6538,11.7,3.59,9,5520,1.68,3.03,-4,-462,-0.29,-0.25,3,7348,8.75,4.03
2382,廣達,380.0,2.0,0.53,26W29,07/14,-2,-23758,-20.9,-0.62,9,326874,21.7,8.46,5,3398,1.0,0.09,1,777,1.78,0.02
2886,兆豐金,47.0,0.0,0.0,26W29,07/14,-1,-1071,-2.04,-0.01,9,514600,29.9,3.47,6,21860,2.1,0.15,12,211867,10.5,1.43
2892,第一金,33.55,-0.1,-0.3,26W29,07/14,2,44322,27.6,0.31,9,375709,16.2,2.61,1,1412,3.2,0.01,7,437736,27.5,3.04
2912,統一超,242.0,2.5,1.04,26W29,07/14,3,5226,15.9,0.5,9,60186,25.2,5.79,1,78,1.53,0.01,4,6881,13.0,0.66
3045,台灣大,109.0,-0.5,-0.46,26W29,07/14,2,22197,15.6,0.6,9,88420,14.0,2.37,1,1771,4.26,0.05,2,33397,23.4,0.9
1303,南亞,210.0,10.5,5.26,26W29,07/14,-2,-60176,-11.2,-0.76,8,157927,5.63,1.99,2,8685,1.62,0.11,-2,-15851,-2.96,-0.2
2377,微星,147.0,-2.5,-1.67,26W29,07/14,2,16182,14.7,1.92,8,47953,5.05,5.68,2,846,0.77,0.1,7,58784,7.95,6.96
2379,瑞昱,754.0,-2.0,-0.26,26W29,07/14,-4,-16140,-15.5,-3.13,8,37903,16.8,7.35,2,843,2.39,0.16,-1,-2239,-21.2,-0.43
2633,台灣高鐵,25.5,0.2,0.79,26W29,07/14,1,3621,10.8,0.06,8,96512,14.7,1.71,-2,-123,-0.22,0.0,1,5914,17.6,0.11
