排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 月份,非獨 董監 持股 (萬張),非獨 董監 增減 張數,非獨 董監 持股 (%),非獨 董監 質押 (萬張),非獨 董監 質押 (%),獨立 董監 持股 (萬張),獨立 董監 增減 張數,獨立 董監 持股 (%),獨立 董監 質押 (萬張),獨立 董監 質押 (%),全體 董監 持股 (萬張),全體 董監 增減 張數,全體 董監 持股 (%),全體 董監 質押 (萬張),全體 董監 質押 (%)
1811,7814,海昌生技,29.0,0.15,0.52,26M08,3.06,0.0,68.1,0,0,0.0,0.0,0.0,0,0,3.06,0.0,68.1,0,0
1812,7818,溢泰實業,60.0,-0.7,-1.15,26M08,5.51,0.0,32.8,0,0,0.0,0.0,0.0,0,0,5.51,0.0,32.8,0,0
1813,7819,精誠金融,34.45,0.3,0.88,26M08,1.4,0.0,55.4,0,0,0.0,0.0,0.0,0,0,1.4,0.0,55.4,0,0
1814,7820,立盈,110.0,-3.0,-2.65,26M08,1.43,0.0,37.8,0,0,0.0,0.0,0.0,0,0,1.43,0.0,37.8,0,0
1815,7821,神數,38.9,-0.9,-2.26,26M08,6.98,0.0,57.2,0,0,0.0,0.0,0.0,0,0,6.98,0.0,57.2,0,0
1816,7822,倍利科,834.0,-32.0,-3.7,26M08,2.26,0.0,49.5,0,0,0.0,0.0,0.0,0,0,2.26,0.0,49.5,0,0
1817,7823,奧義賽博-KY創,81.0,1.9,2.4,26M08,0.76,0.0,22.7,0,0,0.0,0.0,0.0,0,0,0.76,0.0,22.7,0,0
1818,7825,和亞智慧,107.5,-2.0,-1.83,26M08,0.35,0.0,15.3,0,0,0.0,0.0,0.0,0,0,0.35,0.0,15.3,0,0
1819,7827,漢康-KY創,152.5,-0.5,-0.33,26M08,5.73,0.0,41.0,0,0,0.0,5.0,0.02,0,0,5.73,5.0,41.1,0,0
1820,7828,創新服務,1975.0,-80.0,-3.89,26M08,1.22,0.0,30.1,0,0,0.0,0.0,0.0,0,0,1.22,0.0,30.1,0,0
1821,7835,永悅健康-創,21.6,-0.9,-4.0,26M08,2.17,0.0,46.7,0,0,0.0,0.0,0.0,0,0,2.17,0.0,46.7,0,0
1822,7839,達人網,42.15,-1.8,-4.1,26M08,0.91,0.0,60.4,0,0,0.0,0.0,0.0,0,0,0.91,0.0,60.4,0,0
1823,7842,天能綠電,100.0,0.1,0.1,26M08,1.16,0.0,63.8,0,0,0.0,0.0,0.0,0,0,1.16,0.0,63.8,0,0
1824,7855,和運租車,42.1,0.05,0.12,26M08,19.0,0.0,68.5,0,0,0.0,0.0,0.0,0,0,19.0,0.0,68.5,0,0
1825,8021,尖點,418.5,-19.5,-4.45,26M08,1.23,0.0,8.45,0,0,0.0,0.0,0.0,0,0,1.23,0.0,8.45,0,0
1826,8024,佑華,12.8,-0.2,-1.54,26M08,0.62,0.0,13.8,0,0,0.0,0.0,0.0,0,0,0.62,0.0,13.8,0,0
1827,8028,昇陽半導體,225.5,-4.0,-1.74,26M08,2.3,0.0,12.8,0,0,0.0,0.0,0.0,0,0,2.3,0.0,12.8,0,0
1828,8032,光菱,34.65,-0.2,-0.57,26M08,2.49,0.0,48.0,0,0,0.0,0.0,0.0,0,0,2.49,0.0,48.0,0,0
1829,8038,長園科,29.8,-0.55,-1.81,26M08,0.7,0.0,11.3,0,0,0.0,0.0,0.0,0,0,0.7,0.0,11.3,0,0
1830,8039,台虹,272.0,-3.0,-1.09,26M08,3.45,5177.0,13.1,0,0,0.0,0.0,0.0,0,0,3.45,5177.0,13.1,0,0
1831,8040,九暘,77.2,-2.8,-3.5,26M08,2.82,0.0,29.3,0,0,0.0,0.0,0.0,0,0,2.82,0.0,29.3,0,0
1832,8043,蜜望實,136.0,-5.5,-3.89,26M08,0.96,0.0,12.0,0,0,0.0,0.0,0.0,0,0,0.96,0.0,12.0,0,0
1833,8044,網家,23.1,-0.2,-0.86,26M08,8.54,0.0,41.7,0,0,0.0,0.0,0.0,0,0,8.54,0.0,41.7,0,0
1834,8046,南電,1080.0,10.0,0.93,26M08,39.6,0.0,61.4,0,0,0.0,0.0,0.0,0,0,39.6,0.0,61.4,0,0
1835,8047,星雲,47.4,-1.65,-3.36,26M08,1.25,0.0,30.0,0,0,0.0,0.0,0.0,0,0,1.25,0.0,30.0,0,0
1836,8048,德勝,47.5,-2.9,-5.75,26M08,0.52,0.0,8.78,0,0,0.0,0.0,0.05,0,0,0.52,0.0,8.82,0,0
1837,8049,晶采,24.45,-0.05,-0.2,26M08,0.54,0.0,4.6,0,0,0.02,0.0,0.17,0,0,0.56,0.0,4.77,0,0
1838,8054,安國,80.0,-2.3,-2.79,26M08,2.2,388.0,20.2,0,0,0.0,0.0,0.0,0,0,2.2,388.0,20.2,0,0
1839,8066,來思達,14.4,0.05,0.35,26M08,0.56,0.0,15.2,0,0,0.0,0.0,0.0,0,0,0.56,0.0,15.2,0,0
1840,8067,志旭,12.25,-0.35,-2.78,26M08,0.44,0.0,21.4,0,0,0.0,0.0,0.0,0,0,0.44,0.0,21.4,0,0
1841,8068,全達,16.2,-0.2,-1.22,26M08,1.88,0.0,23.2,0,0,0.0,0.0,0.0,0,0,1.88,0.0,23.2,0,0
1842,8069,元太,146.0,-1.0,-0.68,26M08,3.32,0.0,2.87,0,0,0.0,0.0,0.0,0,0,3.32,0.0,2.87,0,0
1843,8070,長華*,49.0,-0.45,-0.91,26M08,22.0,0.0,30.3,0,0,0.0,0.0,0.0,0,0,22.0,0.0,30.3,0,0
1844,8071,能率網通,21.85,-0.4,-1.8,26M08,0.89,0.0,14.7,0,0,0.0,0.0,0.0,0,0,0.89,0.0,14.7,0,0
1845,8072,陞泰,26.1,0.2,0.77,26M08,3.11,0.0,38.8,0,0,0.0,0.0,0.0,0,0,3.11,0.0,38.8,0,0
1846,8074,鉅橡,50.0,-1.1,-2.15,26M08,0.94,0.0,10.8,0,0,0.0,0.0,0.06,0,0,0.94,0.0,10.8,0,0
1847,8077,洛碁,42.1,-1.4,-3.22,26M08,1.31,0.0,59.9,0,0,0.0,0.0,0.0,0,0,1.31,0.0,59.9,0,0
1848,8080,泰霖,29.5,0.25,0.85,26M08,3.23,0.0,48.1,0,0,0.0,0.0,0.0,0,0,3.23,0.0,48.1,0,0
1849,8081,致新,247.0,-0.5,-0.2,26M08,0.83,0.0,9.68,0,0,0.0,0.0,0.0,0,0,0.83,0.0,9.68,0,0
1850,8084,巨虹,43.4,-1.9,-4.19,26M08,0.37,0.0,5.29,0,0,0.0,0.0,0.0,0,0,0.37,0.0,5.29,0,0
1851,8085,福華,14.45,-0.5,-3.34,26M08,3.16,0.0,22.6,0,0,0.0,0.0,0.0,0,0,3.16,0.0,22.6,0,0
1852,8086,宏捷科,106.0,-3.5,-3.2,26M08,6.26,0.0,31.9,0,0,0.0,0.0,0.0,0,0,6.26,0.0,31.9,0,0
1853,8088,品安,42.0,-1.1,-2.55,26M08,0.65,0.0,10.7,0,0,0.0,-5.0,0.0,0,0,0.65,-5.0,10.7,0,0
1854,8089,康全電訊,18.0,-0.2,-1.1,26M08,2.21,0.0,33.5,0,0,0.0,0.0,0.0,0,0,2.21,0.0,33.5,0,0
1855,8091,翔名,207.0,-1.0,-0.48,26M08,0.31,0.0,5.84,0,0,0.01,0.0,0.16,0,0,0.32,0.0,6.0,0,0
1856,8092,建暐,12.8,0.0,0.0,26M08,1.11,0.0,19.5,0,0,0.0,0.0,0.0,0,0,1.11,0.0,19.5,0,0
1857,8093,保銳,25.5,-0.35,-1.35,26M08,0.99,0.0,17.5,0,0,0.0,0.0,0.0,0,0,0.99,0.0,17.5,0,0
1858,8096,擎亞,90.7,-1.1,-1.2,26M08,3.02,0.0,20.3,0,0,0.0,0.0,0.0,0,0,3.02,0.0,20.3,0,0
1859,8102,傑霖科技,63.0,-0.1,-0.16,26M08,0.59,0.0,25.1,0,0,0.0,0.0,0.0,0,0,0.59,0.0,25.1,0,0
1860,8103,瀚荃,113.0,3.0,2.73,26M08,0.8,0.0,10.2,0,0,0.0,0.0,0.02,0,0,0.8,0.0,10.2,0,0
1861,8104,錸寶,29.8,-0.15,-0.5,26M08,2.93,0.0,28.2,0,0,0.0,0.0,0.0,0,0,2.93,0.0,28.2,0,0
1862,8109,博大,127.0,-0.5,-0.39,26M08,1.74,0.0,21.1,0,0,0.0,0.0,0.0,0,0,1.74,0.0,21.1,0,0
1863,8110,華東,42.15,-0.6,-1.4,26M08,18.2,-3723.0,35.1,0,0,0.02,0.0,0.03,0,0,18.2,-3723.0,35.1,0,0
1864,8111,立碁,71.7,0.5,0.7,26M08,1.75,0.0,16.0,0,0,0.0,0.0,0.0,0,0,1.75,0.0,16.0,0,0
1865,8114,振樺電,177.5,-1.0,-0.56,26M08,0.17,9.0,2.17,0,0,0.0,0.0,0.01,0,0,0.17,9.0,2.19,0,0
1866,8121,越峰,26.45,-1.0,-3.64,26M08,7.35,0.0,34.5,0,0,0.0,0.0,0.0,0,0,7.35,0.0,34.5,0,0
1867,8131,福懋科,60.3,-1.7,-2.74,26M08,27.7,0.0,62.7,0,0,0.0,0.0,0.0,0,0,27.7,0.0,62.7,0,0
1868,8150,南茂,86.7,-4.2,-4.62,26M08,8.44,0.0,12.0,0,0,0.0,0.0,0.0,0,0,8.44,0.0,12.0,0,0
1869,8162,微矽電子-創,61.2,0.7,1.16,26M08,1.72,0.0,25.0,0,0,0.0,0.0,0.0,0,0,1.72,0.0,25.0,0,0
1870,8163,達方,29.6,-0.4,-1.33,26M08,6.26,0.0,22.4,0,0,0.0,0.0,0.0,0,0,6.26,0.0,22.4,0,0
1871,8176,智捷,9.92,0.14,1.43,26M08,0.58,0.0,8.03,0,0,0.0,0.0,0.0,0,0,0.58,0.0,8.03,0,0
1872,8182,加高,37.1,-1.5,-3.89,26M08,5.67,0.0,53.0,0,0,0.0,0.0,0.0,0,0,5.67,0.0,53.0,0,0
1873,8183,精星,28.65,-0.35,-1.21,26M08,3.37,0.0,27.8,0,0,0.0,0.0,0.0,0,0,3.37,0.0,27.8,0,0
1874,8201,無敵,11.95,-0.05,-0.42,26M08,2.34,0.0,37.5,0,0,0.0,0.0,0.0,0,0,2.34,0.0,37.5,0,0
1875,8210,勤誠,900.0,-10.0,-1.1,26M08,1.49,0.0,11.9,0,0,0.0,0.0,0.02,0,0,1.49,0.0,11.9,0,0
1876,8213,志超,32.25,-0.05,-0.15,26M08,1.21,0.0,4.46,0,0,0.03,0.0,0.12,0,0,1.24,0.0,4.58,0,0
1877,8215,明基材,25.05,0.0,0.0,26M08,12.5,0.0,38.8,0,0,0.0,0.0,0.0,0,0,12.5,0.0,38.8,0,0
1878,8222,寶一,34.7,0.0,0.0,26M08,0.87,0.0,12.8,0,0,0.0,0.0,0.0,0,0,0.87,0.0,12.8,0,0
1879,8227,巨有科技,239.0,21.5,9.89,26M08,0.44,0.0,11.1,0,0,0.0,0.0,0.01,0,0,0.44,0.0,11.1,0,0
1880,8234,新漢,63.5,-0.3,-0.47,26M08,1.44,0.0,10.2,0,0,0.0,0.0,0.0,0,0,1.44,0.0,10.2,0,0
1881,8240,華宏,50.5,-1.5,-2.88,26M08,3.06,0.0,30.6,0,0,0.0,0.0,0.0,0,0,3.06,0.0,30.6,0,0
1882,8249,菱光,37.6,-0.8,-2.08,26M08,4.3,0.0,31.2,0,0,0.0,0.0,0.0,0,0,4.3,0.0,31.2,0,0
1883,8255,朋程,133.5,-3.5,-2.55,26M08,3.38,100.0,33.2,0,0,0.0,0.0,0.0,0,0,3.38,100.0,33.2,0,0
1884,8261,富鼎,162.0,-6.0,-3.57,26M08,3.82,0.0,32.1,0,0,0.0,0.0,0.0,0,0,3.82,0.0,32.1,0,0
1885,8271,宇瞻,206.0,-5.0,-2.37,26M08,2.17,-420.0,16.8,0,0,0.01,0.0,0.05,0,0,2.18,-420.0,16.8,0,0
1886,8272,全景軟體,62.1,-0.8,-1.27,26M08,0.6,0.0,31.8,0,0,0.0,0.0,0.0,0,0,0.6,0.0,31.8,0,0
1887,8279,生展,78.7,-0.1,-0.13,26M08,1.27,0.0,46.7,0,0,0.0,0.0,0.0,0,0,1.27,0.0,46.7,0,0
1888,8284,三竹,68.6,1.9,2.85,26M08,1.2,376.0,25.3,0,0,0.0,0.0,0.0,0,0,1.2,376.0,25.3,0,0
1889,8289,泰藝,41.05,-1.35,-3.18,26M08,1.03,0.0,15.1,0,0,0.0,0.0,0.02,0,0,1.03,0.0,15.1,0,0
1890,8291,尚茂,30.0,0.25,0.84,26M08,1.19,0.0,68.1,0,0,0.0,0.0,0.0,0,0,1.19,0.0,68.1,0,0
1891,8342,益張,87.0,0.0,0.0,26M08,0.82,200.0,24.3,0,0,0.0,0.0,0.0,0,0,0.82,200.0,24.3,0,0
1892,8354,冠好,17.25,0.0,0.0,26M08,1.05,0.0,13.3,0,0,0.0,0.0,0.0,0,0,1.05,0.0,13.3,0,0
1893,8358,金居,485.0,-36.0,-6.91,26M08,2.18,-110.0,8.65,0,0,0.0,0.0,0.0,0,0,2.18,-110.0,8.65,0,0
1894,8374,羅昇,78.6,-0.9,-1.13,26M08,6.26,0.0,55.8,0,0,0.0,0.0,0.0,0,0,6.26,0.0,55.8,0,0
1895,8383,千附,64.6,-1.2,-1.82,26M08,1.06,0.0,9.31,0,0,0.0,0.0,0.0,0,0,1.06,0.0,9.31,0,0
1896,8390,金益鼎,91.2,-1.2,-1.3,26M08,2.16,0.0,22.5,0,0,0.0,0.0,0.0,0,0,2.16,0.0,22.5,0,0
1897,8409,商之器,18.1,-0.1,-0.55,26M08,0.75,10.0,23.5,0,0,0.01,0.0,0.44,0,0,0.77,10.0,23.9,0,0
1898,8410,森田,29.75,0.65,2.23,26M08,0.83,0.0,22.7,0,0,0.0,0.0,0.03,0,0,0.83,0.0,22.7,0,0
1899,8411,福貞-KY,13.0,0.0,0.0,26M08,1.28,23.3,5.88,0,0,0.0,0.0,0.0,0,0,1.28,23.3,5.88,0,0
1900,8416,實威,170.0,1.0,0.59,26M08,0.57,0.0,20.4,0,0,0.0,0.0,0.0,0,0,0.57,0.0,20.4,0,0
1901,8421,旭源,12.5,-0.15,-1.19,26M08,2.1,2431.0,38.4,0,0,0.0,0.0,0.0,0,0,2.1,2431.0,38.4,0,0
1902,8422,可寧衛*,26.05,-0.25,-0.95,26M08,8.74,0.0,6.44,0,0,0.02,0.0,0.02,0,0,8.77,0.0,6.46,0,0
1903,8423,保綠-KY,18.35,0.05,0.27,26M08,0.34,0.0,8.08,0,0,0.0,0.0,0.0,0,0,0.34,0.0,8.08,0,0
1904,8426,紅木-KY,20.55,-0.05,-0.24,26M08,1.66,0.0,33.0,0,0,0.0,0.0,0.0,0,0,1.66,0.0,33.0,0,0
1905,8429,金麗-KY,5.95,-0.02,-0.34,26M08,2.85,-175.0,15.4,0,0,0.0,0.0,0.0,0,0,2.85,-175.0,15.4,0,0
1906,8432,東生華,50.0,0.15,0.3,26M08,2.17,0.0,56.5,0,0,0.0,0.0,0.0,0,0,2.17,0.0,56.5,0,0
1907,8433,弘帆,53.3,-0.6,-1.11,26M08,1.35,0.0,24.8,0,0,0.0,0.0,0.01,0,0,1.35,0.0,24.8,0,0
1908,8435,鉅邁,53.2,0.3,0.57,26M08,0.86,0.0,24.3,0,0,0.0,0.0,0.0,0,0,0.86,0.0,24.3,0,0
1909,8438,昶昕,67.0,-1.9,-2.76,26M08,2.98,0.0,42.6,0,0,0.0,0.0,0.0,0,0,2.98,0.0,42.6,0,0
1910,8440,綠電,19.85,-0.05,-0.25,26M08,1.22,0.0,24.3,0,0,0.0,0.0,0.0,0,0,1.22,0.0,24.3,0,0
1911,8442,威宏-KY,45.75,-0.6,-1.29,26M08,2.71,0.0,38.6,0,0,0.0,0.0,0.05,0,0,2.71,0.0,38.7,0,0
1912,8450,霹靂,14.45,0.05,0.35,26M08,0.67,0.0,13.0,0,0,0.0,0.0,0.0,0,0,0.67,0.0,13.0,0,0
1913,8454,富邦媒,241.0,7.0,2.99,26M08,14.7,0.0,55.5,0,0,0.0,0.2,0.0,0,0,14.7,0.2,55.5,0,0
1914,8455,大拓-KY,22.9,-0.1,-0.43,26M08,1.99,0.0,79.0,0,0,0.0,0.0,0.0,0,0,1.99,0.0,79.0,0,0
1915,8463,潤泰材,21.35,-0.05,-0.23,26M08,7.01,0.0,46.7,0,0,0.0,0.0,0.0,0,0,7.01,0.0,46.7,0,0
1916,8466,美吉吉-KY,14.05,0.0,0.0,26M08,2.24,8.0,28.1,0,0,0.0,0.0,0.0,0,0,2.24,8.0,28.1,0,0
1917,8467,波力-KY,83.5,-6.2,-6.91,26M08,0.46,0.0,9.61,0,0,0.0,0.0,0.05,0,0,0.47,0.0,9.65,0,0
1918,8472,夠麻吉,80.0,1.4,1.78,26M08,1.09,0.0,61.2,0,0,0.0,0.0,0.2,0,0,1.09,0.0,61.4,0,0
1919,8477,創業家,15.3,-0.15,-0.97,26M08,4.53,0.0,53.8,0,0,0.0,0.0,0.0,0,0,4.53,0.0,53.8,0,0
1920,8481,政伸,40.9,-0.5,-1.21,26M08,2.43,27.0,36.5,0,0,0.0,0.0,0.07,0,0,2.44,27.0,36.6,0,0
1921,8482,商億-KY,47.6,-2.0,-4.03,26M08,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
1922,8487,愛爾達-創,70.5,-0.6,-0.84,26M08,1.01,0.0,38.2,0,0,0.0,0.0,0.0,0,0,1.01,0.0,38.2,0,0
1923,8488,吉源-KY,10.05,-0.15,-1.47,26M08,0.67,0.0,9.16,0,0,0.0,0.0,0.0,0,0,0.67,0.0,9.16,0,0
1924,8499,鼎炫-KY,251.5,-4.5,-1.76,26M08,2.01,0.0,48.9,0,0,0.0,0.0,0.01,0,0,2.01,0.0,48.9,0,0
1925,8906,花王,28.3,-0.15,-0.53,26M08,0.75,50.0,17.1,0,0,0.0,0.0,0.0,0,0,0.75,50.0,17.1,0,0
1926,8917,欣泰,53.5,0.5,0.94,26M08,5.81,0.0,35.7,0,0,0.0,0.0,0.0,0,0,5.81,0.0,35.7,0,0
1927,8921,沈氏,16.3,-0.1,-0.61,26M08,1.93,0.0,41.4,0,0,0.0,0.0,0.0,0,0,1.93,0.0,41.4,0,0
1928,8923,時報,18.2,-0.45,-2.41,26M08,1.68,0.0,55.5,0,0,0.01,0.0,0.4,0,0,1.7,0.0,55.9,0,0
1929,8924,大田,50.1,-0.6,-1.18,26M08,1.4,0.0,16.7,0,0,0.0,0.0,0.0,0,0,1.4,0.0,16.7,0,0
1930,8926,台汽電,58.0,-0.7,-1.19,26M08,28.1,350.0,33.9,0,0,0.0,0.0,0.0,0,0,28.1,350.0,33.9,0,0
1931,8928,鉅明,22.9,-0.35,-1.51,26M08,1.16,0.0,22.7,0,0,0.03,0.0,0.56,0,0,1.19,0.0,23.3,0,0
1932,8929,富堡,12.95,-0.05,-0.38,26M08,1.4,0.0,27.6,0,0,0.0,0.0,0.0,0,0,1.4,0.0,27.6,0,0
1933,8930,青鋼,29.05,0.05,0.17,26M08,0.69,0.0,8.41,0,0,0.0,0.0,0.0,0,0,0.69,0.0,8.41,0,0
1934,8931,大汽電,41.25,0.2,0.49,26M08,8.6,0.0,70.4,0,0,0.0,0.0,0.01,0,0,8.6,0.0,70.4,0,0
1935,8935,邦泰,17.85,0.05,0.28,26M08,1.37,0.0,12.1,0,0,0.0,0.0,0.0,0,0,1.37,0.0,12.1,0,0
1936,8937,合騏*,29.5,-1.0,-3.28,26M08,9.17,4079.0,21.2,0,0,0.0,0.0,0.0,0,0,9.17,4079.0,21.2,0,0
1937,8938,明安,51.5,-0.2,-0.39,26M08,1.65,0.0,10.5,0,0,0.0,0.0,0.0,0,0,1.65,0.0,10.5,0,0
1938,8940,新天地,14.75,-0.15,-1.01,26M08,1.9,0.0,28.1,0,0,0.0,0.0,0.02,0,0,1.9,0.0,28.1,0,0
1939,9802,鈺齊-KY,64.7,-1.3,-1.97,26M08,0.78,0.0,3.86,0,0,0.0,0.0,0.0,0,0,0.78,0.0,3.86,0,0
1940,9902,台火,13.4,-0.15,-1.11,26M08,1.95,0.0,19.9,0,0,0.0,0.0,0.0,0,0,1.95,0.0,19.9,0,0
1941,9904,寶成,24.2,0.1,0.41,26M08,22.6,0.0,7.67,0,0,0.0,0.0,0.0,0,0,22.6,0.0,7.67,0,0
1942,9905,大華,21.35,-0.15,-0.7,26M08,7.34,0.0,24.1,0,0,0.0,0.0,0.0,0,0,7.34,0.0,24.1,0,0
1943,9907,統一實,15.1,-0.2,-1.31,26M08,75.9,0.0,48.1,0,0,0.0,0.0,0.0,0,0,75.9,0.0,48.1,0,0
1944,9910,豐泰,67.8,-0.7,-1.02,26M08,14.4,0.0,14.6,0,0,0.0,0.0,0.0,0,0,14.4,0.0,14.6,0,0
1945,9911,櫻花,81.8,0.0,0.0,26M08,2.03,0.0,9.12,0,0,0.0,0.0,0.0,0,0,2.03,0.0,9.12,0,0
1946,9912,偉聯,13.0,0.0,0.0,26M08,0.4,0.0,7.51,0,0,0.0,0.0,0.0,0,0,0.4,0.0,7.51,0,0
1947,9914,美利達,69.7,-7.7,-9.95,26M08,6.73,0.0,22.5,0,0,0.14,0.0,0.46,0,0,6.87,0.0,23.0,0,0
1948,9921,巨大,87.6,-9.7,-9.97,26M08,6.7,0.0,17.1,0,0,0.0,0.0,0.0,0,0,6.7,0.0,17.1,0,0
1949,9924,福興,38.2,-0.05,-0.13,26M08,2.44,0.0,16.2,0,0,0.0,0.0,0.0,0,0,2.44,0.0,16.2,0,0
1950,9925,新保,39.55,-0.15,-0.38,26M08,6.21,0.0,16.0,0,0,0.0,0.0,0.0,0,0,6.21,0.0,16.0,0,0
1951,9927,泰銘,69.9,0.1,0.14,26M08,5.6,0.0,46.6,0,0,0.0,0.0,0.04,0,0,5.6,0.0,46.7,0,0
1952,9928,中視,17.6,-0.1,-0.56,26M08,3.62,0.0,51.2,0,0,0.0,0.0,0.0,0,0,3.62,0.0,51.2,0,0
1953,9930,中聯資源,62.0,-0.2,-0.32,26M08,17.1,0.0,68.6,0,0,0.0,0.0,0.0,0,0,17.1,0.0,68.6,0,0
1954,9933,中鼎,41.7,1.35,3.35,26M08,6.8,0.0,7.2,0,0,0.0,0.0,0.0,0,0,6.8,0.0,7.2,0,0
1955,9938,百和,38.15,-0.95,-2.43,26M08,1.66,0.0,5.56,0,0,0.0,0.0,0.0,0,0,1.66,0.0,5.56,0,0
1956,9940,信義,20.1,-0.15,-0.74,26M08,3.02,0.0,4.1,0,0,0.0,0.0,0.0,0,0,3.02,0.0,4.1,0,0
1957,9941,裕融,80.3,0.0,0.0,26M08,25.3,0.0,44.0,0,0,0.0,0.0,0.0,0,0,25.3,0.0,44.0,0,0
1958,9942,茂順,113.5,0.0,0.0,26M08,1.17,0.0,14.0,0,0,0.0,0.0,0.0,0,0,1.17,0.0,14.0,0,0
1959,9943,好樂迪,50.8,-0.2,-0.39,26M08,4.24,0.0,33.8,0,0,0.0,0.0,0.0,0,0,4.24,0.0,33.8,0,0
1960,9944,新麗,17.4,0.1,0.58,26M08,3.34,0.0,31.5,0,0,0.0,0.0,0.0,0,0,3.34,0.0,31.5,0,0
1961,9949,琉園,24.05,0.15,0.63,26M08,0.38,0.0,8.56,0,0,0.0,0.0,0.0,0,0,0.38,0.0,8.56,0,0
1962,9950,萬國通,10.3,0.0,0.0,26M08,9.07,0.0,54.1,0,0,0.0,0.0,0.0,0,0,9.07,0.0,54.1,0,0
1963,9955,佳龍,23.5,-0.15,-0.63,26M08,4.05,40.8,38.8,0,0,0.0,0.0,0.0,0,0,4.05,40.8,38.8,0,0
1964,9960,邁達康,31.3,0.3,0.97,26M08,1.0,0.0,29.8,0,0,0.0,0.0,0.0,0,0,1.0,0.0,29.8,0,0
1965,9962,有益,9.98,-0.07,-0.7,26M08,1.0,0.0,11.1,0,0,0.0,0.0,0.0,0,0,1.0,0.0,11.1,0,0
