排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,07/21,,14100.0,1185.0,9.18,510,7095.0,12915.0,13010.0,14205.0,13010.0,9.25,120.0,89.42,,,,,
2,2059,川湖,市,07/21,,7975.0,225.0,2.9,1056,8110.0,7750.0,7700.0,7975.0,7380.0,7.68,70.3,24.1,,,,,
3,6515,穎崴,市,07/21,,6655.0,605.0,10.0,548,3536.0,6050.0,6160.0,6655.0,6095.0,9.26,135.0,36.91,,,,,
4,7769,鴻勁,市,07/21,,6500.0,495.0,8.24,543,3463.0,6005.0,6080.0,6500.0,6080.0,6.99,81.1,18.64,,,,,
5,6223,旺矽,櫃,07/21,,5875.0,420.0,7.7,1519,8592.0,5455.0,5505.0,5990.0,5360.0,11.5,156.0,36.54,,,,,
6,6669,緯穎,市,07/21,,5000.0,315.0,6.72,1129,5595.0,4685.0,4825.0,5045.0,4825.0,4.7,16.8,6.63,,,,,
7,2383,台光電,市,07/21,,4830.0,435.0,9.9,2947,13943.0,4395.0,4605.0,4830.0,4560.0,6.14,105.0,36.1,,,,,
8,3443,創意,市,07/21,,4115.0,370.0,9.88,1417,5692.0,3745.0,3830.0,4115.0,3810.0,8.14,124.0,37.81,,,,,
9,3008,大立光,市,07/21,,3985.0,110.0,2.84,1759,6841.0,3875.0,3925.0,3990.0,3795.0,5.03,25.0,2.82,,,,,
10,2454,聯發科,市,07/21,,3670.0,330.0,9.88,7742,27566.0,3340.0,3435.0,3670.0,3410.0,7.78,58.3,15.01,,,,,
11,3653,健策,市,07/21,,3520.0,320.0,10.0,2018,6929.0,3200.0,3205.0,3520.0,3205.0,9.84,97.4,24.38,,,,,
12,3661,世芯-KY,市,07/21,,3490.0,125.0,3.71,1468,5115.0,3365.0,3450.0,3550.0,3405.0,4.31,51.0,6.59,,,,,
13,7734,印能科技,櫃,07/21,,3115.0,280.0,9.88,390,1203.0,2835.0,2920.0,3115.0,2865.0,8.82,78.6,12.62,,,,,
