證券代號,證券名稱,交易別,成交價,成交股數,成交金額
8213,志超,逐筆交易,37.00,"3,000,000","111,000,000"
2303,聯電,配對交易,141.00,"21,010,000","2,962,410,000"
2308,台達電,配對交易,"2,242.22","7,775","17,433,260"
2308,台達電,配對交易,"2,242.10","7,225","16,199,172"
2317,鴻海,配對交易,270.25,"651,000","175,932,750"
2317,鴻海,配對交易,269.00,"360,000","96,840,000"
2330,台積電,配對交易,"2,428.58","7,290","17,704,348"
2330,台積電,配對交易,"2,428.53","7,710","18,723,966"
2330,台積電,配對交易,"2,418.00","62,000","149,916,000"
2330,台積電,配對交易,"2,410.00","337,000","812,170,000"
2330,台積電,配對交易,"2,406.50","10,000","24,065,000"
2330,台積電,配對交易,"2,400.00","3,210,000","7,704,000,000"
2330,台積電,配對交易,"2,378.45","25,500","60,650,475"
2330,台積電,配對交易,"2,378.44","32,000","76,110,080"
2330,台積電,配對交易,"2,378.43","34,500","82,055,835"
2330,台積電,配對交易,"2,375.00","1,841,000","4,372,375,000"
2360,致茂,配對交易,"2,312.50","50,000","115,625,000"
2383,台光電,配對交易,"5,139.22","5,130","26,364,199"
2383,台光電,配對交易,"5,139.21","13,870","71,280,843"
2454,聯發科,配對交易,"4,560.00","676,000","3,082,560,000"
2489,瑞軒,配對交易,40.50,"774,000","31,347,000"
2504,國產,配對交易,40.30,"4,950,000","199,485,000"
2534,宏盛,配對交易,20.55,"622,000","12,782,100"
2882A,國泰特,配對交易,61.80,"800,000","49,440,000"
3661,世芯-KY,配對交易,"4,315.00","150,000","647,250,000"
4958,臻鼎-KY,配對交易,624.00,"70,000","43,680,000"
7769,鴻勁,配對交易,"7,311.00","3,000","21,933,000"
7769,鴻勁,配對交易,"7,309.76","7,000","51,168,320"
總計,,,,"38,724,000","21,050,501,349"
