排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00836B,永豐10年A公司債,28.34,0.04,0.14,08/10,0.0,0.0,73.1,73.5,61.2,48.3,25.9,11.7,0.38,0.06,,0.78
2,9938,百和,42.0,-0.1,-0.24,08/10,30.6,27.3,28.0,31.0,12.7,6.24,3.88,2.92,1.46,0.36,0.12,3.22
3,5434,崇越,514.0,15.0,3.01,08/10,0.0,17.0,24.8,29.5,13.6,5.66,4.34,4.45,5.48,4.76,2.73,4.43
4,6715,嘉基,363.5,30.0,9.0,08/10,0.0,23.7,32.8,24.9,11.7,5.71,2.11,0.75,0.67,0.6,,0.7
5,2360,致茂,2030.0,0.0,0.0,08/10,2.78,1.1,6.8,24.5,11.4,7.21,8.82,5.72,4.81,4.56,3.31,5.57
6,6535,順藥,90.8,-0.3,-0.33,08/10,24.4,21.0,23.5,22.1,20.2,16.4,7.5,4.1,1.08,0.5,,3.21
7,00947,台新臺灣IC設計,36.9,1.76,5.01,08/10,0.0,0.0,0.0,21.3,9.6,6.23,1.82,1.15,0.73,,,0.82
8,4966,譜瑞-KY,600.0,2.0,0.33,08/10,0.0,13.7,15.9,17.9,9.35,6.34,4.83,4.1,3.17,3.43,3.67,3.94
9,2204,中華,51.8,1.0,1.97,08/10,23.0,25.9,26.5,17.6,13.7,9.68,5.34,3.71,3.92,4.01,2.86,4.21
10,6670,復盛應用,266.5,-1.5,-0.56,08/10,0.0,14.5,15.4,16.8,7.13,10.5,4.45,6.02,11.6,6.26,,6.47
11,4764,雙鍵,232.0,-4.5,-1.9,08/10,24.1,22.3,23.6,15.8,6.45,2.44,1.03,0.5,0.33,0.32,,0.42
12,3131,弘塑,2470.0,85.0,3.56,08/10,0.03,0.08,13.5,14.6,12.5,13.0,7.3,5.02,4.57,4.97,4.13,5.01
13,9802,鈺齊-KY,71.3,1.2,1.71,08/10,15.6,14.8,18.9,13.6,9.2,6.78,4.25,2.98,1.05,0.28,0.08,2.4
14,5347,世界,157.5,14.0,9.76,08/10,0.2,9.72,16.7,12.8,8.16,7.41,6.98,6.3,7.58,7.42,5.2,6.78
15,1773,勝一,162.0,7.0,4.52,08/10,9.67,12.9,15.2,12.8,5.36,2.39,0.68,1.7,1.59,2.61,1.53,1.55
16,6138,茂達,288.5,12.5,4.53,08/10,0.0,19.6,22.3,11.9,6.0,3.0,0.98,1.12,1.92,3.72,2.63,0.99
17,5371,中光電,85.6,2.6,3.13,08/10,17.9,21.5,17.6,10.9,8.35,2.2,1.44,1.32,0.58,1.27,0.96,1.01
18,6768,志強-KY,67.1,0.3,0.45,08/10,20.1,20.0,23.0,10.0,7.72,10.8,4.52,3.33,4.87,2.69,,5.26
19,5876,上海商銀,43.35,-0.1,-0.23,08/10,1.02,0.66,9.49,9.5,4.39,8.48,4.91,5.19,11.3,9.34,,6.55
20,2357,華碩,818.0,1.0,0.12,08/10,0.13,20.8,13.7,9.49,4.99,6.0,6.95,5.56,6.04,6.35,3.99,6.08
21,2404,漢唐,1150.0,0.0,0.0,08/10,0.0,0.13,0.07,9.41,8.74,7.22,8.9,7.26,7.89,9.31,4.99,7.18
22,3665,貿聯-KY,2190.0,-10.0,-0.45,08/10,14.7,21.2,14.3,9.36,4.98,3.29,8.69,7.77,7.08,5.53,3.94,9.02
23,2368,金像電,926.0,-56.0,-5.7,08/10,13.5,8.26,7.61,8.95,10.8,12.6,10.3,6.27,5.02,4.39,2.18,6.57
24,6515,穎崴,6830.0,70.0,1.04,08/10,0.0,4.03,9.05,8.92,12.6,19.9,14.6,11.1,5.8,5.13,,9.11
25,2897,王道銀行,10.15,0.0,0.0,08/10,0.0,0.0,0.0,8.83,5.62,2.21,1.55,0.95,0.97,0.46,,0.88
26,8415,大國鋼,38.4,0.35,0.92,08/10,0.0,0.0,0.0,8.79,6.18,2.75,1.41,0.91,0.6,0.2,,0.81
27,2885,元大金,68.2,0.5,0.74,08/10,28.4,17.6,13.0,8.27,3.36,5.07,14.0,10.6,13.0,7.38,2.72,12.1
28,3228,金麗科,144.5,3.0,2.12,08/10,0.0,19.1,14.9,8.22,3.1,1.77,0.25,0.14,0.1,0.04,0.12,0.12
29,8028,昇陽半導體,264.0,10.0,3.94,08/10,10.6,12.5,8.14,8.06,8.82,2.23,1.3,0.61,0.46,0.11,,0.82
30,9907,統一實,14.85,0.25,1.71,08/10,0.0,0.13,0.07,8.05,4.75,10.1,14.7,10.7,5.57,2.34,0.78,9.64
31,1590,亞德客-KY,1570.0,25.0,1.62,08/10,22.2,18.6,13.5,7.98,7.31,4.37,2.9,1.94,1.39,1.95,2.06,1.63
32,2633,台灣高鐵,25.9,0.1,0.39,08/10,0.0,0.0,0.01,7.81,6.39,2.86,0.88,0.72,0.76,2.09,,0.69
33,4536,拓凱,171.5,1.5,0.88,08/10,0.0,0.0,0.0,7.79,3.74,1.44,0.68,2.09,1.53,1.84,2.99,2.1
34,4991,環宇-KY,511.0,46.0,9.89,08/10,7.76,5.76,10.8,7.66,2.9,3.42,3.34,2.38,1.49,0.76,0.77,2.49
35,3227,原相,210.0,4.5,2.19,08/10,16.4,13.6,11.0,7.61,10.4,9.35,2.21,2.51,2.03,2.1,1.64,2.77
36,00752,中信中國50,24.19,0.2,0.83,08/10,0.0,0.0,0.0,7.49,5.48,3.08,1.0,0.57,0.55,1.13,,0.46
37,2881,富邦金,128.5,1.5,1.18,08/10,0.59,0.95,8.45,7.34,3.57,2.69,15.3,13.4,11.4,6.15,2.85,14.0
