排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6176,瑞儀,91.2,-1.9,-2.04,08/31,16.9,55.3,161.0,1319.0,,-33.9,-93.1,-21.1,-29.1,-75.2
2,3049,精金,13.55,0.05,0.37,08/31,32.3,64.6,132.0,469.0,,,,,,
3,00410A,主動永豐科技趨勢,12.22,0.05,0.41,08/31,0.0,0.0,0.0,346.0,346.0,,,,,
4,00712,復華富時不動產,8.72,-0.01,-0.11,08/31,0.37,15.5,178.0,178.0,72.9,72.7,94.4,18.3,13.6,122.0
5,3313,斐成,10.9,-0.4,-3.54,08/31,8.57,35.7,124.0,153.0,1167.0,,,-7.32,-90.1,-81.8
6,8996,高力,1175.0,-90.0,-7.11,08/31,11.7,29.2,47.2,94.6,131.0,445.0,593.0,471.0,-27.0,351.0
7,6449,鈺邦,232.0,-5.0,-2.11,08/31,-1.4,48.3,60.6,94.5,71.7,115.0,85.6,-37.2,-32.6,-39.2
8,2368,金像電,1165.0,35.0,3.1,08/31,27.4,63.1,64.9,91.1,73.0,448.0,76.5,-52.7,-17.2,-62.1
9,1597,直得,138.5,-13.5,-8.88,08/31,25.7,70.1,65.2,81.1,41.4,23.1,25.2,37.0,-20.4,-20.6
10,009824,群益美國科技巨頭,10.0,-0.01,-0.1,08/31,19.6,8.82,64.4,74.8,75.7,23.4,,,,
11,3152,璟德,241.5,-6.5,-2.62,08/31,0.0,3.86,9.28,69.1,301.0,489.0,-67.6,-84.9,-60.9,-77.1
12,00708L,期元大S&P黃金正2,82.7,-5.45,-6.18,08/31,57.2,59.9,61.9,66.1,59.6,99.9,80.5,185.0,151.0,1045.0
13,3605,宏致,139.0,8.0,6.11,08/31,20.9,36.6,39.5,64.8,35.8,31.3,-56.6,-58.4,-19.6,-52.0
14,2344,華邦電,182.5,1.0,0.55,08/31,26.8,42.6,45.9,57.9,37.7,-23.3,-35.8,179.0,-3.67,230.0
15,8033,雷虎,187.0,-2.5,-1.32,08/31,0.93,17.8,24.5,57.8,32.3,94.4,-19.2,39.8,145.0,17.4
16,6446,藥華藥,1395.0,-150.0,-9.71,08/31,55.9,56.0,54.9,57.4,55.7,5.9,156.0,24.8,-76.4,-72.6
17,00934,中信成長高股息,29.8,0.19,0.64,08/31,3.57,8.3,10.7,56.6,183.0,163.0,191.0,223.0,-56.7,1295.0
18,2645,長榮航太,173.0,-1.0,-0.57,08/31,3.34,22.2,39.3,55.6,158.0,265.0,24.5,-13.3,384.0,79.6
19,00654R,富邦印度反1,6.68,0.0,0.0,08/31,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,-86.4,50.0
20,7750,新代,2270.0,-30.0,-1.3,08/31,2.86,9.7,12.2,48.3,76.0,114.0,312.0,,,
21,4908,前鼎,209.0,19.0,10.0,08/31,14.0,17.8,33.5,48.2,39.6,42.4,-34.6,-47.9,-34.2,-42.4
22,00406A,主動中信台灣收益,9.67,-0.14,-1.43,08/31,35.9,33.9,34.9,47.7,159.0,72.1,,,,
23,4556,旭然,69.8,-0.8,-1.13,08/31,1.69,14.6,16.1,47.5,50.0,53.8,89.5,521.0,900.0,900.0
24,2484,希華,74.0,-2.1,-2.76,08/31,2.8,15.0,30.5,47.4,33.5,8.47,35.2,103.0,824.0,518.0
25,4931,新盛力,259.0,-13.5,-4.95,08/31,17.7,39.8,42.0,40.5,3.05,-11.1,49.1,103.0,123.0,519.0
26,6415,矽力*-KY,412.5,-45.5,-9.93,08/31,6.78,17.7,27.1,38.7,11.8,58.3,-61.0,-72.7,-62.9,59.4
27,00918,大華優利高填息30,34.61,0.35,1.02,08/31,15.6,31.2,31.2,37.5,58.8,-1.77,-70.5,-23.8,-48.5,-81.8
28,6023,元大期,87.1,5.1,6.22,08/31,24.6,16.8,18.2,36.1,33.6,89.3,143.0,135.0,11.2,96.6
29,3189,景碩,819.0,-80.0,-8.9,08/31,30.6,37.1,36.5,34.8,78.0,60.1,34.7,-54.9,-39.5,-2.25
30,2605,新興,35.35,0.3,0.86,08/31,0.05,1.38,5.3,33.8,40.5,39.8,-25.9,22.4,5.52,-52.6
31,1591,駿吉-KY,36.75,0.7,1.94,08/31,8.99,9.57,13.2,33.8,59.7,249.0,-62.9,-72.4,-72.6,-73.4
32,5904,寶雅*,75.0,0.8,1.08,08/31,3.79,11.6,17.4,32.0,209.0,,3735.0,1680.0,2758.0,2599.0
33,8103,瀚荃,119.0,10.5,9.68,08/31,-2.85,0.12,10.8,31.3,56.6,68.4,47.6,143.0,261.0,694.0
34,009826,貝萊德世界股票,10.1,-0.03,-0.3,08/31,13.9,23.6,23.6,30.8,184.0,,,,,
35,3485,敘豐,217.0,-17.0,-7.26,08/31,0.0,1.18,1.18,30.3,39.8,244.0,,,,
36,4764,雙鍵,241.0,-8.5,-3.41,08/31,6.88,37.1,69.4,30.2,31.0,-0.93,70.8,14.0,1277.0,57.9
37,6257,矽格,208.5,-10.5,-4.79,08/31,18.1,18.1,25.3,29.7,39.7,62.2,-47.1,-41.3,-7.32,-38.9
38,2375,凱美,127.0,-6.0,-4.51,08/31,2.89,23.1,25.0,28.5,32.2,102.0,28.9,40.6,288.0,-32.0
39,2612,中航,60.5,0.3,0.5,08/31,5.99,12.4,15.1,27.2,25.4,19.9,28.3,5.02,103.0,-31.2
40,2301,光寶科,305.0,-12.5,-3.94,08/31,4.33,20.1,5.04,26.2,-69.8,-85.1,-91.3,-82.3,-86.5,-56.1
41,4991,環宇-KY,539.0,19.0,3.65,08/31,4.25,6.6,8.12,25.8,136.0,179.0,132.0,152.0,3.8,171.0
42,7786,東方風能,117.0,-3.0,-2.5,08/31,7.13,13.6,17.2,25.8,33.1,43.4,335.0,,,
43,3388,崇越電,91.5,-4.8,-4.98,08/31,7.19,13.3,15.2,24.8,106.0,164.0,61.9,1133.0,1044.0,1218.0
44,0053,元大電子,240.45,-3.05,-1.25,08/31,0.0,0.0,0.0,24.7,68.4,37.1,210.0,210.0,109.0,123.0
45,6715,嘉基,318.5,-35.0,-9.9,08/31,2.95,17.3,20.4,24.4,36.2,105.0,7.71,120.0,97.9,106.0
46,7795,長廣,508.0,-56.0,-9.93,08/31,9.52,10.8,54.6,24.3,12.2,534.0,,,,
47,2611,志信,14.85,-0.05,-0.34,08/31,0.46,1.24,2.29,23.6,28.0,11.4,-12.3,-10.5,-13.6,-14.3
48,4736,泰博,127.5,3.0,2.41,08/31,3.12,4.46,5.37,23.5,10.0,5.68,-42.3,47.0,-43.4,-1.63
49,3055,蔚華科,120.5,-7.0,-5.49,08/31,1.61,4.95,16.4,23.2,81.6,145.0,21.4,4.01,-32.8,2.41
50,4560,強信-KY,29.5,-0.85,-2.8,08/31,5.16,6.91,9.94,22.9,19.1,35.3,2.65,-11.8,-16.2,-22.4
51,00939,統一台灣高息動能,23.17,0.38,1.67,08/31,2.24,7.23,12.6,22.5,65.0,149.0,-78.0,339.0,-11.9,58.7
52,3704,合勤控,41.65,-0.35,-0.83,08/31,1.9,6.03,10.1,22.1,36.3,31.3,-20.5,-82.2,-23.6,-76.6
53,5483,中美晶,178.0,-5.5,-3.0,08/31,10.6,13.1,14.7,22.0,44.3,42.8,194.0,171.0,282.0,138.0
54,6239,力成,277.0,-10.0,-3.48,08/31,1.98,1.86,15.2,21.7,13.6,-25.6,-61.7,143.0,-68.8,42.8
55,2072,世紀風電,141.5,-2.5,-1.74,08/31,-1.91,-3.14,0.65,21.5,37.0,34.2,,,,
56,6101,寬魚國際,38.4,0.5,1.32,08/31,0.25,3.2,7.47,21.0,37.5,83.6,416.0,1067.0,108.0,660.0
57,8046,南電,1230.0,-10.0,-0.81,08/31,3.28,8.96,13.7,20.8,54.5,108.0,-17.1,50.6,-60.5,16.7
58,2351,順德,232.5,-7.0,-2.92,08/31,4.12,8.88,17.1,20.5,39.4,-5.54,-45.7,-24.7,-52.1,-60.3
59,3209,全科,45.85,-1.65,-3.47,08/31,-2.05,6.09,12.6,20.4,9.62,27.6,122.0,99.3,-17.0,57.9
60,2618,長榮航,42.0,0.2,0.48,08/31,8.5,12.1,16.0,20.4,-0.13,0.0,-89.9,-45.8,-49.6,-84.3
61,00830,國泰費城半導體,81.0,-1.85,-2.23,08/31,11.6,32.0,9.69,20.1,-1.02,-60.4,-64.0,-63.3,12.3,-21.0
62,3540,曜越,25.5,2.3,9.91,08/31,2.27,3.85,8.34,19.3,36.0,44.1,1.63,107.0,111.0,296.0
63,3162,精確,72.7,0.1,0.14,08/31,2.98,6.3,11.8,19.1,19.6,37.5,14.5,10.4,247.0,28.7
64,7769,鴻勁,5860.0,-630.0,-9.71,08/31,7.87,18.1,18.1,19.1,5.38,16.5,3.79,,,
65,00984D,主動聯博全球非投,10.01,0.0,0.0,08/31,16.7,19.0,18.8,18.8,6.64,139.0,315.0,1411.0,,
66,5450,南良,14.65,-0.15,-1.01,08/31,0.0,6.4,10.8,18.8,18.8,-18.9,92.8,102.0,731.0,156.0
67,3163,波若威,741.0,-13.0,-1.72,08/31,0.29,0.6,2.54,18.7,23.1,58.2,205.0,535.0,3.5,350.0
68,009805,台新美國電力基建,14.93,-0.32,-2.1,08/31,0.61,15.9,15.9,18.5,63.2,52.5,-35.8,-65.1,321.0,3.14
69,2408,南亞科,543.0,3.0,0.56,08/31,11.3,11.7,17.2,18.3,7.24,-22.6,38.4,68.3,-6.01,134.0
70,3491,昇達科,1380.0,-130.0,-8.61,08/31,5.39,11.8,15.5,17.8,28.8,29.5,250.0,228.0,-23.0,156.0
71,4441,振大環球,171.5,-4.5,-2.56,08/31,4.29,8.96,13.2,17.7,12.3,-25.5,30.4,,,
72,3530,晶相光,58.9,-0.9,-1.51,08/31,4.81,6.42,9.63,17.6,17.6,32.0,5.68,-17.2,21.1,-19.4
73,2436,偉詮電,65.7,-1.8,-2.67,08/31,6.19,7.36,16.3,17.5,16.3,10.4,-56.2,-34.6,27.2,-35.6
