證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1560,中砂,配對交易,701.50,"27,000","18,940,500"
1560,中砂,配對交易,699.96,"34,000","23,798,640"
2301,光寶科,配對交易,217.25,"411,000","89,289,750"
2308,台達電,配對交易,"1,895.00","9,000","17,055,000"
2330,台積電,配對交易,"2,405.00","7,000","16,835,000"
2330,台積電,配對交易,"2,392.31","21,320","51,004,049"
2330,台積電,配對交易,"2,392.30","19,680","47,080,464"
2330,台積電,配對交易,"2,387.49","10,000","23,874,900"
2330,台積電,配對交易,"2,385.00","2,600,000","6,201,000,000"
2345,智邦,配對交易,"2,337.94","351,000","820,616,940"
2360,致茂,配對交易,"2,153.17","120,000","258,380,400"
2360,致茂,配對交易,"2,150.84","13,000","27,960,920"
2382,廣達,配對交易,330.75,"293,000","96,909,750"
2383,台光電,配對交易,"5,104.78","59,800","305,265,844"
2383,台光電,配對交易,"5,104.76","43,200","220,525,632"
2454,聯發科,配對交易,"3,875.00","40,000","155,000,000"
2885,元大金,配對交易,62.86,"426,000","26,778,360"
2885,元大金,配對交易,62.84,"638,000","40,091,920"
2890,永豐金,配對交易,37.73,"527,000","19,883,710"
2890,永豐金,配對交易,37.72,"527,000","19,878,440"
2891,中信金,配對交易,64.80,"1,296,000","83,980,800"
3017,奇鋐,配對交易,"2,358.10","15,000","35,371,500"
3231,緯創,配對交易,171.15,"102,000","17,457,300"
3711,日月光投控,配對交易,651.37,"47,500","30,940,075"
3711,日月光投控,配對交易,651.36,"142,500","92,818,800"
6409,旭隼,配對交易,976.81,"82,425","80,513,564"
6409,旭隼,配對交易,976.79,"74,575","72,844,114"
總計,,,,"7,937,000","8,894,096,373"
