排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1201,5312,寶島科,89.3,-0.1,-0.11,26W33,08/14,47.8,-0.04,49.4,0.02,50.6,-0.02
1202,6028,公勝保經,96.0,0.1,0.1,26W33,08/14,49.4,0.0,49.4,0.0,50.6,0.0
1203,3311,閎暉,32.25,-0.45,-1.38,26W33,08/14,47.6,-0.08,49.3,-0.04,50.7,0.04
1204,8424,惠普,68.8,-0.3,-0.43,26W33,08/14,44.3,0.0,49.3,0.0,50.7,0.0
1205,8410,森田,31.9,0.05,0.16,26W33,08/14,47.0,0.0,49.3,0.0,50.7,0.0
1206,3372,典範,15.7,-0.4,-2.48,26W33,08/14,48.8,0.35,49.2,0.0,50.8,0.0
1207,4924,欣厚-KY,9.77,-0.21,-2.1,26W33,08/14,41.5,2.2,49.2,0.0,50.8,0.0
1208,2428,興勤,255.0,-4.5,-1.73,26W33,08/14,46.4,0.94,49.1,0.94,50.9,-0.94
1209,2916,滿心,40.7,-0.05,-0.12,26W33,08/14,43.4,0.0,48.9,0.0,51.1,0.0
1210,3630,新鉅科,25.2,-0.55,-2.14,26W33,08/14,48.5,0.81,48.9,0.0,51.1,0.0
1211,3511,矽瑪,20.3,-0.25,-1.22,26W33,08/14,47.7,-0.02,48.9,0.0,51.1,0.0
1212,6895,宏碩系統,114.5,-3.5,-2.97,26W33,08/14,48.8,0.0,48.8,0.0,51.2,0.0
1213,5519,隆大,27.75,0.0,0.0,26W33,08/14,47.4,-0.52,48.8,0.19,51.2,-0.19
1214,3447,展達,27.1,-0.75,-2.69,26W33,08/14,46.6,0.0,48.8,0.0,51.2,0.0
1215,2745,五福,88.1,-0.4,-0.45,26W33,08/14,48.7,0.0,48.7,0.0,51.3,0.0
1216,3030,德律,295.0,-8.5,-2.8,26W33,08/14,46.9,0.25,48.7,0.61,51.3,-0.61
1217,9949,琉園,24.15,0.0,0.0,26W33,08/14,36.7,0.0,48.7,0.0,51.3,0.0
1218,2364,倫飛,81.0,-0.3,-0.37,26W33,08/14,48.6,0.0,48.6,0.0,51.4,0.0
1219,00795B,中信美國公債20年,26.43,-0.09,-0.34,26W33,08/14,47.6,0.49,48.6,0.48,51.4,-0.48
1220,6142,友勁,9.3,0.02,0.22,26W33,08/14,46.7,-0.05,48.6,-0.06,51.4,0.06
1221,5432,新門,136.0,0.5,0.37,26W33,08/14,48.6,0.0,48.6,0.0,51.4,0.0
1222,4138,曜亞,50.7,-0.2,-0.39,26W33,08/14,48.6,0.0,48.6,0.0,51.4,0.0
1223,2537,聯上發,10.95,-0.05,-0.45,26W33,08/14,46.2,-0.3,48.5,-0.01,51.5,0.01
1224,2413,環科,44.1,-1.3,-2.86,26W33,08/14,46.5,-0.83,48.5,-0.86,51.5,0.86
1225,6668,中揚光,35.75,-0.65,-1.79,26W33,08/14,48.5,0.03,48.5,0.03,51.5,-0.03
1226,3285,微端,36.85,-1.3,-3.41,26W33,08/14,43.8,-0.03,48.4,-0.03,51.6,0.03
1227,6823,濾能,62.8,0.0,0.0,26W33,08/14,48.4,0.15,48.4,0.15,51.6,-0.15
1228,1342,八貫,103.0,-1.0,-0.96,26W33,08/14,47.4,0.02,48.4,0.0,51.6,0.0
1229,2073,雄順,26.75,1.15,4.49,26W33,08/14,37.8,0.0,48.4,0.0,51.6,0.0
1230,6208,日揚,82.0,0.5,0.61,26W33,08/14,43.6,-0.14,48.4,-0.13,51.6,0.13
1231,3416,融程電,184.0,-4.0,-2.13,26W33,08/14,45.1,-1.14,48.4,-0.14,51.6,0.14
