單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"9,265,393,129","6,355,851,715","2,909,541,414"
自營商(避險),"23,024,075,420","23,011,049,183","13,026,237"
投信,"9,164,654,881","7,286,889,552","1,877,765,329"
外資及陸資(不含外資自營商),"307,611,669,267","279,306,248,282","28,305,420,985"
外資自營商,0,0,0
合計,"349,065,792,697","315,960,038,732","33,105,753,965"
