排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,2207,和泰車,480.0,2.5,0.52,06/25,1.1,0.92,0.51,66.0,38.6,23.0,16.9,12.3,8.8,4.65,2.04,12.5
2,2006,東和鋼鐵,70.0,0.2,0.29,06/25,61.6,60.0,62.8,65.6,48.9,33.9,19.2,13.0,10.7,8.87,3.7,13.1
3,2002,中鋼,19.05,-0.3,-1.55,06/25,0.02,0.01,0.04,41.2,29.3,15.8,7.48,4.17,3.41,3.33,2.34,4.25
4,1477,聚陽,221.0,4.0,1.84,06/25,32.0,34.3,35.7,40.0,33.0,20.4,11.9,10.1,10.8,7.71,4.86,9.74
5,6176,瑞儀,90.7,0.5,0.55,06/25,39.4,40.6,41.2,36.8,26.7,29.5,14.4,15.5,15.0,11.7,4.43,14.1
6,3010,華立,126.0,0.0,0.0,06/25,51.0,52.3,39.4,33.8,28.4,19.7,9.11,5.71,4.61,4.85,2.76,5.86
7,2885,元大金,66.7,0.6,0.91,06/25,38.9,31.9,33.2,32.7,25.8,19.9,14.9,16.0,12.9,7.3,2.6,13.8
8,8210,勤誠,1285.0,-25.0,-1.91,06/25,12.5,23.1,25.0,32.5,20.0,9.03,4.64,2.19,1.18,0.25,0.17,2.92
9,1319,東陽,79.6,0.1,0.13,06/25,48.4,35.0,32.4,32.0,24.4,12.5,11.0,9.56,8.94,5.72,3.68,8.74
10,9907,統一實,15.4,0.35,2.33,06/25,41.8,38.9,37.2,31.6,25.6,18.8,10.8,6.37,3.14,1.34,0.45,7.64
11,2347,聯強,95.0,2.7,2.93,06/25,24.5,32.4,32.4,30.4,19.7,7.34,8.9,12.3,12.1,14.0,7.39,9.7
12,6005,群益證,38.8,0.25,0.65,06/25,50.8,30.2,30.6,29.0,23.5,15.4,13.8,11.6,12.2,9.72,4.76,11.3
13,1102,亞泥,36.1,0.1,0.28,06/25,40.0,40.4,38.4,28.5,20.2,7.37,8.16,8.08,10.8,10.3,6.07,8.42
14,2850,新產,142.0,1.0,0.71,06/25,34.2,32.8,26.6,24.9,8.52,5.76,5.36,6.02,6.2,2.92,1.23,5.91
15,6919,康霈*,99.3,-4.7,-4.52,06/25,0.0,0.0,0.0,24.2,20.6,14.1,4.12,2.42,0.83,,,2.53
16,4105,東洋,74.7,0.1,0.13,06/25,20.8,20.4,17.8,21.9,14.0,8.0,3.39,1.87,1.24,0.8,1.79,1.92
17,3711,日月光投控,641.0,-12.0,-1.84,06/25,20.9,25.1,21.9,21.9,16.8,13.1,6.4,5.05,7.2,5.99,,4.73
18,1301,台塑,58.0,3.5,6.42,06/25,0.0,0.0,0.0,21.6,17.1,10.3,5.68,2.79,1.92,2.04,2.34,2.81
19,6414,樺漢,373.5,2.5,0.67,06/25,23.4,25.4,23.5,21.2,14.2,8.6,4.85,5.28,6.29,4.53,3.17,5.31
20,006201,元大富櫃50,48.62,-0.4,-0.82,06/25,45.3,39.9,31.7,20.6,11.1,6.08,2.22,4.34,6.24,7.71,12.5,4.08
21,2360,致茂,2185.0,25.0,1.16,06/25,16.0,22.0,19.6,20.5,20.3,12.7,6.19,5.09,4.06,4.25,3.22,5.05
22,4991,環宇-KY,562.0,-1.0,-0.18,06/25,0.0,0.0,20.2,20.2,3.18,3.49,2.85,2.17,0.86,0.69,0.77,2.24
23,2368,金像電,1240.0,-15.0,-1.2,06/25,17.0,25.5,21.1,19.5,13.0,8.69,5.45,5.19,3.82,3.97,2.12,5.24
24,6510,精測,3430.0,-35.0,-1.01,06/25,10.2,21.5,23.3,19.0,11.0,13.2,9.04,8.64,6.62,5.64,3.71,8.82
25,2880,華南金,38.0,1.0,2.7,06/25,18.9,17.5,17.8,18.6,20.7,8.05,9.52,7.95,7.67,5.93,2.49,7.95
26,7769,鴻勁,6920.0,165.0,2.44,06/25,11.0,13.6,16.5,18.1,14.5,8.18,6.0,2.55,,,,2.98
27,3533,嘉澤,2225.0,-10.0,-0.45,06/25,0.36,0.78,0.5,15.7,12.1,10.3,6.25,4.2,4.82,5.55,5.97,4.14
