單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"6,662,488,218","8,854,335,152","-2,191,846,934"
自營商(避險),"24,879,955,512","28,796,318,875","-3,916,363,363"
投信,"24,604,807,173","26,652,482,750","-2,047,675,577"
外資及陸資(不含外資自營商),"344,698,505,243","337,380,870,875","7,317,634,368"
外資自營商,0,0,0
合計,"400,845,756,146","401,684,007,652","-838,251,506"
