排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00673R,期元大S&P原油反1,15.2,-0.83,-5.18,20603,07/08,-757,-2492,-14396,-17530,-27950,-48578.0,-17344.0,42038.0,7365.0,41332.0
2,2303,聯電,163.0,10.5,6.89,88907,07/08,-2476,-12038,-15434,-15818,-24438,75655.0,150018.0,178765.0,198187.0,207163.0
3,3481,群創,65.2,1.0,1.56,416258,07/08,-3182,-13997,-10377,-13468,-14143,54032.0,137457.0,234202.0,273067.0,230765.0
4,2618,長榮航,39.85,-0.55,-1.36,110712,07/08,1632,-10075,-10183,-11872,-13704,-11331.0,-7541.0,-15420.0,-14840.0,-15450.0
5,2327,國巨*,891.0,-14.0,-1.55,70899,07/08,-170,-6985,-7837,-8528,-9375,-11455.0,11028.0,1031.0,38745.0,1797.0
6,00632R,元大台灣50反1,10.16,-0.02,-0.2,178978,07/08,-4779,871,4474,-7911,1686,8497.0,20114.0,47089.0,74356.0,58976.0
7,00665L,富邦恒生國企正2,8.62,0.56,6.95,49718,07/08,-2756,-4282,-4561,-6525,-13697,-5246.0,97.0,-7363.0,-31978.0,-9095.0
8,2464,盟立,159.5,-1.5,-0.93,5361,07/08,-42,-606,-585,-4953,-1160,1429.0,6273.0,4744.0,4979.0,5227.0
9,00994A,主動第一金台股優,16.85,-0.05,-0.3,5744,07/08,-1905,-3894,-4441,-4798,-4649,-5592.0,1115.0,2371.0,,
10,00753L,中信中國50正2,9.09,0.42,4.84,23597,07/08,-614,-1857,-3409,-4457,-13427,-14161.0,-2926.0,-1969.0,-17048.0,-5778.0
11,2344,華邦電,168.5,-5.5,-3.16,146197,07/08,181,-5574,-2028,-3975,-6666,14456.0,1124.0,-19156.0,81733.0,-26594.0
12,1303,南亞,182.0,16.5,9.97,108341,07/08,386,98,-1312,-3919,-3597,-2054.0,-21333.0,-22750.0,14023.0,-22693.0
13,00996A,主動兆豐台灣豐收,14.8,0.0,0.0,6497,07/08,52,-3786,-3632,-3894,-1313,161.0,1032.0,,,
14,2845,遠東銀,13.25,0.05,0.38,10026,07/08,20,-102,-258,-3711,-5510,-162.0,-1124.0,-1268.0,-530.0,-1326.0
15,6534,正瀚-創,92.5,1.5,1.65,82,07/08,-51,-310,-3679,-3670,-3659,-3626.0,-2205.0,-646.0,1579.0,-644.0
16,009821,野村稀土關鍵資源,13.76,-0.35,-2.48,23194,07/08,-3508,-3899,-4454,-3555,-2106,,,,,
17,00686R,群益臺灣加權反1,1.01,0.01,1.0,9020,07/08,-563,-2251,-2200,-3411,-5094,-2120.0,-7690.0,-9232.0,-5654.0,-6596.0
18,2489,瑞軒,38.65,-0.4,-1.02,8860,07/08,-541,-1856,-2091,-3382,-11442,-15580.0,-14193.0,32098.0,29270.0,33274.0
19,6116,彩晶,17.25,0.1,0.58,48964,07/08,-1213,-3147,-2689,-3210,-2600,11188.0,9178.0,-12249.0,9540.0,15612.0
20,00642U,期元大S&P石油,23.77,1.12,4.94,4379,07/08,-546,-2495,-2403,-2809,-4486,-3652.0,-6223.0,-996.0,2244.0,-421.0
21,009816,凱基台灣TOP50,15.26,-0.03,-0.2,112264,07/08,-4362,-4022,-2557,-2769,-989,-2910.0,-5933.0,,,
22,2610,華航,22.05,0.05,0.23,53284,07/08,-516,-1226,-1837,-2710,6797,687.0,607.0,-1416.0,5074.0,-1140.0
23,2351,順德,203.5,-10.0,-4.68,6610,07/08,-332,-1552,-2498,-2350,-2076,-8290.0,10953.0,15067.0,16451.0,15014.0
24,00650L,復華香港正2,15.53,0.76,5.15,8091,07/08,-1914,-2054,-2232,-2331,-1704,-961.0,1092.0,-4056.0,-11055.0,-4902.0
25,2377,微星,142.0,5.0,3.65,23384,07/08,-473,-1365,-1664,-2262,-2704,-4410.0,-450.0,1693.0,8761.0,1825.0
26,4927,泰鼎-KY,41.5,-0.5,-1.19,4835,07/08,-769,-2118,-2125,-2251,-5175,-2396.0,1171.0,-2777.0,18952.0,-1562.0
27,2472,立隆電,351.0,-18.0,-4.88,7114,07/08,-213,-2192,-2841,-2129,-2459,-4941.0,2189.0,2251.0,3267.0,3037.0
28,6443,元晶,31.5,-0.25,-0.79,7436,07/08,-346,-1954,-1999,-2106,-2611,-4001.0,-15861.0,-9555.0,1438.0,-5206.0
29,6147,頎邦,199.5,-0.5,-0.25,16424,07/08,-631,-6190,-4312,-2030,-4382,-7.0,12681.0,45668.0,47203.0,46079.0
30,3149,正達,85.5,-0.7,-0.81,7512,07/08,-297,-1073,-1420,-2008,-996,-647.0,-5553.0,-350.0,12405.0,-500.0
31,6290,良維,302.0,1.0,0.33,2811,07/08,-194,-1580,-1888,-1982,-2527,-2564.0,-2025.0,-2394.0,3439.0,-1385.0
32,4763,材料*-KY,48.9,-0.3,-0.61,7184,07/08,134,-1933,-2420,-1934,-2319,-2664.0,-1031.0,-3823.0,-1502.0,-1789.0
33,2887,台新新光金,35.85,0.95,2.72,77134,07/08,-2943,-2817,-1922,-1906,-3654,-5609.0,-6940.0,-36021.0,-662.0,-42055.0
34,8936,國統,56.1,0.2,0.36,1655,07/08,-57,-173,-261,-1900,-243,-1292.0,818.0,-14.0,-900.0,15.0
35,2324,仁寶,35.5,0.2,0.57,23005,07/08,-491,-1489,-2774,-1864,1345,-1195.0,32026.0,28535.0,48130.0,27526.0
36,6271,同欣電,255.0,8.0,3.24,12795,07/08,-949,-3644,-2991,-1791,394,1685.0,2865.0,4789.0,6415.0,4764.0
37,3624,光頡,140.0,7.5,5.66,1507,07/08,-309,-931,-1354,-1716,-2937,-4934.0,1176.0,-966.0,4088.0,-115.0
38,2426,鼎元,73.5,0.8,1.1,20894,07/08,454,-5049,-3204,-1708,-3167,-1606.0,6311.0,13886.0,14063.0,13793.0
39,2542,興富發,43.5,-0.5,-1.14,4040,07/08,-45,-907,-1077,-1695,-2691,-2196.0,-2358.0,-4472.0,-4926.0,-4443.0
40,2105,正新,32.2,-0.25,-0.77,6504,07/08,-189,-728,-1183,-1632,-1843,1125.0,-1442.0,3235.0,6580.0,3570.0
41,6163,華電網,46.5,-0.35,-0.75,1101,07/08,-51,-36,-566,-1621,-1899,-3169.0,-3750.0,-5632.0,16526.0,-4218.0
42,2363,矽統,67.0,1.3,1.98,11968,07/08,45,-802,-1313,-1598,71,-950.0,2010.0,-1442.0,2305.0,-1441.0
43,3236,千如,62.0,-2.8,-4.32,7173,07/08,135,-662,-674,-1557,106,1632.0,1854.0,1013.0,4447.0,635.0
44,6191,精成科,105.5,2.0,1.93,8682,07/08,136,-981,-1633,-1534,-78,199.0,2498.0,-864.0,-3388.0,-440.0
45,6127,九豪,76.1,-1.2,-1.55,7008,07/08,89,-577,-744,-1529,-655,-1609.0,-1377.0,491.0,1939.0,860.0
46,9949,琉園,28.8,0.4,1.41,3580,07/08,-1528,-1519,-1519,-1513,-1482,-1420.0,60.0,2136.0,6909.0,2500.0
47,2023,燁輝,14.0,0.35,2.56,3073,07/08,-115,-793,-806,-1443,-1586,-1309.0,-1152.0,132.0,119.0,328.0
48,8105,凌巨,20.35,-0.2,-0.97,5394,07/08,-326,-1397,-1271,-1407,58,829.0,3622.0,-1401.0,-1092.0,-721.0
49,8182,加高,53.5,1.5,2.88,6390,07/08,-41,-179,-544,-1382,-161,-272.0,1457.0,1484.0,1161.0,1481.0
50,2347,聯強,89.1,-2.2,-2.41,11357,07/08,-1260,-1311,-1319,-1360,-1362,-1296.0,513.0,-1074.0,55.0,-1165.0
51,00679B,元大美債20年,26.77,-0.26,-0.96,32477,07/08,64,-1467,-1440,-1353,-307,-840.0,-1396.0,-9577.0,-18574.0,-9871.0
52,4722,國精化,259.5,7.5,2.98,1452,07/08,-41,-297,-413,-1325,-2123,-3242.0,-626.0,-4049.0,10384.0,-4866.0
53,6226,光鼎,25.25,1.65,6.99,3390,07/08,191,-265,299,-1294,1457,1635.0,2458.0,2458.0,2458.0,2458.0
54,4938,和碩,83.8,1.5,1.82,8701,07/08,-191,-424,-785,-1231,-658,2147.0,1571.0,-298.0,4327.0,153.0
55,3362,先進光,168.0,6.5,4.02,2399,07/08,227,30,-1175,-1224,-1500,-341.0,-717.0,-1468.0,-2781.0,-1532.0
56,1815,富喬,96.6,0.1,0.1,12231,07/08,-32,-110,-547,-1217,1493,519.0,-6014.0,-18015.0,-5894.0,-20284.0
57,3550,聯穎,28.8,-0.55,-1.87,3204,07/08,58,-692,-1031,-1204,-561,372.0,2230.0,1792.0,6701.0,2857.0
58,3055,蔚華科,168.5,-7.5,-4.26,2442,07/08,-52,-275,-723,-1186,-170,-282.0,2051.0,1550.0,698.0,1125.0
59,5469,瀚宇博,83.5,0.4,0.48,3435,07/08,-229,-428,-688,-1156,-1447,-661.0,237.0,-7134.0,5527.0,-8451.0
60,8064,東捷,125.5,-4.5,-3.46,4774,07/08,-457,-1002,-1092,-1154,-1834,546.0,1416.0,2317.0,2829.0,1793.0
61,6207,雷科,131.0,-4.0,-2.96,5716,07/08,-397,-1500,-1968,-1146,-2315,-2061.0,3135.0,2651.0,2713.0,2903.0
62,2201,裕隆,28.5,-0.45,-1.55,1792,07/08,-69,-212,-301,-1132,-286,-217.0,-770.0,-1040.0,2218.0,567.0
63,3717,聯嘉投控,27.55,-0.05,-0.18,5542,07/08,104,264,973,-1123,1556,1199.0,2059.0,3867.0,,3686.0
64,8028,昇陽半導體,305.5,-4.0,-1.29,5493,07/08,-803,-3025,-3110,-1122,-4399,-5842.0,-7633.0,-2906.0,-1803.0,-4620.0
65,2408,南亞科,396.0,-7.0,-1.74,62960,07/08,-818,-1821,-1938,-1106,-3035,-10350.0,-27712.0,-69825.0,34009.0,-69353.0
66,6719,力智,277.0,-7.5,-2.64,3712,07/08,-328,-611,-758,-1065,-679,1599.0,4166.0,4061.0,2459.0,4030.0
67,2356,英業達,66.2,0.8,1.22,22956,07/08,-221,-946,-576,-1051,-1788,-4121.0,4719.0,4626.0,5893.0,3585.0
68,2337,旺宏,138.5,-0.5,-0.36,53268,07/08,101,-3665,-4223,-1008,1275,5921.0,-31337.0,-30143.0,75534.0,3691.0
69,3339,泰谷,39.2,1.1,2.89,1428,07/08,87,-909,-1046,-1005,-1301,-177.0,245.0,401.0,-3002.0,242.0
70,4967,十銓,233.0,-16.5,-6.61,6795,07/08,-1024,-999,-966,-995,-1067,-1403.0,-542.0,-3980.0,2195.0,-5023.0
71,6282,康舒,59.0,2.8,4.98,26744,07/08,307,81,-613,-978,-868,-5242.0,-713.0,1044.0,13525.0,164.0
72,00919,群益台灣精選高息,29.94,0.32,1.08,70540,07/08,-190,-367,-577,-975,-2218,-8634.0,-5449.0,434.0,-19655.0,-671.0
73,3189,景碩,755.0,68.0,9.9,4336,07/08,-270,-1116,-1465,-971,-4837,-4301.0,-9796.0,-4529.0,6855.0,-1016.0
74,2855,統一證,50.4,-0.7,-1.37,5496,07/08,-136,-542,-634,-964,-1274,-335.0,2169.0,3822.0,2741.0,3959.0
75,2515,中工,14.2,0.2,1.43,19516,07/08,477,-147,-616,-945,-2029,-3051.0,-2337.0,-8761.0,1608.0,-8691.0
76,3090,日電貿,303.5,-2.5,-0.82,1811,07/08,-406,-836,-853,-936,-1418,-450.0,-1911.0,-3064.0,824.0,-3143.0
77,2312,金寶,34.15,0.05,0.15,11598,07/08,-247,-729,-929,-933,-13606,5288.0,12420.0,3607.0,7510.0,1792.0
78,8039,台虹,140.0,-1.0,-0.71,4634,07/08,-151,-1051,-1415,-927,-1723,-2618.0,-2996.0,-4894.0,8116.0,-4704.0
79,2478,大毅,181.0,-12.5,-6.46,8102,07/08,-694,-1299,-515,-924,-2859,1670.0,8054.0,7107.0,9739.0,7425.0
80,2615,萬海,79.4,2.4,3.12,6616,07/08,-369,-361,-120,-911,-992,-2253.0,-4828.0,-4796.0,5525.0,-5307.0
81,5425,台半,136.0,5.0,3.82,7185,07/08,-347,-2535,-1504,-896,-2459,-2487.0,7936.0,7921.0,8265.0,7610.0
82,2892,第一金,34.1,0.8,2.4,32599,07/08,134,-730,-2009,-884,-3598,-6660.0,-4113.0,-2482.0,3584.0,-4315.0
83,6274,台燿,1645.0,70.0,4.44,5984,07/08,252,-139,-252,-880,-1646,-1670.0,-345.0,-1090.0,-1015.0,43.0
84,2405,輔信,16.95,-0.15,-0.88,1650,07/08,-154,-242,-595,-864,-1522,-1869.0,-581.0,-2340.0,-3939.0,-3027.0
85,2801,彰銀,23.9,0.4,1.7,21317,07/08,-99,-265,-978,-851,-2688,-2449.0,-1823.0,744.0,-720.0,1190.0
86,7402,邑錡,135.5,12.0,9.72,3444,07/08,264,2,-646,-845,-865,-997.0,-864.0,-1702.0,405.0,-1829.0
87,2485,兆赫,50.2,0.2,0.4,4954,07/08,-250,-595,-642,-828,-1861,-2406.0,70.0,2859.0,9834.0,3309.0
88,8054,安國,100.5,-2.0,-1.95,3122,07/08,-281,-726,-771,-819,-612,-60.0,-364.0,-2663.0,-5710.0,-5030.0
89,5291,邑昇,55.9,0.9,1.64,308,07/08,-32,-170,-175,-814,-791,-749.0,-920.0,-195.0,1136.0,183.0
90,5511,德昌,79.7,0.4,0.5,472,07/08,-13,-733,-743,-809,-185,8.0,-171.0,-56.0,-355.0,-90.0
91,2867,三商壽,8.86,0.13,1.49,21611,07/08,-421,-578,-728,-792,-1410,1091.0,2373.0,2373.0,2373.0,2373.0
92,2002,中鋼,18.7,0.1,0.54,21115,07/08,-10,279,-262,-781,25,-1765.0,17872.0,21067.0,28310.0,20605.0
93,5443,均豪,106.5,-3.0,-2.74,1849,07/08,8,-209,-244,-781,-9,-652.0,-763.0,-1582.0,-1159.0,-713.0
94,1466,聚隆,17.5,-1.9,-9.79,6146,07/08,709,169,-872,-750,-556,-1211.0,-1145.0,-142.0,-296.0,-127.0
95,3290,東浦,67.4,0.9,1.35,1463,07/08,-360,-646,-767,-727,-191,1243.0,-228.0,-2283.0,-7107.0,-2340.0
96,6909,創控,52.7,-1.4,-2.59,965,07/08,-151,-217,-179,-727,-46,-568.0,-86.0,898.0,,1266.0
97,2466,冠西電,96.9,4.3,4.64,1756,07/08,-72,-173,-353,-716,1476,1474.0,550.0,295.0,758.0,347.0
98,00918,大華優利高填息30,31.88,0.21,0.66,18504,07/08,-71,-375,-534,-715,-2955,-7227.0,217.0,1055.0,-1827.0,460.0
99,1504,東元,68.6,-2.3,-3.24,22676,07/08,928,672,-170,-710,-1416,-5773.0,8737.0,7842.0,23816.0,7276.0
100,2301,光寶科,214.0,1.0,0.47,12844,07/08,110,362,-89,-710,-1286,611.0,-163.0,-2429.0,11393.0,-1695.0
101,2609,陽明,52.3,1.2,2.35,14771,07/08,-323,-97,-756,-702,-575,969.0,611.0,2773.0,2657.0,1603.0
102,00400A,主動國泰動能高息,14.29,-0.06,-0.42,68953,07/08,315,1588,2499,-701,883,629.0,12076.0,,,
103,6016,康和證,27.0,-1.45,-5.1,15558,07/08,-541,-683,-773,-698,-988,-1232.0,1630.0,9414.0,7908.0,9698.0
104,6175,立敦,107.0,0.0,0.0,4865,07/08,-11,-758,-772,-693,-1499,-2424.0,-965.0,124.0,1674.0,383.0
105,1440,南紡,13.9,-0.4,-2.8,3231,07/08,-79,-64,35,-681,-269,168.0,1357.0,2193.0,183.0,2221.0
106,6509,聚和,54.2,-1.2,-2.17,4846,07/08,-214,-548,-585,-673,-688,-905.0,-1519.0,1228.0,1136.0,1193.0
107,6658,聯策,192.0,-2.5,-1.29,767,07/08,-98,-206,-234,-655,-48,-119.0,-561.0,-531.0,-340.0,-332.0
108,2425,承啟,39.65,-0.25,-0.63,1353,07/08,30,-152,-160,-642,1088,1599.0,1410.0,789.0,263.0,839.0
109,1513,中興電,171.5,-3.5,-2.0,5678,07/08,-301,-584,-651,-631,-1609,-3034.0,764.0,42.0,-782.0,150.0
110,6962,奕力-KY,37.25,-0.7,-1.84,3237,07/08,-196,-329,-423,-614,-422,-1869.0,-642.0,-222.0,5701.0,-69.0
111,1313,聯成,13.2,0.15,1.15,15317,07/08,181,155,-2510,-610,81,-825.0,-1024.0,1700.0,5354.0,1483.0
112,3035,智原,216.0,17.0,8.54,11637,07/08,-291,-566,-464,-604,-971,-2040.0,-3538.0,-4871.0,-1583.0,-4340.0
113,1809,中釉,49.55,0.75,1.54,2698,07/08,27,-590,-893,-596,-931,-1421.0,1331.0,3698.0,2590.0,3794.0
114,2236,百達-KY,175.5,-9.0,-4.88,1255,07/08,59,-68,-150,-587,-757,-640.0,-421.0,1021.0,7966.0,1190.0
115,00887,永豐中國科技50大,19.07,0.26,1.38,9558,07/08,539,584,990,-585,-1292,180.0,-1005.0,-12954.0,-25872.0,-12695.0
116,2355,敬鵬,51.2,0.3,0.59,3285,07/08,-143,-560,-558,-582,-1597,-3273.0,-6571.0,7448.0,9429.0,7422.0
117,2323,中環,11.3,-0.2,-1.74,6915,07/08,116,351,345,-574,-730,99.0,1873.0,-406.0,8098.0,1401.0
118,3019,亞光,145.0,1.0,0.69,2200,07/08,-79,-357,-586,-562,-925,-1900.0,-468.0,-969.0,-1998.0,-938.0
119,6531,愛普*,926.0,31.0,3.46,2917,07/08,31,-502,-542,-561,-230,-1232.0,3123.0,1976.0,572.0,266.0
120,3322,建舜電,13.45,-0.15,-1.1,439,07/08,-190,-70,-628,-540,-1271,-1006.0,708.0,2404.0,1623.0,2479.0
121,6834,天二科技,126.5,8.0,6.75,929,07/08,-75,-271,-315,-534,-1298,1211.0,2945.0,2772.0,2674.0,2906.0
122,5483,中美晶,208.0,9.5,4.79,29764,07/08,717,-989,-3317,-529,-404,218.0,3103.0,1637.0,825.0,1767.0
123,2206,三陽工業,64.0,0.2,0.31,1081,07/08,-157,-181,-191,-526,-761,-1174.0,-19613.0,-21309.0,-21571.0,-21012.0
124,3059,華晶科,47.0,-0.35,-0.74,3435,07/08,14,-130,-261,-526,-709,-940.0,1238.0,617.0,1419.0,494.0
125,2371,大同,27.0,-0.3,-1.1,6526,07/08,-8,-132,-193,-515,-1303,-5616.0,-17843.0,-23219.0,-18219.0,-25387.0
126,6415,矽力*-KY,551.0,-9.0,-1.61,5990,07/08,-752,-626,-656,-514,-895,49.0,216.0,-1829.0,3150.0,-213.0
127,1717,長興,76.7,-0.4,-0.52,20097,07/08,311,489,-2741,-509,-1761,-5631.0,-4337.0,-3811.0,15917.0,8125.0
128,1319,東陽,76.2,-1.4,-1.8,2337,07/08,-17,-231,-382,-501,247,2094.0,1908.0,2061.0,3782.0,2211.0
129,00946,群益科技高息成長,15.41,-0.01,-0.06,1771,07/08,2,-45,-58,-497,-654,-590.0,405.0,247.0,-367.0,-940.0
130,1447,力鵬,8.65,-0.35,-3.89,4839,07/08,0,-5,-27,-496,-528,-779.0,-2516.0,-4273.0,-7857.0,-4390.0
131,3535,晶彩科,105.0,0.0,0.0,1253,07/08,-114,-226,-393,-486,-649,-795.0,-441.0,-3492.0,-654.0,-3664.0
132,2367,燿華,52.4,1.4,2.75,9510,07/08,117,-514,-281,-481,-2242,-5303.0,-1336.0,-1389.0,7053.0,2950.0
133,9105,泰金寶-DR,8.7,-0.1,-1.14,42630,07/08,208,-1343,-901,-470,-6732,8945.0,-936.0,-553.0,11388.0,-1442.0
134,3264,欣銓,232.0,0.5,0.22,5217,07/08,-2,-1302,-280,-464,-788,-1756.0,-3693.0,-9094.0,473.0,-10011.0
135,3594,磐儀,52.7,1.0,1.93,818,07/08,-38,-152,-493,-462,-87,-17.0,-912.0,-74.0,-579.0,-151.0
136,8289,泰藝,60.0,-0.5,-0.83,2809,07/08,-76,-161,-289,-455,-202,396.0,1475.0,2108.0,2632.0,2137.0
137,00947,台新臺灣IC設計,36.45,-0.43,-1.17,6572,07/08,-226,-312,-400,-453,1195,4090.0,6548.0,6501.0,6990.0,7066.0
138,2233,宇隆,256.0,4.0,1.59,388,07/08,-40,-33,-169,-453,-739,-615.0,-363.0,96.0,3704.0,93.0
139,6155,鈞寶,76.3,0.8,1.06,3259,07/08,-18,-337,-568,-451,-334,-893.0,1357.0,1065.0,2864.0,1110.0
140,6205,詮欣,72.0,1.5,2.13,600,07/08,-11,-106,-357,-447,-716,-770.0,2716.0,2146.0,3464.0,2053.0
141,3706,神達,88.2,0.2,0.23,10231,07/08,-207,-1218,-1653,-441,-1013,579.0,-2850.0,-7713.0,-12732.0,-10801.0
142,3360,尚立,19.25,0.1,0.52,1763,07/08,12,-228,-329,-440,422,727.0,781.0,459.0,398.0,490.0
143,8086,宏捷科,139.0,3.0,2.21,2460,07/08,36,65,-157,-440,350,-166.0,2848.0,5125.0,3778.0,5175.0
144,5263,智崴,101.0,0.0,0.0,117,07/08,-97,-86,-362,-439,-467,-632.0,-909.0,621.0,2147.0,1510.0
145,8438,昶昕,95.1,-2.0,-2.06,516,07/08,-206,-357,-355,-435,-588,-447.0,1628.0,3243.0,5851.0,4224.0
146,4939,亞電,57.6,-1.5,-2.54,2353,07/08,-102,-458,-377,-433,-309,787.0,2257.0,926.0,5300.0,1126.0
147,3537,堡達,66.9,-1.9,-2.76,1200,07/08,-33,-515,-466,-428,-848,-430.0,1408.0,766.0,1585.0,854.0
148,3260,威剛,404.0,0.0,0.0,5955,07/08,-211,-303,-419,-426,-640,1971.0,6699.0,14327.0,15648.0,12130.0
149,2101,南港,33.7,-0.4,-1.17,1508,07/08,41,-93,-224,-412,-455,-1435.0,-4353.0,-8671.0,-8519.0,-8599.0
150,3645,達邁,84.1,-1.4,-1.64,1294,07/08,-152,-428,-409,-410,-777,-1670.0,-4215.0,-1399.0,-2934.0,-1217.0
151,6176,瑞儀,90.9,-0.3,-0.33,3769,07/08,68,-49,-299,-410,351,1283.0,4183.0,4875.0,5825.0,5055.0
152,1446,宏和,17.2,0.0,0.0,1139,07/08,-358,-358,-322,-407,-351,-499.0,-843.0,-1039.0,-1091.0,-968.0
153,4164,承業醫,28.95,-0.5,-1.7,663,07/08,15,-167,-298,-403,-500,-326.0,228.0,775.0,-3114.0,597.0
154,4532,瑞智,27.3,-0.75,-2.67,3002,07/08,143,10,-186,-402,364,168.0,195.0,-1368.0,-2776.0,-1438.0
155,5452,佶優,32.15,0.3,0.94,1341,07/08,2,-48,-156,-393,-81,-1295.0,-418.0,-499.0,-441.0,-989.0
156,2637,慧洋-KY,80.0,1.0,1.27,4024,07/08,-59,-272,-320,-383,-442,-985.0,-2264.0,-5085.0,-7947.0,-5455.0
157,4994,傳奇,91.0,0.8,0.89,12,07/08,6,-399,-396,-381,-340,-208.0,58.0,495.0,-172.0,523.0
158,6742,澤米,58.2,-1.1,-1.85,902,07/08,-69,-257,-404,-381,-461,485.0,684.0,743.0,665.0,782.0
159,00955,中信日本商社,14.37,-0.11,-0.76,8091,07/08,-155,-217,-355,-379,-324,-553.0,-906.0,548.0,-501.0,246.0
160,3088,艾訊,147.5,8.5,6.12,2817,07/08,120,80,126,-378,-369,-532.0,-252.0,-213.0,-563.0,-201.0
161,1216,統一,78.6,0.6,0.77,21798,07/08,-19,-56,-64,-374,-118,-400.0,-613.0,-524.0,215.0,-185.0
162,2834,臺企銀,18.25,0.15,0.83,44525,07/08,244,420,415,-373,-1419,-2835.0,968.0,1983.0,-888.0,1934.0
163,00687B,國泰20年美債,27.87,-0.29,-1.03,17857,07/08,19,-208,-282,-368,-805,-1678.0,-2884.0,-11175.0,-25812.0,-11995.0
164,6120,達運,14.05,0.15,1.08,1793,07/08,-109,-100,-210,-367,-614,-563.0,-1124.0,-800.0,-1074.0,-418.0
165,2547,日勝生,11.25,0.0,0.0,3805,07/08,-78,-131,-202,-365,-453,-830.0,-7401.0,-15892.0,-14110.0,-16380.0
166,3450,聯鈞,510.0,15.0,3.03,2042,07/08,-143,-289,-276,-364,-4,1619.0,5083.0,693.0,4579.0,-37.0
167,00651R,復華香港反1,5.5,-0.16,-2.83,341,07/08,-26,-29,-29,-360,-384,-377.0,-656.0,-1386.0,-3299.0,-1441.0
168,2231,為升,115.5,-0.5,-0.43,2586,07/08,21,-150,-120,-347,-377,-403.0,-2721.0,-2616.0,1338.0,-2781.0
169,2302,麗正,48.1,-0.8,-1.64,4283,07/08,-83,-735,-299,-342,134,965.0,2251.0,1795.0,1674.0,1718.0
170,6224,聚鼎,75.1,0.0,0.0,862,07/08,22,-506,-307,-340,-511,-762.0,1814.0,1691.0,1710.0,1667.0
