單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"10,381,621,756","10,105,754,523","275,867,233"
自營商(避險),"24,749,924,973","36,177,287,239","-11,427,362,266"
投信,"20,997,042,345","15,289,183,889","5,707,858,456"
外資及陸資(不含外資自營商),"284,539,132,258","345,489,621,553","-60,950,489,295"
外資自營商,0,0,0
合計,"340,667,721,332","407,061,847,204","-66,394,125,872"
