排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00657,國泰日經225,80.9,1.15,1.44,167,08/13,,,,-100.0,,,,-100.0,-100.0,-100.0
2,00668,國泰美國道瓊,63.1,-0.1,-0.16,38,08/13,,,,-100.0,-100.0,,-100.0,-100.0,-100.0,-100.0
3,00710B,復華彭博非投等債,19.27,-0.01,-0.05,125,08/13,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00731,復華富時高息低波,91.3,0.2,0.22,528,08/13,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,00842B,台新美元銀行債,29.72,-0.02,-0.07,236,08/13,,,,-100.0,-100.0,-100.0,,,,
6,00908,富邦入息REITs+,15.57,0.03,0.19,47,08/13,,,-100.0,-100.0,-100.0,,,,-100.0,-100.0
7,00967B,元大優息美債,9.04,-0.01,-0.11,462,08/13,-97.6,-97.6,-97.6,-97.6,-97.6,0.0,0.0,-28.6,-96.7,-37.5
8,009823,群益S&P500,10.64,0.02,0.19,3192,08/13,-9.65,5.64,-58.2,-75.3,-71.2,-80.2,,,,
9,00682U,期元大美元指數,20.56,0.0,0.0,0,08/13,0.0,-72.7,-72.7,-72.7,-72.7,0.0,100.0,500.0,-20.0,100.0
10,00912,中信臺灣智慧50,34.63,0.54,1.58,534,08/13,-34.1,-70.3,-70.5,-70.3,-68.2,3.85,1700.0,671.0,50.0,86.2
11,00737,國泰AI機器人,41.66,-0.03,-0.07,167,08/13,28.6,28.6,-64.2,-68.8,3.85,10.2,0.0,-12.9,-71.6,-29.9
12,00936,台新永續高息中小,21.78,-0.02,-0.09,472,08/13,0.0,0.0,0.0,-66.7,-20.0,-75.0,-20.0,-98.1,-99.7,-99.2
13,2904,匯僑,12.85,-0.15,-1.15,121,08/13,-62.5,-62.5,-62.5,-62.5,-62.5,-63.6,-47.8,50.0,-53.8,-40.0
14,00850,元大臺灣ESG永續,91.85,1.35,1.49,831,08/13,0.0,13.3,0.0,-55.3,6.25,-5.56,-41.4,-37.0,-68.5,54.5
15,0051,元大中型100,145.05,0.15,0.1,51,08/13,-25.0,50.0,50.0,-50.0,-50.0,0.0,-94.0,-40.0,200.0,50.0
16,5520,力泰,83.0,-0.3,-0.36,7,08/13,0.0,-25.0,-25.0,-50.0,-50.0,-50.0,-57.1,200.0,200.0,50.0
17,6464,台數科,76.9,0.7,0.92,12,08/13,0.0,0.0,0.0,-50.0,-50.0,0.0,,0.0,-90.0,0.0
18,6961,旅天下,51.8,0.1,0.19,17,08/13,0.0,0.0,0.0,-50.0,-50.0,,,,,
19,9918,欣天然,42.5,-0.3,-0.7,134,08/13,0.0,-48.9,-48.9,-49.5,-48.4,-32.4,-64.2,-61.0,1100.0,-61.0
20,00404A,主動聯博動能50,9.74,0.07,0.72,10331,08/13,-29.3,-30.4,-45.0,-48.9,-51.4,-58.8,,,,
21,4430,耀億,17.9,0.05,0.28,31,08/13,-6.25,-49.2,-49.2,-48.3,-47.4,-55.2,-25.0,-73.7,-80.4,-73.9
22,2429,銘旺科,31.75,0.5,1.6,292,08/13,-17.6,-18.0,-37.6,-45.4,-48.9,-88.2,-93.1,-94.0,-97.3,-94.9
23,0055,元大MSCI金融,43.72,-0.03,-0.07,231,08/13,1.59,0.0,0.0,-44.3,25.5,-55.9,-7.25,106.0,482.0,-30.4
24,3036,文曄,215.0,-2.5,-1.15,6974,08/13,-0.71,-6.63,-9.51,-43.4,6.4,-18.1,66.8,456.0,457.0,373.0
25,6615,慧智,34.0,-0.35,-1.02,17,08/13,-42.9,-42.9,-42.9,-42.9,-55.6,-55.6,-83.3,,,
26,6910,德鴻,25.0,-0.15,-0.6,22,08/13,-13.3,-27.8,-38.1,-40.9,-13.3,117.0,,,,
27,00958B,永豐ESG銀行債15+,9.19,0.0,0.0,94,08/13,0.0,0.0,0.0,-40.0,-50.0,-40.0,-62.5,-82.4,-99.1,-83.3
28,2412,中華電,136.0,0.0,0.0,8927,08/13,-1.69,-18.5,-19.0,-38.6,-71.9,100.0,688.0,272.0,280.0,170.0
29,1730,花仙子,51.5,-0.1,-0.19,17,08/13,0.0,-16.7,-16.7,-37.5,0.0,-37.5,-37.5,-37.5,-44.4,-16.7
30,00661,元大日經225,88.8,1.3,1.49,90,08/13,-22.2,-22.2,-22.2,-36.4,-61.1,-30.0,-84.8,-80.6,-72.0,-82.1
31,3130,一零四,210.5,3.5,1.69,192,08/13,-22.2,-30.0,-22.2,-36.4,-22.2,-30.0,75.0,-41.7,-50.0,-46.2
32,5283,禾聯碩,56.6,2.5,4.62,300,08/13,-34.3,-34.3,-34.3,-35.2,-48.9,-65.4,-58.9,-67.6,-17.9,-31.3
33,006201,元大富櫃50,45.67,0.46,1.02,399,08/13,-12.1,-36.2,-48.9,-33.7,-74.6,12.4,24.9,2160.0,6.1,277.0
34,00955,中信日本商社,15.64,0.06,0.39,2683,08/13,-6.45,-29.5,-32.6,-33.4,-37.3,-40.4,-46.3,-79.3,-20.0,-30.4
35,00901,永豐智能車供應鏈,46.52,0.92,2.02,223,08/13,0.0,-33.3,-33.3,-33.3,-33.3,0.0,-80.0,-98.8,-77.8,-99.5
36,009812,野村日本東證,13.19,0.12,0.92,764,08/13,-50.0,-50.0,-33.3,-33.3,-33.3,0.0,-95.8,-99.4,,-95.6
37,5903,全家,185.5,0.0,0.0,32,08/13,0.0,0.0,-11.1,-33.3,-27.3,-27.3,-46.7,-63.6,-80.5,-65.2
38,4905,台聯電,77.0,7.0,10.0,49,08/13,-17.6,-16.3,-14.9,-31.3,-32.7,-28.0,5.1,60.9,-24.3,45.1
