排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,5351,鈺創,114.0,10.0,9.62,08/10,3.89,6.32,8.95,15.0,12.7,9.58,13.4,14.4,23.8,24.5,16.7,18.4
2,3006,晶豪科,275.5,19.0,7.41,08/10,1.28,1.89,4.52,8.04,6.83,7.29,12.1,18.0,31.6,34.1,33.1,16.7
3,4967,十銓,280.5,0.5,0.18,08/10,-0.53,0.88,3.35,5.42,6.31,7.52,-1.73,-10.1,8.1,5.5,,-11.0
4,8112,至上,92.4,1.2,1.32,08/10,0.69,2.19,2.89,5.37,4.38,7.1,-5.88,-6.64,-9.38,-8.2,-8.56,-2.0
5,00632R,元大台灣50反1,10.17,-0.18,-1.74,08/10,-0.08,-0.17,1.65,5.24,9.01,9.06,8.89,8.52,-2.32,17.6,106.0,7.61
6,00989A,主動摩根美國科技,17.52,0.38,2.22,08/10,-0.01,3.89,3.52,4.94,6.2,5.7,11.3,54.3,,,,66.4
7,00898,國泰基因免疫革命,10.12,0.44,4.55,08/10,2.99,4.13,4.13,4.75,5.91,8.65,19.5,31.0,51.1,113.0,,36.4
8,5371,中光電,85.6,2.6,3.13,08/10,0.7,0.77,0.83,4.74,6.22,4.66,5.57,4.5,-4.42,-9.23,-41.3,4.61
9,2465,麗臺,93.6,8.5,9.99,08/10,3.05,3.19,3.31,4.71,4.56,4.1,4.9,8.05,5.71,9.17,3.23,7.93
10,3605,宏致,109.0,1.5,1.4,08/10,-0.48,0.57,1.37,4.3,4.19,7.77,13.4,13.1,9.26,14.6,13.9,10.8
11,3141,晶宏,80.0,1.0,1.27,08/10,0.34,1.99,3.05,3.98,4.84,5.07,2.48,3.26,1.17,7.08,-3.96,3.38
12,6206,飛捷,158.0,14.0,9.72,08/10,1.44,1.35,1.88,3.78,4.7,4.7,9.51,13.3,12.5,10.5,-3.32,13.1
13,009819,中信數據及電力,10.41,0.1,0.97,08/10,0.53,1.04,1.11,3.69,4.51,5.71,8.17,,,,,
14,6213,聯茂,427.5,38.5,9.9,08/10,1.24,2.83,2.4,3.45,3.92,0.23,5.0,7.64,2.11,9.24,1.63,8.66
15,8271,宇瞻,235.5,0.0,0.0,08/10,-1.02,-0.77,1.48,3.3,5.47,3.72,-5.86,-12.2,-10.1,-11.8,-11.2,-8.09
16,2359,所羅門,153.5,10.0,6.97,08/10,1.37,1.23,1.67,3.24,2.98,4.01,5.38,6.72,3.39,2.16,4.6,7.15
17,3450,聯鈞,524.0,47.0,9.85,08/10,1.02,1.89,3.71,3.07,6.07,2.17,-0.23,16.9,16.5,14.3,-8.55,14.3
18,009821,野村稀土關鍵資源,14.91,0.57,3.97,08/10,0.94,1.41,1.85,2.85,3.85,4.76,,,,,,
19,2421,建準,149.5,-2.0,-1.32,08/10,-0.13,0.4,2.3,2.76,3.32,2.33,2.64,-8.53,0.28,5.88,15.0,-8.33
20,2301,光寶科,271.5,24.5,9.92,08/10,0.11,0.2,0.18,2.71,2.29,2.39,3.93,10.2,13.8,5.81,-12.6,11.2
21,3594,磐儀,60.0,0.0,0.0,08/10,-0.17,0.79,1.63,2.64,2.66,1.98,2.61,2.55,-0.49,3.46,2.47,1.52
22,2464,盟立,180.0,6.5,3.75,08/10,1.3,1.09,1.74,2.64,3.28,3.4,0.35,11.0,10.6,2.55,0.07,12.2
23,6782,視陽,214.0,-4.0,-1.83,08/10,0.09,1.29,1.81,2.52,2.59,1.44,0.4,2.73,1.9,6.45,,2.49
24,6265,方土昶,55.8,0.4,0.72,08/10,0.28,1.0,1.15,2.45,2.46,2.26,3.16,0.72,0.67,1.0,2.75,-0.74
25,3022,威強電,113.0,10.0,9.71,08/10,1.6,2.27,2.19,2.41,2.85,5.05,8.4,8.5,4.72,1.02,26.4,8.17
26,3324,雙鴻,1010.0,-5.0,-0.49,08/10,-0.33,0.06,1.71,2.39,2.85,3.87,-0.62,-7.63,-2.28,0.3,12.2,-7.56
27,2408,南亞科,502.0,45.0,9.85,08/10,0.98,1.05,1.35,2.38,2.38,0.13,2.34,2.14,5.37,-2.97,-5.02,0.68
28,00678,群益那斯達克生技,41.91,0.91,2.22,08/10,0.17,0.71,0.71,2.35,1.48,0.42,3.09,5.82,17.2,18.3,,2.67
29,6279,胡連,130.0,3.5,2.77,08/10,0.52,2.23,2.26,2.29,2.8,2.75,1.73,-1.14,-8.17,-0.94,-16.8,-2.61
30,3227,原相,210.0,4.5,2.19,08/10,0.67,1.35,1.2,2.24,3.08,2.98,6.13,10.8,-6.68,9.17,11.0,6.76
31,2376,技嘉,349.5,5.5,1.6,08/10,0.35,0.37,0.66,2.24,2.82,1.58,-0.1,10.1,1.57,-6.7,-15.6,6.24
32,00947,台新臺灣IC設計,36.9,1.76,5.01,08/10,1.32,0.88,1.02,2.23,4.28,3.44,-2.82,6.78,12.3,,,5.74
33,3231,緯創,193.0,9.5,5.18,08/10,0.3,0.84,0.53,2.23,3.42,8.79,5.48,9.16,2.85,-7.2,-11.6,2.6
34,00999A,主動野村臺灣高息,11.03,0.2,1.85,08/10,0.72,0.68,0.93,2.15,2.91,2.32,12.4,,,,,
35,3416,融程電,196.0,5.0,2.62,08/10,0.4,1.36,1.39,2.15,2.16,3.06,4.99,4.9,4.52,-0.28,4.75,3.87
36,6538,倉和,145.5,0.5,0.34,08/10,-0.63,-1.13,-1.0,2.08,0.93,-0.02,2.16,2.07,3.32,-1.05,,2.56
37,2377,微星,155.0,2.0,1.31,08/10,0.42,0.36,0.86,2.06,2.4,3.78,3.39,2.59,-10.6,-23.2,-20.3,-0.8
38,6913,鴻呈,146.0,0.0,0.0,08/10,0.32,1.36,1.95,2.04,1.93,2.04,2.33,3.35,3.97,,,3.74
