" "," ","#","股票代號/名稱","類別","20260320","0327","0402","0410","0417","0424"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","26","8150南茂","半導體","0.13","-0.04","-0.12","0.83","6.50","-1.21"," ","30","6.09"," ","73.00","69.80","-2.10"," "
" "," ","27","5284jpp-KY","其他","0.28","0.76","-0.04","2.16","2.92","-0.25"," ","30","5.83"," ","56.54","330.50","-5.50"," "
" "," ","28","5243乙盛-KY","光電","-0.95","-0.21","4.02","3.94","0.82","-2.07"," ","10","5.55"," ","68.63","119.00","-4.50"," "
" "," ","29","8021尖點","其他電子","2.97","0.90","-2.21","4.23","0.82","-1.22"," ","10","5.49"," ","51.66","451.00","-20.50"," "
" "," ","30","2472立隆電","電子零組件","3.11","-0.24","0.20","2.36","-0.29","0.05"," ","31","5.19"," ","59.07","172.50","0.50"," "
" "," ","31","3406玉晶光","光電","1.50","1.32","-0.13","-0.06","0.95","1.53"," ","50","5.11"," ","56.44","514.00","4.00"," "
" "," ","32","4576大銀微系統","電機","-0.45","1.88","-0.01","2.99","0.38","0.13"," ","10","4.92"," ","69.70","179.00","-11.00"," "
" "," ","33","8261富鼎","半導體","0.98","0.23","-1.44","1.67","2.20","1.05"," ","30","4.69"," ","46.44","116.00","-1.00"," "
" "," ","34","2495普安","電腦週邊","2.28","0.03","0.22","-1.43","2.66","0.87"," ","30","4.63"," ","55.23","39.85","-1.40"," "
" "," ","35","2399映泰","電腦週邊","6.44","1.55","0.32","-5.17","2.46","-1.04"," ","30","4.56"," ","29.46","43.65","3.95"," "
" "," ","36","2461光群雷","其他電子","1.26","2.65","0.65","-0.45","-0.24","0.68"," ","50","4.55"," ","46.56","17.40","0.10"," "
" "," ","37","2316楠梓電","電子零組件","3.70","-0.88","0.52","1.23","-0.18","0.15"," ","31","4.54"," ","63.49","118.00","3.50"," "
" "," ","38","3189景碩","半導體","4.99","-0.27","-0.82","-1.03","-0.30","1.90"," ","50","4.47"," ","70.55","526.00","47.00"," "
" "," ","39","6139亞翔","其他電子","1.81","1.52","-1.53","0.89","1.64","0.10"," ","30","4.43"," ","71.63","706.00","-6.00"," "
" "," ","40","2049上銀","電機","-0.60","0.63","-0.17","0.99","0.58","2.97"," ","31","4.40"," ","68.97","293.50","-8.50"," "
" "," ","41","2243宏旭-KY","汽車","1.09","1.03","0.02","0.95","-1.76","2.96"," ","31","4.29"," ","52.57","24.25","0.25"," "
" "," ","42","6205詮欣","電子零組件","0.09","0.72","-0.48","0.38","1.48","2.03"," ","50","4.22"," ","48.21","78.20","-0.30"," "
" "," ","43","2327國巨*","電子零組件","0.47","-0.50","-0.38","1.45","3.61","-0.51"," ","30","4.14"," ","71.75","297.00","2.00"," "
" "," ","44","3305昇貿","其他電子","0.98","0.31","0.78","0.71","0.57","0.75"," ","31","4.10"," ","44.11","105.00","-3.50"," "
" "," ","45","2417圓剛","電腦週邊","0.16","0.43","-0.25","0.79","1.11","1.83"," ","50","4.07"," ","45.30","40.50","-0.60"," "
" "," ","46","2231為升","汽車","0.56","0.76","2.05","-0.16","-0.07","0.91"," ","50","4.05"," ","68.03","130.00","-5.50"," "
" "," ","47","6414樺漢","電腦週邊","-0.09","0.35","-0.22","-0.27","2.01","2.14"," ","50","3.92"," ","63.47","312.50","-5.00"," "
" "," ","48","3338泰碩","電子零組件","1.15","-0.20","-0.46","-0.06","-0.78","4.25"," ","31","3.90"," ","32.93","81.20","-4.20"," "
" "," ","49","3090日電貿","電子零組件","1.74","-0.79","-0.13","0.80","1.84","0.43"," ","30","3.89"," ","63.18","96.40","-2.10"," "
" "," ","50","8105凌巨","光電","0.61","-0.12","0.13","1.09","1.64","0.52"," ","30","3.87"," ","62.19","13.20","-0.65"," "
" "," ","51","2388威盛","半導體","0.85","0.36","-0.08","0.42","1.24","0.99"," ","30","3.78"," ","69.37","78.20","2.10"," "
" "," ","52","3016嘉晶","半導體","0.31","-0.21","-0.08","0.03","0.87","2.79"," ","50","3.71"," ","75.86","67.50","-1.80"," "
" "," ","53","4566時碩工業","電機","1.51","-0.41","0.11","0.69","1.36","0.35"," ","30","3.61"," ","55.81","67.10","-1.30"," "
" "," ","54","6209今國光","光電","-0.29","0.22","0.19","1.19","1.06","1.19"," ","31","3.56"," ","48.06","60.90","0.10"," "
" "," ","55","8033雷虎","其他","-0.09","-0.33","-0.36","-0.81","2.07","3.00"," ","50","3.48"," ","39.13","154.50","-5.00"," "
" "," ","56","2488漢平","其他電子","0.50","0.76","0.23","-0.10","1.00","1.08"," ","50","3.47"," ","53.10","50.60","0.10"," "
" "," ","57","3028增你強","電子通路","0.78","0.12","-0.45","2.07","0.57","0.34"," ","10","3.43"," ","47.81","62.40","1.30"," "
" "," ","58","3550聯穎","電子零組件","2.11","-1.04","-0.14","-0.07","2.19","0.36"," ","30","3.41"," ","43.60","18.95","-0.35"," "
" "," ","59","6831邁科","電腦週邊","1.27","1.36","-1.88","1.31","-0.45","1.77"," ","31","3.38"," ","61.35","490.00","-30.00"," "
" "," ","60","6141柏承","電子零組件","0.04","-0.19","0.03","0.85","1.81","0.80"," ","30","3.34"," ","47.05","30.90","0.55"," "
" "," ","61","3443創意","半導體","0.23","-0.44","0.31","1.12","2.23","-0.11"," ","30","3.34"," ","68.54","4035.00","125.00"," "
" "," ","62","2465麗臺","電腦週邊","-0.01","0.00","0.00","-0.13","1.47","1.94"," ","50","3.27"," ","35.43","67.60","-0.70"," "
" "," ","63","2486一詮","光電","3.33","-0.99","-0.48","3.12","-1.28","-0.44"," ","31","3.26"," ","50.01","224.00","2.00"," "
" "," ","64","8210勤誠","電腦週邊","-0.43","0.09","-0.59","-1.14","3.28","2.04"," ","30","3.25"," ","71.19","1210.00","110.00"," "
" "," ","65","3413京鼎","半導體","0.04","1.41","-1.71","0.25","3.25","0.01"," ","30","3.25"," ","44.16","324.00","8.50"," "
" "," ","66","3231緯創","電腦週邊","-0.48","0.02","0.14","0.63","0.69","2.18"," ","50","3.18"," ","60.50","141.50","2.00"," "
" "," ","67","4967十銓","半導體","7.91","-8.09","-0.91","-2.68","-2.69","9.60"," ","31","3.14"," ","34.61","258.50","8.50"," "
" "," ","68","8103瀚荃","電子零組件","-0.37","0.79","-0.02","2.41","1.34","-1.04"," ","10","3.11"," ","50.54","106.00","5.00"," "
" "," ","69","4764雙鍵","化學","-1.78","-1.34","0.56","2.40","4.13","-0.87"," ","30","3.10"," ","79.69","199.00","0.00"," "
" "," ","70","3356奇偶","光電","1.79","1.38","-1.12","-0.15","0.68","0.50"," ","30","3.08"," ","28.87","51.20","-0.80"," "
" "," ","71","3060銘異","電腦週邊","0.14","3.12","0.23","-0.37","1.31","-1.44"," ","30","2.99"," ","18.61","27.00","-0.65"," "
" "," ","72","4960誠美材","光電","-1.49","0.74","-1.52","0.06","2.68","2.48"," ","30","2.95"," ","69.96","39.55","-0.95"," "
" "," ","73","6753龍德造船","航運","-0.33","0.65","0.32","0.25","0.82","1.00"," ","50","2.71"," ","63.58","143.00","-2.50"," "
" "," ","74","5234達興材料","光電","-0.06","-1.24","0.11","1.92","0.21","1.76"," ","31","2.70"," ","67.63","424.00","-21.00"," "
" "," ","75","3717聯嘉投控","汽車","0.82","0.66","0.15","-0.05","0.78","0.32"," ","30","2.68"," ","46.66","20.65","-0.40"," "
" "," ","76","2379瑞昱","半導體","0.56","0.43","0.25","0.36","0.21","0.84"," ","31","2.65"," ","74.26","539.00","-3.00"," "
" "," ","77","2393億光","光電","0.78","0.65","0.17","0.42","0.55","0.06"," ","30","2.63"," ","68.01","70.90","-1.50"," "
" "," ","78","3011今皓","電子零組件","0.15","-0.05","0.17","-0.44","0.89","1.91"," ","50","2.63"," ","34.43","13.95","-1.00"," "
" "," ","79","3035智原","半導體","0.56","-0.66","-0.36","0.02","-0.19","3.26"," ","31","2.63"," ","31.07","185.00","16.50"," "
" "," ","80","2382廣達","電腦週邊","0.23","0.12","0.30","1.22","0.39","0.35"," ","10","2.61"," ","86.04","323.00","1.00"," "
" "," ","81","2478大毅","電子零組件","0.82","-2.00","-0.20","-0.42","3.76","0.59"," ","30","2.55"," ","57.57","65.70","-0.60"," "
" "," ","82","4956光鋐","光電","0.96","-5.21","2.39","0.12","4.08","0.20"," ","30","2.54"," ","44.42","45.55","-3.95"," "
" "," ","83","2401凌陽","半導體","0.01","0.07","-0.24","-0.19","0.86","2.00"," ","50","2.51"," ","38.40","25.50","0.75"," "
" "," ","84","6117迎廣","電腦週邊","0.09","1.00","0.19","0.23","0.61","0.37"," ","30","2.49"," ","55.22","85.10","3.30"," "
" "," ","85","8222寶一","電機","0.83","0.24","0.18","0.11","0.71","0.29"," ","30","2.36"," ","37.83","36.60","-0.75"," "
" "," ","86","3033威健","電子通路","2.35","-2.80","0.30","-0.01","1.24","1.28"," ","50","2.36"," ","35.26","34.60","-0.40"," "
" "," ","87","5871中租-KY","其他","0.48","0.35","0.50","-0.16","0.59","0.59"," ","40","2.35"," ","68.15","121.50","0.50"," "
" "," ","88","4737華廣","生技醫療業","0.28","0.44","1.21","1.21","-0.60","-0.19"," ","31","2.35"," ","60.34","61.80","-0.40"," "
" "," ","89","1786科妍","生技醫療業","0.30","0.02","0.61","0.34","0.60","0.43"," ","30","2.30"," ","51.72","61.00","-2.50"," "
" "," ","90","6782視陽","生技醫療業","1.43","0.17","-0.21","0.23","-0.26","0.93"," ","31","2.29"," ","49.74","221.00","-10.00"," "
" "," ","91","3532台勝科","半導體","1.41","-0.84","0.06","0.38","1.95","-0.68"," ","30","2.28"," ","89.78","172.50","1.00"," "
" "," ","92","3661世芯-KY","半導體","-0.30","0.21","-1.93","0.21","0.75","3.34"," ","50","2.28"," ","36.31","4215.00","235.00"," "
" "," ","93","2406國碩","光電","1.57","0.21","-0.89","0.59","0.01","0.75"," ","31","2.24"," ","34.15","28.70","-0.95"," "
" "," ","94","2303聯電","半導體","-0.39","0.06","0.07","0.19","1.27","0.98"," ","30","2.18"," ","77.08","74.50","0.90"," "
" "," ","95","3704合勤控","通信網路","0.58","0.14","-0.73","0.54","0.80","0.81"," ","50","2.14"," ","56.60","34.45","-1.30"," "
" "," ","96","1568倉佑","汽車","-0.04","-0.01","0.40","0.40","0.35","1.03"," ","31","2.13"," ","63.67","27.80","-1.80"," "
" "," ","97","3043科風","其他電子","0.05","0.02","0.00","-0.01","0.03","2.02"," ","50","2.11"," ","19.05","22.80","0.50"," "
" "," ","98","3702大聯大","電子通路","1.33","0.43","-0.16","-0.01","-0.03","0.55"," ","31","2.11"," ","85.11","97.00","0.80"," "
" "," ","99","3138耀登","通信網路","0.64","0.34","-0.03","1.45","-1.32","1.03"," ","31","2.11"," ","27.26","157.00","-16.50"," "
" "," ","100","2329華泰","半導體","0.93","-0.90","-0.84","-0.27","3.14","0.00"," ","30","2.06"," ","55.97","55.30","-1.10"," "
" "," ","101","6834天二科技","電子零組件","-0.62","0.00","0.69","0.06","0.65","1.27"," ","50","2.05"," ","67.44","34.35","-1.05"," "
" "," ","102","5469瀚宇博","電子零組件","0.45","0.18","0.24","0.05","0.69","0.43"," ","30","2.04"," ","73.03","91.40","-0.80"," "
" "," ","103","5515建國","營建","0.49","0.12","0.17","-0.34","1.68","-0.11"," ","30","2.01"," ","70.61","40.25","-0.10"," "
" "," ","104","6153嘉聯益","電子零組件","1.22","0.39","0.04","0.27","0.34","-0.25"," ","30","2.01"," ","48.69","18.55","0.00"," "
" "," ","105","3706神達","電腦週邊","0.60","-0.14","-0.63","0.14","1.10","0.92"," ","30","1.99"," ","52.14","81.90","-0.60"," "
" "," ","106","2493揚博","電子零組件","0.53","-0.57","-0.10","1.05","2.91","-1.83"," ","30","1.99"," ","49.07","119.00","-1.00"," "
" "," ","107","1809中釉","玻璃","5.74","-4.62","0.29","0.40","-0.29","0.46"," ","31","1.98"," ","52.25","25.65","-1.05"," "
" "," ","108","2356英業達","電腦週邊","0.23","0.10","-0.44","0.42","0.69","0.95"," ","50","1.95"," ","69.96","48.10","1.80"," "
" "," ","109","3588通嘉","半導體","0.16","0.84","0.18","0.36","1.16","-0.80"," ","30","1.90"," ","26.87","64.70","-3.10"," "
" "," ","110","4583台灣精銳","電機","0.11","0.16","0.06","0.01","0.64","0.89"," ","50","1.87"," ","87.77","723.00","-17.00"," "
" "," ","111","2855統一證","金融","0.79","0.10","0.14","-0.10","0.50","0.43"," ","30","1.86"," ","77.68","35.25","1.25"," "
" "," ","112","911868同方友友-DR","存託憑證","0.47","0.50","-0.54","0.51","0.22","0.69"," ","31","1.85"," ","33.97","1.25","0.00"," "
" "," ","113","2340台亞","半導體","1.62","0.03","-0.84","0.48","2.16","-1.63"," ","30","1.82"," ","39.04","36.85","-2.30"," "
" "," ","114","6166凌華","電腦週邊","-0.11","-0.06","-0.19","-0.31","1.57","0.91"," ","30","1.81"," ","77.36","76.00","1.10"," "
" "," ","115","2537聯上發","營建","-0.29","0.51","0.50","0.01","0.13","0.91"," ","50","1.77"," ","57.25","10.50","-0.10"," "
" "," ","116","6885全福生技","生技醫療業","0.02","0.03","0.40","-0.19","0.63","0.87"," ","50","1.76"," ","36.35","22.90","-0.05"," "
" "," ","117","4807日成-KY","貿易百貨","-1.05","6.52","-3.41","0.00","0.00","-0.30"," ","20","1.76"," ","72.68","15.90","0.40"," "
" "," ","118","5215科嘉-KY","電腦週邊","0.68","0.00","0.67","0.64","-0.26","0.00"," ","31","1.73"," ","52.19","37.90","0.05"," "
" "," ","119","1626艾美特-KY","電器電纜","0.00","0.25","-0.03","0.19","0.15","1.14"," ","31","1.70"," ","69.06","11.00","0.00"," "
" "," ","120","3714富采","光電","0.32","0.18","-0.04","2.14","2.07","-2.97"," ","10","1.70"," ","46.65","66.60","-3.40"," "
" "," ","121","8016矽創","半導體","0.76","0.28","0.55","-0.50","0.15","0.44"," ","50","1.68"," ","42.05","229.50","5.00"," "
" "," ","122","3380明泰","通信網路","0.98","-0.20","0.17","0.82","-0.27","0.16"," ","31","1.66"," ","68.82","34.90","-1.90"," "
" "," ","123","8070長華*","電子通路","0.24","0.41","-0.19","0.19","0.18","0.81"," ","31","1.64"," ","76.21","46.85","-0.35"," "
" "," ","124","8213志超","電子零組件","-0.01","-0.21","0.19","-0.07","0.26","1.44"," ","50","1.60"," ","50.53","37.90","0.30"," "
" "," ","125","1598岱宇","運動","0.46","0.11","0.28","0.15","0.59","0.00"," ","30","1.59"," ","59.56","19.90","0.55"," "
" "," ","126","6949沛爾生醫-創","生技醫療業","0.65","-0.42","0.67","0.59","0.03","0.07"," ","31","1.59"," ","73.15","840.00","-25.00"," "
" "," ","127","6164華興","光電","-0.05","0.15","-0.08","0.51","-0.32","1.36"," ","31","1.57"," ","24.79","12.05","-0.30"," "
" "," ","128","4564元翎","電機","0.77","-0.13","0.01","0.11","0.47","0.33"," ","30","1.56"," ","43.04","18.60","-0.85"," "
" "," ","129","2347聯強","電子通路","0.69","0.46","0.05","0.10","0.14","0.10"," ","30","1.54"," ","88.44","82.60","0.30"," "
" "," ","130","9912偉聯","電腦週邊","0.78","0.19","0.13","0.08","0.06","0.28"," ","31","1.52"," ","59.96","12.35","0.15"," "
" "," ","131","9933中鼎","其他","1.10","1.14","-0.18","-0.22","0.04","-0.37"," ","30","1.51"," ","58.21","36.95","0.00"," "
" "," ","132","3056富華新","營建","0.16","0.19","0.35","0.22","0.36","0.23"," ","30","1.51"," ","31.81","14.20","-0.05"," "
" "," ","133","3034聯詠","半導體","0.08","0.62","-0.22","0.50","0.25","0.27"," ","31","1.50"," ","68.76","418.00","12.00"," "
" "," ","134","1714和桐","化學","0.74","0.21","0.19","0.01","0.32","0.02"," ","30","1.49"," ","62.52","9.63","-0.32"," "
" "," ","135","2228劍麟","汽車","0.03","0.96","0.02","-0.09","-0.07","0.61"," ","50","1.46"," ","57.05","88.70","-0.40"," "
" "," ","136","3665貿聯-KY","其他電子","0.34","1.18","-0.54","0.85","-0.04","-0.33"," ","10","1.46"," ","63.57","2765.00","10.00"," "
" "," ","137","1301台塑","塑膠","0.01","-0.23","-0.22","0.14","1.86","-0.11"," ","30","1.45"," ","73.82","50.20","-0.80"," "
" "," ","138","2501國建","營建","0.21","0.28","-0.11","0.16","0.49","0.41"," ","30","1.44"," ","77.95","25.60","-0.65"," "
" "," ","139","1734杏輝","生技醫療業","0.26","0.14","0.05","-0.01","0.59","0.40"," ","30","1.43"," ","46.51","31.65","-0.20"," "
" "," ","140","2363矽統","半導體","0.31","0.15","-0.60","0.09","0.31","1.16"," ","50","1.42"," ","33.87","55.00","0.90"," "
" "," ","141","2637慧洋-KY","航運","0.32","-0.15","-0.02","0.23","0.61","0.42"," ","30","1.41"," ","80.59","72.00","-1.20"," "
" "," ","142","2527宏璟","營建","0.07","-0.09","0.22","0.04","0.96","0.21"," ","30","1.41"," ","79.83","33.90","-0.25"," "
" "," ","143","2548華固","營建","-0.07","0.40","0.36","0.22","0.16","0.33"," ","31","1.40"," ","58.66","130.50","-0.50"," "
" "," ","144","3004豐達科","鋼鐵","-0.27","0.04","0.90","0.21","0.61","-0.09"," ","30","1.40"," ","58.26","114.50","-0.50"," "
" "," ","145","1460宏遠","紡織","0.29","0.29","0.20","0.08","0.15","0.35"," ","50","1.36"," ","70.67","6.88","0.15"," "
" "," ","146","6214精誠","資訊服務","0.65","-0.08","-0.10","0.34","1.10","-0.55"," ","30","1.36"," ","55.12","120.00","-1.00"," "
" "," ","147","6120達運","光電","0.22","-0.32","-0.21","1.24","0.13","0.30"," ","31","1.36"," ","60.27","12.95","-0.50"," "
" "," ","148","6272驊陞","電子零組件","0.58","-0.38","0.71","0.22","0.25","-0.03"," ","30","1.35"," ","50.59","32.00","-0.20"," "
" "," ","149","6196帆宣","其他電子","0.44","-0.42","0.14","0.94","0.12","0.12"," ","21","1.34"," ","72.39","386.00","10.00"," "
" "," ","150","8996高力","電機","-0.20","-1.29","1.12","1.59","-0.16","0.28"," ","31","1.34"," ","54.36","1125.00","-85.00"," "
" "," ","151","2453凌群","資訊服務","0.63","0.04","0.49","0.10","0.02","0.05"," ","31","1.33"," ","45.94","53.20","-0.60"," "
" "," ","152","3311閎暉","通信網路","0.46","0.16","0.27","-0.25","0.43","0.26"," ","30","1.33"," ","55.11","31.60","-0.65"," "
" "," ","153","4439冠星-KY","紡織","0.06","0.02","0.00","0.03","0.03","1.19"," ","41","1.33"," ","78.27","101.00","0.00"," "
" "," ","154","6108競國","電子零組件","0.44","0.25","0.15","0.05","0.76","-0.37"," ","30","1.28"," ","53.55","19.35","1.75"," "
" "," ","155","6706惠特","光電","-3.24","8.29","-6.17","3.85","4.12","-5.58"," ","30","1.27"," ","29.43","125.00","-6.50"," "
" "," ","156","2912統一超","貿易百貨","0.05","-0.10","0.43","0.32","0.12","0.44"," ","31","1.26"," ","84.88","228.00","-6.50"," "
" "," ","157","3024憶聲","光電","0.10","-0.15","0.06","-0.12","0.24","1.12"," ","50","1.25"," ","48.83","13.80","-0.25"," "
" "," ","158","2702華園","觀光","0.00","0.29","0.08","0.48","0.18","0.22"," ","31","1.25"," ","73.19","15.60","0.35"," "
" "," ","159","1773勝一","化學","0.08","-0.32","0.01","-0.30","0.37","1.41"," ","50","1.25"," ","75.67","175.50","1.50"," "
" "," ","160","6224聚鼎","電子零組件","0.00","-0.06","-0.50","0.00","1.70","0.11"," ","30","1.25"," ","36.90","60.40","-0.10"," "
" "," ","161","1303南亞","塑膠","0.45","-0.55","0.33","0.59","0.66","-0.26"," ","30","1.22"," ","84.27","85.90","0.70"," "
" "," ","162","1445大宇","紡織","0.06","0.13","0.22","0.12","0.00","0.68"," ","31","1.21"," ","68.70","13.05","0.15"," "
" "," ","163","6024群益期","金融","0.85","-0.06","0.21","0.06","-0.02","0.17"," ","31","1.21"," ","68.07","55.10","-0.10"," "
" "," ","164","3528安馳","電子通路","0.00","0.02","0.02","0.26","-0.12","1.02"," ","31","1.20"," ","65.94","76.30","1.20"," "
" "," ","165","1708東鹼","化學","4.59","-1.14","-0.96","-1.43","0.69","-0.56"," ","30","1.19"," ","47.22","41.05","1.65"," "
" "," ","166","4440宜新實業","紡織","0.12","0.14","0.12","0.05","0.05","0.71"," ","41","1.19"," ","56.01","17.85","-0.20"," "
" "," ","167","2474可成","其他電子","-0.18","0.12","-0.86","0.34","0.77","1.00"," ","50","1.19"," ","79.05","223.50","-8.00"," "
" "," ","168","1326台化","塑膠","-0.03","-0.16","0.24","0.04","1.27","-0.18"," ","30","1.18"," ","81.80","49.35","-0.05"," "
" "," ","169","3010華立","電子通路","0.56","0.24","-0.81","0.63","0.27","0.29"," ","31","1.18"," ","66.10","136.00","-5.00"," "
" "," ","170","2939永邑-KY","貿易百貨","0.98","-0.49","0.56","0.03","0.06","0.02"," ","30","1.16"," ","75.62","25.20","0.05"," "
" "," ","171","6415矽力*-KY","半導體","-0.23","0.27","-0.44","0.11","0.88","0.56"," ","30","1.15"," ","79.21","436.00","20.50"," "
" "," ","172","6806森崴能源","綠能","0.37","0.07","0.40","0.65","1.11","-1.45"," ","30","1.15"," ","56.68","23.35","-1.05"," "
" "," ","173","2030彰源","鋼鐵","0.03","0.08","-0.06","0.37","0.38","0.34"," ","30","1.14"," ","44.74","15.60","-0.15"," "
" "," ","174","1337再生-KY","塑膠","0.18","0.45","-0.02","0.27","0.38","-0.12"," ","30","1.14"," ","47.74","5.10","-0.13"," "
" "," ","175","1423利華","紡織","0.19","0.28","0.47","0.03","0.04","0.13"," ","50","1.14"," ","80.78","41.80","-0.50"," "
" "," ","176","3694海華","通信網路","-0.05","0.10","-0.12","0.77","0.57","-0.14"," ","10","1.13"," ","62.18","59.80","-0.30"," "
" "," ","177","5288豐祥-KY","電機","0.69","0.14","0.08","0.01","0.15","0.06"," ","30","1.13"," ","69.31","169.50","-2.50"," "
" "," ","178","2402毅嘉","電子零組件","0.04","-0.66","0.22","1.63","3.10","-3.22"," ","30","1.11"," ","48.49","70.60","-1.00"," "
" "," ","179","7736虎山","汽車","0.27","0.88","0.00","-0.05","0.00","0.00"," ","40","1.10"," ","84.08","79.80","1.60"," "
" "," ","180","4938和碩","電腦週邊","-0.06","0.42","0.08","0.19","0.10","0.37"," ","31","1.10"," ","78.32","84.30","0.30"," "
" "," ","181","5222全訊","半導體","0.53","0.05","-0.71","0.64","0.07","0.52"," ","31","1.10"," ","33.12","138.00","-4.00"," "
" "," ","182","6671三能-KY","居家","0.17","0.81","0.01","0.10","0.01","0.00"," ","10","1.10"," ","74.52","30.00","-0.35"," "
" "," ","183","6934心誠鎂","生技醫療業","0.06","0.05","0.03","0.12","0.39","0.44"," ","50","1.09"," ","62.49","86.00","0.70"," "
" "," ","184","7795長廣","電子零組件","0.09","-0.22","-0.01","-0.17","-0.54","1.94"," ","31","1.09"," ","76.74","390.50","-12.50"," "
" "," ","185","3617碩天","其他電子","-0.02","0.53","-0.09","0.41","0.10","0.16"," ","31","1.09"," ","67.86","192.50","0.00"," "
" "," ","186","9935慶豐富","居家","0.12","0.15","0.05","0.27","0.15","0.34"," ","31","1.08"," ","61.39","18.35","-0.05"," "
" "," ","187","8476台境*","綠能","1.23","0.32","-0.28","0.05","-0.09","-0.17"," ","10","1.06"," ","64.63","18.00","0.15"," "
" "," ","188","6189豐藝","電子通路","0.36","0.41","0.12","0.09","0.09","-0.02"," ","20","1.05"," ","34.10","46.75","-0.45"," "
" "," ","189","3040遠見","其他","0.18","0.99","-0.08","0.30","-0.23","-0.11"," ","31","1.05"," ","70.33","46.30","-0.20"," "
" "," ","190","3592瑞鼎","半導體","0.40","-1.84","1.22","1.32","-0.12","0.06"," ","31","1.04"," ","40.61","240.00","3.50"," "
" "," ","191","6794向榮生技","生技醫療業","0.11","0.20","0.02","0.01","0.67","0.02"," ","30","1.03"," ","80.68","80.80","0.00"," "
" "," ","192","9918欣天然","油電燃氣","0.09","0.10","0.14","0.17","0.38","0.14"," ","30","1.02"," ","83.59","43.20","0.15"," "
