排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,2376,技嘉,市,344.0,2.0,0.58,7490,08/06,1907,-234,19,1692,148.0,22.2,＋－＋
302,6180,橘子,櫃,40.6,-0.3,-0.73,594,08/06,-219,0,0,-219,38.9,22.2,－・－
303,6217,中探針,櫃,161.5,14.5,9.86,1020,08/06,31,0,-35,-5,25.8,22.0,＋・－
304,6166,凌華,市,145.0,6.0,4.32,7886,08/06,17,0,-32,-15,47.9,22.0,＋・－
305,6510,精測,櫃,2835.0,80.0,2.9,466,08/06,50,-27,17,41,7.21,22.0,＋－＋
306,2916,滿心,櫃,41.2,0.7,1.73,95,08/06,-3,0,0,-3,14.2,22.0,－・・
307,3042,晶技,市,174.0,-3.0,-1.69,9115,08/06,-295,-4,-364,-662,75.0,21.9,－－－
308,3022,威強電,市,100.5,2.9,2.97,8931,08/06,-137,343,14,220,38.5,21.8,－＋＋
309,5212,凌網,櫃,47.0,0.0,0.0,3,08/06,0,0,0,0,7.55,21.8,・・・
310,2603,長榮,市,204.0,-1.0,-0.49,3771,08/06,398,-3,-18,377,469.0,21.6,＋－－
311,3583,辛耘,市,737.0,34.0,4.84,880,08/06,241,-110,29,159,17.2,21.4,＋－＋
312,3357,臺慶科,櫃,210.0,0.0,0.0,1651,08/06,75,-115,25,-14,24.6,21.4,＋－＋
313,009807,台新標普科技精選,櫃,17.05,-0.21,-1.22,192,08/06,0,0,-20,-20,3.05,21.4,・・－
314,3481,群創,市,50.0,2.2,4.6,298813,08/06,37748,-36,2937,40649,1708.0,21.4,＋－＋
315,009806,台新標普500,櫃,13.86,-0.07,-0.5,34,08/06,0,0,-5,-5,3.03,21.4,・・－
316,3605,宏致,市,108.0,6.5,6.4,22514,08/06,1405,0,-27,1378,37.3,21.4,＋・－
317,2415,錩新,市,31.7,0.4,1.28,209,08/06,-1,-5,0,-6,19.1,21.2,－－・
318,2351,順德,市,171.5,2.5,1.48,2873,08/06,27,118,166,311,38.5,21.1,＋＋＋
