排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,5455,昇益,28.5,-0.05,-0.18,08/06,100.0,98.6,98.5,10.7,7.51,38.8,5.63,4.23,5.53,5.82,4.65,5.3
2,00689R,國泰20年美債反1,22.71,0.0,0.0,08/06,94.9,98.4,98.2,99.0,67.4,48.5,31.0,20.2,13.0,5.37,,18.3
3,2035,唐榮,27.0,-0.15,-0.55,08/06,90.3,87.7,87.4,15.1,13.0,2.15,17.4,12.7,10.7,6.88,4.48,14.9
4,00793B,群益AAA-A醫療債,30.58,-0.01,-0.03,08/06,0.0,86.1,84.7,33.1,52.3,31.2,3.5,3.41,2.24,1.25,,3.25
5,2538,基泰,9.15,-0.14,-1.51,08/06,78.7,79.1,82.0,76.2,45.8,47.9,32.6,26.5,29.8,27.0,20.0,27.1
6,00903,富邦元宇宙,21.42,-0.42,-1.92,08/06,90.7,90.2,79.6,37.5,25.8,23.5,18.8,15.6,9.73,7.04,,14.8
7,2812,台中銀,18.5,-0.3,-1.6,08/06,82.2,79.2,79.6,61.5,46.8,40.5,37.2,38.0,38.8,34.8,25.7,39.0
8,00856B,永豐1-3年美公債,38.0,-0.11,-0.29,08/06,0.0,85.8,79.2,78.1,74.7,60.8,36.1,26.9,13.2,2.26,,24.2
9,2207,和泰車,516.0,7.0,1.38,08/06,72.6,80.8,78.4,60.5,52.1,51.2,52.9,57.6,61.8,66.1,60.5,58.6
10,1712,興農,38.65,0.05,0.13,08/06,79.9,85.4,78.4,70.4,58.1,54.8,54.5,47.2,44.7,36.9,24.8,45.1
11,1104,環泥,26.45,0.05,0.19,08/06,65.1,70.6,77.6,70.5,55.9,55.2,48.7,44.1,31.1,34.2,29.6,42.8
12,2820,華票,16.3,0.0,0.0,08/06,51.8,56.1,77.6,63.1,53.0,47.5,35.3,33.2,31.3,27.2,25.5,34.1
13,9925,新保,40.05,-0.05,-0.12,08/06,80.9,86.3,76.2,78.1,42.2,38.1,38.4,33.3,22.7,8.29,2.82,30.8
14,8464,億豐,382.0,6.5,1.73,08/06,83.8,84.5,76.0,75.5,73.7,71.5,77.2,63.5,29.5,10.9,4.02,46.4
15,2608,嘉里大榮,28.6,0.0,0.0,08/06,79.1,71.7,75.9,74.0,47.7,39.0,37.3,47.1,43.0,32.9,20.5,45.9
16,2704,國賓,45.6,-0.25,-0.55,08/06,92.2,75.7,75.9,67.7,59.9,52.3,50.1,49.3,54.4,34.9,24.8,49.4
17,2727,王品,224.0,0.0,0.0,08/06,50.0,73.5,75.8,58.6,39.5,44.3,35.8,33.6,37.1,35.6,24.3,34.0
18,2903,遠百,21.85,-0.15,-0.68,08/06,85.4,76.4,74.8,59.3,40.2,38.2,44.3,44.3,43.8,40.4,33.1,42.2
19,2707,晶華,177.0,1.0,0.57,08/06,71.8,70.9,74.6,60.2,39.6,35.1,31.1,33.6,32.4,30.9,24.3,34.2
20,9908,大台北,29.0,0.0,0.0,08/06,61.7,74.4,74.5,70.9,41.0,32.6,27.2,8.47,7.6,4.8,2.25,8.45
21,1737,臺鹽,31.95,0.0,0.0,08/06,87.9,84.2,74.2,53.2,42.0,44.5,28.6,25.7,22.6,16.2,17.0,25.0
22,2838,聯邦銀,20.45,-0.2,-0.97,08/06,71.7,65.7,73.8,60.3,61.1,55.0,51.3,46.4,46.4,44.8,35.0,45.2
23,2633,台灣高鐵,25.8,-0.1,-0.39,08/06,86.2,82.7,72.4,60.9,47.6,46.7,75.0,72.8,69.0,58.2,,72.0
24,2548,華固,95.3,-1.2,-1.24,08/06,52.5,71.8,72.3,68.7,65.8,63.3,47.0,40.7,37.5,37.3,35.1,40.3
25,5531,鄉林,7.67,-0.11,-1.41,08/06,88.8,76.0,71.6,56.8,46.3,45.7,37.9,34.5,29.7,30.0,21.2,32.7
26,2892,第一金,35.5,-0.4,-1.11,08/06,79.3,71.9,71.6,67.9,60.4,57.4,58.6,58.2,55.3,53.6,46.9,58.6
27,2501,國建,22.0,-0.25,-1.12,08/06,80.1,79.3,71.5,63.4,62.2,52.6,40.9,37.6,35.7,29.8,27.9,37.3
28,6592,和潤企業,59.6,-0.4,-0.67,08/06,64.6,56.8,71.3,56.7,49.7,46.7,43.7,42.2,41.0,37.0,,40.9
29,6464,台數科,77.3,-1.1,-1.4,08/06,86.0,71.2,71.3,58.2,9.36,11.5,10.5,13.0,9.24,10.5,10.2,13.5
30,1707,葡萄王,88.4,-0.3,-0.34,08/06,76.3,73.3,70.7,64.1,52.4,45.4,39.6,37.2,36.5,35.5,25.8,36.7
31,2884,玉山金,37.95,-0.15,-0.39,08/06,75.6,71.5,70.4,61.2,54.2,50.4,52.8,53.4,56.7,51.9,49.9,54.0
32,2849,安泰銀,14.4,-0.25,-1.71,08/06,81.4,71.4,70.4,52.6,33.6,28.7,30.2,32.2,33.2,33.3,27.6,32.2
33,2886,兆豐金,50.3,-0.9,-1.76,08/06,78.0,70.3,69.3,66.1,58.6,55.7,64.5,58.8,56.1,51.9,48.9,58.0
34,1103,嘉泥,13.0,0.0,0.0,08/06,79.7,67.8,69.3,55.1,36.7,33.5,30.7,30.2,29.2,36.8,19.8,27.9
35,9945,潤泰新,26.35,-0.05,-0.19,08/06,68.4,70.0,69.2,46.0,37.7,35.5,43.1,34.5,30.2,5.74,2.22,33.5
