證券代號,證券名稱,交易別,成交價,成交股數,成交金額
1590,亞德客-KY,配對交易,"1,370.00","22,000","30,140,000"
1590,亞德客-KY,配對交易,"1,362.47","48,895","66,617,971"
1590,亞德客-KY,配對交易,"1,362.45","28,105","38,291,657"
2308,台達電,配對交易,"2,455.00","418,000","1,026,190,000"
2308,台達電,配對交易,"2,438.18","142,410","347,221,214"
2308,台達電,配對交易,"2,438.17","102,000","248,693,340"
2308,台達電,配對交易,"2,438.16","139,590","340,342,754"
2308,台達電,配對交易,"2,437.50","7,000","17,062,500"
2330,台積電,配對交易,"2,432.50","16,000","38,920,000"
2330,台積電,配對交易,"2,425.41","10,700","25,951,887"
2330,台積電,配對交易,"2,425.39","6,400","15,522,496"
2330,台積電,配對交易,"2,425.19","37,000","89,732,030"
2330,台積電,配對交易,"2,425.18","60,805","147,463,070"
2330,台積電,配對交易,"2,425.00","4,839,000","11,734,575,000"
2330,台積電,配對交易,"2,422.50","50,000","121,125,000"
2330,台積電,配對交易,"2,391.40","10,000","23,914,000"
2368,金像電,配對交易,"1,386.93","22,000","30,512,460"
2382,廣達,配對交易,426.30,"266,910","113,783,733"
2382,廣達,配對交易,426.28,"307,090","130,906,325"
2382,廣達,配對交易,400.50,"1,000,000","400,500,000"
2454,聯發科,配對交易,"4,561.57","11,653","53,155,975"
2454,聯發科,配對交易,"4,561.54","7,347","33,513,634"
2454,聯發科,配對交易,"4,552.21","15,400","70,104,034"
2454,聯發科,配對交易,"4,552.20","6,600","30,044,520"
2454,聯發科,配對交易,"4,534.66","12,810","58,088,995"
2454,聯發科,配對交易,"4,534.65","48,190","218,524,784"
2467,志聖,配對交易,615.00,"467,000","287,205,000"
2884,玉山金,配對交易,32.92,"518,000","17,052,560"
2887,台新新光金,配對交易,27.88,"2,410,000","67,190,800"
2887,台新新光金,配對交易,27.87,"2,410,000","67,166,700"
2887,台新新光金,配對交易,23.50,"600,000","14,100,000"
2890,永豐金,配對交易,32.35,"1,430,000","46,260,500"
2890,永豐金,配對交易,32.33,"1,290,000","41,705,700"
3023,信邦,配對交易,318.38,"49,500","15,759,810"
3023,信邦,配對交易,318.36,"65,500","20,852,580"
3036,文曄,配對交易,290.50,"2,500,000","726,250,000"
3044,健鼎,配對交易,505.00,"67,000","33,835,000"
3481,群創,配對交易,59.40,"35,153,000","2,088,088,200"
4722,國精化,配對交易,306.50,"97,000","29,730,500"
5007,三星,配對交易,58.00,"500,000","29,000,000"
6770,力積電,配對交易,85.90,"3,000,000","257,700,000"
8464,億豐,配對交易,321.25,"611,000","196,283,750"
總計,,,,"58,803,905","19,389,078,479"
