代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6414,樺漢,404.0,4.0,1.0,07/08,16,10501,40.8,7.2,0,0,0.0,0.0,-9,-555,-4.05,-0.38,10,3605,23.7,2.47
8446,華研,88.2,-0.1,-0.11,07/08,15,201,21.2,0.38,0,0,0.0,0.0,0,0,0.0,0.0,15,201,21.2,0.38
6568,宏觀,155.5,-0.5,-0.32,07/08,13,321,12.1,1.04,0,0,0.0,0.0,-6,-146,-15.6,-0.47,1,24,15.7,0.08
7610,聯友金屬-創,2485.0,85.0,3.54,07/08,12,1058,25.7,2.18,0,0,0.0,0.0,-2,-4,-0.28,-0.01,12,1036,25.2,2.13
00857B,永豐20年美公債,23.14,-0.25,-1.07,07/08,11,14846,58.8,2.73,0,0,0.0,0.0,-1,-268,-11.5,-0.05,11,17408,69.0,3.2
00864B,中信美國公債0-1,46.64,-0.08,-0.17,07/08,11,4469,31.6,4.23,0,0,0.0,0.0,-7,-1182,-14.6,-1.12,5,1391,24.2,1.32
8462,柏文,156.0,1.0,0.65,07/08,11,688,33.0,0.86,0,0,0.0,0.0,-1,-1,-0.5,0.0,11,691,33.1,0.86
00910,第一金太空衛星,61.5,-1.3,-2.07,07/08,10,4937,20.2,3.79,0,0,0.0,0.0,7,2028,17.3,1.55,10,7034,28.7,5.39
5468,凱鈺,30.9,0.25,0.82,07/08,10,243,4.6,0.41,0,0,0.0,0.0,1,1,0.1,0.0,10,243,4.61,0.41
5508,永信建,58.2,0.8,1.39,07/08,10,1408,20.6,0.65,0,0,0.0,0.0,2,10,0.84,0.0,10,1389,20.3,0.64
5536,聖暉*,1260.0,-135.0,-9.68,07/08,10,2405,22.0,1.94,1,70,4.15,0.06,-2,-23,-0.81,-0.02,7,1229,16.9,0.99
2353,宏碁,32.3,0.3,0.94,07/08,9,70491,22.8,2.31,-15,-64513,-10.7,-2.12,5,1528,0.98,0.05,2,16514,22.5,0.54
2466,冠西電,96.9,4.3,4.64,07/08,9,4272,12.0,2.46,0,0,0.0,0.0,-1,-11,-0.63,-0.01,9,4292,12.1,2.47
3003,健和興,66.6,0.5,0.76,07/08,9,1144,14.3,0.73,0,0,0.0,0.0,-1,-59,-6.41,-0.04,-1,-40,-4.38,-0.03
4923,力士,66.5,6.0,9.92,07/08,9,695,9.01,1.97,0,0,0.0,0.0,-5,-105,-1.9,-0.3,7,522,8.02,1.48
6188,廣明,79.2,0.7,0.89,07/08,9,7393,30.9,2.66,0,0,0.0,0.0,-2,-50,-1.89,-0.02,1,140,12.6,0.05
8033,雷虎,227.5,20.5,9.9,07/08,9,21595,12.8,13.1,0,0,0.0,0.0,1,16,0.21,0.01,9,21856,12.9,13.3
00662,富邦NASDAQ,120.15,-0.9,-0.74,07/08,8,10496,28.5,1.22,0,0,0.0,0.0,1,367,8.0,0.04,1,455,9.93,0.05
00717,富邦美國特別股,14.97,-0.01,-0.07,07/08,8,396,51.0,0.31,0,0,0.0,0.0,-1,-50,-73.0,-0.04,11,746,57.8,0.59
00736,國泰新興市場,31.38,-0.07,-0.22,07/08,8,284,28.5,4.56,0,0,0.0,0.0,0,0,0.0,0.0,4,13,2.82,0.21
00770,國泰北美科技,66.7,-0.6,-0.89,07/08,8,196,9.9,0.25,0,0,0.0,0.0,-1,-69,-43.9,-0.09,-1,-69,-43.9,-0.09
00918,大華優利高填息30,31.88,0.21,0.66,07/08,8,33068,14.6,0.94,0,0,0.0,0.0,8,66005,29.1,1.87,8,99073,43.7,2.81
00980T,平衡凱基美國TOP,11.4,0.03,0.26,07/08,8,186,2.8,0.26,0,0,0.0,0.0,8,1698,25.6,2.36,8,1884,28.4,2.62
1413,宏洲,9.33,-0.1,-1.06,07/08,8,18,5.43,0.01,0,0,0.0,0.0,0,0,0.0,0.0,8,18,5.43,0.01
1454,台富,12.75,-0.2,-1.54,07/08,8,43,16.5,0.03,0,0,0.0,0.0,0,0,0.0,0.0,4,33,20.8,0.03
1468,昶和,12.2,0.05,0.41,07/08,8,43,10.7,0.03,0,0,0.0,0.0,1,1,2.17,0.0,8,44,10.9,0.03
1760,寶齡富錦,63.9,-1.1,-1.69,07/08,8,591,21.0,0.69,0,0,0.0,0.0,0,0,0.0,0.0,8,592,21.0,0.69
2397,友通,59.5,-0.6,-1.0,07/08,8,1022,30.6,0.89,0,0,0.0,0.0,-1,-1,-0.31,0.0,8,1022,30.6,0.89
2608,嘉里大榮,29.4,0.2,0.68,07/08,8,599,32.0,0.13,0,0,0.0,0.0,1,4,1.27,0.0,8,592,31.6,0.13
2883,凱基金,30.7,0.6,1.99,07/08,8,142139,20.2,0.77,1,354,0.48,0.0,5,7137,1.93,0.04,8,124152,17.6,0.67
4771,望隼,212.0,-1.5,-0.7,07/08,8,807,27.7,1.37,0,0,0.0,0.0,-2,-25,-3.16,-0.04,8,810,27.8,1.38
4938,和碩,83.8,1.5,1.82,07/08,8,30399,28.8,1.13,-15,-32067,-11.5,-1.2,5,1151,2.28,0.04,1,1326,15.2,0.05
6811,宏碁資訊,223.0,3.0,1.36,07/08,8,443,29.3,1.07,0,0,0.0,0.0,5,2,0.15,0.0,8,445,29.5,1.07
6957,裕慶-KY,209.0,2.0,0.97,07/08,8,176,11.6,0.32,0,0,0.0,0.0,-2,-6,-0.89,-0.01,8,174,11.4,0.31
8341,日友,76.9,0.2,0.26,07/08,8,394,21.0,0.3,0,0,0.0,0.0,1,1,1.01,0.0,6,325,24.0,0.25
8927,北基,22.1,0.05,0.23,07/08,8,988,31.1,0.24,0,0,0.0,0.0,0,0,0.0,0.0,8,968,30.4,0.23
00898,國泰基因免疫革命,9.63,-0.05,-0.52,07/08,7,3489,35.4,2.4,0,0,0.0,0.0,3,1350,33.7,0.93,7,5199,52.8,3.57
00998A,主動復華金融股息,17.18,-0.11,-0.64,07/08,7,3267,15.7,1.57,0,0,0.0,0.0,2,1177,22.5,0.57,6,4796,26.9,2.3
2480,敦陽科,159.5,-2.5,-1.54,07/08,7,1421,42.1,1.34,0,0,0.0,0.0,-1,-1,-0.27,0.0,7,1451,43.0,1.36
3090,日電貿,303.5,-2.5,-0.82,07/08,7,1590,19.1,0.55,-2,-592,-19.3,-0.21,4,174,3.59,0.06,4,771,16.0,0.27
5530,龍巖,49.4,0.0,0.0,07/08,7,951,37.9,0.23,0,0,0.0,0.0,0,0,0.0,0.0,7,950,37.9,0.23
6176,瑞儀,90.9,-0.3,-0.33,07/08,7,15202,34.5,3.27,-32,-75637,-26.0,-16.3,-3,-23,-0.13,0.0,5,8185,26.5,1.76
6189,豐藝,51.2,-0.3,-0.58,07/08,7,2271,27.9,0.86,0,0,0.0,0.0,2,14,0.97,0.01,7,2315,28.4,0.88
6266,泰詠,25.1,-0.2,-0.79,07/08,7,300,24.5,0.2,0,0,0.0,0.0,-2,0,-0.09,0.0,7,300,24.5,0.19
6722,輝創,35.2,0.05,0.14,07/08,7,52,11.0,0.06,0,0,0.0,0.0,-1,-1,-3.45,0.0,7,53,11.2,0.06
6741,91APP*-KY,60.1,-0.1,-0.17,07/08,7,699,42.3,0.58,0,0,0.0,0.0,-1,0,-0.11,0.0,7,700,42.4,0.58
6752,叡揚,99.7,0.3,0.3,07/08,7,80,27.0,0.22,0,0,0.0,0.0,0,0,0.0,0.0,7,80,27.0,0.22
6834,天二科技,126.5,8.0,6.75,07/08,7,1522,24.2,1.72,0,0,0.0,0.0,3,129,4.93,0.15,7,1736,27.6,1.96
8076,伍豐,25.75,0.05,0.19,07/08,7,1248,20.8,0.43,0,0,0.0,0.0,1,0,0.02,0.0,7,1255,20.9,0.43
00965,元大航太防衛科技,25.15,-0.52,-2.03,07/08,6,3691,18.3,0.83,-1,-26,-2.51,-0.01,35,53374,46.2,12.0,8,14070,58.4,3.16
1419,新紡,66.5,0.5,0.76,07/08,6,268,22.8,0.09,0,0,0.0,0.0,-2,-1,-0.39,0.0,6,262,22.3,0.09
1463,強盛新,17.8,0.0,0.0,07/08,6,241,29.3,0.14,0,0,0.0,0.0,0,0,0.0,0.0,6,242,29.4,0.14
1734,杏輝,33.3,-0.35,-1.04,07/08,6,1146,36.4,0.6,0,0,0.0,0.0,-1,-4,-0.99,0.0,6,1153,36.7,0.61
2105,正新,32.2,-0.25,-0.77,07/08,6,44714,46.6,1.38,7,2794,2.57,0.09,3,1030,2.97,0.03,6,47838,49.8,1.48
2357,華碩,687.0,24.0,3.62,07/08,6,9392,26.8,1.26,1,67,1.37,0.01,1,64,1.32,0.01,6,6442,18.4,0.87
2881,富邦金,126.0,3.0,2.44,07/08,6,83051,33.7,0.59,1,62,0.24,0.0,-1,-628,-2.41,0.0,2,5895,12.5,0.04
3416,融程電,187.0,5.0,2.75,07/08,6,1241,25.4,1.54,0,0,0.0,0.0,-2,-7,-0.6,-0.01,8,1397,22.3,1.74
4104,佳醫,69.3,-0.2,-0.29,07/08,6,508,35.1,0.27,0,0,0.0,0.0,0,0,0.0,0.0,6,508,35.2,0.27
5210,寶碩,30.35,-0.45,-1.46,07/08,6,410,18.8,0.5,0,0,0.0,0.0,0,0,0.0,0.0,6,410,18.8,0.5
5533,皇鼎,14.1,-0.1,-0.7,07/08,6,201,17.5,0.07,0,0,0.0,0.0,0,0,0.0,0.0,6,202,17.6,0.07
5609,中菲行,79.4,0.7,0.89,07/08,6,647,37.2,0.45,0,0,0.0,0.0,1,7,3.39,0.0,6,582,33.4,0.41
6146,耕興,213.0,15.5,7.85,07/08,6,1044,23.0,1.02,0,0,0.0,0.0,2,15,0.69,0.01,6,1079,23.8,1.06
6217,中探針,254.0,10.0,4.1,07/08,6,1520,5.75,1.3,0,0,0.0,0.0,1,32,3.77,0.03,6,1533,5.8,1.31
6574,霈方,122.5,1.0,0.82,07/08,6,92,17.7,0.42,0,0,0.0,0.0,-1,0,-0.07,0.0,-1,0,-0.06,0.0
9944,新麗,17.85,-0.2,-1.11,07/08,6,68,19.1,0.06,0,0,0.0,0.0,0,0,0.0,0.0,6,70,19.7,0.07
00725B,國泰投資級公司債,35.41,-0.39,-1.09,07/08,5,18328,37.8,0.49,0,0,0.0,0.0,1,1997,7.12,0.05,5,18456,38.1,0.49
01007T,兆豐國泰R2,12.44,-0.01,-0.08,07/08,5,9,0.69,,0,0,0.0,0.0,0,0,0.0,0.0,5,9,0.69,
1709,和益,23.95,-0.55,-2.24,07/08,5,1715,7.93,0.36,0,0,0.0,0.0,-1,-71,-2.49,-0.01,-1,-67,-2.36,-0.01
1903,士紙,49.2,0.35,0.72,07/08,5,344,21.5,0.13,0,0,0.0,0.0,1,1,0.86,0.0,5,332,20.7,0.13
1909,榮成,10.9,0.15,1.4,07/08,5,18994,36.3,1.43,0,0,0.0,0.0,3,179,0.48,0.01,5,19167,36.7,1.44
2106,建大,17.7,-0.1,-0.56,07/08,5,1195,17.6,0.13,0,0,0.0,0.0,1,6,0.98,0.0,5,1179,17.4,0.12
2206,三陽工業,64.0,0.2,0.31,07/08,5,2835,46.7,0.37,5,521,8.57,0.07,-1,-1,-0.09,0.0,5,3350,55.1,0.43
2324,仁寶,35.5,0.2,0.57,07/08,5,40193,21.2,0.91,1,80,0.35,0.0,-1,-187,-0.81,0.0,1,4177,18.2,0.09
2506,太設,8.9,0.0,0.0,07/08,5,197,8.74,0.05,0,0,0.0,0.0,0,0,0.0,0.0,5,197,8.74,0.05
2834,臺企銀,18.25,0.15,0.83,07/08,5,51747,34.2,0.53,1,70,0.16,0.0,-1,-230,-0.52,0.0,5,51583,34.1,0.53
2867,三商壽,8.86,0.13,1.49,07/08,5,31850,45.9,0.54,0,0,0.0,0.0,-1,-15,-0.07,0.0,5,34655,50.0,0.59
2897,王道銀行,10.6,0.05,0.47,07/08,5,5210,27.3,0.19,6,2291,9.58,0.08,-2,-13,-0.17,0.0,6,6747,28.2,0.24
2912,統一超,241.0,1.0,0.42,07/08,5,4393,24.8,0.42,7,755,3.39,0.07,-1,-3,-0.13,0.0,5,4713,26.6,0.45
3088,艾訊,147.5,8.5,6.12,07/08,5,1982,27.8,1.8,0,0,0.0,0.0,-3,-46,-0.94,-0.04,1,845,30.0,0.77
3229,晟鈦,37.65,-1.45,-3.71,07/08,5,83,5.63,0.13,0,0,0.0,0.0,-1,-8,-1.98,-0.01,2,50,6.18,0.08
3373,熱映,16.6,-0.2,-1.19,07/08,5,61,17.5,0.13,0,0,0.0,0.0,0,0,0.0,0.0,5,61,17.5,0.13
4711,永純,17.5,0.25,1.45,07/08,5,72,7.38,0.12,0,0,0.0,0.0,0,0,0.0,0.0,5,68,6.97,0.11
5324,士開,12.0,0.0,0.0,07/08,5,1135,59.4,0.5,0,0,0.0,0.0,0,0,0.0,0.0,5,1135,59.4,0.5
6214,精誠,135.0,2.0,1.5,07/08,5,1271,17.7,0.47,0,0,0.0,0.0,-3,-6,-0.13,0.0,5,1258,17.6,0.46
6226,光鼎,25.25,1.65,6.99,07/08,5,1965,7.45,1.7,0,0,0.0,0.0,-1,-2,-0.06,0.0,5,2148,8.14,1.86
6491,晶碩,375.0,-3.0,-0.79,07/08,5,2659,30.0,3.41,0,0,0.0,0.0,-1,-4,-0.49,0.0,5,2777,31.3,3.56
6655,科定,120.5,-0.5,-0.41,07/08,5,6,21.0,0.01,0,0,0.0,0.0,0,0,0.0,0.0,5,7,24.5,0.01
6965,中傑-KY,79.3,0.0,0.0,07/08,5,29,21.5,0.02,0,0,0.0,0.0,0,0,0.0,0.0,4,26,24.4,0.02
8081,致新,295.5,-8.0,-2.64,07/08,5,1909,13.9,2.22,-2,-489,-13.8,-0.57,-1,-127,-9.28,-0.15,-1,-146,-10.7,-0.17
8467,波力-KY,113.0,0.0,0.0,07/08,5,29,26.4,0.06,0,0,0.0,0.0,0,0,0.0,0.0,5,29,26.4,0.06
9902,台火,13.85,0.1,0.73,07/08,5,199,17.6,0.2,0,0,0.0,0.0,-2,-7,-2.36,-0.01,6,197,16.4,0.2
0051,元大中型100,143.75,-0.25,-0.17,07/08,4,17,4.87,0.07,0,0,0.0,0.0,1,10,9.12,0.04,1,20,17.1,0.08
00663L,國泰臺灣加權正2,106.45,-0.25,-0.23,07/08,4,812,1.29,0.56,0,0,0.0,0.0,-2,-116,-0.32,-0.08,4,3089,4.92,2.12
00896,中信綠能及電動車,27.28,-0.08,-0.29,07/08,4,2860,14.4,0.73,0,0,0.0,0.0,-2,-1645,-20.9,-0.42,1,166,4.68,0.04
00911,兆豐洲際半導體,60.6,-1.6,-2.57,07/08,4,44,1.24,0.2,0,0,0.0,0.0,-11,-3536,-43.4,-15.8,-9,-3118,-44.9,-13.9
00919,群益台灣精選高息,29.94,0.32,1.08,07/08,4,54463,21.3,0.3,0,0,0.0,0.0,2,14098,10.1,0.08,4,73321,28.6,0.41
009817,國泰日本不動產,9.04,-0.11,-1.2,07/08,4,1465,24.8,0.59,0,0,0.0,0.0,-1,-45,-6.05,-0.02,5,2984,35.5,1.2
00999A,主動野村臺灣高息,10.63,-0.1,-0.93,07/08,4,4628,7.12,0.38,0,0,0.0,0.0,-1,-158,-1.18,-0.01,8,62460,44.0,5.08
1215,卜蜂,111.5,0.0,0.0,07/08,4,1301,26.0,0.44,0,0,0.0,0.0,-1,-2,-0.32,0.0,-1,-2,-0.28,0.0
1216,統一,78.6,0.6,0.77,07/08,4,26971,33.4,0.47,14,55000,24.1,0.97,9,4510,3.44,0.08,6,31656,31.7,0.56
1219,福壽,12.2,-0.1,-0.81,07/08,4,998,23.5,0.29,0,0,0.0,0.0,-2,-11,-0.7,0.0,4,985,23.2,0.29
1220,台榮,11.6,-0.25,-2.11,07/08,4,18,5.07,0.01,0,0,0.0,0.0,0,0,0.0,0.0,3,16,6.06,0.01
1423,利華,36.75,-0.35,-0.94,07/08,4,24,18.0,0.02,0,0,0.0,0.0,0,0,0.0,0.0,2,14,20.1,0.01
1459,聯發,11.8,-0.2,-1.67,07/08,4,154,13.0,0.04,0,0,0.0,0.0,1,8,7.76,0.0,4,162,13.7,0.05
1783,和康生,40.7,0.05,0.12,07/08,4,166,29.6,0.18,0,0,0.0,0.0,0,0,0.0,0.0,4,163,29.1,0.18
2023,燁輝,14.0,0.35,2.56,07/08,4,2817,34.8,0.15,0,0,0.0,0.0,-1,-13,-0.42,0.0,4,2756,34.0,0.15
2207,和泰車,480.5,9.5,2.02,07/08,4,293,22.3,0.05,2,113,15.7,0.02,-1,-1,-0.3,0.0,4,415,31.6,0.07
2303,聯電,163.0,10.5,6.89,07/08,4,67022,21.5,0.53,1,1929,2.17,0.02,-2,-18400,-10.2,-0.15,1,15461,17.4,0.12
2385,群光,107.5,0.5,0.47,07/08,4,6451,30.0,0.84,1,31,0.83,0.0,7,377,0.94,0.05,4,3371,15.7,0.44
2387,精元,40.3,-0.1,-0.25,07/08,4,756,30.1,0.39,0,0,0.0,0.0,2,6,0.81,0.0,4,758,30.2,0.39
2393,億光,70.6,1.0,1.44,07/08,4,2317,21.1,0.52,-5,-1946,-13.3,-0.44,1,35,1.07,0.01,1,791,24.2,0.18
2527,宏璟,41.3,-1.3,-3.05,07/08,4,369,10.7,0.14,0,0,0.0,0.0,-2,-5,-0.3,0.0,4,360,10.4,0.13
2606,裕民,63.0,0.8,1.29,07/08,4,5789,38.1,0.69,2,36,0.59,0.0,2,46,0.75,0.01,5,5403,30.9,0.64
2637,慧洋-KY,80.0,1.0,1.27,07/08,4,7209,49.6,0.97,1,5,0.12,0.0,3,93,0.76,0.01,4,6982,48.1,0.94
2701,萬企,10.75,0.0,0.0,07/08,4,96,27.1,0.02,0,0,0.0,0.0,0,0,0.0,0.0,4,96,27.1,0.02
2820,華票,17.25,0.0,0.0,07/08,4,6743,52.8,0.5,0,0,0.0,0.0,3,13,0.13,0.0,4,6747,52.8,0.5
2849,安泰銀,14.4,-0.2,-1.37,07/08,4,117,24.2,0.01,0,0,0.0,0.0,2,12,7.08,0.0,4,114,23.6,0.01
2880,華南金,39.7,0.75,1.93,07/08,4,15004,22.8,0.11,2,146,0.39,0.0,12,11801,3.6,0.08,4,22143,33.7,0.16
2884,玉山金,34.75,0.25,0.72,07/08,4,58867,34.5,0.36,1,350,0.81,0.0,2,2119,2.29,0.01,7,72724,19.3,0.45
2887,台新新光金,35.85,0.95,2.72,07/08,4,86372,28.3,0.35,1,10637,13.8,0.04,5,4143,1.16,0.02,4,85778,28.1,0.34
2889,國票金,15.7,0.4,2.61,07/08,4,20624,43.8,0.57,0,0,0.0,0.0,2,116,0.35,0.0,4,20710,44.0,0.57
2890,永豐金,41.9,0.8,1.95,07/08,4,48174,34.8,0.33,15,284248,29.5,1.96,12,7899,1.21,0.05,4,59463,43.0,0.41
2892,第一金,34.1,0.8,2.4,07/08,4,45009,35.1,0.31,16,331816,39.3,2.31,2,341,0.46,0.0,4,66068,51.5,0.46
2905,三商,15.35,0.15,0.99,07/08,4,665,21.1,0.06,0,0,0.0,0.0,2,105,6.84,0.01,4,762,24.1,0.07
2916,滿心,40.45,-0.65,-1.58,07/08,4,92,12.5,0.14,0,0,0.0,0.0,0,0,0.0,0.0,4,92,12.5,0.14
2923,鼎固-KY,28.6,1.55,5.73,07/08,4,157,38.8,0.01,0,0,0.0,0.0,3,10,3.7,0.0,8,279,31.9,0.02
3005,神基,107.5,0.5,0.47,07/08,4,5571,25.3,0.89,1,21,0.82,0.0,4,412,1.87,0.07,4,4854,22.0,0.78
3149,正達,85.5,-0.7,-0.81,07/08,4,3804,8.45,1.68,0,0,0.0,0.0,2,3,0.01,0.0,4,3804,8.45,1.68
3354,律勝,25.55,-0.6,-2.29,07/08,4,96,10.1,0.14,0,0,0.0,0.0,2,9,1.84,0.01,4,104,10.9,0.15
3596,智易,195.5,2.0,1.03,07/08,4,238,3.54,0.11,16,5553,13.4,2.52,-2,-72,-2.28,-0.03,4,246,3.66,0.11
3716,中化控股,35.35,-0.05,-0.14,07/08,4,137,12.7,0.09,0,0,0.0,0.0,3,3,0.43,0.0,4,140,13.0,0.09
4127,天良,79.5,7.2,9.96,07/08,4,267,5.38,0.58,0,0,0.0,0.0,1,0,0.02,0.0,4,272,5.48,0.6
4166,友霖,27.2,0.0,0.0,07/08,4,577,29.5,0.24,0,0,0.0,0.0,0,0,0.0,0.0,4,577,29.5,0.24
4167,松瑞藥,20.9,-0.35,-1.65,07/08,4,2358,24.5,0.76,0,0,0.0,0.0,4,55,0.57,0.02,4,2412,25.0,0.78
4744,皇將,29.25,0.25,0.86,07/08,4,82,16.7,0.14,0,0,0.0,0.0,0,0,0.0,0.0,4,82,16.7,0.14
4961,天鈺,175.0,0.0,0.0,07/08,4,1308,24.7,1.08,1,59,6.69,0.05,5,58,0.91,0.05,6,1888,24.6,1.56
5007,三星,55.5,-0.2,-0.36,07/08,4,16,16.2,0.01,0,0,0.0,0.0,0,0,0.0,0.0,4,16,16.2,0.01
5222,全訊,124.0,-0.5,-0.4,07/08,4,378,10.3,0.41,-1,-1,-0.25,0.0,3,10,0.43,0.01,4,384,10.5,0.42
5258,虹堡,51.6,0.6,1.18,07/08,4,392,22.9,0.35,0,0,0.0,0.0,-1,-1,-0.41,0.0,4,390,22.8,0.35
5481,新華,20.8,0.2,0.97,07/08,4,112,13.6,0.16,0,0,0.0,0.0,0,0,0.0,0.0,4,112,13.6,0.16
5515,建國,40.6,-0.05,-0.12,07/08,4,304,28.4,0.15,-6,-250,-15.1,-0.12,1,2,0.94,0.0,-1,-24,-11.3,-0.01
5607,遠雄港,51.2,0.3,0.59,07/08,4,470,25.2,0.13,0,0,0.0,0.0,-1,-1,-0.38,0.0,4,467,25.0,0.13
5701,劍湖山,4.98,0.08,1.63,07/08,4,51,7.32,0.04,0,0,0.0,0.0,-2,-1,-0.35,0.0,4,51,7.29,0.04
5880,合庫金,25.1,0.2,0.8,07/08,4,32445,49.5,0.21,1,132,0.51,0.0,-1,-88,-0.34,0.0,4,33262,50.8,0.21
6024,群益期,64.4,2.1,3.37,07/08,4,511,23.9,0.2,0,0,0.0,0.0,0,0,0.0,0.0,4,513,24.0,0.21
6112,邁達特,44.6,0.4,0.9,07/08,4,311,18.2,0.17,0,0,0.0,0.0,1,1,0.28,0.0,4,313,18.3,0.17
6279,胡連,124.0,0.5,0.4,07/08,4,1235,20.9,1.04,0,0,0.0,0.0,-1,-3,-0.3,0.0,4,1256,21.2,1.06
6534,正瀚-創,92.5,1.5,1.65,07/08,4,71,20.8,0.07,0,0,0.0,0.0,-3,-1,-0.46,0.0,4,72,21.3,0.07
6561,是方,331.5,2.0,0.61,07/08,4,132,32.7,0.17,0,0,0.0,0.0,0,0,0.0,0.0,2,49,25.8,0.06
6869,雲豹能源,71.7,-1.3,-1.78,07/08,4,488,18.2,0.35,0,0,0.0,0.0,-2,-14,-1.03,-0.01,-1,-13,-2.58,-0.01
