排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
1801,2754,亞洲藏壽司,69.9,0.7,1.01,26W35,08/28,31.6,0.0,33.5,0.0,66.5,0.0
1802,4192,杏國,19.05,-0.8,-4.03,26W35,08/28,33.4,0.0,33.4,0.0,66.6,0.0
1803,2887I,台新新光辛特,9.51,-0.01,-0.11,26W35,08/28,31.4,-0.01,33.3,0.04,66.7,-0.04
1804,2317,鴻海,253.0,1.0,0.4,26W35,08/28,32.6,0.06,33.3,0.03,66.7,-0.03
1805,2109,華豐,14.8,0.0,0.0,26W35,08/28,30.4,0.0,33.3,0.0,66.7,0.0
1806,3664,安瑞-KY,6.28,0.57,9.98,26W35,08/28,33.3,0.04,33.3,0.04,66.7,-0.04
1807,3284,太普高,21.0,-0.15,-0.71,26W35,08/28,32.5,0.0,33.2,0.0,66.8,0.0
1808,2948,寶陞,38.45,0.5,1.32,26W35,08/28,27.3,-0.89,33.1,2.14,66.9,-2.14
1809,3168,眾福科,42.1,0.2,0.48,26W35,08/28,29.4,-0.08,33.1,-0.08,66.9,0.08
1810,5212,凌網,47.0,0.3,0.64,26W35,08/28,30.3,0.0,33.0,0.0,67.0,0.0
1811,2477,美隆電,20.7,-0.1,-0.48,26W35,08/28,30.9,0.0,33.0,0.0,67.0,0.0
1812,6914,阜爾運通,123.5,-1.5,-1.2,26W35,08/28,31.7,-0.38,33.0,-0.38,67.0,0.38
1813,8349,恒耀,39.2,-0.3,-0.76,26W35,08/28,31.4,-0.03,33.0,-0.03,67.0,0.03
1814,3709,鑫聯大投控,67.3,-0.4,-0.59,26W35,08/28,31.7,0.56,32.9,-0.06,67.1,0.06
1815,4154,樂威科-KY,12.5,0.5,4.17,26W35,08/28,32.9,0.0,32.9,0.0,67.1,0.0
1816,9928,中視,17.95,0.0,0.0,26W35,08/28,28.9,0.0,32.8,0.0,67.2,0.0
1817,6592B,和潤企業乙特,94.5,0.0,0.0,26W35,08/28,24.8,0.0,32.8,0.0,67.2,0.0
1818,5469,瀚宇博,74.8,1.8,2.47,26W35,08/28,31.3,-0.02,32.8,-0.32,67.2,0.32
1819,1437,勤益控,31.95,-0.2,-0.62,26W35,08/28,28.1,0.01,32.8,0.01,67.2,-0.01
1820,9941,裕融,86.6,-0.5,-0.57,26W35,08/28,32.0,-0.23,32.8,0.11,67.2,-0.11
1821,7734,印能科技,2995.0,125.0,4.36,26W35,08/28,29.7,0.0,32.7,0.0,67.3,0.0
1822,1104,環泥,26.45,-0.15,-0.56,26W35,08/28,31.8,0.16,32.7,-0.1,67.3,0.1
1823,3016,嘉晶,99.6,-0.3,-0.3,26W35,08/28,31.1,-0.36,32.7,-0.43,67.3,0.43
1824,2543,皇昌,38.3,-0.3,-0.78,26W35,08/28,31.8,-0.05,32.7,-0.05,67.3,0.05
1825,2388,威盛,73.3,0.8,1.1,26W35,08/28,31.1,0.01,32.6,-0.16,67.4,0.16
1826,6219,富旺,12.1,-0.2,-1.63,26W35,08/28,32.6,-0.01,32.6,-0.01,67.4,0.01
1827,4707,磐亞,32.55,0.35,1.09,26W35,08/28,31.5,0.27,32.6,0.27,67.4,-0.27
1828,6264,富裔,6.06,0.01,0.17,26W35,08/28,31.2,-0.03,32.6,-0.03,67.4,0.03
1829,1519,華城,755.0,-15.0,-1.95,26W35,08/28,30.3,-1.85,32.6,-1.04,67.4,1.04
1830,6166,凌華,116.5,-0.5,-0.43,26W35,08/28,29.3,-0.43,32.6,0.01,67.4,-0.01
1831,3229,晟鈦,55.4,0.3,0.54,26W35,08/28,32.5,1.57,32.5,1.57,67.5,-1.57
1832,8466,美吉吉-KY,15.5,-0.3,-1.9,26W35,08/28,31.5,0.0,32.5,0.0,67.5,0.0
1833,6177,達麗,47.55,-0.35,-0.73,26W35,08/28,29.4,-0.64,32.5,-0.29,67.5,0.3
1834,1713,國化,44.2,0.5,1.14,26W35,08/28,31.9,-0.02,32.4,-0.02,67.6,0.02
1835,2440,太空梭,14.45,0.2,1.4,26W35,08/28,32.4,0.0,32.4,0.0,67.6,0.0
1836,2248,華勝-KY,62.9,0.7,1.13,26W35,08/28,28.9,0.21,32.4,0.0,67.6,0.0
1837,6227,茂綸,113.0,-12.0,-9.6,26W35,08/28,32.4,0.0,32.4,0.0,67.6,0.0
1838,3066,李洲,27.5,2.5,10.0,26W35,08/28,31.1,-0.05,32.3,0.03,67.7,-0.03
1839,6781,AES-KY,1130.0,-10.0,-0.88,26W35,08/28,32.2,0.0,32.2,0.0,67.8,0.0
1840,2344,華邦電,181.5,-4.5,-2.42,26W35,08/28,31.5,-1.0,32.2,-0.99,67.8,0.98
1841,5529,鉅陞,22.5,1.25,5.88,26W35,08/28,29.7,0.0,32.2,0.0,67.8,0.0
1842,2892,第一金,34.4,1.05,3.15,26W35,08/28,31.3,0.07,32.2,0.06,67.8,-0.06
1843,4764,雙鍵,249.5,21.5,9.43,26W35,08/28,31.1,-0.31,32.2,-0.31,67.8,0.31
1844,6184,大豐電,41.15,-0.3,-0.72,26W35,08/28,31.1,0.0,32.2,0.0,67.8,0.0
1845,6919,康霈*,99.6,-3.4,-3.3,26W35,08/28,30.2,0.39,32.1,0.38,67.9,-0.38
1846,3652,精聯,33.6,0.15,0.45,26W35,08/28,32.1,-0.03,32.1,-0.03,67.9,0.03
1847,6715,嘉基,353.5,2.0,0.57,26W35,08/28,29.4,1.24,32.1,0.04,67.9,-0.04
1848,7718,友鋮,47.15,-0.15,-0.32,26W35,08/28,28.5,0.09,32.1,0.09,67.9,-0.09
1849,2739,寒舍,37.75,-0.5,-1.31,26W35,08/28,30.0,-0.09,32.0,0.0,68.0,0.0
1850,8069,元太,160.5,1.5,0.94,26W35,08/28,30.1,0.27,32.0,0.27,68.0,-0.27
1851,1504,東元,72.6,-0.8,-1.09,26W35,08/28,31.3,-0.13,31.9,-0.13,68.1,0.13
1852,3005,神基,116.0,0.0,0.0,26W35,08/28,30.8,0.05,31.9,0.05,68.1,-0.05
1853,3252,海灣,15.95,-0.2,-1.24,26W35,08/28,30.1,0.04,31.9,0.04,68.1,-0.04
1854,4950,金耘國際,16.0,0.2,1.27,26W35,08/28,29.1,0.0,31.9,0.0,68.1,0.0
1855,1410,南染,24.4,-0.35,-1.41,26W35,08/28,28.8,-0.07,31.8,-0.07,68.2,0.07
1856,1233,天仁,28.9,0.45,1.58,26W35,08/28,30.7,-0.07,31.8,-0.07,68.2,0.07
1857,2029,盛餘,22.15,-0.1,-0.45,26W35,08/28,31.2,0.38,31.7,0.13,68.3,-0.13
1858,3703,欣陸,19.4,-0.25,-1.27,26W35,08/28,30.9,0.11,31.7,0.11,68.3,-0.11
1859,6577,勁豐,80.8,0.5,0.62,26W35,08/28,30.0,0.0,31.7,0.0,68.3,0.0
1860,2385,群光,108.0,0.0,0.0,26W35,08/28,30.6,-0.07,31.7,-0.07,68.3,0.07
1861,3188,鑫龍騰,24.65,0.05,0.2,26W35,08/28,29.2,0.01,31.5,0.0,68.5,0.0
1862,8131,福懋科,62.7,-0.6,-0.95,26W35,08/28,30.6,0.3,31.5,-0.08,68.5,0.08
1863,1457,宜進,14.45,0.05,0.35,26W35,08/28,30.0,0.03,31.4,0.03,68.6,-0.03
1864,00695B,富邦美債7-10,34.67,-0.18,-0.52,26W35,08/28,29.1,0.64,31.4,0.64,68.6,-0.64
1865,8374,羅昇,82.1,-1.1,-1.32,26W35,08/28,29.9,0.0,31.4,0.0,68.6,0.0
1866,3189,景碩,899.0,-15.0,-1.64,26W35,08/28,30.3,-0.6,31.4,-0.44,68.6,0.44
1867,7805,威聯通,514.0,4.0,0.78,26W35,08/28,31.3,0.0,31.3,0.0,68.7,0.0
1868,2368,金像電,1130.0,100.0,9.71,26W35,08/28,28.7,-0.19,31.3,-0.07,68.7,0.06
1869,6789,采鈺,461.0,-1.5,-0.32,26W35,08/28,29.1,-0.71,31.3,0.37,68.7,-0.37
1870,5465,富驊,24.1,-0.1,-0.41,26W35,08/28,31.2,0.0,31.2,0.0,68.8,0.0
1871,1434,福懋,17.85,-0.2,-1.11,26W35,08/28,30.6,0.03,31.2,-0.01,68.8,0.01
1872,6835,圓裕,31.2,0.25,0.81,26W35,08/28,31.2,-0.02,31.2,-0.02,68.8,0.02
1873,6862,三集瑞-KY,143.5,3.0,2.14,26W35,08/28,31.2,-0.01,31.2,-0.01,68.8,0.01
1874,1603,華電,31.05,0.0,0.0,26W35,08/28,29.6,0.12,31.1,0.63,68.9,-0.63
1875,1475,業旺,26.6,0.0,0.0,26W35,08/28,29.8,0.0,31.0,0.0,69.0,0.0
1876,1617,榮星,17.7,-0.45,-2.48,26W35,08/28,27.1,-0.5,30.9,0.0,69.1,0.0
1877,1773,勝一,159.5,-0.5,-0.31,26W35,08/28,30.5,0.05,30.8,0.05,69.2,-0.05
1878,6884,海柏特,30.2,0.0,0.0,26W35,08/28,30.8,0.0,30.8,0.0,69.2,0.0
1879,4545,銘鈺,31.9,-0.35,-1.09,26W35,08/28,29.6,0.09,30.8,0.06,69.2,-0.06
1880,1473,台南,20.0,-0.1,-0.5,26W35,08/28,30.2,0.0,30.8,0.0,69.2,0.0
1881,4584,君帆,39.4,-0.05,-0.13,26W35,08/28,21.4,0.0,30.7,0.0,69.3,0.0
1882,2884,玉山金,38.75,0.2,0.52,26W35,08/28,29.6,-0.16,30.7,-0.16,69.3,0.16
1883,3044,健鼎,490.0,9.0,1.87,26W35,08/28,28.5,0.33,30.7,0.12,69.3,-0.12
1884,8059,凱碩,13.9,-0.25,-1.77,26W35,08/28,29.7,-0.01,30.6,0.0,69.4,0.0
1885,3516,亞帝歐,26.25,-0.2,-0.76,26W35,08/28,27.6,0.0,30.6,0.0,69.4,0.0
1886,4439,冠星-KY,98.6,2.6,2.71,26W35,08/28,25.6,0.09,30.6,0.08,69.4,-0.08
1887,3037,欣興,1110.0,-70.0,-5.93,26W35,08/28,28.1,0.12,30.5,0.1,69.5,-0.1
1888,9943,好樂迪,51.2,-0.4,-0.78,26W35,08/28,30.5,0.0,30.5,0.0,69.5,0.0
1889,1413,宏洲,9.31,-0.01,-0.11,26W35,08/28,27.6,-0.01,30.5,-0.01,69.5,0.01
1890,8070,長華*,51.4,0.7,1.38,26W35,08/28,29.4,-0.15,30.5,0.09,69.5,-0.09
1891,1905,華紙,13.7,0.2,1.48,26W35,08/28,30.0,-0.09,30.5,-0.02,69.5,0.02
1892,2423,固緯,74.6,-1.5,-1.97,26W35,08/28,29.3,0.0,30.5,0.0,69.5,0.0
1893,4535,至興,28.8,0.0,0.0,26W35,08/28,28.0,0.0,30.3,0.0,69.7,0.0
1894,2520,冠德,35.3,-0.35,-0.98,26W35,08/28,29.3,-0.37,30.2,-0.22,69.8,0.22
1895,1472,三洋實業,89.5,0.0,0.0,26W35,08/28,28.2,0.0,30.2,0.0,69.8,0.0
1896,3310,佳穎,68.5,-0.3,-0.44,26W35,08/28,23.9,-0.04,30.0,-0.03,70.0,0.03
1897,1530,亞崴,29.0,-0.3,-1.02,26W35,08/28,28.2,0.0,29.9,0.0,70.1,0.0
1898,7791,皇家可口,56.6,-0.5,-0.88,26W35,08/28,25.3,0.0,29.9,0.0,70.1,0.0
1899,2504,國產,31.7,-0.25,-0.78,26W35,08/28,28.6,-0.25,29.9,-0.25,70.1,0.25
1900,2610,華航,20.35,-0.45,-2.16,26W35,08/28,29.0,-0.65,29.9,-0.66,70.1,0.66
1901,6561,是方,322.5,0.5,0.16,26W35,08/28,29.8,0.01,29.8,0.01,70.2,-0.01
1902,2303,聯電,130.0,11.5,9.7,26W35,08/28,29.0,0.29,29.8,0.29,70.2,-0.29
1903,8426,紅木-KY,21.05,0.05,0.24,26W35,08/28,26.5,0.0,29.7,0.0,70.3,0.0
1904,1470,大統新創,23.55,-0.8,-3.29,26W35,08/28,22.5,0.0,29.7,0.0,70.3,0.0
1905,1906,寶隆,11.4,-0.1,-0.87,26W35,08/28,27.3,-0.02,29.7,-0.02,70.3,0.02
1906,2536,宏普,20.8,-0.3,-1.42,26W35,08/28,26.9,-0.13,29.7,-0.4,70.3,0.4
1907,9907,統一實,15.35,-0.1,-0.65,26W35,08/28,28.8,-0.19,29.6,-0.25,70.4,0.25
1908,7803,雲象科技-創,19.2,0.05,0.26,26W35,08/28,27.6,0.0,29.6,0.0,70.4,0.0
1909,1805,寶徠,10.35,0.1,0.98,26W35,08/28,27.6,0.0,29.6,0.0,70.4,0.0
