排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4764,雙鍵,219.0,8.0,3.79,1863,08/21,-1.89,,,10300.0,-18.1,,1980.0,145.0,,38.7
2,8103,瀚荃,94.0,2.1,2.29,6919,08/21,48.4,3067.0,206.0,3067.0,3067.0,1800.0,265.0,-15.2,72.7,533.0
3,5515,建國,55.7,1.5,2.77,1080,08/21,6.9,6.9,107.0,3000.0,520.0,675.0,1450.0,675.0,244.0,19.2
4,4167,松瑞藥,20.95,0.25,1.21,2244,08/21,2000.0,2000.0,2000.0,2000.0,320.0,,,200.0,,
5,2607,榮運,52.4,0.6,1.16,992,08/21,53.8,1900.0,1900.0,1900.0,1900.0,1900.0,,,-13.0,1900.0
6,3045,台灣大,115.0,0.0,0.0,13272,08/21,-38.0,-10.9,229.0,1876.0,493.0,548.0,,485.0,628.0,147.0
7,2641,正德,18.95,0.6,3.27,13944,08/21,1358.0,1219.0,1358.0,1358.0,1358.0,576.0,1631.0,-80.9,-79.9,-85.4
8,2615,萬海,124.5,11.0,9.69,87112,08/21,120.0,273.0,282.0,1067.0,3566.0,982.0,1312.0,39.3,3.56,5.34
9,3219,倚強科,71.6,1.7,2.43,200,08/21,425.0,425.0,950.0,950.0,950.0,,425.0,10.5,-32.3,-46.2
10,2614,東森,18.8,0.5,2.73,2543,08/21,150.0,150.0,900.0,900.0,,900.0,233.0,-68.8,900.0,-73.0
11,6419,京晨科,163.0,2.0,1.24,262,08/21,0.0,0.0,233.0,900.0,233.0,233.0,100.0,,,150.0
12,2609,陽明,64.0,3.7,6.14,198986,08/21,47.7,179.0,230.0,807.0,828.0,776.0,2103.0,184.0,41.1,135.0
13,2540,愛山林,47.55,-0.75,-1.55,640,08/21,0.0,-5.26,28.6,800.0,,157.0,80.0,-60.0,-84.1,-78.3
14,3031,佰鴻,23.75,1.1,4.86,1954,08/21,775.0,483.0,775.0,775.0,600.0,775.0,-82.5,775.0,1067.0,
15,2605,新興,37.8,1.4,3.85,37505,08/21,6.61,15.8,195.0,764.0,1052.0,1513.0,2320.0,103.0,50.3,-17.1
16,1909,榮成,11.2,0.05,0.45,3913,08/21,-5.13,37.0,-38.8,722.0,1380.0,1750.0,7300.0,722.0,37.0,517.0
17,2637,慧洋-KY,102.0,7.3,7.71,17871,08/21,201.0,279.0,597.0,657.0,728.0,489.0,6525.0,104.0,-33.9,1.53
18,2611,志信,17.2,1.2,7.5,6955,08/21,267.0,633.0,633.0,633.0,2100.0,2100.0,633.0,633.0,-4.35,120.0
19,5608,四維航,18.75,1.7,9.97,54906,08/21,54.0,17.7,287.0,628.0,826.0,2043.0,24900.0,255.0,32.3,153.0
20,2377,微星,141.5,1.5,1.07,5040,08/21,40.0,,,600.0,-91.5,-93.3,-94.0,-85.1,,-86.8
21,3675,德微,260.0,-9.0,-3.35,557,08/21,133.0,180.0,27.3,600.0,250.0,-84.1,-80.6,1300.0,-6.67,100.0
22,4908,前鼎,153.0,-1.0,-0.65,841,08/21,0.0,,,600.0,-80.6,-75.9,-92.1,-86.5,-66.7,-66.7
23,6214,精誠,179.5,-0.5,-0.28,2918,08/21,6.12,20.9,-1.89,550.0,189.0,5100.0,1633.0,478.0,373.0,550.0
24,2537,聯上發,11.7,0.05,0.43,1504,08/21,-7.69,0.0,300.0,500.0,300.0,1100.0,,,-72.1,-87.0
25,3490,單井,53.9,4.75,9.66,3539,08/21,25.5,-1.23,47.1,493.0,2779.0,4938.0,1915.0,40200.0,2779.0,40200.0
26,8054,安國,79.7,-0.3,-0.38,341,08/21,73.7,560.0,187.0,474.0,1100.0,725.0,113.0,-63.8,-80.2,-83.9
27,3167,大量,725.0,-37.0,-4.86,7094,08/21,-48.6,-56.8,-44.1,470.0,96.6,-12.3,-64.6,-92.1,-96.0,-93.8
28,9103,美德醫療-DR,5.25,0.04,0.77,805,08/21,79.7,337.0,324.0,468.0,127.0,25.7,1395.0,-71.0,312.0,2740.0
29,3138,耀登,93.5,-1.9,-1.99,85,08/21,0.0,0.0,1600.0,467.0,240.0,,-10.5,-98.7,112.0,-50.0
30,4439,冠星-KY,98.5,-0.7,-0.71,56,08/21,-4.84,-4.84,392.0,436.0,195.0,1080.0,,293.0,,269.0
31,00922,國泰台灣領袖50,40.26,0.21,0.52,1945,08/21,0.0,25.0,66.7,400.0,400.0,400.0,-89.8,-58.3,-72.2,-61.5
32,1808,潤隆,37.0,2.5,7.25,7420,08/21,66.7,150.0,150.0,400.0,400.0,,,,-37.5,-89.6
33,3008,大立光,5610.0,95.0,1.72,3440,08/21,19.5,11.4,53.1,390.0,,390.0,206.0,227.0,512.0,58.1
34,1727,中華化,90.2,-1.4,-1.53,5669,08/21,-30.7,-35.4,-27.0,373.0,346.0,110.0,-71.2,8.07,-34.7,-61.9
