證券代號,證券名稱,交易別,成交價,成交股數,成交金額
2313,華通,配對交易,214.36,"98,000","21,007,280"
2313,華通,配對交易,214.35,"77,000","16,504,950"
2317,鴻海,配對交易,244.47,"528,000","129,080,160"
2327,國巨*,配對交易,567.50,"87,000","49,372,500"
2330,台積電,配對交易,"2,386.24","27,000","64,428,480"
2330,台積電,配對交易,"2,381.68","150,000","357,252,000"
2330,台積電,配對交易,"2,375.00","1,160,000","2,755,000,000"
2360,致茂,配對交易,"2,094.21","133,000","278,529,930"
2360,致茂,配對交易,"2,094.20","45,949","96,226,396"
2368,金像電,配對交易,968.00,"16,000","15,488,000"
2395,研華,配對交易,656.00,"30,000","19,680,000"
2449,京元電子,配對交易,238.85,"260,000","62,101,000"
2461,光群雷,配對交易,16.35,"900,000","14,715,000"
3006,晶豪科,配對交易,245.00,"1,750,000","428,750,000"
3017,奇鋐,配對交易,"2,864.62","6,000","17,187,720"
3711,日月光投控,配對交易,590.50,"33,000","19,486,500"
3711,日月光投控,配對交易,551.83,"29,000","16,003,070"
總計,,,,"5,329,949","4,360,812,986"
