排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
301,00652,富邦印度,33.05,-0.09,-0.27,26W35,08/28,59.9,1.36,66.8,1.57,70.0,2.24,74.5,1.4
302,6462,神盾,101.5,3.2,3.26,26W35,08/28,59.3,-0.3,64.4,-0.42,69.9,0.7,73.5,0.81
303,3236,千如,44.45,2.45,5.83,26W35,08/28,60.2,0.24,64.2,0.1,69.8,0.92,71.9,0.04
304,00781B,國泰A級科技債,27.1,0.0,0.0,26W35,08/28,54.8,0.2,66.8,0.23,69.8,0.23,82.0,0.0
305,3213,茂訊,129.0,2.0,1.57,26W35,08/28,54.5,0.81,63.6,0.53,69.7,1.76,75.6,1.99
306,00631L,元大台灣50正2,36.64,1.23,3.47,26W35,08/28,44.7,-1.02,58.3,-1.07,69.6,-1.11,74.4,-1.02
307,3390,旭軟,22.2,0.4,1.83,26W35,08/28,51.4,0.0,60.6,0.03,69.6,0.02,72.0,0.04
308,1310,台苯,8.72,-0.1,-1.13,26W35,08/28,57.4,-0.19,64.0,-0.33,69.6,-0.23,73.0,-0.13
309,00719B,元大美債1-3,31.04,0.02,0.06,26W35,08/28,49.0,0.05,59.4,0.21,69.6,0.27,72.2,0.07
310,3325,旭品,11.2,0.05,0.45,26W35,08/28,53.6,-0.21,60.8,-0.03,69.6,0.02,76.5,0.0
311,3615,安可,36.5,0.75,2.1,26W35,08/28,61.9,-0.67,64.2,-1.0,69.5,-0.37,72.9,-0.37
312,00660,元大歐洲50,46.67,0.0,0.0,26W35,08/28,38.0,0.16,46.0,-0.23,69.4,-0.23,83.5,-0.23
313,00757,統一FANG+,141.55,3.3,2.39,26W35,08/28,60.4,1.56,66.4,1.63,69.4,1.69,70.8,1.72
314,8936,國統,50.3,0.0,0.0,26W35,08/28,57.5,-0.21,64.6,-0.02,69.4,0.02,71.9,-0.42
315,00752,中信中國50,23.17,0.38,1.67,26W35,08/28,54.2,0.48,63.8,0.5,69.3,0.65,71.9,0.66
316,4976,佳凌,38.3,0.6,1.59,26W35,08/28,59.2,-0.11,64.7,-0.3,69.3,-0.54,71.4,0.28
317,6122,擎邦,51.3,-0.6,-1.16,26W35,08/28,57.5,-0.39,63.1,-0.61,69.2,0.4,69.9,-0.13
318,8011,台通,15.7,-0.05,-0.32,26W35,08/28,58.8,-0.17,63.0,-0.27,69.2,0.13,71.9,-0.07
319,911608,明輝-DR,2.7,-0.02,-0.74,26W35,08/28,46.3,-0.06,60.4,-0.06,69.2,-0.05,76.5,-0.06
320,5315,光聯,18.75,0.0,0.0,26W35,08/28,50.9,-0.07,60.8,-0.25,69.2,0.02,72.9,-0.02
321,3014,聯陽,131.5,1.0,0.77,26W35,08/28,54.9,-0.1,61.1,0.12,69.2,0.68,73.8,0.2
322,00668,國泰美國道瓊,62.35,0.8,1.3,26W35,08/28,55.6,0.22,63.9,0.53,69.2,-2.6,69.2,-2.6
323,1582,信錦,74.1,0.9,1.23,26W35,08/28,58.0,-0.55,63.9,-0.19,69.1,0.13,71.4,-0.23
324,1528,恩德,19.15,0.45,2.41,26W35,08/28,61.6,-0.3,65.2,-0.28,69.0,-0.37,70.9,-0.19
325,2480,敦陽科,156.0,0.5,0.32,26W35,08/28,54.0,-0.18,61.9,0.19,69.0,0.0,75.2,0.01
326,6169,昱泉,12.15,-0.2,-1.62,26W35,08/28,59.6,0.0,63.0,0.0,69.0,0.0,73.6,0.0
327,00847B,中信美國市政債,24.54,0.02,0.08,26W35,08/28,46.0,-0.34,61.6,3.61,69.0,-9.36,78.3,-0.05
328,6432,今展科,60.9,1.6,2.7,26W35,08/28,60.2,0.66,66.8,0.45,68.9,1.31,71.2,0.1
329,6672,騰輝電子-KY,289.0,26.0,9.89,26W35,08/28,59.4,0.25,64.0,0.88,68.9,0.39,72.4,-0.03
330,00408A,主動第一金優股息,10.53,0.18,1.74,26W35,08/28,55.6,-0.2,64.3,-0.43,68.8,-0.15,73.8,-0.22
331,3128,昇銳,20.1,0.05,0.25,26W35,08/28,54.8,0.9,61.3,1.27,68.8,1.05,69.9,-0.03
332,8071,能率網通,23.25,0.25,1.09,26W35,08/28,57.6,-0.98,65.5,-0.89,68.8,-0.17,71.8,-0.22
333,3441,聯一光,143.0,13.0,10.0,26W35,08/28,56.3,-1.26,61.7,-1.65,68.8,-1.43,71.1,-3.74
334,2439,美律,77.9,0.3,0.39,26W35,08/28,60.2,1.71,64.8,1.81,68.7,2.14,72.9,2.37
335,00635U,期元大S&P黃金,46.21,0.45,0.98,26W35,08/28,58.6,0.07,64.3,0.03,68.6,0.03,70.0,0.04
336,00712,復華富時不動產,8.68,0.04,0.46,26W35,08/28,41.1,0.6,56.0,0.62,68.5,0.77,74.4,0.86
337,00922,國泰台灣領袖50,42.13,0.7,1.69,26W35,08/28,60.2,-0.06,65.7,-0.03,68.5,0.04,69.6,0.07
338,00706L,期元大S&P日圓正2,19.59,0.3,1.56,26W35,08/28,43.8,0.27,58.0,0.09,68.4,0.31,72.5,0.34
339,3587,閎康,255.0,5.5,2.2,26W35,08/28,56.2,-0.29,60.8,0.35,68.4,1.21,69.2,0.89
340,3455,由田,236.5,-2.5,-1.05,26W35,08/28,51.2,0.57,58.6,-0.9,68.3,1.89,75.5,-0.06
341,3317,尼克森,62.6,1.6,2.62,26W35,08/28,61.2,-0.1,64.7,0.09,68.3,-0.06,73.2,-0.07
342,2601,益航,6.79,0.05,0.74,26W35,08/28,56.1,0.11,62.6,0.03,68.3,0.0,70.8,0.04
343,4966,譜瑞-KY,569.0,11.0,1.97,26W35,08/28,48.5,0.93,57.6,0.45,68.1,1.22,73.4,0.26
344,2929,淘帝-KY,5.77,0.12,2.12,26W35,08/28,51.8,-0.06,62.8,-0.04,68.1,-0.03,71.0,0.01
345,00887,永豐中國科技50大,15.84,0.08,0.51,26W35,08/28,47.8,-0.49,60.1,-0.11,68.1,-0.65,73.4,-0.48
346,5222,全訊,104.5,0.5,0.48,26W35,08/28,53.4,0.44,60.5,-0.03,67.9,-0.16,72.9,-0.17
347,6799,來頡,80.6,0.4,0.5,26W35,08/28,57.4,0.14,62.4,-0.33,67.9,-0.13,70.1,-0.18
348,3419,譁裕,11.7,0.0,0.0,26W35,08/28,54.0,0.03,60.9,0.07,67.9,0.0,71.0,0.0
349,2369,菱生,31.05,0.65,2.14,26W35,08/28,61.4,0.14,64.9,-0.05,67.8,0.03,69.8,0.18
