排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
64,00407A,主動凱基台灣,9.28,-0.17,-1.8,26W27,07/03,17.2,4.18,16.0,4.33,14.3,4.84
65,2301,光寶科,247.0,-5.5,-2.18,26W27,07/03,76.6,0.09,75.2,0.09,73.5,0.01
66,00632R,元大台灣50反1,10.35,0.02,0.19,26W27,07/03,37.7,0.89,32.9,1.19,29.4,1.12
67,5392,能率,46.05,-0.15,-0.32,26W27,07/03,33.9,1.01,32.0,0.71,30.5,1.24
68,00994A,主動第一金台股優,16.27,-0.23,-1.39,26W27,07/03,17.8,2.22,17.3,2.21,15.8,2.24
69,00951,台新日本半導體,17.51,-0.56,-3.1,26W27,07/03,13.6,-0.36,12.5,-0.36,10.6,-0.3
70,2359,所羅門,143.5,-1.0,-0.69,26W27,07/03,45.3,1.57,44.1,2.31,39.9,1.78
71,006201,元大富櫃50,42.6,-1.06,-2.43,26W27,07/03,38.4,0.36,35.1,0.19,35.1,0.19
72,00987A,主動台新優勢成長,14.92,-0.5,-3.24,26W27,07/03,14.7,0.65,14.3,0.23,13.1,0.69
73,6538,倉和,145.0,-5.0,-3.33,26W27,07/03,24.0,0.07,18.4,5.83,11.1,3.28
74,9939,宏全,144.5,2.0,1.4,26W27,07/03,57.3,-0.35,53.0,-1.26,50.3,-1.23
75,00921,兆豐龍頭等權重,23.45,0.0,0.0,26W27,07/03,11.0,-1.53,11.0,-1.53,8.13,0.08
76,2467,志聖,500.0,-19.0,-3.66,26W27,07/03,65.8,1.54,61.9,1.01,60.3,2.21
77,00935,野村臺灣新科技50,55.0,-0.9,-1.61,26W27,07/03,19.6,0.3,18.8,0.14,18.4,0.25
78,00646,元大S&P500,78.25,-0.2,-0.25,26W27,07/03,38.7,-0.11,37.2,-0.35,36.2,-0.36
79,00892,富邦台灣半導體,39.92,-0.2,-0.5,26W27,07/03,15.5,0.26,15.0,0.27,14.0,0.34
80,00941,中信上游半導體,26.15,-0.2,-0.76,26W27,07/03,8.18,0.39,6.95,0.41,6.07,0.42
81,00635U,期元大S&P黃金,44.35,0.08,0.18,26W27,07/03,17.7,-0.24,16.8,0.26,15.9,-0.29
82,5460,同協,15.85,-0.05,-0.31,26W27,07/03,49.9,-1.04,43.1,-2.31,37.1,-2.31
83,6986,和迅,44.1,0.55,1.26,26W27,07/03,41.1,3.21,34.1,0.0,34.1,0.0
84,3706,神達,91.7,-1.2,-1.29,26W27,07/03,52.1,1.45,51.3,1.35,50.1,1.29
85,6830,汎銓,398.0,-27.0,-6.35,26W27,07/03,29.3,1.02,20.3,1.32,15.6,-0.1
86,5371,中光電,83.0,-3.7,-4.27,26W27,07/03,41.8,0.58,40.4,0.69,39.4,0.15
87,8021,尖點,395.0,-22.5,-5.39,26W27,07/03,43.0,-1.06,40.6,0.24,37.2,-0.2
88,3213,茂訊,136.5,-2.0,-1.44,26W27,07/03,20.9,0.22,19.9,1.57,16.7,0.0
89,2313,華通,208.5,-12.0,-5.44,26W27,07/03,54.6,-0.74,52.8,-0.63,51.5,-0.31
90,00984D,主動聯博全球非投,10.15,-0.01,-0.1,26W27,07/03,31.6,-1.76,28.0,-1.99,23.2,-1.99
91,009816,凱基台灣TOP50,14.88,-0.08,-0.53,26W27,07/03,14.0,0.78,12.5,0.8,11.5,0.79
92,00637L,元大滬深300正2,21.12,0.58,2.82,26W27,07/03,47.1,-3.8,42.3,-4.04,37.9,-4.01
93,00875,國泰網路資安,55.65,0.1,0.18,26W27,07/03,11.4,2.9,0.0,-8.5,0.0,-8.5
94,1595,川寶,60.4,-1.5,-2.42,26W27,07/03,40.6,-0.02,39.3,-0.04,36.1,0.0
95,2455,全新,364.0,-8.0,-2.15,26W27,07/03,45.6,-0.34,40.4,-0.32,38.0,-0.84
96,00986A,主動台新龍頭成長,14.81,-0.01,-0.07,26W27,07/03,14.6,0.98,11.2,-0.74,6.77,-2.74
97,009825,聯邦美國金融創新,10.05,0.03,0.3,,,,,,,,
98,6902,GOGOLOOK,120.5,-3.0,-2.43,26W27,07/03,64.5,-0.05,60.8,-0.05,58.1,-0.06
99,8050,廣積,69.0,5.9,9.35,26W27,07/03,39.7,0.35,38.8,0.97,36.0,0.58
100,3339,泰谷,37.8,-2.8,-6.9,26W27,07/03,23.4,1.53,17.0,0.36,17.0,0.36
101,8431,匯鑽科,48.05,-1.95,-3.9,26W27,07/03,21.7,1.26,17.2,0.01,15.4,0.01
102,2408,南亞科,457.0,-2.0,-0.44,26W27,07/03,81.9,-0.95,81.2,-0.86,80.8,-0.86
103,009806,台新標普500,13.82,-0.04,-0.29,26W27,07/03,56.2,-0.68,52.0,-0.82,52.0,-0.82
104,4979,華星光,488.0,0.0,0.0,26W27,07/03,33.4,-0.06,31.9,1.03,28.1,1.77
105,00955,中信日本商社,15.8,0.19,1.22,26W27,07/03,20.7,0.03,19.5,0.02,18.2,-0.14
106,3563,牧德,655.0,-33.0,-4.8,26W27,07/03,44.2,-0.13,40.9,-0.2,36.8,-0.29
107,00888,永豐台灣ESG,31.71,-0.39,-1.21,26W27,07/03,8.68,-3.46,8.14,-3.44,7.91,-3.41
108,6179,亞通,27.05,0.7,2.66,26W27,07/03,37.8,0.12,33.9,0.1,31.3,0.63
109,00662,富邦NASDAQ,121.8,-0.2,-0.16,26W27,07/03,36.5,-0.97,35.5,-0.96,34.9,-1.06
110,3376,新日興,184.5,-4.0,-2.12,26W27,07/03,38.3,-3.04,35.5,-2.66,34.1,-2.22
111,0052,富邦科技,60.2,-0.25,-0.41,26W27,07/03,18.5,0.16,17.8,0.22,17.1,0.19
112,009823,群益S&P500,10.61,-0.04,-0.38,26W27,07/03,15.3,-9.36,14.8,-9.55,12.9,-9.93
113,3189,景碩,823.0,-30.0,-3.52,26W27,07/03,70.5,-1.07,67.9,-1.35,66.6,-0.98
114,00984A,主動安聯台灣高息,14.87,-0.1,-0.67,26W27,07/03,14.6,-0.49,13.4,-0.3,12.1,-0.09
115,00965,元大航太防衛科技,26.59,-0.13,-0.49,26W27,07/03,40.2,-0.2,38.8,-0.07,38.6,0.15
116,6269,台郡,66.6,2.1,3.26,26W27,07/03,29.3,-3.44,26.4,-3.79,25.2,-3.0
117,2344,華邦電,163.5,-7.5,-4.39,26W27,07/03,69.9,-2.19,68.9,-2.19,68.1,-2.22
118,00954,中信日本半導體,18.68,-0.59,-3.06,26W27,07/03,17.6,3.75,15.0,3.25,13.4,2.44
119,6531,愛普*,951.0,51.0,5.67,26W27,07/03,58.1,-1.32,56.1,-1.4,53.0,-0.39
120,00984B,大華優利美A債15,16.07,-0.12,-0.74,26W27,07/03,32.0,-5.21,29.5,-4.42,28.1,-4.55
121,009813,貝萊德標普卓越50,11.49,-0.04,-0.35,26W27,07/03,18.5,-5.73,16.7,-5.72,15.4,-5.84
122,3029,零壹,109.5,-0.5,-0.45,26W27,07/03,37.2,0.56,36.0,0.11,34.0,0.69
123,3491,昇達科,1235.0,-115.0,-8.52,26W27,07/03,26.5,-0.1,17.2,-0.2,14.5,-0.2
124,00901,永豐智能車供應鏈,43.67,-0.57,-1.29,26W27,07/03,9.06,-0.11,7.8,0.9,3.58,-0.44
125,00861,元大全球未來通訊,86.95,-0.1,-0.11,26W27,07/03,4.32,-1.44,3.33,-1.41,3.33,-0.13
126,00912,中信臺灣智慧50,33.08,0.08,0.24,26W27,07/03,20.3,-2.03,19.2,-0.85,17.6,-0.89
127,1560,中砂,662.0,-31.0,-4.47,26W27,07/03,61.1,-0.33,54.9,1.2,48.6,-0.09
128,1815,富喬,85.9,-0.9,-1.04,26W27,07/03,34.9,-1.23,34.2,-1.34,32.6,-1.01
129,00980D,主動聯博投等入息,20.45,-0.05,-0.24,26W27,07/03,36.9,0.45,35.5,-0.33,31.8,-0.33
130,3665,貿聯-KY,2200.0,-170.0,-7.17,26W27,07/03,52.1,-0.93,47.0,0.38,41.9,0.35
131,8097,常珵,51.8,0.0,0.0,26W27,07/03,68.3,0.4,66.1,0.4,60.4,0.38
132,8081,致新,256.0,-5.0,-1.92,26W27,07/03,32.3,-2.48,30.0,-1.56,25.9,0.38
133,8299,群聯,2020.0,-5.0,-0.25,26W27,07/03,41.1,-0.15,37.9,0.63,34.7,-1.43
134,00714,群益道瓊美國地產,22.33,-0.24,-1.06,26W27,07/03,32.6,0.52,18.0,0.53,18.0,4.99
135,00720B,元大投資級公司債,32.36,-0.24,-0.74,26W27,07/03,63.1,-0.1,62.3,-0.07,61.7,-0.1
136,00916,國泰全球品牌50,27.22,-0.13,-0.48,26W27,07/03,13.3,-0.29,12.7,0.24,10.2,-0.43
137,4303,信立,45.05,-0.15,-0.33,26W27,07/03,17.2,-0.17,15.7,-1.01,13.9,-0.07
138,4967,十銓,280.0,0.0,0.0,26W27,07/03,17.5,-0.23,14.7,-0.77,12.1,0.27
139,6138,茂達,276.0,-12.5,-4.33,26W27,07/03,43.8,0.11,37.9,-0.02,30.7,0.0
140,00934,中信成長高股息,28.2,-0.14,-0.49,26W27,07/03,8.67,-0.2,8.36,-0.01,7.7,-0.23
141,3529,力旺,2725.0,65.0,2.44,26W27,07/03,43.5,-0.48,38.7,-0.49,32.5,-0.47
142,3227,原相,205.5,1.5,0.74,26W27,07/03,37.3,4.11,33.6,3.55,32.4,4.12
143,00884B,中信低碳新興債,29.14,-0.1,-0.34,26W27,07/03,98.7,0.0,98.7,0.0,97.4,0.0
144,2354,鴻準,61.8,0.8,1.31,26W27,07/03,43.6,-0.76,42.7,-0.75,42.3,-0.57
145,3033,威健,47.05,-0.8,-1.67,26W27,07/03,39.4,0.87,37.3,1.0,35.8,0.98
146,5469,瀚宇博,71.4,0.9,1.28,26W27,07/03,70.1,0.12,68.3,0.03,66.8,-0.13
147,3037,欣興,955.0,-18.0,-1.85,26W27,07/03,72.5,-0.49,70.2,-0.71,68.1,-0.34
148,3645,達邁,68.4,-0.9,-1.3,26W27,07/03,39.2,-0.94,36.8,-0.52,36.1,0.09
149,3594,磐儀,60.0,2.1,3.63,26W27,07/03,52.2,2.13,47.8,0.69,42.1,-0.26
150,1597,直得,141.0,-2.0,-1.4,26W27,07/03,48.3,-0.84,44.3,-1.87,39.2,-1.84
151,00998A,主動復華金融股息,18.12,0.02,0.11,26W27,07/03,33.9,1.58,32.6,1.55,32.2,1.16
152,3034,聯詠,542.0,-1.0,-0.18,26W27,07/03,66.7,0.41,63.0,0.39,58.9,-0.42
153,6223,旺矽,6100.0,-200.0,-3.17,26W27,07/03,44.7,-0.2,41.9,-0.9,39.1,-0.25
154,00971,野村美國研發龍頭,17.86,-0.03,-0.17,26W27,07/03,15.8,-1.11,14.6,0.13,11.6,-1.38
155,6205,詮欣,59.9,0.0,0.0,26W27,07/03,42.6,-1.23,40.9,-2.92,40.9,0.24
156,3028,增你強,65.9,-6.7,-9.23,26W27,07/03,43.8,1.14,42.9,1.73,41.0,1.31
157,2486,一詮,231.0,2.0,0.87,26W27,07/03,36.4,-0.75,34.7,-1.02,32.9,-1.05
158,009804,聯邦台精彩50,21.5,-0.14,-0.65,26W27,07/03,5.81,-0.26,5.81,-0.26,3.5,-0.95
159,00681R,元大美債20反1,21.84,0.22,1.02,26W27,07/03,85.0,-6.78,75.7,-6.78,63.0,-19.4
160,00952,凱基台灣AI50,17.74,-0.29,-1.61,26W27,07/03,10.2,0.26,9.71,-0.03,7.02,0.35
161,00896,中信綠能及電動車,26.81,-0.17,-0.63,26W27,07/03,9.77,0.8,8.94,1.15,7.87,0.95
162,0061,元大寶滬深,25.15,0.38,1.53,26W27,07/03,28.4,-0.13,23.0,-0.15,23.0,-0.15
163,1568,倉佑,27.9,-0.7,-2.45,26W27,07/03,62.3,-0.55,58.9,-0.54,56.5,-0.52
164,3135,凌航,168.0,-18.5,-9.92,26W27,07/03,49.2,0.44,47.8,-0.21,43.1,-1.09
165,8068,全達,17.9,-0.25,-1.38,26W27,07/03,61.1,-0.05,59.4,-0.06,58.1,-0.06
166,6669,緯穎,6100.0,-165.0,-2.63,26W27,07/03,59.3,-0.34,56.2,-0.01,53.8,0.6
167,00648R,元大S&P500反1,3.91,0.01,0.26,26W27,07/03,41.6,-0.81,38.2,-0.86,34.9,-1.56
168,3042,晶技,168.0,-6.0,-3.45,26W27,07/03,55.5,3.63,53.7,4.4,51.7,4.33
169,3015,全漢,54.8,-2.2,-3.86,26W27,07/03,60.0,0.37,58.2,0.38,55.7,0.38
170,00406A,主動中信台灣收益,9.23,-0.12,-1.28,26W27,07/03,14.4,1.2,13.5,1.65,11.5,1.58
171,4536,拓凱,170.0,2.5,1.49,26W27,07/03,45.9,0.0,42.0,0.0,37.2,0.0
172,2006,東和鋼鐵,88.5,2.3,2.67,26W27,07/03,77.7,0.1,75.2,-0.19,73.8,-0.32
173,6477,安集,34.05,-1.2,-3.4,26W27,07/03,41.0,0.49,39.3,1.06,37.1,-0.37
174,3717,聯嘉投控,24.05,1.15,5.02,26W27,07/03,38.2,-1.24,35.5,-1.27,33.8,-1.8
175,2362,藍天,50.5,-0.6,-1.17,26W27,07/03,77.4,-0.1,76.9,-0.12,75.4,-0.29
176,00887,永豐中國科技50大,17.33,0.44,2.61,26W27,07/03,24.4,-2.57,21.2,-2.23,18.1,-2.31
177,3023,信邦,318.0,-5.0,-1.55,26W27,07/03,62.2,0.49,58.0,0.5,54.7,1.26
178,6202,盛群,59.9,0.6,1.01,26W27,07/03,38.1,1.53,35.9,2.39,32.9,0.48
179,00641R,富邦日本反1,3.73,0.0,0.0,26W27,07/03,41.9,-2.18,39.2,-2.13,38.1,-0.8
180,3293,鈊象,799.0,15.0,1.91,26W27,07/03,51.1,1.27,48.3,1.52,45.4,0.88
181,6462,神盾,99.6,-0.4,-0.4,26W27,07/03,26.9,-0.1,23.8,-0.08,21.1,-0.02
182,9103,美德醫療-DR,5.28,0.05,0.96,26W27,07/03,7.07,0.39,4.56,0.06,3.2,0.06
183,6139,亞翔,802.0,-34.0,-4.07,26W27,07/03,65.4,-0.11,63.1,0.35,58.9,-1.23
184,2357,華碩,817.0,-1.0,-0.12,26W27,07/03,68.9,-0.87,65.9,-1.08,62.7,-0.33
185,6499,益安,57.5,-0.1,-0.17,26W27,07/03,39.9,-0.12,37.1,0.02,36.2,0.02
186,0050,元大台灣50,102.85,-0.45,-0.44,26W27,07/03,27.1,0.07,26.7,0.07,26.4,0.06
187,2355,敬鵬,40.45,-1.15,-2.76,26W27,07/03,35.6,-0.52,33.3,-0.7,32.0,0.29
188,009821,野村稀土關鍵資源,14.34,0.22,1.56,26W27,07/03,11.6,-2.17,11.1,-2.03,10.1,-1.82
189,6141,柏承,34.1,-0.3,-0.87,26W27,07/03,47.3,0.05,44.4,0.06,42.0,1.78
190,2340,台亞,31.75,-0.7,-2.16,26W27,07/03,37.4,-1.23,36.0,-1.17,34.6,-1.38
191,00990B,國泰收益非投等債,10.09,0.0,0.0,,,,,,,,
192,00946,群益科技高息成長,15.01,-0.05,-0.33,26W27,07/03,17.3,-0.6,17.0,-0.47,16.4,-0.48
193,8027,鈦昇,172.0,-11.0,-6.01,26W27,07/03,24.7,-0.27,20.3,-0.14,18.6,0.57
194,3545,敦泰,50.4,-0.4,-0.79,26W27,07/03,20.9,-0.61,20.0,0.3,18.7,0.34
195,4123,晟德,39.1,0.35,0.9,26W27,07/03,54.9,0.46,52.2,0.05,50.4,-0.07
196,5864,致和證,28.8,-0.35,-1.2,26W27,07/03,65.7,-0.48,63.3,0.26,60.5,-0.11
197,6691,洋基工程,735.0,13.0,1.8,26W27,07/03,65.1,0.27,62.0,0.27,55.2,-1.27
198,3017,奇鋐,2785.0,-155.0,-5.27,26W27,07/03,59.7,0.08,55.5,-0.02,52.8,0.48
199,6171,大城地產,23.8,0.7,3.03,26W27,07/03,84.6,0.0,83.1,0.0,79.4,0.0
200,00985A,主動野村台灣50,21.48,-0.29,-1.33,26W27,07/03,13.4,0.06,13.1,0.06,12.1,-0.16
201,3088,艾訊,136.5,2.5,1.87,26W27,07/03,45.8,-0.33,43.9,0.35,38.4,-0.33
202,00690,兆豐藍籌30,75.0,-0.8,-1.06,26W27,07/03,10.9,0.65,8.98,1.66,5.8,0.55
203,2382,廣達,298.0,-4.0,-1.32,26W27,07/03,84.0,0.09,82.8,0.23,81.5,0.21
204,1605,華新,34.55,0.3,0.88,26W27,07/03,72.0,-0.53,71.4,-0.54,70.7,-0.52
205,3483,力致,74.4,-2.1,-2.75,26W27,07/03,18.3,-0.66,16.9,-0.01,14.2,-0.01
206,2484,希華,71.7,0.5,0.7,26W27,07/03,38.2,11.1,38.2,13.2,36.0,15.0
207,1437,勤益控,29.7,0.25,0.85,26W27,07/03,75.4,0.08,71.1,0.1,67.4,0.09
208,009812,野村日本東證,12.98,0.02,0.15,26W27,07/03,33.2,-0.19,31.0,-0.24,29.2,0.6
209,009805,台新美國電力基建,16.14,-0.17,-1.04,26W27,07/03,19.6,0.46,18.3,0.2,17.1,0.29
210,00709,富邦歐洲,41.45,0.19,0.46,26W27,07/03,20.9,-0.29,7.28,0.48,7.28,0.48
211,1785,光洋科,114.5,-0.5,-0.43,26W27,07/03,44.8,0.4,43.0,0.99,41.7,0.54
212,2461,光群雷,17.35,0.7,4.2,26W27,07/03,42.2,0.13,38.3,-0.21,36.8,0.35
213,1517,利奇,11.55,-0.15,-1.28,26W27,07/03,46.3,-0.28,45.4,-0.01,44.1,-0.01
214,4749,新應材,809.0,-14.0,-1.7,26W27,07/03,31.3,-0.83,26.8,-0.69,23.9,-1.6
215,00643,群益深証中小,19.29,0.46,2.44,26W27,07/03,33.4,-1.49,28.8,-1.4,23.9,-2.61
216,2027,大成鋼,46.6,0.5,1.08,26W27,07/03,71.9,0.1,70.7,0.04,69.8,0.04
217,009801,中信美國創新科技,12.56,-0.03,-0.24,26W27,07/03,22.9,1.22,22.9,1.22,20.1,1.22
218,3450,聯鈞,477.0,-14.5,-2.95,26W27,07/03,43.0,-1.19,39.6,-0.71,35.8,-2.0
219,2610,華航,22.5,0.35,1.58,26W27,07/03,71.3,0.22,70.5,0.2,69.7,0.16
220,4916,事欣科,108.0,0.0,0.0,26W27,07/03,29.5,-3.91,28.9,-2.83,28.2,-2.71
221,00894,中信小資高價30,46.67,-0.83,-1.75,26W27,07/03,16.3,0.12,15.4,0.16,14.8,0.16
222,3324,雙鴻,1015.0,-45.0,-4.25,26W27,07/03,39.6,-1.61,35.1,-0.21,27.6,-1.1
223,6024,群益期,59.9,0.6,1.01,26W27,07/03,65.9,0.19,64.8,-0.07,64.4,0.27
224,6209,今國光,74.3,-2.4,-3.13,26W27,07/03,38.6,0.07,35.7,0.15,33.8,0.69
225,3704,合勤控,45.85,-1.4,-2.96,26W27,07/03,63.0,-0.67,61.2,-0.83,59.5,-0.62
226,6217,中探針,165.0,3.5,2.17,26W27,07/03,26.8,-0.41,22.0,-1.59,19.7,-1.59
227,2324,仁寶,36.55,-0.75,-2.01,26W27,07/03,60.5,-0.61,59.3,-0.72,58.4,-0.8
228,009802,富邦旗艦50,18.5,-0.24,-1.28,26W27,07/03,11.0,-0.21,10.3,-0.2,8.47,-0.03
229,2466,冠西電,91.4,-4.1,-4.29,26W27,07/03,86.2,0.87,84.1,-0.03,83.1,-0.03
230,2606,裕民,67.5,3.1,4.81,26W27,07/03,72.9,-0.56,72.3,-0.48,71.5,-0.49
231,2317,鴻海,260.0,-4.5,-1.7,26W27,07/03,67.9,-0.88,67.1,-0.85,66.4,-0.84
232,00876,元大全球5G,88.0,0.0,0.0,26W27,07/03,9.99,-1.69,8.93,-0.82,8.93,-0.82
233,911868,同方友友-DR,1.19,0.01,0.85,26W27,07/03,31.3,0.56,27.0,0.54,23.2,0.53
234,5536,聖暉*,1060.0,-10.0,-0.93,26W27,07/03,47.8,-1.03,40.0,-0.59,37.8,-0.6
235,1315,達新,63.9,0.0,0.0,26W27,07/03,75.4,0.0,71.2,0.0,70.2,0.0
236,6873,泓德能源,77.7,-0.9,-1.15,26W27,07/03,57.4,0.4,53.8,-0.02,53.1,-0.02
