" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","2010春源","鋼鐵","16.5","16.5","16.52","41","0.02"," ","106,922","106,922","107,001","41","79","24.80","-0.05"," "
" "," ","","2012春雨","鋼鐵","4.37","4.37","4.37","32","0.00"," ","13,207","13,207","13,207","32","0","15.70","-0.20"," "
" "," ","","2013中鋼構","鋼鐵","43.38","43.38","43.38","32","0.00"," ","86,762","86,762","86,762","32","0","43.75","-0.25"," "
" "," ","","2014中鴻","鋼鐵","40.58","40.58","40.58","32","0.00"," ","582,673","582,673","582,673","32","0","18.05","-0.25"," "
" "," ","","2015豐興","鋼鐵","12.07","12.07","12.07","32","0.00"," ","70,222","70,232","70,232","40","10","62.00","-0.80"," "
" "," ","","2017官田鋼","鋼鐵","22.35","22.35","22.5","41","0.15"," ","99,905","99,905","100,587","41","682","9.02","-0.13"," "
" "," ","","2020美亞","鋼鐵","16.71","16.71","16.71","32","0.00"," ","44,643","44,643","44,643","32","0","22.90","-0.15"," "
" "," ","","2022聚亨","鋼鐵","7.18","7.18","7.18","32","0.00"," ","24,237","24,237","24,237","32","0","8.51","-0.11"," "
" "," ","","2023燁輝","鋼鐵","4.63","4.7","4.7","40","0.07"," ","88,284","88,284","88,284","32","0","14.05","0.00"," "
" "," ","","2024志聯","鋼鐵","22.3","22.3","22.3","32","0.00"," ","21,751","21,751","21,751","32","0","14.40","-0.10"," "
" "," ","","2025千興","鋼鐵","7.02","7.02","7.02","32","0.00"," ","12,134","12,134","12,134","32","0","11.85","-0.30"," "
" "," ","","2027大成鋼","鋼鐵","4.36","4.38","4.38","40","0.02"," ","112,871","113,221","113,363","50","492","36.80","-0.15"," "
" "," ","","2028威致","鋼鐵","10.77","10.77","10.77","32","0.00"," ","35,099","35,099","35,099","32","0","18.80","-0.20"," "
" "," ","","2029盛餘","鋼鐵","65.76","65.76","65.76","32","0.00"," ","211,221","211,221","211,221","32","0","20.65","-0.05"," "
" "," ","","2030彰源","鋼鐵","24.02","24.02","24.02","32","0.00"," ","67,403","67,403","67,403","32","0","16.20","-0.25"," "
" "," ","","2031新光鋼","鋼鐵","18.69","18.69","18.69","32","0.00"," ","60,046","60,027","60,027","21","-19","39.65","-0.35"," "
" "," ","","2032新鋼","鋼鐵","8.87","8.87","8.87","32","0.00"," ","11,585","11,585","11,585","32","0","16.05","-0.05"," "
" "," ","","2033佳大","鋼鐵","14.29","14.29","14.29","32","0.00"," ","11,534","11,534","11,534","32","0","16.25","-0.40"," "
" "," ","","2034允強","鋼鐵","22.34","22.34","22.34","32","0.00"," ","118,194","118,194","118,194","32","0","21.25","-0.05"," "
" "," ","","2038海光","鋼鐵","31.92","31.9","31.89","10","-0.03"," ","61,976","61,940","61,922","10","-54","15.05","-0.10"," "
" "," ","","2049上銀","電機","9.81","9.81","9.83","41","0.02"," ","34,731","34,731","34,781","41","50","312.50","11.50"," "
" "," ","","2059川湖","電子零組件","14.09","14.09","14.09","32","0.00"," ","13,433","13,433","13,433","32","0","3935.00","80.00"," "
" "," ","","2062橋椿","居家","14.93","14.93","14.93","32","0.00"," ","29,867","29,867","29,867","32","0","22.65","0.00"," "
" "," ","","2069運錩","鋼鐵","27.28","27.28","27.28","32","0.00"," ","45,404","45,404","45,404","32","0","18.95","-0.25"," "
" "," ","","2072世紀風電","綠能","-","-","53.27","41",""," ","-","-","102,286","41","","185.00","3.00"," "
" "," ","","2101南港","橡膠","4.03","4.03","4.03","32","0.00"," ","29,625","29,625","29,625","32","0","34.95","-0.30"," "
" "," ","","2102泰豐","橡膠","31.48","31.48","31.48","32","0.00"," ","149,018","149,018","149,018","32","0","19.35","-0.05"," "
" "," ","","2103台橡","橡膠","14.14","14.14","14.14","32","0.00"," ","116,802","116,802","116,802","32","0","18.70","0.00"," "
" "," ","","2104國際中橡","橡膠","17.93","17.93","17.93","32","0.00"," ","176,609","176,609","176,609","32","0","11.15","-0.10"," "
" "," ","","2105正新","橡膠","12.8","12.8","12.8","32","0.00"," ","415,051","415,051","415,051","32","0","32.60","-0.90"," "
" "," ","","2106建大","橡膠","24.46","24.24","24.24","21","-0.22"," ","233,619","231,509","231,526","31","-2,093","18.20","-0.45"," "
" "," ","","2107厚生","橡膠","26.58","26.58","26.58","32","0.00"," ","80,716","80,716","80,716","32","0","26.25","0.45"," "
" "," ","","2108南帝","橡膠","37.44","37.44","37.52","41","0.08"," ","184,362","184,362","184,768","41","406","26.15","0.50"," "
" "," ","","2109華豐","橡膠","15.22","15.22","15.22","32","0.00"," ","42,522","42,522","42,522","32","0","14.60","0.00"," "
" "," ","","2114鑫永銓","橡膠","40.79","40.79","40.79","32","0.00"," ","31,820","31,820","31,820","32","0","88.50","0.20"," "
" "," ","","2115六暉-KY","汽車","11.94","11.94","11.95","41","0.01"," ","12,463","12,463","12,480","41","17","21.65","-0.05"," "
" "," ","","2201裕隆","汽車","34.47","34.47","34.47","32","0.00"," ","368,882","368,882","368,882","32","0","27.85","0.50"," "
" "," ","","2204中華","汽車","47.64","47.64","47.64","32","0.00"," ","263,751","263,751","263,751","32","0","54.00","-0.10"," "
" "," ","","2206三陽工業","汽車","8.15","8.15","8.15","32","0.00"," ","63,932","63,932","63,932","32","0","55.70","-1.40"," "
" "," ","","2207和泰車","汽車","19.22","19.22","21.27","41","2.05"," ","107,080","107,090","118,529","50","11,450","519.00","1.00"," "
" "," ","","2208台船","航運","33.08","33.08","33.08","32","0.00"," ","421,731","421,731","421,731","32","0","20.70","0.00"," "
" "," ","","2211長榮鋼","鋼鐵","22.84","22.84","22.84","32","0.00"," ","95,271","95,271","95,271","32","0","101.00","0.00"," "
" "," ","","2227裕日車","汽車","87.83","87.83","87.83","32","0.00"," ","263,500","263,500","263,500","32","0","55.00","-0.70"," "
" "," ","","2228劍麟","汽車","29.96","29.96","29.96","32","0.00"," ","23,906","23,906","23,906","32","0","91.40","1.40"," "
" "," ","","2231為升","汽車","27.64","27.64","27.64","32","0.00"," ","37,585","37,585","37,585","32","0","142.50","7.50"," "
" "," ","","2233宇隆","汽車","34.26","33.66","33.66","21","-0.60"," ","20,659","20,296","20,296","21","-363","260.50","15.00"," "
" "," ","","2236百達-KY","汽車","13.25","13.25","13.25","32","0.00"," ","8,139","8,139","8,139","32","0","130.00","1.00"," "
" "," ","","2239英利-KY","汽車","21.6","21.6","22.08","41","0.48"," ","25,995","25,995","25,995","32","0","23.75","-0.15"," "
" "," ","","2241艾姆勒","汽車","10.6","10.6","10.6","32","0.00"," ","11,093","11,093","11,093","32","0","31.95","2.90"," "
" "," ","","2243宏旭-KY","汽車","17.62","17.62","17.62","32","0.00"," ","12,225","12,225","12,225","32","0","23.65","0.45"," "
" "," ","","2247汎德永業","汽車","35.05","35.05","35.05","32","0.00"," ","28,293","28,293","28,293","32","0","225.50","-3.50"," "
" "," ","","2248華勝-KY","汽車","38.87","38.87","38.87","32","0.00"," ","18,502","18,502","18,502","32","0","57.50","1.90"," "
" "," ","","2250IKKA-KY","汽車","12.08","12.08","12.08","32","0.00"," ","4,398","4,398","4,398","32","0","65.30","1.30"," "
" "," ","","2254巨鎧精密-創","汽車","38.26","52.01","52.01","40","13.75"," ","24,451","33,241","33,241","40","8,790","86.10","0.90"," "
" "," ","","2258鴻華先進-創","汽車","89.05","88.97","88.95","10","-0.10"," ","1,557,600","1,557,600","1,557,600","32","0","29.70","0.45"," "
" "," ","","2301光寶科","電腦週邊","6.24","6.24","6.25","41","0.01"," ","144,684","144,684","144,984","41","300","176.00","4.50"," "
" "," ","","2302麗正","半導體","25.72","25.72","25.72","32","0.00"," ","42,788","42,788","42,788","32","0","19.40","0.05"," "
" "," ","","2303聯電","半導體","6.09","6.09","6.1","41","0.01"," ","767,678","767,779","767,779","40","101","78.60","2.40"," "
" "," ","","2305全友","電腦週邊","33.72","33.72","33.72","32","0.00"," ","69,357","69,357","69,357","32","0","17.90","-0.70"," "
" "," ","","2308台達電","電子零組件","7.31","7.31","7.31","32","0.00"," ","190,065","190,065","190,045","20","-20","2015.00","0.00"," "
" "," ","","2312金寶","其他電子","9.1","9.1","9.1","32","0.00"," ","137,132","137,132","137,132","32","0","29.85","2.70"," "
" "," ","","2313華通","電子零組件","5.34","5.34","5.34","32","0.00"," ","63,706","63,706","63,706","32","0","247.00","-7.50"," "
" "," ","","2314台揚","通信網路","1.04","1.04","1.04","32","0.00"," ","1,110","1,110","1,110","32","0","15.90","0.20"," "
" "," ","","2316楠梓電","電子零組件","19.06","19.06","19.06","32","0.00"," ","34,843","34,843","34,843","32","0","113.50","-2.00"," "
" "," ","","2317鴻海","其他電子","0.01","0.01","0.01","32","0.00"," ","2,139","2,139","2,139","32","0","221.00","10.00"," "
" "," ","","2321東訊","通信網路","67.4","67.4","67.4","32","0.00"," ","20,406","20,406","20,406","32","0","12.90","0.00"," "
" "," ","","2323中環","光電","9.47","9.48","9.48","40","0.01"," ","103,200","103,275","103,275","40","75","10.75","-0.05"," "
" "," ","","2324仁寶","電腦週邊","4.97","4.97","4.97","32","0.00"," ","219,090","219,090","219,090","32","0","32.75","1.30"," "
" "," ","","2327國巨*","電子零組件","7.62","7.62","7.62","32","0.00"," ","158,059","158,059","158,059","32","0","315.50","-7.50"," "
" "," ","","2328廣宇","電子零組件","0.04","0.04","0.04","32","0.00"," ","212","212","213","41","1","47.30","1.40"," "
" "," ","","2329華泰","半導體","35.67","35.66","35.66","21","-0.01"," ","235,106","235,002","235,002","21","-104","59.70","-2.30"," "
" "," ","","2330台積電","半導體","6.51","6.51","6.51","32","0.00"," ","1,690,526","1,690,526","1,690,762","41","235","2050.00","0.00"," "
" "," ","","2331精英","電腦週邊","48.65","48.65","48.65","32","0.00"," ","271,215","271,215","271,215","32","0","22.05","-0.05"," "
" "," ","","2332友訊","通信網路","3.13","3.13","3.13","32","0.00"," ","18,909","18,909","18,909","32","0","15.25","0.10"," "
" "," ","","2337旺宏","半導體","2.59","2.54","2.52","10","-0.07"," ","50,117","50,119","50,125","50","8","134.50","2.00"," "
" "," ","","2338光罩","半導體","16.26","16.26","14.27","20","-1.99"," ","51,527","51,527","52,356","41","829","51.80","1.50"," "
" "," ","","2340台亞","半導體","20.57","20.57","20.58","41","0.01"," ","90,263","90,265","90,278","50","15","42.95","3.90"," "
" "," ","","2342茂矽","半導體","31.23","31.23","31.23","32","0.00"," ","49,209","49,209","49,209","32","0","33.30","1.05"," "
" "," ","","2344華邦電","半導體","30.25","30.25","29.9","20","-0.35"," ","1,361,637","1,361,637","1,345,782","20","-15,855","90.60","-0.50"," "
" "," ","","2345智邦","通信網路","9.86","9.86","9.86","32","0.00"," ","55,356","55,356","55,356","32","0","2200.00","10.00"," "
" "," ","","2347聯強","電子通路","19.73","19.73","18.68","20","-1.05"," ","329,087","329,087","311,587","20","-17,500","84.00","-0.80"," "
" "," ","","2348海悅","其他","17.26","17.26","17.26","32","0.00"," ","31,409","31,409","31,409","32","0","76.80","-0.60"," "
" "," ","","2349錸德","光電","3.41","3.41","3.41","32","0.00"," ","23,688","23,688","23,688","32","0","13.55","-0.15"," "
" "," ","","2351順德","半導體","8.56","8.56","8.56","32","0.00"," ","15,595","15,595","15,595","32","0","166.00","15.00"," "
" "," ","","2352佳世達","電腦週邊","12.33","12.33","12.33","32","0.00"," ","195,015","195,015","195,015","32","0","26.00","0.35"," "
" "," ","","2353宏卅卅","電腦週邊","2.83","2.83","2.83","32","0.00"," ","86,405","86,405","86,405","32","0","28.30","-0.10"," "
" "," ","","2354鴻準","其他電子","0.82","0.82","0.82","32","0.00"," ","11,707","11,707","11,707","32","0","54.20","1.40"," "
" "," ","","2355敬鵬","電子零組件","9.32","9.32","8.67","20","-0.65"," ","37,069","37,069","34,469","20","-2,600","55.00","1.90"," "
" "," ","","2356英業達","電腦週邊","12.51","12.51","12.51","32","0.00"," ","448,850","448,850","448,850","32","0","47.75","0.40"," "
" "," ","","2357華碩","電腦週邊","5.49","5.49","5.49","32","0.00"," ","40,812","40,812","40,812","32","0","609.00","10.00"," "
" "," ","","2359所羅門","其他電子","19.9","19.9","19.9","32","0.00"," ","34,133","34,133","34,133","32","0","117.00","1.00"," "
" "," ","","2360致茂","其他電子","5.75","5.75","3.4","20","-2.35"," ","24,481","24,475","14,472","10","-10,009","2030.00","5.00"," "
" "," ","","2362藍天","電腦週邊","9.39","9.39","9.39","32","0.00"," ","58,459","58,459","58,459","32","0","39.40","0.45"," "
" "," ","","2363矽統","半導體","18.2","18.2","18.2","32","0.00"," ","93,749","93,749","93,749","32","0","59.70","2.50"," "
" "," ","","2364倫飛","電腦週邊","30.35","30.35","30.46","41","0.11"," ","15,904","15,904","15,959","41","55","65.20","1.90"," "
" "," ","","2365昆盈","電腦週邊","5.47","5.47","5.47","32","0.00"," ","12,133","12,133","12,133","32","0","35.75","-0.15"," "
" "," ","","2367燿華","電子零組件","7.44","7.44","7.43","20","-0.01"," ","52,604","52,577","52,486","10","-118","67.80","-2.50"," "
" "," ","","2368金像電","電子零組件","25.19","25.19","24.87","20","-0.32"," ","128,641","128,641","128,614","20","-27","1250.00","25.00"," "
" "," ","","2369菱生","半導體","4.38","4.38","4.38","32","0.00"," ","16,676","16,676","16,676","32","0","31.75","-0.95"," "
" "," ","","2371大同","電機","5.27","5.27","5.27","32","0.00"," ","113,564","113,564","113,564","32","0","31.50","-0.50"," "
" "," ","","2373震旦行","其他電子","52.88","52.88","52.9","41","0.02"," ","124,920","124,920","124,955","41","35","58.10","-0.60"," "
" "," ","","2374佳能","光電","11.98","11.98","12.28","41","0.30"," ","38,885","38,885","41,344","41","2,459","76.00","1.10"," "
" "," ","","2375凱美","電子零組件","9.03","9.03","9.03","32","0.00"," ","9,816","9,816","9,816","32","0","85.80","-2.30"," "
" "," ","","2376技嘉","電腦週邊","5.22","5.22","5.22","32","0.00"," ","34,971","34,971","34,971","32","0","285.00","-3.50"," "
" "," ","","2377微星","電腦週邊","11.23","11.23","11.23","32","0.00"," ","94,918","94,918","94,918","32","0","97.50","3.70"," "
" "," ","","2379瑞昱","半導體","3.21","3.18","3.2","31","-0.01"," ","16,552","16,432","16,498","31","-54","567.00","16.00"," "
" "," ","","2380虹光","電腦週邊","7.79","7.79","7.79","32","0.00"," ","16,902","16,902","16,902","32","0","5.20","-0.01"," "
" "," ","","2382廣達","電腦週邊","13.03","13.03","13.03","32","0.00"," ","503,567","503,567","503,567","32","0","335.00","-5.00"," "
" "," ","","2383台光電","電子零組件","8.57","8.57","8.57","32","0.00"," ","30,737","30,737","30,737","32","0","4065.00","115.00"," "
" "," ","","2385群光","電子零組件","10.49","10.49","10.49","32","0.00"," ","79,772","79,772","79,772","32","0","125.00","0.00"," "
" "," ","","2387精元","電腦週邊","33.74","33.74","33.74","32","0.00"," ","65,889","65,889","65,889","32","0","42.15","0.85"," "
" "," ","","2388威盛","半導體","8.4","8.4","8.4","32","0.00"," ","46,705","46,705","46,705","32","0","80.00","7.20"," "
" "," ","","2390云辰","其他電子","29.02","29.02","29.02","32","0.00"," ","55,902","55,902","55,902","32","0","10.25","-0.10"," "
" "," ","","2392正崴","電子零組件","20.42","20.42","20.42","32","0.00"," ","104,662","104,662","104,662","32","0","38.35","-1.45"," "
" "," ","","2393億光","光電","5.41","5.41","5.41","32","0.00"," ","23,990","23,990","23,990","32","0","73.60","-0.20"," "
" "," ","","2395研華","電腦週邊","29.16","29.2","29.01","30","-0.15"," ","252,503","252,935","251,935","30","-568","361.00","-3.50"," "
" "," ","","2397友通","電腦週邊","45.07","45.07","45.07","32","0.00"," ","51,610","51,610","51,610","32","0","59.00","-1.00"," "
" "," ","","2399映泰","電腦週邊","7.53","7.53","7.53","32","0.00"," ","13,413","13,413","13,413","32","0","40.20","-1.75"," "
" "," ","","2401凌陽","半導體","15.66","15.66","15.66","32","0.00"," ","92,748","92,748","92,748","32","0","25.55","0.05"," "
" "," ","","2402毅嘉","電子零組件","6.41","6.41","6.41","32","0.00"," ","19,718","19,718","19,718","32","0","76.90","-0.20"," "
" "," ","","2404漢唐","其他電子","9.5","9.5","9.5","32","0.00"," ","18,118","18,118","18,118","32","0","1000.00","0.00"," "
" "," ","","2405輔信","電腦週邊","6.66","6.55","6.55","21","-0.11"," ","22,903","22,503","22,503","21","-400","16.20","-0.05"," "
" "," ","","2406國碩","光電","7.1","7.04","6.95","10","-0.15"," ","24,944","24,719","24,421","10","-523","32.55","-1.15"," "
" "," ","","2408南亞科","半導體","29.31","29.31","29.31","32","0.00"," ","908,488","908,463","908,463","21","-25","219.00","-1.00"," "
" "," ","","2409友達","光電","7.3","7.3","7.31","41","0.01"," ","551,374","551,374","552,325","41","951","18.55","-0.35"," "
" "," ","","2412中華電","通信網路","35.29","35.29","35.29","32","0.00"," ","2,737,719","2,737,719","2,737,719","32","0","136.50","-0.50"," "
" "," ","","2413環科","電子零組件","12.66","12.62","12.58","10","-0.08"," ","16,129","16,074","16,026","10","-103","49.85","-0.95"," "
" "," ","","2414精技","電子通路","33.55","33.55","33.51","20","-0.04"," ","54,266","54,266","54,206","20","-60","46.55","1.35"," "
" "," ","","2415錩新","電子零組件","1.18","1.18","1.18","32","0.00"," ","1,068","1,068","1,068","32","0","28.85","-0.05"," "
" "," ","","2417圓剛","電腦週邊","23.57","24.1","24.54","50","0.97"," ","37,118","37,923","38,609","50","1,491","42.55","0.35"," "
" "," ","","2419仲琦","通信網路","62.41","62.41","62.41","32","0.00"," ","200,549","200,549","200,549","32","0","35.20","0.25"," "
" "," ","","2420新巨","電子零組件","15.5","15.5","15.5","32","0.00"," ","23,662","23,662","23,662","32","0","55.80","0.00"," "
" "," ","","2421建準","電子零組件","7.04","7.04","6.96","20","-0.08"," ","19,277","19,277","19,993","41","716","147.00","1.00"," "
" "," ","","2423固緯","其他電子","8.94","8.94","8.94","32","0.00"," ","12,972","12,972","12,972","32","0","60.10","0.80"," "
" "," ","","2424隴華","通信網路","2.81","2.81","2.81","32","0.00"," ","1,680","1,680","1,680","32","0","25.15","2.25"," "
" "," ","","2425承啟","電腦週邊","25.88","25.88","25.88","32","0.00"," ","24,983","24,983","24,983","32","0","30.75","-0.45"," "
" "," ","","2426鼎元","光電","7.97","7.97","7.94","20","-0.03"," ","23,966","23,966","23,886","20","-80","52.20","-1.20"," "
" "," ","","2427三商電","資訊服務","47.37","47.26","47.16","10","-0.21"," ","93,799","93,589","93,389","10","-410","22.35","0.15"," "
" "," ","","2428興勤","電子零組件","21.25","21.25","21.25","32","0.00"," ","27,236","27,236","27,236","32","0","184.50","0.50"," "
" "," ","","2429銘旺科","光電","18.14","18.03","18.03","21","-0.11"," ","15,513","15,422","15,418","10","-95","50.40","4.55"," "
" "," ","","2430燦坤","電子通路","32.19","32.19","32.19","32","0.00"," ","37,600","37,600","37,600","32","0","21.60","0.05"," "
" "," ","","2431聯昌","電子零組件","34.22","34.22","34.22","32","0.00"," ","37,967","37,967","37,967","32","0","11.50","-0.30"," "
" "," ","","2432倚天酷卅卅-創","電腦週邊","63.54","63.54","63.54","32","0.00"," ","39,310","39,310","39,310","32","0","29.60","0.30"," "
" "," ","","2433互盛電","其他電子","27.3","27.3","27.3","32","0.00"," ","39,461","39,461","39,461","32","0","45.90","-0.10"," "
" "," ","","2434統懋","半導體","31.62","31.62","31.62","32","0.00"," ","11,702","11,702","11,702","32","0","30.20","-0.15"," "
" "," ","","2436偉詮電","半導體","6.02","6.02","6.02","32","0.00"," ","12,046","12,046","12,046","32","0","78.30","3.20"," "
" "," ","","2438翔耀","光電","2.9","2.9","2.66","20","-0.24"," ","1,896","1,896","1,896","32","0","23.00","-0.15"," "
" "," ","","2439美律","通信網路","9.45","9.45","9.56","41","0.11"," ","23,998","23,998","24,273","41","275","89.00","-0.20"," "
" "," ","","2440太空梭","電子零組件","35.26","36.36","36.36","40","1.10"," ","49,065","50,590","50,590","40","1,525","16.35","-0.45"," "
" "," ","","2441超豐","半導體","43.92","43.92","43.92","32","0.00"," ","249,888","249,888","249,888","32","0","96.50","2.20"," "
" "," ","","2442新美齊","營建","32.1","29.08","29.08","21","-3.02"," ","88,359","94,590","94,590","40","6,231","18.60","-0.40"," "
" "," ","","2444兆勁","通信網路","7.89","7.89","7.89","32","0.00"," ","8,016","8,016","8,016","32","0","14.15","0.10"," "
" "," ","","2449京元電子","半導體","8.45","8.45","8.45","32","0.00"," ","103,352","103,350","103,325","10","-27","287.50","6.50"," "
" "," ","","2450神腦","通信網路","33.53","33.53","33.53","32","0.00"," ","86,594","86,594","86,594","32","0","30.10","-0.05"," "
" "," ","","2451創見","半導體","2.12","2.14","2.14","40","0.02"," ","9,135","9,235","9,235","40","100","269.00","3.50"," "
" "," ","","2453凌群","資訊服務","28.36","28.36","28.36","32","0.00"," ","28,367","28,367","28,367","32","0","55.90","1.50"," "
" "," ","","2454聯發科","半導體","2.72","2.72","2.72","32","0.00"," ","43,692","43,692","43,692","32","0","2295.00","205.00"," "
" "," ","","2455全新","通信網路","6.06","6.05","6.05","21","-0.01"," ","11,208","11,190","11,190","21","-18","364.50","24.50"," "
" "," ","","2457飛宏","電子零組件","14.49","14.49","14.49","32","0.00"," ","61,582","61,582","61,582","32","0","25.75","0.35"," "
" "," ","","2458義隆","半導體","5.88","5.88","5.88","32","0.00"," ","17,892","17,892","17,892","32","0","140.00","3.00"," "
" "," ","","2459敦吉","其他電子","14.67","14.67","14.72","41","0.05"," ","15,500","15,500","15,553","41","53","67.70","-0.60"," "
" "," ","","2460建通","電子零組件","37.02","37.02","37.02","32","0.00"," ","62,640","62,640","62,640","32","0","39.40","0.95"," "
" "," ","","2461光群雷","其他電子","9.3","9.26","8.44","10","-0.86"," ","16,213","16,213","16,213","32","0","17.65","-0.30"," "
" "," ","","2462良得電","電子零組件","30.31","30.28","30.28","21","-0.03"," ","45,704","45,664","45,664","21","-40","23.25","0.20"," "
" "," ","","2464盟立","其他電子","13.12","13.12","13.12","32","0.00"," ","27,090","27,090","27,090","32","0","94.00","7.90"," "
" "," ","","2465麗臺","電腦週邊","29.16","29.16","29.16","32","0.00"," ","27,396","27,396","27,396","32","0","71.30","3.70"," "
" "," ","","2466冠西電","光電","9.85","9.85","9.85","32","0.00"," ","17,089","17,089","17,089","32","0","58.60","-2.90"," "
" "," ","","2467志聖","電子零組件","15.88","15.88","15.88","32","0.00"," ","24,894","24,894","24,894","32","0","597.00","37.00"," "
" "," ","","2468華經","資訊服務","47.66","47.66","47.66","32","0.00"," ","33,348","33,348","33,348","32","0","35.45","0.15"," "
" "," ","","2471資通","資訊服務","12.43","12.43","12.43","32","0.00"," ","5,877","5,877","5,877","32","0","53.70","-0.30"," "
" "," ","","2472立隆電","電子零組件","17.54","17.53","17.53","21","-0.01"," ","28,898","28,893","28,893","21","-5","184.00","-4.00"," "
" "," ","","2474可成","其他電子","4.66","4.66","4.92","41","0.26"," ","27,651","27,651","27,651","32","0","210.50","0.50"," "
" "," ","","2476鉅祥","電子零組件","9.34","9.32","9.32","21","-0.02"," ","20,342","20,343","20,344","50","2","121.50","-0.50"," "
" "," ","","2477美隆電","其他電子","24.39","24.39","24.39","32","0.00"," ","38,684","38,684","38,684","32","0","24.35","-0.15"," "
" "," ","","2478大毅","電子零組件","11.11","11.11","11.11","32","0.00"," ","16,085","16,085","16,085","32","0","72.00","-1.90"," "
" "," ","","2480敦陽科","資訊服務","8.38","8.36","8.36","21","-0.02"," ","8,915","8,900","8,900","21","-15","140.50","1.50"," "
" "," ","","2481強茂","半導體","18.85","18.95","19.06","50","0.21"," ","72,037","72,413","72,863","50","826","103.50","-7.00"," "
" "," ","","2482連宇","其他電子","17.93","17.93","17.93","32","0.00"," ","13,968","13,968","13,968","32","0","17.80","-0.10"," "
" "," ","","2483百容","電子零組件","13.8","13.8","13.8","32","0.00"," ","14,896","14,896","14,896","32","0","24.15","0.55"," "
" "," ","","2484希華","電子零組件","8.84","8.84","8.84","32","0.00"," ","14,103","14,103","14,103","32","0","47.50","-1.75"," "
" "," ","","2485兆赫","通信網路","12.84","12.79","12.67","10","-0.17"," ","40,791","40,648","40,267","10","-524","71.00","-1.30"," "
" "," ","","2486一詮","光電","17.24","17.24","16.38","20","-0.86"," ","40,343","40,343","38,343","20","-2,000","219.00","14.50"," "
" "," ","","2488漢平","其他電子","12.64","12.7","12.75","50","0.11"," ","10,112","10,165","10,200","50","88","51.20","-0.90"," "
" "," ","","2489瑞軒","光電","12.62","12.62","12.62","32","0.00"," ","77,039","77,039","77,039","32","0","44.10","-0.40"," "
" "," ","","2491吉祥全","光電","28.89","28.89","28.89","32","0.00"," ","23,700","23,700","23,700","32","0","16.35","-0.20"," "
" "," ","","2492華新科","電子零組件","21.46","21.46","21.46","32","0.00"," ","104,268","104,268","104,268","32","0","142.50","-6.50"," "
" "," ","","2493揚博","電子零組件","13.83","13.83","11.07","20","-2.76"," ","17,544","17,544","14,044","20","-3,500","127.00","-8.50"," "
" "," ","","2495普安","電腦週邊","14.24","14.24","14.08","20","-0.16"," ","38,973","38,973","38,523","20","-450","44.40","-0.05"," "
" "," ","","2496卓越","其他","26.29","26.29","26.29","32","0.00"," ","5,023","5,023","5,023","32","0","65.10","-0.50"," "
" "," ","","2497怡利電","汽車","18.71","18.71","16.88","20","-1.83"," ","22,102","22,102","22,102","32","0","61.10","5.50"," "
" "," ","","2498宏達電","通信網路","6.55","6.55","6.54","20","-0.01"," ","54,760","54,760","54,760","32","0","41.85","0.70"," "
" "," ","","2501國建","營建","2.85","2.85","2.85","32","0.00"," ","33,050","33,050","33,050","32","0","25.45","0.65"," "
" "," ","","2504國產","營建","13.07","13.07","13.07","32","0.00"," ","154,330","154,330","154,330","32","0","36.55","0.15"," "
" "," ","","2505國揚","營建","7.42","7.42","7.42","32","0.00"," ","28,226","28,226","28,226","32","0","18.80","-0.10"," "
" "," ","","2506太設","營建","9.51","9.51","9.51","32","0.00"," ","36,828","36,828","36,830","41","2","8.89","0.00"," "
" "," ","","2509全坤建","營建","8.65","8.65","8.65","32","0.00"," ","19,438","19,438","19,438","32","0","14.00","-0.10"," "
" "," ","","2511太子","營建","26.31","26.31","26.31","32","0.00"," ","427,107","427,107","427,107","32","0","8.07","-0.06"," "
" "," ","","2514龍邦","其他","33.71","33.71","33.79","41","0.08"," ","133,095","133,095","133,418","41","323","13.45","0.15"," "
" "," ","","2515中工","營建","11.67","11.67","11.67","32","0.00"," ","187,667","187,667","187,667","32","0","13.65","-0.10"," "
" "," ","","2516新建","營建","12.55","12.64","12.92","50","0.37"," ","28,417","28,615","29,244","50","827","13.05","-0.05"," "
" "," ","","2520冠德","營建","19.11","19.11","19.11","32","0.00"," ","116,529","116,529","116,529","32","0","31.10","-0.55"," "
" "," ","","2524京城","營建","13.94","13.94","13.94","32","0.00"," ","51,039","51,039","51,039","32","0","39.00","-0.85"," "
" "," ","","2527宏璟","營建","25.43","25.43","25.43","32","0.00"," ","68,754","68,754","68,754","32","0","34.85","-1.40"," "
" "," ","","2528皇普","營建","42.42","42.42","42.42","32","0.00"," ","184,150","184,150","184,150","32","0","22.50","-0.40"," "
" "," ","","2530華建","營建","4.13","4.14","4.14","40","0.01"," ","34,802","34,872","34,892","50","90","21.75","-0.55"," "
" "," ","","2534宏盛","營建","6.75","6.75","6.75","32","0.00"," ","32,020","32,020","32,020","32","0","19.65","-0.05"," "
" "," ","","2535達欣工","營建","15.91","15.91","15.91","32","0.00"," ","43,095","43,095","43,095","32","0","70.10","-0.50"," "
" "," ","","2536宏普","營建","37.2","37.2","37.2","32","0.00"," ","123,805","123,805","123,805","32","0","21.80","-0.35"," "
" "," ","","2537聯上發","營建","22.83","22.83","22.83","32","0.00"," ","68,628","68,628","68,628","32","0","10.70","0.25"," "
