排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,4979,華星光,545.0,23.0,4.41,08/17,0.0,-0.35,3.74,5.24,5.24,8.2,2.73,1.19,9.22,12.0,14.7,7.53
2,3211,順達,392.0,1.0,0.26,08/17,0.03,0.01,0.82,4.44,7.51,6.41,5.45,0.18,-6.29,18.5,18.5,-4.33
3,00695B,富邦美債7-10,35.1,-0.06,-0.17,08/17,2.52,2.52,2.52,4.41,4.41,5.67,8.55,8.55,8.55,8.55,,8.55
4,8996,高力,1215.0,-65.0,-5.08,08/17,0.35,2.71,3.16,3.58,5.81,4.75,5.9,7.78,9.75,8.17,7.34,8.52
5,6805,富世達,1925.0,120.0,6.65,08/17,0.28,0.39,0.71,3.02,7.04,7.91,6.8,-0.56,-3.24,,,-4.55
6,6187,萬潤,1385.0,110.0,8.63,08/17,1.29,1.63,2.25,2.06,2.18,2.97,3.48,10.5,8.04,7.61,2.77,10.6
7,3026,禾伸堂,689.0,42.0,6.49,08/17,0.0,-0.01,0.38,1.8,1.45,-1.27,7.02,13.2,13.4,13.6,12.7,13.0
8,3264,欣銓,219.0,-6.5,-2.88,08/17,0.01,0.0,1.2,1.41,2.72,2.73,-2.81,-2.0,3.13,12.3,15.8,4.06
9,2368,金像電,1010.0,-5.0,-0.49,08/17,-0.05,0.22,0.59,1.35,0.61,-1.21,-3.5,-0.56,-2.33,-3.26,9.39,-3.68
10,009814,富邦標普500,11.57,-0.02,-0.17,08/17,0.55,0.55,0.55,1.17,1.72,4.33,5.32,5.32,,,,5.32
11,6173,信昌電,211.0,1.0,0.48,08/17,0.0,0.0,1.12,1.12,1.12,1.07,2.1,2.1,2.1,2.1,-2.26,2.1
12,6442,光聖,1630.0,70.0,4.49,08/17,0.03,0.19,0.6,0.89,0.68,0.79,0.45,-3.78,-0.4,5.21,5.21,-3.93
13,4551,智伸科,170.5,8.5,5.25,08/17,0.17,0.17,0.52,0.84,1.35,1.72,-1.18,-0.93,-2.9,0.26,-3.46,-0.93
14,00709,富邦歐洲,41.5,0.02,0.05,08/17,0.27,0.27,0.27,0.8,2.37,4.63,5.51,5.51,5.51,5.51,,5.51
15,8046,南電,1295.0,-10.0,-0.77,08/17,0.12,0.5,0.61,0.75,0.71,1.04,3.33,6.25,5.69,5.29,5.19,8.07
16,3532,台勝科,371.5,15.5,4.35,08/17,0.6,0.98,1.03,0.7,0.56,-0.7,1.52,2.02,3.55,2.68,0.28,3.11
17,3450,聯鈞,550.0,40.0,7.84,08/17,0.0,0.0,0.24,0.62,1.77,2.47,5.42,7.51,4.53,7.99,7.2,7.06
18,6831,邁科,687.0,4.0,0.59,08/17,0.0,0.0,0.41,0.56,0.8,0.3,3.74,4.29,,,,3.6
19,6693,廣閎科,181.0,-6.5,-3.47,08/17,0.13,0.13,0.53,0.53,0.53,0.33,0.14,0.53,0.53,0.53,,0.53
20,3105,穩懋,398.0,20.0,5.29,08/17,-0.02,0.0,0.27,0.48,0.8,0.53,-0.92,3.36,4.88,4.55,-0.36,4.66
21,4764,雙鍵,225.0,-7.0,-3.02,08/17,-0.18,0.43,0.43,0.48,-1.32,3.41,7.91,7.78,7.91,7.91,,7.91
22,3406,玉晶光,676.0,61.0,9.92,08/17,0.42,0.42,0.42,0.42,0.53,0.24,-0.63,-3.06,-1.4,1.98,3.42,-4.09
23,4938,和碩,90.3,-4.5,-4.75,08/17,0.16,0.25,0.25,0.38,0.43,0.11,2.97,2.72,-2.84,2.59,2.7,0.89
24,3443,創意,5850.0,385.0,7.04,08/17,0.07,0.07,0.19,0.38,0.52,1.01,3.11,5.0,8.43,4.68,11.0,5.85
25,4915,致伸,60.5,-0.4,-0.66,08/17,0.03,0.03,0.22,0.36,0.36,0.45,2.53,0.71,-0.72,12.2,15.6,1.39
26,3081,聯亞,2790.0,250.0,9.84,08/17,0.0,-0.11,0.14,0.35,1.37,2.9,-0.52,1.04,5.59,13.9,12.7,3.29
27,3044,健鼎,483.0,-5.0,-1.02,08/17,0.12,0.14,0.25,0.34,0.49,0.54,-2.01,-2.81,-11.7,-4.71,0.83,-4.49
28,2883,凱基金,31.4,-0.25,-0.79,08/17,0.11,0.25,0.28,0.33,0.4,0.52,4.51,4.28,4.14,5.95,8.6,4.18
29,3131,弘塑,2500.0,-35.0,-1.38,08/17,-0.07,0.01,0.37,0.33,-1.35,-2.72,1.39,1.01,-4.0,-11.7,-1.8,-2.53
30,2492,華新科,291.5,-11.0,-3.64,08/17,0.01,0.09,0.09,0.32,0.5,-0.78,2.2,2.93,3.09,3.34,-5.35,3.08
31,00900,富邦特選高股息30,18.74,-0.13,-0.69,08/17,0.0,0.16,0.32,0.32,0.32,0.32,0.32,0.85,1.13,2.41,,0.77
32,6510,精測,2880.0,-110.0,-3.68,08/17,0.0,-0.17,-0.3,0.31,0.54,0.23,-5.9,-8.58,1.47,6.17,1.75,-5.14
33,3008,大立光,5070.0,460.0,9.98,08/17,0.04,0.1,0.16,0.3,0.67,1.85,3.1,2.27,4.21,3.94,3.97,3.02
34,00980A,主動野村臺灣優選,25.62,0.38,1.51,08/17,0.07,0.11,0.17,0.29,2.8,8.45,8.45,8.45,8.45,,,8.45
35,2887,台新新光金,37.15,-0.6,-1.59,08/17,0.09,0.19,0.22,0.28,0.29,0.66,3.61,2.62,7.3,12.1,12.3,2.69
36,5274,信驊,17020.0,-670.0,-3.79,08/17,0.0,0.08,0.14,0.28,0.57,1.83,0.05,1.59,5.23,4.76,-1.14,2.61
37,00645,富邦日本,58.9,-0.2,-0.34,08/17,0.14,0.14,0.14,0.28,0.53,1.07,1.29,1.29,1.29,1.29,1.06,1.29
38,2884,玉山金,37.75,0.1,0.27,08/17,0.15,0.26,0.27,0.27,0.28,0.33,0.74,-0.36,2.88,4.92,5.3,-0.08
39,2464,盟立,186.0,-6.0,-3.12,08/17,0.27,0.27,0.27,0.27,0.46,0.65,0.65,0.6,0.6,0.62,-1.48,0.6
