排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,3036,文曄,219.0,-2.5,-1.13,07/06,34.1,32.7,38.4,45.3,34.4,25.0,19.4,13.8,11.8,7.22,5.49,13.9
2,1102,亞泥,36.55,0.1,0.27,07/06,0.38,0.2,0.21,42.4,42.1,28.6,14.7,12.8,12.8,11.4,6.47,12.5
3,3044,健鼎,506.0,-14.0,-2.69,07/06,25.2,17.2,39.7,39.2,25.4,13.6,6.78,7.2,10.8,8.3,5.84,7.61
4,6005,群益證,38.45,0.3,0.79,07/06,32.3,36.7,35.7,37.5,35.4,23.0,15.6,12.2,12.0,10.1,4.93,12.4
5,0061,元大寶滬深,25.22,-0.05,-0.2,07/06,0.0,0.0,0.0,35.1,26.4,14.2,4.73,5.18,2.3,0.57,0.59,5.06
6,6188,廣明,80.0,-0.3,-0.37,07/06,36.7,39.4,30.8,33.8,28.2,17.9,11.0,6.27,2.1,0.53,0.77,6.06
7,6121,新普,467.5,42.5,10.0,07/06,0.46,0.35,11.5,33.1,23.4,25.7,18.2,18.6,16.5,12.4,5.51,19.4
8,9910,豐泰,69.2,0.6,0.87,07/06,0.5,0.28,40.9,32.1,19.7,6.58,3.41,2.59,1.8,0.86,0.3,2.6
9,2385,群光,107.5,0.5,0.47,07/06,17.2,24.0,27.7,28.9,21.6,11.5,9.75,9.73,13.4,10.9,6.7,10.5
10,2353,宏碁,32.8,-0.1,-0.3,07/06,30.3,31.2,32.4,28.1,18.2,7.04,3.88,3.22,3.71,4.27,2.06,3.26
11,4938,和碩,84.5,0.9,1.08,07/06,22.0,27.9,29.1,26.4,16.5,7.6,4.82,6.09,9.95,8.14,3.93,6.76
12,7765,中華資安,225.0,3.0,1.35,07/06,0.0,0.0,0.0,25.2,12.2,4.98,2.03,1.46,,,,1.44
