排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1801,2462,良得電,市,19.4,-0.1,-0.51,71,08/18,-26,0,0,-26,1.74,1.2,－・－
1802,5465,富驊,櫃,24.05,-0.45,-1.84,77,08/18,-8,0,0,-8,1.7,1.2,－・・
1803,1780,立弘,櫃,24.05,0.35,1.48,57,08/18,17,0,0,17,1.25,1.1,＋・・
1804,2460,建通,市,28.65,-0.4,-1.38,270,08/18,-32,0,0,-32,1.93,1.1,－・・
1805,7822,倍利科,市,897.0,0.0,0.0,205,08/18,-30,0,5,-25,0.52,1.1,－・＋
1806,1225,福懋油,市,24.3,-0.45,-1.82,62,08/18,-19,0,-12,-31,2.76,1.1,－・－
1807,00955,中信日本商社,櫃,15.33,0.0,0.0,2437,08/18,13,0,1416,1429,5.94,1.1,＋・＋
1808,6117,迎廣,市,61.7,-1.1,-1.75,318,08/18,-68,0,-16,-84,1.04,1.1,－・－
1809,6581,鋼聯,市,107.5,-1.0,-0.92,34,08/18,-12,0,0,-12,1.25,1.1,－・・
1810,7810,捷創科技,櫃,195.5,-2.0,-1.01,24,08/18,-9,0,0,-9,0.23,1.1,－・－
1811,009824,群益美國科技巨頭,市,10.13,-0.1,-0.98,7177,08/18,1627,0,2449,4076,6.32,1.1,＋・＋
1812,2482,連宇,市,15.75,-0.15,-0.94,143,08/18,-32,0,0,-32,0.87,1.1,－・－
1813,5529,鉅陞,櫃,20.95,0.15,0.72,56,08/18,-15,0,0,-15,1.18,1.1,－・＋
1814,6923,中台,市,75.9,-0.3,-0.39,26,08/18,9,0,0,9,1.02,1.1,＋・・
1815,6953,家碩,櫃,228.5,2.5,1.11,52,08/18,32,0,0,32,0.33,1.1,＋・＋
1816,2756,聯發國際,櫃,61.0,2.9,4.99,182,08/18,11,0,0,11,0.27,1.1,＋・－
1817,3541,西柏,櫃,21.8,-0.3,-1.36,35,08/18,-2,0,0,-2,0.62,1.1,－・・
1818,5353,台林,櫃,28.1,-0.1,-0.35,24,08/18,-5,0,0,-5,0.83,1.1,－・－
1819,8433,弘帆,櫃,54.3,-0.2,-0.37,14,08/18,-2,0,0,-2,0.6,1.1,－・・
1820,2429,銘旺科,市,34.0,-2.0,-5.56,525,08/18,-113,0,0,-113,0.94,1.1,－・・
1821,3150,鈺寶-創,市,17.15,0.05,0.29,7,08/18,-3,0,3,0,0.49,1.1,－・＋
1822,8284,三竹,櫃,66.0,-2.1,-3.08,57,08/18,1,0,0,1,0.52,1.1,＋・・
1823,00406A,主動中信台灣收益,市,9.68,-0.16,-1.63,228311,08/18,-1355,0,-166120,-167474,19.2,1.1,－・－
1824,00782B,國泰A級公用債,櫃,29.13,-0.25,-0.85,288,08/18,5,0,-93,-88,0.22,1.1,＋・－
1825,00932,兆豐永續高息等權,市,17.3,-0.14,-0.8,179,08/18,104,0,-44,60,1.24,1.1,＋・－
1826,00934,中信成長高股息,市,28.45,-0.4,-1.39,1863,08/18,140,0,-366,-226,4.6,1.1,＋・－
1827,6158,禾昌,櫃,16.6,0.0,0.0,40,08/18,-2,0,0,-2,0.6,1.1,－・・
1828,00650L,復華香港正2,市,16.94,-0.32,-1.85,1116,08/18,-80,0,-405,-485,1.09,1.1,－・－
1829,3224,三顧,櫃,35.15,-0.55,-1.54,15,08/18,-1,0,0,-1,0.84,1.1,－・・
1830,6154,順發,櫃,13.85,-0.05,-0.36,43,08/18,-1,0,0,-1,0.86,1.1,－・・
1831,8085,福華,櫃,12.4,1.1,9.73,705,08/18,8,0,0,8,1.5,1.1,＋・－
1832,8176,智捷,櫃,10.1,-0.1,-0.98,92,08/18,-1,0,0,-1,0.77,1.1,－・－
1833,3168,眾福科,市,41.5,-0.5,-1.19,8,08/18,-3,0,0,-3,0.79,1.0,－・・
1834,5301,寶得利,櫃,5.89,0.37,6.7,6,08/18,0,0,0,0,0.69,1.0,・・・
1835,6248,沛波,櫃,18.2,-0.05,-0.27,34,08/18,-8,0,0,-8,1.06,1.0,－・－
1836,006205,富邦上証,市,41.01,-0.21,-0.51,170,08/18,1,0,7,8,0.98,1.0,＋・＋
1837,6504,南六,市,37.1,-0.8,-2.11,33,08/18,-6,0,-1,-7,0.75,1.0,－・－
1838,6574,霈方,櫃,126.0,1.0,0.8,56,08/18,1,0,0,1,0.23,1.0,＋・＋
1839,6654,天正國際,櫃,162.5,-13.0,-7.41,35,08/18,4,0,0,4,0.42,1.0,＋・－
1840,1731,美吾華,市,20.7,-0.1,-0.48,90,08/18,-25,0,0,-25,1.36,1.0,－・・
1841,5302,太欣,櫃,10.55,-0.05,-0.47,307,08/18,-5,0,0,-5,1.63,1.0,－・－
1842,00890B,凱基ESGBBB債15+,櫃,30.98,-0.25,-0.8,125,08/18,-25,0,20,-5,0.18,1.0,－・＋
1843,2065,世豐,櫃,35.85,-0.45,-1.24,27,08/18,-14,0,0,-14,0.64,1.0,－・・
1844,6552,易華電,市,24.35,-0.35,-1.42,46,08/18,10,0,0,10,0.85,1.0,＋・・
1845,00665L,富邦恒生國企正2,市,9.28,-0.18,-1.9,9939,08/18,-428,0,-3368,-3796,4.11,1.0,－・－
1846,00946,群益科技高息成長,市,15.16,-0.19,-1.24,2334,08/18,180,0,-190,-10,4.59,1.0,＋・－
1847,00987B,野村10+澳洲公債,櫃,15.82,-0.1,-0.63,648,08/18,-37,0,-201,-238,0.71,1.0,－・－
1848,5468,凱鈺,櫃,29.95,0.95,3.28,496,08/18,119,0,-5,114,0.59,1.0,＋・－
