代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6805,富世達,2345.0,120.0,5.39,08/28,1,119,3.25,0.17,19,8723,19.4,12.7,-2,-68,-0.84,-0.1,4,2296,18.4,3.35
8996,高力,1265.0,-45.0,-3.44,08/28,-19,-13372,-19.6,-14.3,19,8148,11.9,8.73,5,306,1.39,0.33,-6,-2827,-11.8,-3.03
2884,玉山金,38.75,0.2,0.52,08/28,-3,-24103,-32.0,-0.14,17,99334,16.0,0.56,-3,-831,-1.1,0.0,-3,-18715,-24.8,-0.11
3491,昇達科,1510.0,85.0,5.96,08/28,-6,-865,-7.7,-1.26,13,1053,4.82,1.53,2,21,0.37,0.03,-1,-169,-5.76,-0.25
1815,富喬,125.5,9.0,7.73,08/28,3,50455,16.2,8.62,9,21141,2.69,3.61,1,1315,1.02,0.22,3,59879,19.2,10.2
2301,光寶科,317.5,16.5,5.48,08/28,1,4122,8.35,0.18,9,14020,3.76,0.61,1,282,0.57,0.01,1,5182,10.5,0.22
3105,穩懋,439.0,-6.5,-1.46,08/28,4,12165,8.96,2.87,9,8062,3.47,1.9,-1,-54,-0.11,-0.01,4,20234,14.9,4.77
3017,奇鋐,3360.0,20.0,0.6,08/28,-3,-1040,-6.75,-0.26,8,2777,9.17,0.71,-1,-89,-2.21,-0.02,2,1261,12.4,0.32
1303,南亞,220.5,-7.0,-3.08,08/28,4,28854,5.69,0.36,7,23592,3.33,0.3,-1,-972,-0.51,-0.01,4,50629,9.99,0.64
2313,華通,241.0,-3.0,-1.23,08/28,3,13328,7.44,1.08,7,8691,3.21,0.7,-1,-97,-0.11,-0.01,3,17882,9.98,1.45
3443,創意,6015.0,95.0,1.6,08/28,-1,-49,-2.63,-0.04,7,828,5.07,0.62,1,33,1.76,0.02,6,1188,8.66,0.89
3532,台勝科,399.0,5.0,1.27,08/28,-4,-2679,-5.18,-0.69,7,3311,3.91,0.85,-1,-247,-2.31,-0.06,-1,-663,-6.2,-0.17
9941,裕融,86.6,-0.5,-0.57,08/28,-1,-1347,-49.0,-0.23,7,786,7.44,0.14,1,123,4.48,0.02,-1,-1023,-37.2,-0.18
3605,宏致,131.0,11.5,9.62,08/28,-6,-11914,-15.7,-6.82,5,1954,2.76,1.12,2,237,0.71,0.14,-6,-9646,-12.7,-5.52
8436,大江,125.5,-1.0,-0.79,08/28,-5,-793,-19.8,-0.67,5,315,7.84,0.27,-5,-25,-0.63,-0.02,-2,-472,-25.1,-0.4
713,元大台灣高息低波,61.55,-0.05,-0.08,08/28,-2,-695,-10.4,-0.04,4,4215,20.2,0.25,-2,-809,-12.1,-0.05,-1,-410,-18.2,-0.02
1590,亞德客-KY,1415.0,-65.0,-4.39,08/28,-3,-386,-18.4,-0.19,4,12,0.5,0.01,-1,-22,-3.31,-0.01,-3,-394,-18.7,-0.2
2449,京元電子,270.0,22.5,9.09,08/28,3,12732,15.7,0.99,4,2009,2.17,0.16,1,1448,2.57,0.11,3,16176,19.9,1.26
2481,強茂,154.0,7.5,5.12,08/28,1,9150,21.5,2.39,4,1287,1.01,0.34,3,626,0.52,0.16,5,18648,13.6,4.88
2618,長榮航,41.8,-0.95,-2.22,08/28,-2,-9530,-21.0,-0.18,4,324,0.38,0.01,-4,-1327,-1.55,-0.02,-2,-10267,-22.6,-0.19
2887,台新新光金,37.5,0.2,0.54,08/28,-1,-4053,-12.0,-0.02,4,3645,2.43,0.01,-2,-900,-1.25,0.0,-1,-2846,-8.45,-0.01
5425,台半,96.3,1.1,1.16,08/28,-2,-8272,-9.05,-3.14,4,6318,5.08,2.4,-2,-736,-0.81,-0.28,-1,-4612,-9.31,-1.75
1229,聯華,42.15,0.0,0.0,08/28,10,6582,38.1,0.36,3,14,0.36,0.0,4,59,1.22,0.0,10,6675,38.7,0.36
1503,士電,205.5,-7.0,-3.29,08/28,-1,-1035,-30.0,-0.2,3,3,0.03,0.0,-1,-51,-1.47,-0.01,-1,-1084,-31.4,-0.21
1504,東元,72.6,-0.8,-1.09,08/28,-1,-5214,-39.9,-0.22,3,25,0.08,0.0,-1,-119,-0.91,-0.01,-1,-5326,-40.8,-0.22
1717,長興,77.7,1.9,2.51,08/28,2,14205,22.5,1.2,3,2202,3.11,0.19,3,1746,2.47,0.15,2,17923,28.4,1.51
1722,台肥,44.6,0.0,0.0,08/28,1,40,2.59,0.0,3,7,0.15,0.0,-1,-7,-0.43,0.0,1,37,2.41,0.0
2408,南亞科,540.0,-1.0,-0.18,08/28,-1,-773,-1.0,-0.02,3,1231,0.54,0.04,-1,-1751,-2.27,-0.06,-1,-2428,-3.15,-0.08
3008,大立光,7065.0,150.0,2.17,08/28,1,564,11.7,0.43,3,363,3.72,0.28,-1,-100,-2.06,-0.08,3,695,7.12,0.53
3044,健鼎,490.0,9.0,1.87,08/28,2,814,16.7,0.15,3,254,3.26,0.05,1,19,0.64,0.0,4,1129,12.0,0.21
3450,聯鈞,635.0,57.0,9.86,08/28,4,5129,7.65,3.52,3,2034,3.81,1.4,1,173,0.89,0.12,3,5602,10.5,3.85
3529,力旺,2540.0,-110.0,-4.15,08/28,-1,-63,-3.74,-0.08,3,19,0.62,0.03,3,31,1.02,0.04,-1,-47,-2.8,-0.06
