排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,24.4,0.0,0.0,06/26,,100.0,100.0,100.0,96.5,96.7,77.6,67.9,81.6,56.1,,67.6
2,00756B,群益投等新興公債,32.11,-0.01,-0.03,06/26,99.8,99.6,99.5,99.2,98.4,97.0,89.8,88.4,86.5,60.4,,88.6
3,00754B,群益AAA-AA公司債,33.99,-0.03,-0.09,06/26,99.8,99.7,98.7,98.4,97.6,95.8,87.6,78.1,64.0,84.6,,78.4
4,00786B,元大10年IG銀行債,33.39,0.08,0.24,06/26,100.0,98.4,97.4,97.7,96.8,69.6,63.8,60.9,37.1,-6.88,,60.2
5,00787B,元大10年IG醫療債,33.18,0.06,0.18,06/26,100.0,99.3,97.8,90.2,73.2,70.9,75.4,52.0,37.0,-4.61,,64.3
6,00942B,台新美A公司債20+,14.61,0.0,0.0,06/26,100.0,98.3,96.0,88.8,87.6,84.6,71.7,74.3,65.7,,,74.4
7,00856B,永豐1-3年美公債,37.62,0.08,0.21,06/26,87.2,87.2,85.4,84.9,55.1,64.8,9.74,-7.14,-14.6,-3.26,,-7.37
8,00950B,凱基A級公司債,14.34,0.01,0.07,06/26,97.8,94.6,90.9,84.6,78.2,65.3,34.9,45.4,41.5,,,44.8
9,020038,元大ESG配息N,13.9,-0.85,-5.76,06/26,79.3,79.3,79.3,81.4,75.0,57.4,46.9,51.5,58.6,,,51.2
10,00957B,兆豐US優選投等債,13.76,0.03,0.22,06/26,80.6,85.4,86.4,80.3,67.9,66.5,48.8,21.2,6.34,,,21.9
11,020039,元大加權N,14.15,-0.62,-4.2,06/26,93.5,93.6,85.6,75.8,74.6,64.8,60.9,37.9,38.1,,,38.1
12,00788B,元大10年IG電能債,30.79,0.04,0.13,06/26,100.0,99.7,99.7,75.8,78.2,66.9,65.4,50.0,43.5,-6.85,,50.0
13,00687B,國泰20年美債,28.54,0.05,0.18,06/26,87.8,86.3,85.0,75.6,68.5,65.9,56.6,54.9,35.5,-8.51,,54.8
14,00720B,元大投資級公司債,33.87,0.03,0.09,06/26,89.2,80.0,81.7,75.5,63.8,64.6,53.7,51.3,41.9,-4.68,,51.2
15,00969B,元大零息超長美債,8.75,0.01,0.11,06/26,73.8,79.9,82.0,72.5,58.8,40.2,36.7,39.4,18.4,,,40.2
16,00984B,大華優利美A債15,16.71,0.03,0.18,06/26,84.5,83.4,79.7,71.7,78.3,66.8,52.9,-16.2,-11.2,,,-14.6
17,00937B,群益ESG投等債20+,15.13,0.03,0.2,06/26,83.1,83.1,80.7,70.4,63.7,64.0,48.4,36.4,24.5,,,36.2
18,00959B,大華投等美債15Y+,9.56,0.0,0.0,06/26,71.2,75.6,81.0,69.9,69.1,64.0,60.6,52.7,47.1,,,53.1
19,00857B,永豐20年美公債,23.72,0.07,0.3,06/26,89.6,88.8,85.7,69.0,64.2,69.5,54.3,50.4,32.7,-3.8,,51.0
20,00772B,中信高評級公司債,34.26,0.02,0.06,06/26,75.9,81.5,76.7,68.6,63.1,61.8,50.5,46.8,35.5,7.65,,46.5
21,00983A,主動中信ARK創新,11.72,-0.19,-1.6,06/26,44.9,65.5,68.5,68.6,74.1,71.0,57.6,31.0,-2.85,,,32.4
22,00680L,元大美債20正2,7.22,0.03,0.42,06/26,60.1,67.2,67.9,67.4,63.2,68.9,57.1,57.2,30.9,-1.4,,56.6
23,00983B,大華優利美公債20,16.09,0.04,0.25,06/26,85.6,73.2,78.3,63.9,69.2,41.6,33.0,-9.39,-1.48,,,-8.94
24,00933B,國泰10Y+金融債,16.3,0.01,0.06,06/26,78.1,76.8,74.6,63.5,57.5,50.1,45.3,50.6,31.9,,,51.0
25,00932,兆豐永續高息等權,17.15,-0.49,-2.78,06/26,51.4,46.7,45.0,62.0,65.9,67.0,69.7,67.9,64.5,,,67.7
26,00898,國泰基因免疫革命,8.96,0.11,1.24,06/26,47.7,45.5,61.0,61.7,61.0,57.7,55.1,45.8,42.8,39.6,,46.3
27,00986D,主動復華金融債息,14.89,-0.01,-0.07,06/26,81.5,74.2,65.8,61.5,48.6,55.5,,,,,,
28,00688L,國泰20年美債正2,7.2,0.03,0.42,06/26,89.8,87.0,81.5,61.3,67.3,75.4,63.1,65.8,34.4,-2.86,,65.6
29,0061,元大寶滬深,25.27,-0.55,-2.13,06/26,-13.5,34.1,45.6,60.0,64.2,59.8,57.1,44.1,45.9,9.03,15.4,44.8
30,00717,富邦美國特別股,14.78,-0.13,-0.87,06/26,10.6,50.2,56.2,59.5,67.2,71.8,79.7,69.0,62.6,50.9,,69.2
31,020032,元大綠能N,10.27,-0.35,-3.3,06/26,-100.0,-33.3,-33.3,59.3,68.3,68.9,57.8,40.9,52.4,22.2,,41.5
32,00696B,富邦美債20年,29.92,0.06,0.2,06/26,22.2,22.2,69.3,59.1,52.2,39.0,26.3,43.8,23.6,8.95,,44.6
33,00948B,中信優息投資級債,9.66,0.01,0.1,06/26,66.8,59.2,63.5,59.1,54.1,59.0,53.3,59.7,54.1,,,59.6
34,00885,富邦越南,18.88,-0.02,-0.11,06/26,65.8,52.9,54.3,59.0,41.1,31.6,43.3,24.4,29.0,18.2,,23.4
