排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,9.91,0.1,1.02,08/06,-41034,-41288,-100433,-156103,-166307,36573,,,,
2,009816,凱基台灣TOP50,14.96,-0.04,-0.27,08/06,-37622,-44712,-61084,-77594,-45829,9431,24250.0,106739.0,,
3,2344,華邦電,171.0,2.0,1.18,08/06,-8746,-18832,-38349,-70549,-82633,-67725,-65272.0,95924.0,8204.0,88559.0
4,00991A,主動復華未來50,17.16,0.27,1.6,08/06,-17331,-24024,-25996,-57799,-35266,16415,12800.0,95071.0,,98622.0
5,00981A,主動統一台股增長,28.84,0.38,1.34,08/06,-3598,-9454,-16985,-55665,-121683,-22255,-16552.0,57646.0,148988.0,112043.0
6,00632R,元大台灣50反1,10.33,0.03,0.29,08/06,-29768,-34236,-34226,-33935,-37076,-42317,-39942.0,-23206.0,15172.0,7684.0
7,00685L,群益臺灣加權正2,11.05,-0.07,-0.63,08/06,-14697,-14611,-38883,-33551,112700,370376,379705.0,378324.0,379395.0,378329.0
8,1216,統一,73.0,-0.2,-0.27,08/06,-68,-9829,-23591,-30462,-18698,-1496,-1282.0,61135.0,169081.0,98131.0
9,5876,上海商銀,43.45,-0.7,-1.59,08/06,-2235,-5439,-18222,-28657,-54618,-48806,20204.0,75318.0,78844.0,78126.0
10,0056,元大高股息,51.3,-0.15,-0.29,08/06,-16160,-16261,-22661,-22731,-6205,4522,-49888.0,14466.0,82539.0,-50877.0
11,2324,仁寶,37.3,0.35,0.95,08/06,-3481,-4431,-11549,-17530,-21534,-44092,-339717.0,-278559.0,43889.0,-214958.0
12,00405A,主動富邦台灣龍耀,8.25,0.2,2.48,08/06,-7931,-9103,-17108,-17484,-2310,-7939,,,,
13,2317,鴻海,264.5,6.0,2.32,08/06,-4243,-6570,-12509,-15355,-324,8892,-38770.0,-8164.0,-69876.0,27113.0
14,1402,遠東新,27.0,0.3,1.12,08/06,-897,-1126,-8018,-13365,-16716,-20918,-172916.0,14962.0,19014.0,12453.0
15,00929,復華台灣科技優息,28.94,0.16,0.56,08/06,1210,949,610,-12929,-37240,5757,3223.0,14246.0,28627.0,16615.0
16,2303,聯電,121.5,-0.5,-0.41,08/06,-832,820,1860,-12579,-39999,-70056,-489531.0,-368789.0,-933277.0,-514523.0
17,00830,國泰費城半導體,85.9,-1.8,-2.05,08/06,-390,50,-638,-11448,-18958,-19532,-20712.0,-19594.0,456.0,-412.0
18,4904,遠傳,102.0,1.0,0.99,08/06,-316,-1849,-8225,-9564,-31981,-33452,19709.0,20923.0,16739.0,20247.0
19,2603,長榮,204.0,-1.0,-0.49,08/06,-921,-3651,-7999,-9539,-28494,-59187,-55467.0,-58142.0,-27220.0,-66609.0
20,1101,台泥,24.35,0.3,1.25,08/06,-1866,-3175,5718,-9500,-8745,27029,249449.0,443376.0,512287.0,484706.0
21,2002,中鋼,19.0,0.1,0.53,08/06,-445,-577,178,-8668,-61843,-72549,-23868.0,-97261.0,56376.0,-116204.0
22,2105,正新,31.0,0.5,1.64,08/06,255,-2203,-7819,-8280,-2532,-44519,-3265.0,-87555.0,-25000.0,-65271.0
23,4938,和碩,88.0,-1.5,-1.68,08/06,-1978,-2722,-7872,-8159,-34630,-54438,41803.0,57032.0,74527.0,37452.0
24,2912,統一超,220.0,-1.5,-0.68,08/06,-858,-1159,-4417,-7753,-5566,-4785,15327.0,15171.0,17549.0,11493.0
25,2371,大同,25.45,-0.05,-0.2,08/06,-1775,-2408,-5501,-7114,-11491,-23038,31315.0,71413.0,105488.0,91815.0
26,1605,華新,34.25,-0.6,-1.72,08/06,-494,-6527,-6881,-7092,4959,16204,27819.0,-33388.0,61440.0,-85176.0
27,5371,中光電,86.7,-3.8,-4.2,08/06,-3118,-4037,-5440,-7034,-6504,412,-2274.0,-1524.0,8960.0,-1078.0
28,2356,英業達,65.5,-0.2,-0.3,08/06,-4207,-3738,-6417,-7008,-32434,9930,-16782.0,-72199.0,-531.0,-45083.0
