排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
70,00983A,主動中信ARK創新,11.53,-0.08,-0.69,26W30,07/24,18.3,-1.62,17.7,0.49,17.7,0.49
71,00982D,主動富邦動態入息,9.87,-0.04,-0.4,26W30,07/24,28.9,0.84,27.9,0.84,25.3,0.73
72,3048,益登,57.5,-0.9,-1.54,26W30,07/24,48.2,-0.01,46.4,-0.01,45.0,-0.33
73,5439,高技,241.0,5.0,2.12,26W30,07/24,38.6,-4.34,35.5,-3.58,31.6,-4.56
74,2436,偉詮電,61.6,0.2,0.33,26W30,07/24,22.2,-1.23,20.5,-0.9,19.2,-0.87
75,6207,雷科,99.9,-4.1,-3.94,26W30,07/24,13.2,-2.05,11.7,-0.53,11.7,-0.53
76,00981T,平衡凱基雙核收息,11.91,-0.07,-0.58,26W30,07/24,29.5,3.07,26.0,3.77,23.5,4.1
77,6488,環球晶,872.0,0.0,0.0,26W30,07/24,77.2,-1.6,75.5,-1.02,71.7,-1.07
78,2204,中華,50.8,0.1,0.2,26W30,07/24,73.5,-0.88,72.0,-1.11,71.7,-0.65
79,00981B,第一金優選非投債,9.32,-0.01,-0.11,26W30,07/24,43.9,-0.55,39.6,-0.52,35.6,-0.73
80,00961,FT臺灣永續高息,13.04,-0.01,-0.08,26W30,07/24,8.99,3.62,8.02,3.49,7.57,3.72
81,00983D,主動富邦複合收益,10.11,-0.02,-0.2,26W30,07/24,22.4,-0.15,21.0,0.54,13.6,-1.35
82,6613,朋億*,276.0,-30.5,-9.95,26W30,07/24,57.6,-0.01,56.8,-0.01,55.5,0.0
83,2727,王品,236.0,12.0,5.36,26W30,07/24,27.7,0.35,24.6,0.65,16.1,-1.35
84,1342,八貫,104.0,2.5,2.46,26W30,07/24,57.3,-0.78,53.8,0.06,51.6,0.0
85,6442,光聖,1325.0,-90.0,-6.36,26W30,07/24,52.5,1.33,42.5,1.3,38.2,2.39
86,6134,萬旭,27.1,-0.05,-0.18,26W30,07/24,51.0,0.39,49.3,0.39,48.1,1.54
87,3257,虹冠電,50.0,-1.5,-2.91,26W30,07/24,42.4,0.01,38.2,0.0,37.1,0.0
88,00650L,復華香港正2,17.47,0.19,1.1,26W30,07/24,43.2,-0.41,38.4,-0.41,36.8,-0.69
89,2305,全友,26.5,0.05,0.19,26W30,07/24,65.8,-0.24,63.8,-0.53,63.4,0.36
90,00987B,野村10+澳洲公債,16.14,-0.14,-0.86,26W30,07/24,48.1,0.73,45.9,0.63,40.1,0.63
91,2491,吉祥全,31.75,-0.2,-0.63,26W30,07/24,72.8,-0.25,68.7,-1.1,66.4,-0.03
92,9955,佳龍,23.9,0.05,0.21,26W30,07/24,59.0,0.7,58.3,1.28,56.6,1.28
93,6147,頎邦,146.5,-4.5,-2.98,26W30,07/24,62.8,-0.71,61.5,-0.5,59.8,-0.63
94,00770,國泰北美科技,69.4,0.0,0.0,26W30,07/24,12.6,0.22,10.1,1.01,5.7,-0.05
95,2489,瑞軒,30.85,-0.85,-2.68,26W30,07/24,27.5,-0.47,26.3,-0.44,25.4,-0.3
96,00864B,中信美國公債0-1,47.11,0.01,0.02,26W30,07/24,29.2,-0.43,27.2,-1.08,25.4,-1.12
97,3535,晶彩科,85.2,-2.1,-2.41,26W30,07/24,25.0,0.67,23.1,0.5,23.1,0.5
98,4564,元翎,16.05,-0.2,-1.23,26W30,07/24,37.2,0.02,36.0,0.02,34.5,-0.02
99,3689,湧德,107.5,-3.0,-2.71,26W30,07/24,21.7,0.17,19.6,-0.44,16.5,-0.44
100,9904,寶成,23.9,0.15,0.63,26W30,07/24,67.3,-0.22,65.8,-0.05,64.8,-0.19
101,2303,聯電,116.0,-5.5,-4.53,26W30,07/24,74.5,-0.99,73.6,-0.99,72.9,-0.98
102,2442,新美齊,19.4,0.4,2.11,26W30,07/24,54.4,-0.12,52.7,0.29,50.0,0.31
103,5289,宜鼎,1500.0,-110.0,-6.83,26W30,07/24,29.0,-0.07,24.7,-0.85,22.0,1.12
104,1336,台翰,14.55,-0.55,-3.64,26W30,07/24,44.7,-0.02,40.4,-0.03,39.2,1.14
105,8111,立碁,59.4,-3.2,-5.11,26W30,07/24,30.9,0.19,25.9,-1.03,25.0,-0.31
106,3406,玉晶光,546.0,-1.0,-0.18,26W30,07/24,47.6,0.78,44.5,0.03,37.2,0.82
107,5488,松普,13.5,0.3,2.27,26W30,07/24,37.7,0.32,36.9,0.32,34.9,0.18
108,6109,亞元,11.05,0.15,1.38,26W30,07/24,47.3,0.04,44.2,0.07,38.8,0.07
109,3533,嘉澤,1910.0,-60.0,-3.05,26W30,07/24,56.5,-1.02,52.3,-0.51,45.0,-0.44
110,6464,台數科,78.0,0.7,0.91,26W30,07/24,82.7,0.41,80.7,0.41,79.3,1.13
111,2485,兆赫,40.5,-0.5,-1.22,26W30,07/24,20.2,1.19,18.9,1.02,18.7,1.01
112,00674R,期元大S&P黃金反1,28.81,-0.03,-0.1,26W30,07/24,45.3,3.62,45.3,3.62,45.3,3.62
113,2241,艾姆勒,32.65,-2.45,-6.98,26W30,07/24,38.8,0.17,36.0,0.78,33.5,0.85
114,8150,南茂,86.3,-0.6,-0.69,26W30,07/24,66.4,-7.24,64.5,-6.74,62.8,-6.72
115,00985B,群益ESG投等債0-5,10.33,-0.01,-0.1,26W30,07/24,52.6,-0.15,51.1,0.16,48.0,-0.68
116,6127,九豪,48.1,-1.9,-3.8,26W30,07/24,20.9,1.27,19.7,1.21,19.0,2.0
117,8112,至上,91.2,2.2,2.47,26W30,07/24,35.2,2.37,34.3,2.67,33.2,2.16
118,3131,弘塑,2385.0,0.0,0.0,26W30,07/24,45.4,-0.03,43.2,0.15,37.1,0.13
119,00944,野村趨勢動能高息,20.26,-0.21,-1.03,26W30,07/24,9.0,1.11,5.51,-1.22,5.51,0.3
120,4113,聯上,14.8,0.05,0.34,26W30,07/24,70.0,-0.02,65.6,0.33,63.0,-0.45
121,2367,燿華,41.4,-1.0,-2.36,26W30,07/24,27.0,1.42,26.3,1.61,25.5,1.98
122,6261,久元,78.4,-1.7,-2.12,26W30,07/24,36.7,0.41,33.4,-0.07,31.3,1.32
123,00918,大華優利高填息30,33.59,0.01,0.03,26W30,07/24,11.3,-0.46,10.8,-0.46,10.3,-0.55
124,5347,世界,143.5,-8.0,-5.28,26W30,07/24,83.0,-0.68,81.7,-0.71,80.7,-0.91
125,9914,美利達,80.8,1.3,1.64,26W30,07/24,63.3,-0.61,61.4,0.26,55.0,-0.65
126,8042,金山電,116.5,4.0,3.56,26W30,07/24,63.7,-0.54,60.6,1.03,58.5,0.82
127,3176,基亞,33.7,1.25,3.85,26W30,07/24,31.1,-0.02,30.6,-0.02,28.7,0.0
128,3167,大量,691.0,-14.0,-1.99,26W30,07/24,53.2,-1.25,48.9,-1.73,46.9,-1.73
129,2327,國巨*,540.0,-30.0,-5.26,26W30,07/24,70.4,-0.6,69.1,-0.4,67.7,-0.4
130,4540,全球傳動,60.0,4.2,7.53,26W30,07/24,29.7,0.01,28.0,0.05,25.5,-0.01
131,9802,鈺齊-KY,70.1,0.2,0.29,26W30,07/24,59.8,-0.26,58.0,-0.07,56.2,-0.07
132,00932,兆豐永續高息等權,17.53,0.06,0.34,26W30,07/24,11.1,-2.36,11.1,-2.36,10.2,-1.72
133,7689,大鵬科CLMX,164.0,0.0,0.0,26W30,07/24,90.8,-0.07,87.1,-1.28,87.1,-1.28
134,6525,捷敏-KY,135.5,-3.5,-2.52,26W30,07/24,66.3,1.07,62.7,2.78,60.5,3.41
135,6472,保瑞,417.5,-1.0,-0.24,26W30,07/24,50.9,0.02,47.2,0.09,45.2,0.1
136,2481,強茂,133.0,-6.0,-4.32,26W30,07/24,61.8,-2.98,59.9,-2.66,58.2,-1.93
137,6768,志強-KY,66.8,0.1,0.15,26W30,07/24,80.7,-0.43,79.2,-0.12,77.9,-0.99
138,8383,千附,70.0,-1.7,-2.37,26W30,07/24,53.0,1.28,51.7,1.28,49.5,1.3
139,00953B,群益優選非投等債,9.75,0.0,0.0,26W30,07/24,44.9,-0.53,41.3,-0.46,38.0,-0.6
140,00988B,玉山嚴選非投債,19.98,-0.02,-0.1,26W30,07/24,30.2,4.5,30.2,4.5,26.8,4.99
141,5511,德昌,69.7,-0.4,-0.57,26W30,07/24,62.3,0.18,59.2,0.23,56.0,0.23
142,5258,虹堡,51.8,-0.2,-0.38,26W30,07/24,46.3,0.97,42.2,1.06,38.1,0.32
143,00679B,元大美債20年,26.41,-0.25,-0.94,26W30,07/24,41.4,0.0,40.0,0.0,39.0,-0.01
144,00982B,FT投資級債20+,9.62,-0.07,-0.72,26W30,07/24,63.1,-0.05,63.1,-0.05,63.1,-0.05
145,9907,統一實,14.6,0.2,1.39,26W30,07/24,72.9,-0.1,71.5,-0.24,70.6,-0.14
146,2458,義隆,141.5,-6.0,-4.07,26W30,07/24,57.2,0.23,54.1,-0.2,49.8,0.11
147,1810,和成,24.6,0.1,0.41,26W30,07/24,65.3,0.82,64.6,1.3,63.1,1.3
148,3041,揚智,22.5,-0.2,-0.88,26W30,07/24,24.0,-0.97,23.5,0.1,22.8,0.68
149,8473,山林水,40.9,-0.75,-1.8,26W30,07/24,68.2,-0.09,67.1,-0.05,65.6,-0.01
150,00972,野村日本動能高息,21.96,0.18,0.83,26W30,07/24,30.4,-2.79,30.4,-2.79,30.4,-2.79
151,4720,德淵,19.35,-0.2,-1.02,26W30,07/24,35.7,-0.17,34.4,-0.86,34.4,-0.14
152,6278,台表科,156.0,-6.5,-4.0,26W30,07/24,56.8,-0.9,52.5,-1.0,48.8,-1.64
153,2548,華固,94.4,-0.9,-0.94,26W30,07/24,47.4,0.35,43.3,1.21,39.9,1.53
154,2406,國碩,31.35,-0.8,-2.49,26W30,07/24,26.9,-2.42,25.6,-2.38,23.6,-2.16
155,4576,大銀微系統,218.0,-0.5,-0.23,26W30,07/24,63.3,-0.64,61.7,-1.19,59.4,-1.11
156,3044,健鼎,394.0,-3.5,-0.88,26W30,07/24,75.1,0.2,72.2,0.26,70.0,0.48
157,4552,力達-KY,17.7,0.1,0.57,26W30,07/24,48.1,0.0,44.5,0.0,44.5,0.0
158,2478,大毅,114.0,-7.5,-6.17,26W30,07/24,57.7,-0.75,56.2,-0.7,55.6,1.82
159,5302,太欣,10.15,0.05,0.5,26W30,07/24,48.6,0.11,46.8,-0.29,46.2,-0.29
160,1809,中釉,37.3,-1.15,-2.99,26W30,07/24,46.1,-0.36,44.4,-0.35,43.8,-0.35
161,2383,台光電,5240.0,-65.0,-1.23,26W30,07/24,64.0,0.09,61.0,-0.01,58.1,0.15
162,1210,大成,52.7,0.5,0.96,26W30,07/24,64.0,0.11,62.6,0.12,61.7,0.03
163,2812,台中銀,18.65,0.15,0.81,26W30,07/24,56.6,0.07,55.1,0.04,54.1,0.05
164,6165,浪凡,50.6,1.1,2.22,26W30,07/24,45.5,-0.57,42.8,-0.57,37.1,-0.5
165,6290,良維,202.0,-12.0,-5.61,26W30,07/24,34.3,-1.06,32.2,-1.52,27.9,-0.3
166,8210,勤誠,1115.0,-120.0,-9.72,26W30,07/24,67.6,0.08,66.0,0.02,62.5,0.0
167,00712,復華富時不動產,8.76,-0.04,-0.45,26W30,07/24,26.3,-0.76,23.1,-0.73,21.1,-0.65
168,00683L,期元大美元指正2,21.58,0.05,0.23,26W30,07/24,52.9,1.46,52.9,1.46,52.9,1.46
169,5426,振發,26.25,0.05,0.19,26W30,07/24,55.3,0.02,53.4,0.0,52.8,0.0
170,00738U,期元大道瓊白銀,50.05,0.36,0.72,26W30,07/24,15.3,0.45,13.5,0.65,12.0,0.63
171,00923,群益台ESG低碳50,40.95,-0.31,-0.75,26W30,07/24,15.4,-0.17,15.1,-0.17,14.8,-0.17
172,6108,競國,18.9,0.9,5.0,26W30,07/24,50.3,0.98,46.4,2.3,44.5,2.25
173,4739,康普,84.2,-3.3,-3.77,26W30,07/24,36.9,-0.61,31.4,-0.76,31.4,0.71
174,5310,天剛,25.0,0.0,0.0,26W30,07/24,48.4,0.03,41.2,0.0,38.4,0.0
175,3596,智易,178.5,-4.0,-2.19,26W30,07/24,69.2,-0.3,67.0,0.6,62.6,-0.23
176,1590,亞德客-KY,1545.0,-15.0,-0.96,26W30,07/24,63.9,0.12,56.0,-0.8,52.0,-1.29
177,9925,新保,40.05,0.0,0.0,26W30,07/24,66.9,0.49,63.9,0.36,62.5,0.82
178,6239,力成,262.5,-7.0,-2.6,26W30,07/24,62.9,-0.87,61.0,-1.08,59.3,-1.23
179,3149,正達,62.8,-0.3,-0.48,26W30,07/24,19.0,-2.85,17.4,-3.71,16.6,-2.55
180,5471,松翰,54.8,0.4,0.74,26W30,07/24,24.5,-1.13,22.5,-0.25,19.9,-2.25
181,2474,可成,187.5,0.0,0.0,26W30,07/24,67.6,0.07,65.9,-0.04,64.6,-0.03
182,00701,國泰股利精選30,38.59,-0.01,-0.03,26W30,07/24,6.27,-0.33,6.27,-0.33,6.27,-0.33
183,1722,台肥,45.5,0.35,0.78,26W30,07/24,63.3,-0.33,61.7,-0.27,59.9,-0.53
184,00915,凱基優選高股息30,31.9,-0.02,-0.06,26W30,07/24,15.2,-0.45,14.4,-0.71,14.1,-0.71
185,009820,元大納斯達克精選,9.95,0.0,0.0,26W30,07/24,35.8,-0.49,34.9,-0.72,31.4,-0.46
186,6451,訊芯-KY,421.0,-31.0,-6.86,26W30,07/24,69.3,1.26,66.3,0.28,64.7,1.19
187,00669R,國泰美國道瓊反1,5.18,0.06,1.17,26W30,07/24,40.9,0.11,37.6,0.42,34.9,0.42
188,1710,東聯,14.15,0.3,2.17,26W30,07/24,60.3,-0.08,58.7,-0.47,57.2,-0.36
189,4908,前鼎,143.5,-13.5,-8.6,26W30,07/24,50.9,0.0,49.0,0.0,44.3,0.0
190,7769,鴻勁,6320.0,-155.0,-2.39,26W30,07/24,61.9,0.29,58.8,-0.05,57.3,-0.05
191,6510,精測,2695.0,-140.0,-4.94,26W30,07/24,48.2,0.32,46.0,0.34,40.9,0.17
192,5014,建錩,10.75,0.1,0.94,26W30,07/24,33.9,0.02,31.3,0.02,27.4,0.02
193,6235,華孚,39.3,0.2,0.51,26W30,07/24,38.7,-0.24,36.3,-0.99,35.3,-1.07
194,4167,松瑞藥,19.75,1.05,5.61,26W30,07/24,38.6,0.58,36.0,0.22,34.0,-0.39
195,1727,中華化,72.2,-2.8,-3.73,26W30,07/24,52.6,-0.87,51.5,0.31,49.4,-1.12
196,2504,國產,30.75,0.35,1.15,26W30,07/24,73.0,-0.08,71.5,-0.08,70.2,-0.08
197,1708,東鹼,48.75,-1.0,-2.01,26W30,07/24,39.3,-0.99,37.1,-0.75,34.7,-1.02
198,00939,統一台灣高息動能,22.25,0.12,0.54,26W30,07/24,6.67,0.24,6.33,0.23,5.61,0.23
199,4532,瑞智,24.5,-0.1,-0.41,26W30,07/24,68.3,-0.32,67.2,-0.17,65.5,0.01
200,4105,東洋,76.5,0.4,0.53,26W30,07/24,45.2,0.28,43.0,0.95,39.5,0.68
201,8110,華東,45.3,-0.7,-1.52,26W30,07/24,49.5,-0.06,48.6,-0.24,47.9,-0.6
202,2415,錩新,31.55,-0.15,-0.47,26W30,07/24,60.1,-0.76,58.7,-0.03,58.7,-0.03
203,2369,菱生,33.1,-1.15,-3.36,26W30,07/24,31.9,-3.64,30.7,-3.84,29.2,-3.57
204,8088,品安,47.1,-1.3,-2.69,26W30,07/24,19.5,0.31,19.5,1.49,18.2,0.16
205,2013,中鋼構,41.3,0.6,1.47,26W30,07/24,78.3,-0.01,78.0,-0.01,76.6,0.0
206,2527,宏璟,47.1,1.15,2.5,26W30,07/24,79.2,0.1,77.2,0.1,76.5,0.41
207,9938,百和,42.1,-0.15,-0.36,26W30,07/24,52.1,0.99,49.5,0.77,46.9,0.44
208,6196,帆宣,493.5,-14.5,-2.85,26W30,07/24,70.0,0.3,67.5,0.02,66.7,-0.41
209,6498,久禾光,74.5,-0.6,-0.8,26W30,07/24,66.3,0.04,62.1,0.05,56.5,0.06
210,6214,精誠,146.5,1.0,0.69,26W30,07/24,53.3,0.57,49.6,0.36,45.7,0.36
211,5425,台半,82.5,-2.4,-2.83,26W30,07/24,37.4,-1.14,36.3,-0.47,33.5,-0.49
212,00865B,國泰US短期公債,49.32,0.02,0.04,26W30,07/24,25.6,-0.93,23.1,-0.99,21.5,-0.66
213,00673R,期元大S&P原油反1,13.54,-0.64,-4.51,26W30,07/24,35.9,-2.82,32.3,-1.93,28.6,-1.98
214,00969B,元大零息超長美債,8.09,-0.11,-1.34,26W30,07/24,67.2,0.16,63.8,0.2,62.0,1.35
215,4557,永新-KY,48.55,-0.25,-0.51,26W30,07/24,38.6,0.0,32.1,0.0,28.5,0.01
216,3481,群創,47.55,-2.45,-4.9,26W30,07/24,37.0,-0.89,35.5,-0.87,34.5,-0.84
217,8404,百和興業-KY,16.2,0.05,0.31,26W30,07/24,76.3,0.26,74.5,0.11,73.7,0.56
218,009810,玉山全球藍籌100,21.74,-0.12,-0.55,26W30,07/24,26.1,0.93,22.1,0.78,22.1,0.78
219,6703,軒郁,107.0,0.0,0.0,26W30,07/24,43.8,0.0,41.8,0.0,39.2,0.0
220,6412,群電,78.2,-0.7,-0.89,26W30,07/24,77.7,-0.16,76.5,-0.12,75.2,0.11
221,3701,大眾控,42.55,-0.95,-2.18,26W30,07/24,71.5,-0.61,71.5,-0.03,70.8,-0.43
222,00782B,國泰A級公用債,29.83,-0.26,-0.86,26W30,07/24,19.4,1.17,19.4,1.17,14.2,1.17
223,00692,富邦公司治理,88.15,-0.15,-0.17,26W30,07/24,16.0,-0.62,15.3,-0.52,14.8,-0.39
224,4919,新唐,120.0,-5.0,-4.0,26W30,07/24,61.4,0.33,59.9,0.19,58.7,0.15
225,1467,南緯,9.85,-0.14,-1.4,26W30,07/24,63.6,-0.48,62.8,0.45,59.3,0.01
226,3022,威強電,103.0,2.5,2.49,26W30,07/24,60.8,1.63,59.7,1.63,56.6,1.59
227,6156,松上,20.6,-0.1,-0.48,26W30,07/24,36.2,0.69,34.3,0.7,31.8,-0.14
228,00708L,期元大S&P黃金正2,77.6,0.45,0.58,26W30,07/24,16.8,-1.57,14.5,-0.57,13.1,-0.53
229,3035,智原,172.0,1.0,0.58,26W30,07/24,29.0,-0.3,26.8,-0.01,25.0,0.61
230,6191,精成科,83.5,-1.4,-1.65,26W30,07/24,56.6,-0.35,55.0,-0.32,53.5,-0.72
231,1301,台塑,55.8,0.7,1.27,26W30,07/24,74.2,0.31,73.4,0.32,72.6,0.27
232,2211,長榮鋼,88.1,1.9,2.2,26W30,07/24,81.3,-0.26,79.8,-0.43,78.5,-0.42
233,3675,德微,265.5,-1.5,-0.56,26W30,07/24,57.4,0.41,57.4,0.41,57.4,2.2
234,2345,智邦,2215.0,-195.0,-8.09,26W30,07/24,66.1,0.0,61.0,-0.01,57.3,0.02
235,4166,友霖,24.95,0.0,0.0,26W30,07/24,81.5,0.08,80.7,0.39,79.2,0.0
236,2393,億光,60.9,-0.5,-0.81,26W30,07/24,64.8,-0.31,61.9,-0.2,60.1,-0.59
237,1503,士電,193.5,-2.0,-1.02,26W30,07/24,72.6,0.51,71.8,0.52,71.1,0.51
