排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,9.9,0.18,1.85,08/10,245,-5849,-46883,-106282,-118322,30103,153500.0,,,
2,0056,元大高股息,52.45,1.4,2.74,08/10,-4313,-31845,-48005,-54506,-39201,-19606,-79509.0,-21932.0,56433.0,-82722.0
3,2344,華邦電,179.5,16.0,9.79,08/10,-6586,-13683,-22429,-52032,-96616,-85480,-85438.0,78947.0,-25425.0,74876.0
4,009816,凱基台灣TOP50,15.12,0.24,1.61,08/10,0,12039,-25583,-49045,8555,22365,31826.0,117599.0,,
5,00685L,群益臺灣加權正2,11.37,0.36,3.27,08/10,800,-2616,-17313,-41499,69106,330122,376862.0,375633.0,376790.0,375713.0
6,00632R,元大台灣50反1,10.17,-0.18,-1.74,08/10,-500,-130,-29898,-34356,-35377,-42646,-40125.0,-26751.0,12175.0,7554.0
7,2382,廣達,313.5,15.5,5.2,08/10,-33662,-34287,-41161,-32982,-18684,10470,145660.0,142632.0,151717.0,127065.0
8,1216,統一,75.5,-0.2,-0.26,08/10,-879,-8657,-8725,-32248,-32816,-12383,-13865.0,50559.0,160567.0,89474.0
9,00631L,元大台灣50正2,34.7,1.02,3.03,08/10,1744,-27756,-19843,-28206,-16160,4059,-7316.0,346071.0,341569.0,345963.0
10,00991A,主動復華未來50,17.33,0.47,2.79,08/10,-589,-356,-17687,-26352,-33362,12508,8191.0,87416.0,,98266.0
11,2317,鴻海,264.5,4.5,1.73,08/10,-8010,-9719,-13962,-22228,254,-151,-39978.0,-19746.0,-69200.0,17394.0
12,2887,台新新光金,35.9,0.75,2.13,08/10,-1019,-6245,-21422,-22178,47155,162318,122299.0,231812.0,-326900.0,137631.0
13,00988A,主動統一全球創新,16.67,0.28,1.71,08/10,-10910,-11444,-21577,-20674,-18945,2986,18840.0,38162.0,,46327.0
14,5876,上海商銀,43.35,-0.1,-0.23,08/10,53,-568,-2803,-18790,-56382,-54855,15425.0,76546.0,77962.0,77558.0
15,00405A,主動富邦台灣龍耀,8.13,0.11,1.37,08/10,-79,-1027,-8958,-18135,2649,-9716,,,,
16,5371,中光電,85.6,2.6,3.13,08/10,-1929,-9552,-12670,-14992,-16372,-10237,-12765.0,-11746.0,1979.0,-10630.0
17,00981A,主動統一台股增長,28.53,0.5,1.78,08/10,433,2430,-1168,-14555,-48905,-36325,-35432.0,51899.0,150174.0,114473.0
18,2324,仁寶,36.3,-0.25,-0.68,08/10,-704,-2574,-6055,-14123,-23659,-43173,-342260.0,-291096.0,36795.0,-217533.0
19,1402,遠東新,27.25,-0.25,-0.91,08/10,-214,-4553,-5450,-12571,-17983,-44941,-182955.0,8268.0,14130.0,7900.0
20,4904,遠傳,101.5,-1.5,-1.46,08/10,-1415,-2105,-2421,-10330,-31888,-40812,16846.0,18456.0,15840.0,18142.0
21,1605,華新,38.0,3.45,9.99,08/10,-2474,-3379,-3873,-10260,603,9385,13533.0,-36621.0,58212.0,-88555.0
22,4938,和碩,89.5,2.4,2.76,08/10,-889,-1866,-3844,-9738,-23731,-52225,36628.0,54773.0,72582.0,35586.0
23,2105,正新,31.7,0.3,0.96,08/10,-504,-1709,-1454,-9528,-5850,-32351,-7290.0,-91645.0,-26954.0,-66980.0
24,00992A,主動群益科技創新,16.9,0.27,1.62,08/10,0,-3910,-3825,-9300,-26208,-16698,-19073.0,13349.0,,20614.0
25,00400A,主動國泰動能高息,13.94,0.2,1.46,08/10,0,-3054,-9339,-9116,6599,3705,13865.0,,,
26,3706,神達,92.9,1.2,1.31,08/10,-321,-5757,-6953,-8724,-7601,-4793,31494.0,-2512.0,47780.0,-3416.0
27,2603,長榮,214.0,6.5,3.13,08/10,-112,-284,-1205,-8283,-19310,-57984,-55947.0,-58695.0,-29093.0,-66893.0
28,2371,大同,26.8,0.85,3.28,08/10,-542,-2323,-4098,-7824,-11426,-25185,29420.0,69419.0,102372.0,89492.0
