排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00864B,中信美國公債0-1,47.22,0.13,0.28,813,07/20,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,00990B,國泰收益非投等債,10.05,0.02,0.2,3873,07/20,,-100.0,-100.0,-100.0,,,,,,
3,00859B,群益0-1年美債,41.59,0.09,0.22,3139,07/20,0.0,-50.0,-50.0,-90.0,-93.9,-33.3,-60.0,,,-85.7
4,00898,國泰基因免疫革命,9.36,0.14,1.52,943,07/20,-0.83,6.19,-76.6,-76.2,-79.8,606.0,500.0,-17.8,-33.0,44.6
5,009822,華南永昌未來金融,9.48,-0.05,-0.52,489,07/20,0.0,28.6,-18.2,-73.5,-77.5,-91.8,,,,
6,6527,明達醫,70.4,0.0,0.0,32,07/20,0.0,-33.3,-66.7,-71.4,,,,,,
7,4904,遠傳,104.5,1.5,1.46,19212,07/20,-9.26,-43.9,-67.7,-71.1,58.1,-84.5,227.0,-13.0,-87.9,-28.6
8,2838,聯邦銀,20.4,-0.1,-0.49,4510,07/20,-58.7,-70.0,-70.2,-67.2,-61.3,-59.7,19.4,127.0,-61.5,99.7
9,00980B,台新特選IG債10+,9.5,0.0,0.0,295,07/20,0.0,-66.7,-66.7,-66.7,-66.7,-66.7,-66.7,-75.0,-88.9,-75.0
10,6865,偉康科技,25.2,-0.2,-0.79,6,07/20,0.0,1.18,3.61,-57.6,-57.0,-62.4,-79.4,-88.5,,-88.6
11,00897,富邦基因免疫生技,11.23,0.21,1.91,731,07/20,1.81,7.25,-57.6,-57.1,-41.2,1773.0,1773.0,539.0,181.0,43.4
12,8087,麗升能源,26.9,0.65,2.48,10,07/20,0.0,-55.8,-56.2,-55.8,-56.0,-58.0,-4.04,631.0,,375.0
13,00730,富邦臺灣優質高息,27.1,-0.1,-0.37,159,07/20,-25.0,-14.3,-14.3,-53.8,-45.5,50.0,-88.5,-90.5,-89.3,-79.3
14,00921,兆豐龍頭等權重,22.7,0.07,0.31,324,07/20,0.0,0.0,0.0,-50.0,0.0,-50.0,-90.0,-97.2,-98.5,-97.4
15,1730,花仙子,51.4,0.0,0.0,40,07/20,-50.0,-50.0,-50.0,-50.0,-50.0,-20.0,-20.0,-42.9,-60.0,-33.3
16,8444,綠河-KY,5.74,0.0,0.0,0,07/20,0.0,0.0,0.0,-50.0,-66.7,-66.7,-99.6,-99.7,-99.7,-99.7
17,1568,倉佑,28.85,-1.45,-4.79,990,07/20,-4.61,-6.84,-6.91,-49.4,-54.8,-59.6,116.0,118.0,78.0,120.0
18,6506,雙邦,18.05,0.0,0.0,112,07/20,-1.1,-19.5,-34.4,-45.8,-49.0,-53.1,-28.6,-36.0,-12.9,-12.9
19,0055,元大MSCI金融,41.52,-0.3,-0.72,391,07/20,-5.61,-30.8,-31.8,-45.7,-55.9,-57.7,140.0,1.0,677.0,9.78
20,8487,愛爾達-創,75.1,-0.9,-1.18,51,07/20,-30.0,-20.5,-20.5,-45.3,-43.5,-39.7,106.0,1650.0,3400.0,3400.0
21,1315,達新,64.1,0.3,0.47,21,07/20,-11.8,-28.6,-28.6,-44.4,-31.8,-25.0,-83.3,-81.2,-73.2,-78.3
22,00701,國泰股利精選30,37.5,-0.63,-1.65,697,07/20,0.0,-18.2,-18.2,-43.8,-41.9,0.0,-83.0,-90.8,-85.9,-94.2
23,009802,富邦旗艦50,17.32,-0.28,-1.59,5687,07/20,-34.8,-43.8,-43.8,-43.2,-40.7,-40.6,225.0,-50.4,-53.6,171.0
24,00757,統一FANG+,131.35,1.0,0.77,976,07/20,-1.45,-55.4,-53.0,-43.1,-34.9,-13.4,-72.5,-74.8,-82.7,-56.1
25,5227,立凱-KY,32.2,1.0,3.21,515,07/20,-41.9,-41.9,-41.9,-41.9,-41.9,-41.9,-94.2,-79.8,,-70.5
26,00983B,大華優利美公債20,15.75,0.02,0.13,34,07/20,-13.3,-41.6,-41.6,-41.6,-41.6,-41.6,-45.8,1200.0,92.6,1200.0
27,6491,晶碩,335.5,0.5,0.15,329,07/20,-4.14,-9.89,-9.73,-41.5,-52.6,-5.2,-23.3,-26.6,-56.5,-34.2
28,4416,三圓,10.3,0.05,0.49,265,07/20,-3.31,-14.1,-14.1,-41.3,-32.0,26.2,81.0,34.6,307.0,136.0
29,6952,大武山,35.8,0.05,0.14,35,07/20,4.17,-40.5,-40.5,-40.5,-43.2,-32.4,4.17,47.1,38.9,-52.8
30,2472,立隆電,265.5,-22.5,-7.81,5994,07/20,-12.7,-25.5,-27.1,-40.4,-54.7,-62.1,-37.6,-32.4,-10.3,-17.3
31,4760,勤凱,234.0,-16.0,-6.4,1060,07/20,-9.02,-29.7,-31.1,-40.1,-42.9,-46.1,30.0,33.1,0.1,31.6
