排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020012,富邦行動通訊N,22.02,0.0,0.0,08/20,,,-100.0,-100.0,-100.0,-100.0,91.6,73.3,75.8,53.4,,68.8
2,00982B,FT投資級債20+,9.55,0.11,1.17,08/20,45.1,-50.1,-82.8,-85.0,-83.6,-39.5,-3.59,14.8,14.7,,,25.6
3,00989B,台新美國非投等債,10.12,0.02,0.2,08/20,-59.5,-68.3,-55.3,-81.9,-65.2,-20.7,-16.9,,,,,
4,00988B,玉山嚴選非投債,19.64,0.03,0.15,08/20,-51.1,-66.4,-71.1,-81.2,-78.8,-27.3,-37.4,,,,,
5,00984D,主動聯博全球非投,10.06,0.0,0.0,08/20,-76.2,-82.1,-80.8,-79.6,-78.7,-69.0,-62.6,-55.9,,,,
6,00980T,平衡凱基美國TOP,11.79,0.06,0.51,08/20,-10.2,-9.01,-22.0,-76.1,-63.9,-54.9,-4.93,13.8,22.4,,,15.4
7,00881,國泰台灣科技龍頭,48.68,0.14,0.29,08/20,-53.3,-56.3,-65.1,-73.9,-71.9,-60.3,-39.7,-20.0,-10.6,-2.61,,-20.9
8,009826,貝萊德世界股票,10.16,0.04,0.4,08/20,-64.5,-61.4,-70.4,-69.5,-68.2,,,,,,,
9,00986B,FT金融債10+,9.8,0.19,1.98,08/20,-9.09,91.3,20.7,-69.2,-87.7,-89.8,-62.0,-17.0,,,,-3.23
10,00985D,主動貝萊德優投等,9.89,0.08,0.82,08/20,-21.2,-49.7,-49.0,-69.2,-76.8,-62.4,-50.1,,,,,
11,00771,元大US高息特別股,15.65,0.06,0.38,08/20,-19.6,-58.7,-58.4,-68.7,-67.6,-27.6,-2.5,-15.8,-6.94,0.63,,-11.2
12,00981B,第一金優選非投債,9.2,0.01,0.11,08/20,-45.0,-59.9,-67.9,-68.0,-58.8,-16.7,-6.0,-13.5,-22.6,,,-12.6
13,00929,復華台灣科技優息,28.44,-0.08,-0.28,08/20,-64.9,-38.2,-65.9,-67.4,-54.8,-35.1,-16.8,19.0,33.1,-4.91,,27.7
14,009812,野村日本東證,12.74,0.17,1.35,08/20,-73.8,-73.8,-73.5,-67.2,-17.8,14.1,31.0,4.36,,,,-2.42
15,00878,國泰永續高股息,32.15,-0.15,-0.46,08/20,-61.2,-46.1,-57.5,-65.0,-58.2,-43.2,1.99,12.4,16.2,-17.2,,18.7
16,00923,群益台ESG低碳50,38.5,0.07,0.18,08/20,-43.8,-49.5,-57.1,-64.9,-60.9,-48.6,-24.2,-7.57,-5.49,-5.37,,-12.5
17,00891,中信關鍵半導體,33.45,0.33,1.0,08/20,-20.0,-39.2,-54.6,-64.1,-56.1,-41.1,-4.1,-15.9,-14.3,-5.85,,-17.5
18,020041,兆豐半導體氣候N,17.99,0.21,1.18,08/20,-27.3,-81.0,-84.6,-62.3,-59.0,-35.7,5.63,-4.68,-4.68,,,-4.76
