排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
301,8435,鉅邁,53.4,0.0,0.0,26W36,09/04,74.2,0.0,79.4,0.0,20.6,0.0
302,3014,聯陽,131.5,1.0,0.77,26W36,09/04,76.0,-0.68,79.3,-1.2,20.7,1.2
303,4542,科嶠,283.5,4.5,1.61,26W36,09/04,68.6,0.03,79.3,0.0,20.7,0.0
304,00712,復華富時不動產,8.68,0.04,0.46,26W36,09/04,77.3,-0.36,79.3,-0.41,20.7,0.41
305,3349,寶德,22.45,-0.05,-0.22,26W36,09/04,67.4,-0.02,79.3,0.0,20.7,0.0
306,00633L,富邦上証正2,48.87,1.22,2.56,26W36,09/04,75.4,-0.05,79.2,-0.1,20.8,0.1
307,3041,揚智,23.3,0.35,1.53,26W36,09/04,77.7,-0.15,79.1,-0.13,20.9,0.13
308,009800,中信NASDAQ,13.07,0.25,1.95,26W36,09/04,78.4,-2.81,79.1,-2.83,20.9,2.83
309,6909,創控,40.7,1.1,2.78,26W36,09/04,73.6,-0.02,79.0,0.04,21.0,-0.04
310,6799,來頡,80.6,0.4,0.5,26W36,09/04,74.7,0.0,78.9,0.0,21.1,0.0
311,6752,叡揚,96.3,-0.7,-0.72,26W36,09/04,73.9,0.0,78.9,0.0,21.1,0.0
312,00713,元大台灣高息低波,63.45,0.35,0.55,26W36,09/04,78.4,0.15,78.9,0.09,21.1,-0.09
313,6182,合晶,111.0,6.5,6.22,26W36,09/04,77.6,2.65,78.8,2.65,21.2,-2.65
314,5222,全訊,104.5,0.5,0.48,26W36,09/04,73.7,0.14,78.8,1.22,21.2,-1.22
315,5315,光聯,18.75,0.0,0.0,26W36,09/04,75.5,-0.02,78.8,-0.01,21.2,0.01
316,5289,宜鼎,1360.0,15.0,1.12,26W36,09/04,76.9,1.14,78.6,-0.97,21.4,0.97
317,1312A,國喬特,23.0,0.0,0.0,26W36,09/04,69.9,-4.03,78.6,0.0,21.4,0.0
318,6462,神盾,101.5,3.2,3.26,26W36,09/04,75.8,-0.86,78.5,0.06,21.5,-0.06
319,3491,昇達科,1505.0,100.0,7.12,26W36,09/04,77.2,-2.45,78.5,-3.89,21.5,3.89
320,5439,高技,261.5,0.5,0.19,26W36,09/04,71.9,4.67,78.4,4.75,21.6,-4.75
321,3607,谷崧,13.75,0.1,0.73,26W36,09/04,74.0,0.03,78.4,0.03,21.6,-0.03
322,9110,越南控-DR,3.0,-0.05,-1.64,26W36,09/04,72.1,-0.01,78.4,-0.01,21.6,0.01
323,5475,德宏,190.0,7.5,4.11,26W36,09/04,78.3,3.01,78.3,1.5,21.7,-1.5
324,6438,迅得,156.5,2.5,1.62,26W36,09/04,71.4,0.04,78.2,0.03,21.8,-0.03
325,3587,閎康,255.0,5.5,2.2,26W36,09/04,74.3,1.14,78.2,0.0,21.8,0.0
326,00652,富邦印度,33.05,-0.09,-0.27,26W36,09/04,75.5,-0.21,78.2,-0.28,21.8,0.28
327,6411,晶焱,80.2,1.2,1.52,26W36,09/04,76.4,2.81,78.2,0.0,21.8,0.0
328,3540,曜越,23.65,0.45,1.94,26W36,09/04,78.1,0.0,78.1,0.0,21.9,0.0
329,2349,錸德,10.95,0.1,0.92,26W36,09/04,75.8,0.01,78.0,0.14,22.0,-0.14
330,4971,IET-KY,624.0,13.0,2.13,26W36,09/04,76.0,0.05,78.0,0.0,22.0,0.0
331,2439,美律,77.9,0.3,0.39,26W36,09/04,76.1,0.59,78.0,0.21,22.0,-0.21
332,5274,信驊,17470.0,-380.0,-2.13,26W36,09/04,78.0,-0.07,78.0,-0.07,22.0,0.07
333,8176,智捷,9.77,0.01,0.1,26W36,09/04,74.1,-0.01,78.0,-0.01,22.0,0.01
334,3710,連展投控,5.07,0.03,0.6,26W36,09/04,76.6,-0.04,77.9,-0.04,22.1,0.04
335,6657,華安,30.0,-0.2,-0.66,26W36,09/04,74.6,0.0,77.9,0.0,22.1,0.0
336,009802,富邦旗艦50,20.23,0.46,2.33,26W36,09/04,76.4,-12.4,77.9,-12.6,22.1,12.6
337,6122,擎邦,51.3,-0.6,-1.16,26W36,09/04,75.3,-0.05,77.7,-0.05,22.3,0.05
338,8936,國統,50.3,0.0,0.0,26W36,09/04,74.6,-0.03,77.7,-0.05,22.3,0.05
339,0061,元大寶滬深,24.36,0.31,1.29,26W36,09/04,76.7,0.0,77.7,0.0,22.3,0.0
340,2374,佳能,68.3,0.4,0.59,26W36,09/04,76.4,0.15,77.7,0.35,22.3,-0.35
341,00951,台新日本半導體,17.0,0.61,3.72,26W36,09/04,76.8,-2.59,77.6,-2.65,22.4,2.65
342,6885,全福生技,24.1,0.85,3.66,26W36,09/04,72.7,0.0,77.6,0.0,22.4,0.0
343,6151,晉倫,35.3,0.05,0.14,26W36,09/04,71.3,0.01,77.5,0.0,22.5,0.0
344,3338,泰碩,65.4,2.3,3.65,26W36,09/04,76.4,0.0,77.4,0.0,22.6,0.0
345,009828,中信台日韓PCB,9.43,0.1,1.07,26W36,09/04,75.3,,77.3,,22.7,
346,6423,億而得,85.4,0.9,1.07,26W36,09/04,74.3,-0.07,77.3,-0.07,22.7,0.07
347,6596,寬宏藝術,95.4,0.5,0.53,26W36,09/04,77.3,0.0,77.3,0.0,22.7,0.0
348,4714,永捷,10.65,0.05,0.47,26W36,09/04,75.7,-0.07,77.2,-0.48,22.8,0.48
349,912000,晨訊科-DR,2.48,0.04,1.64,26W36,09/04,75.0,0.22,77.2,-0.39,22.8,0.39
350,00963,中信全球高股息,13.3,0.08,0.61,26W36,09/04,73.8,-0.67,77.1,0.1,22.9,-0.1
351,8071,能率網通,23.25,0.25,1.09,26W36,09/04,75.7,1.48,77.1,0.0,22.9,0.0
352,00706L,期元大S&P日圓正2,19.59,0.3,1.56,26W36,09/04,73.5,0.52,77.1,-0.17,22.9,0.17
353,6716,應廣,117.0,-13.0,-10.0,26W36,09/04,73.8,0.0,77.1,0.0,22.9,0.0
354,3035,智原,179.5,-0.5,-0.28,26W36,09/04,74.3,-0.28,77.0,0.41,23.0,-0.41
355,3546,宇峻,71.5,0.2,0.28,26W36,09/04,76.9,0.0,76.9,0.0,23.1,0.0
356,8066,來思達,14.7,0.2,1.38,26W36,09/04,71.4,-1.35,76.9,-1.36,23.1,1.36
357,00935,野村臺灣新科技50,58.65,1.2,2.09,26W36,09/04,76.6,-4.45,76.9,-4.37,23.1,4.37
358,00980A,主動野村臺灣優選,24.72,0.51,2.11,26W36,09/04,76.5,0.97,76.8,0.87,23.2,-0.87
359,1540,喬福,19.85,0.15,0.76,26W36,09/04,74.6,-0.1,76.8,0.02,23.2,-0.02
360,910861,神州-DR,3.67,-0.01,-0.27,26W36,09/04,74.3,0.31,76.8,0.16,23.2,-0.16
361,4909,新復興,36.9,-0.15,-0.4,26W36,09/04,76.7,0.22,76.7,0.22,23.3,-0.22
362,2641,正德,18.05,-0.05,-0.28,26W36,09/04,75.9,-0.66,76.7,-0.66,23.3,0.66
363,4923,力士,51.5,1.1,2.18,26W36,09/04,74.1,-0.07,76.6,-0.07,23.4,0.07
364,00865B,國泰US短期公債,48.71,0.0,0.0,26W36,09/04,75.5,-0.15,76.6,-0.18,23.4,0.18
365,6275,元山,48.15,3.1,6.88,26W36,09/04,76.6,0.0,76.6,0.0,23.4,0.0
366,3158,嘉實,83.3,-0.3,-0.36,26W36,09/04,73.5,0.0,76.6,0.0,23.4,0.0
367,00739,元大MSCI A股,27.73,0.29,1.06,26W36,09/04,69.1,-0.89,76.6,-4.25,23.4,4.25
368,1781,合世,10.3,0.1,0.98,26W36,09/04,70.4,0.0,76.5,0.0,23.5,0.0
369,3537,堡達,55.4,3.0,5.73,26W36,09/04,73.5,-0.03,76.5,0.0,23.5,0.0
370,4108,懷特,11.4,0.05,0.44,26W36,09/04,75.6,0.4,76.4,0.0,23.6,0.0
371,00411A,主動統一前沿科技,9.81,0.33,3.48,26W36,09/04,73.4,11.2,76.4,11.5,23.6,-11.5
372,1310,台苯,8.72,-0.1,-1.13,26W36,09/04,75.4,0.41,76.4,-0.12,23.6,0.12
373,00719B,元大美債1-3,31.04,0.02,0.06,26W36,09/04,73.8,-0.07,76.4,-0.11,23.6,0.11
374,6538,倉和,300.0,27.0,9.89,26W36,09/04,69.4,0.51,76.3,0.48,23.7,-0.48
