"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股100張以下(%)","100張以下增減","持股200張以下(%)","200張以下增減","持股400張以下(%)","400張以下增減","持股600張以下(%)","600張以下增減"
"601","4903","聯光通","36.75","+0.15","+0.41","26W30","07/24","50.1","-0.27","53.7","-0.12","57.3","+0.01","61.1","+0.04"
"602","2731","雄獅","145","+0.5","+0.35","26W30","07/24","48.1","+0.44","51.9","-0.25","57","-0.45","60.3","0"
"603","4946","辣椒","93.9","+1","+1.08","26W30","07/24","48.4","0","49.6","0","57.4","0","57.4","0"
"604","2241","艾姆勒","35.5","+0.15","+0.42","26W30","07/24","37.9","+0.29","44.8","+0.14","54.2","+0.32","61.2","-0.17"
"605","00679B","元大美債20年","25.85","-0.19","-0.73","26W30","07/24","40.6","+0.05","49.9","+0.03","56.1","-0.01","58.6","0"
"606","6477","安集","37.05","-1.1","-2.88","26W30","07/24","48.7","-0.39","52.5","-0.2","56.5","-0.32","59.6","-0.08"
"607","6167","久正","10.8","-0.15","-1.37","26W30","07/24","43.4","-0.03","50.4","-0.11","57","+0.01","58.9","-0.02"
"608","6425","易發","65.2","+3.1","+4.99","26W30","07/24","47.4","-0.1","50.4","-0.31","57.1","-0.02","61","0"
"609","00646","元大S&P500","76.85","-0.1","-0.13","26W30","07/24","51.7","-0.47","56.4","-0.41","59.4","-0.43","61.3","-0.39"
"610","8289","泰藝","46.35","-0.65","-1.38","26W30","07/24","44.7","-0.23","50.3","+0.17","57.1","-0.54","61.7","+0.02"
"611","1316","上曜","11.15","-0.6","-5.11","26W30","07/24","44.6","-0.16","51.5","-0.14","56.9","-0.19","61.3","-0.1"
"612","6259","百徽","31.75","+1.5","+4.96","26W30","07/24","49.4","+1.86","51.9","+0.36","57.2","0","58.9","0"
"613","4111","濟生","28.75","-0.05","-0.17","26W30","07/24","38.8","-0.26","46.8","-0.57","56.3","-0.2","61","-0.21"
"614","00981D","主動中信非投等債","10.29","-0.05","-0.48","26W30","07/24","28","-0.4","41","-0.52","52.3","-0.59","58.8","-0.67"
"615","3714","富采","62.6","-0.9","-1.42","26W30","07/24","47.7","-0.82","53.6","-0.83","58.1","-0.54","60.8","-0.57"
"616","8050","廣積","56.4","-0.9","-1.57","26W30","07/24","47","-1.08","51.8","-1.1","55.9","-1.5","57.9","-1.52"
"617","1760","寶齡富錦","58.3","-0.3","-0.51","26W30","07/24","44.9","+0.19","51","+0.36","57.7","0","62.6","0"
"618","6158","禾昌","16.5","0","0","26W30","07/24","42.6","-0.19","47.7","-0.01","56.8","-0.74","58.5","-0.01"
"619","6486","互動","77.4","0","0","26W30","07/24","47","+0.2","52.8","-0.02","57","-0.07","57","-0.07"
"620","2636","台驊控股","68.9","-0.6","-0.86","26W30","07/24","49.2","-0.64","54.3","-0.38","59.6","+0.8","62.1","-0.06"
"621","00642U","期元大S&P石油","27.65","+0.49","+1.8","26W30","07/24","49.6","-2.34","55.6","-2.26","60.1","-2.76","62.9","-1.97"
"622","6123","上奇","43.5","+0.15","+0.35","26W30","07/24","44.1","-0.37","50.2","-0.21","56.6","-0.19","63.9","0"
"623","3027","盛達","18.35","-0.2","-1.08","26W30","07/24","47.7","0","52.8","-0.03","57.5","-0.04","61.8","-0.02"
"624","5291","邑昇","68.5","+2.1","+3.16","26W30","07/24","40","+0.32","45.7","-0.62","54.3","+0.84","66.9","-0.21"
"625","00965","元大航太防衛科技","26.18","+0.06","+0.23","26W30","07/24","49.8","+0.17","56.3","+0.19","58.8","+0.1","59.8","+0.1"
"626","3376","新日興","217","+7","+3.33","26W30","07/24","44","+0.48","48.3","+0.2","55.7","+0.33","62.1","+0.68"
"627","8261","富鼎","187.5","+2.5","+1.35","26W30","07/24","42","-0.64","43.3","-0.71","48","+0.17","48.9","-0.23"
"628","1733","五鼎","32.1","-0.3","-0.93","26W30","07/24","45.5","-0.23","51.7","-0.35","57.5","-0.78","59.2","-0.27"
"629","8112","至上","90.9","-1.3","-1.41","26W30","07/24","54.9","-2.39","58.5","-2.43","62.6","-2.34","64.8","-2.37"
"630","6426","統新","263.5","+4","+1.54","26W30","07/24","44.7","-0.4","49.5","-1.01","58.5","+1.22","58.5","+0.13"
"631","4128","中天","15.3","+0.1","+0.66","26W30","07/24","44.7","-0.14","51.1","-0.22","56.1","-0.04","58.2","+0.03"
"632","4173","久裕","17.4","-0.1","-0.57","26W30","07/24","45.9","-0.33","53","+0.09","55.8","-0.64","57","-0.03"
"633","1785","光洋科","103.5","+0.5","+0.49","26W30","07/24","47.4","-0.18","51.9","-0.29","56.2","+0.04","59","+0.46"
"634","6645","金萬林-創","12.4","-0.5","-3.88","26W30","07/24","38.8","+0.18","50.7","-0.01","56.3","-0.01","62.4","0"
"635","8271","宇瞻","232.5","-1.5","-0.64","26W30","07/24","48","-0.84","51.8","-1.35","57.1","-0.78","60.4","-1.39"
"636","1711","永光","43.9","+0.4","+0.92","26W30","07/24","48.5","+0.97","52.5","+1.02","57.3","+1.33","59.4","+1.25"
"637","4557","永新-KY","51","-0.9","-1.73","26W30","07/24","35.5","-0.42","44.9","-0.12","56.1","-0.83","61.4","0"
"638","3257","虹冠電","50.3","+0.35","+0.7","26W30","07/24","47","+0.26","50.6","-0.01","56.2","-0.01","57.6","-0.01"
"639","2233","宇隆","172.5","-2","-1.15","26W30","07/24","39.3","+0.55","43.3","+0.26","50.2","+0.64","54.7","+0.85"
"640","9110","越南控-DR","3.1","-0.04","-1.27","26W30","07/24","32.3","-0.2","43.5","+0.02","55.9","-0.05","62.6","-0.05"
"641","6163","華電網","43.3","-0.2","-0.46","26W30","07/24","45.9","-0.3","51.7","+0.09","56.1","+0.73","59.4","+0.35"
"642","6527","明達醫","74.5","-0.8","-1.06","26W30","07/24","28","-0.25","38.9","-0.25","57.1","-0.32","65","-0.32"
"643","4109","加捷生醫","11.25","-0.05","-0.44","26W30","07/24","42.8","+0.04","51.2","+0.12","56.4","-0.22","61.1","+0.13"
"644","4746","台耀","49.35","-0.4","-0.8","26W30","07/24","43.5","+0.56","50.6","+0.35","57","+0.61","62.3","-0.21"
"645","3305","昇貿","116.5","+5","+4.48","26W30","07/24","46.2","+1.03","50.9","+1.22","54.7","+1.22","56.6","+0.82"
"646","6263","普萊德","165.5","0","0","26W30","07/24","46.1","-0.23","51.3","-0.37","56.6","0","59","0"
"647","00938","凱基優選30","25.16","+0.09","+0.36","26W30","07/24","54.4","-1.09","58","-0.53","59.2","-0.43","59.2","-0.43"
"648","3028","增你強","64.4","-1.1","-1.68","26W30","07/24","47","+0.28","51","+0.34","54.9","+0.17","57","-0.3"
