排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3211,順達,386.5,-13.5,-3.38,08/31,0.0,0.0,2.06,3.82,-0.16,6.62,8.65,1.04,-8.83,18.3,18.3,-4.49
2,3374,精材,422.5,36.5,9.46,08/31,2.09,3.32,3.32,3.32,3.52,3.52,2.91,2.74,3.51,0.82,1.8,3.63
3,4979,華星光,609.0,-1.0,-0.16,08/31,-0.29,-0.29,1.98,3.25,5.26,10.5,8.69,3.63,14.6,17.8,20.0,12.8
4,5425,台半,94.8,-1.5,-1.56,08/31,-0.01,0.24,1.98,2.39,2.98,3.09,3.07,1.47,3.23,0.35,-1.18,3.45
5,6805,富世達,2305.0,-40.0,-1.71,08/31,-0.9,-0.05,0.93,2.21,4.09,12.1,11.5,3.42,2.22,,,0.47
6,3105,穩懋,447.5,8.5,1.94,08/31,0.12,0.78,1.08,2.12,2.36,3.19,0.66,5.84,7.26,6.98,2.53,7.02
7,3081,聯亞,3530.0,225.0,6.81,08/31,0.2,0.19,1.1,2.06,3.47,4.86,2.83,4.39,9.26,17.4,16.4,6.77
8,3406,玉晶光,1005.0,88.0,9.6,08/31,0.55,1.74,1.72,1.83,3.81,4.34,3.28,1.36,2.24,5.79,7.22,-0.28
9,3324,雙鴻,1250.0,110.0,9.65,08/31,0.6,1.1,1.1,1.7,1.84,1.84,1.87,-0.34,-0.26,-4.51,-14.7,-0.56
10,8996,高力,1175.0,-90.0,-7.11,08/31,0.0,0.03,0.85,1.5,2.91,8.72,8.93,11.0,6.58,11.4,10.7,11.4
